Player Name,Pos,Salary,Team,Opp,Line,Proj FP,Actual FP
Connor McDavid,C,9300,EDM,VGK,1,19.2,32.5
David Pastrnak,W,9200,BOS,MIN,1,17.6,6.4
Leon Draisaitl,W,8800,EDM,VGK,1,16.4,27.7
Nathan MacKinnon,C,8800,COL,TOR,1,18.6,20.0
Patrick Kane,W,8600,CHI,DAL,2,17.5,22.4
Brad Marchand,W,8500,BOS,MIN,1,16.4,23.2
Artemi Panarin,W,8400,NYR,MON,1,13.9,23.2
Aleksander Barkov,C,8400,FLA,CAR,1,16.4,1.6
Auston Matthews,C,8400,TOR,COL,1,18.1,23.7
Nikita Kucherov,W,8200,TB,ANH,1,18.8,22.1
Tyler Seguin,C,7900,DAL,CHI,1,16.8,12.8
Patrik Laine,W,7800,WPG,CLS,1,13.7,4.8
Patrice Bergeron,C,7800,BOS,MIN,1,16.6,40.5
Jonathan Huberdeau,W,7600,FLA,CAR,1,14.4,4.8
Mark Scheifele,C,7600,WPG,CLS,1,14.2,4.8
Evander Kane,W,7500,SJ,NYI,1,13.1,17.6
Filip Forsberg,W,7400,NSH,STL,1,14.6,16.8
Mark Stone,W,7300,VGK,EDM,2,14.5,4.8
Taylor Hall,W,7300,NJ,DET,1,16.5,23.2
Brendan Gallagher,W,7300,MON,NYR,1,12.6,8.0
Brayden Point,C,7300,TB,ANH,1,14.8,30.9
John Tavares,C,7300,TOR,COL,2,16.9,4.8
Sebastian Aho,C,7200,CAR,FLA,1,15.4,14.4
Brent Burns,D,7100,SJ,NYI,31,14.9,12.8
Ryan O'Reilly,C,7100,STL,NSH,2,13.1,3.7
Cam Atkinson,W,7000,CLS,WPG,1,13.1,14.9
Logan Couture,C,7000,SJ,NYI,1,13.9,16.8
Matt Duchene,C,6900,NSH,STL,2,12.0,1.6
Jamie Benn,W,6800,DAL,CHI,1,13.0,3.2
Anthony Mantha,W,6800,DET,NJ,1,13.0,1.6
Alexander Radulov,W,6700,DAL,CHI,2,14.2,14.4
Dougie Hamilton,D,6700,CAR,FLA,41,11.7,32.8
Dylan Larkin,C,6700,DET,NJ,1,16.1,6.4
Jonathan Audy-Marchessault,W,6700,VGK,EDM,2,13.5,4.8
Mathew Barzal,C,6700,NYI,SJ,1,13.0,4.8
Tomas Tatar,W,6700,MON,NYR,1,10.7,6.4
Erik Karlsson,D,6700,SJ,NYI,46,14.6,6.4
David Perron,W,6600,STL,NSH,2,10.0,10.1
Alex DeBrincat,W,6600,CHI,DAL,2,14.1,12.8
Teuvo Teravainen,W,6600,CAR,FLA,1,12.4,27.2
William Karlsson,C,6600,VGK,EDM,1,11.8,4.8
Max Pacioretty,W,6600,VGK,EDM,1,12.0,8.0
Jakob Silfverberg,W,6600,ANH,TB,2,10.9,6.4
Kyle Connor,W,6600,WPG,CLS,1,13.6,6.4
Andrei Svechnikov,W,6500,CAR,FLA,1,11.1,26.4
Roman Josi,D,6500,NSH,STL,55,13.8,19.2
Shea Weber,D,6400,MON,NYR,57,12.2,24.8
Joe Pavelski,C,6400,DAL,CHI,2,12.3,8.0
Viktor Arvidsson,W,6400,NSH,STL,1,14.1,11.2
Victor Hedman,D,6400,TB,ANH,60,13.2,21.8
Blake Wheeler,C,6300,WPG,CLS,2,14.3,28.0
Ryan Nugent-Hopkins,C,6300,EDM,VGK,2,12.5,1.6
Evgeni Dadonov,W,6300,FLA,CAR,1,12.4,3.2
Jonathan Toews,C,6200,CHI,DAL,1,13.9,11.2
Alex Pietrangelo,D,6100,STL,NSH,65,12.2,13.3
Brayden Schenn,C,6100,STL,NSH,1,11.5,8.0
Rickard Rakell,W,6000,ANH,TB,1,13.4,21.6
Zachary Werenski,D,6000,CLS,WPG,68,10.9,10.1
Ryan Getzlaf,C,6000,ANH,TB,1,11.5,9.6
David Krejci,C,6000,BOS,MIN,2,10.1,32.5
Eric Staal,C,6000,MIN,BOS,1,11.4,15.7
Brock Nelson,C,5900,NYI,SJ,2,9.8,9.6
Zach Parise,W,5900,MIN,BOS,2,13.0,6.4
Derick Brassard,W,5800,NYI,SJ,2,7.2,1.6
Kyle Palmieri,W,5800,NJ,DET,2,12.4,13.6
Max Domi,W,5800,MON,NYR,2,11.9,38.4
Mike Hoffman,W,5800,FLA,CAR,3,12.5,6.4
William Nylander,W,5700,TOR,COL,1,11.7,16.5
Morgan Rielly,D,5700,TOR,COL,81,13.4,3.2
Vincent Trocheck,C,5700,FLA,CAR,2,14.1,1.6
Pierre-Luc Dubois,C,5700,CLS,WPG,3,11.4,23.7
Oscar Klefbom,D,5700,EDM,VGK,84,11.7,9.6
