Player Name,Pos,Salary,Team,Opp,Line,Proj FP,Actual FP
Auston Matthews,C,9000,TOR,OTT,1,16.0,49.0
David Pastrnak,W,8600,BOS,NJ,2,15.2,22.1
Alexander Ovechkin,W,8300,WAS,BUF,1,14.8,14.9
Mitchell Marner,W,8200,TOR,OTT,1,12.6,40.8
Brad Marchand,W,8100,BOS,NJ,1,12.7,1.6
Patrice Bergeron,C,8000,BOS,NJ,1,12.4,6.4
Sidney Crosby,C,7700,PIT,NYI,1,12.6,21.6
Evgeni Malkin,C,7600,PIT,NYI,2,13.5,22.4
Artemi Panarin,W,7600,NYR,PHI,2,13.3,20.8
Patrik Laine,W,7400,CLS,NSH,1,12.1,11.2
Filip Forsberg,W,7400,NSH,CLS,1,10.7,0.0
Jack Eichel,C,7400,BUF,WAS,1,14.2,13.3
John Tavares,C,7300,TOR,OTT,2,11.9,13.6
Anders Lee,W,7300,NYI,PIT,1,9.5,6.4
Logan Couture,C,7200,SJ,STL,1,10.1,8.0
David Perron,W,7200,STL,SJ,1,9.1,35.4
Anze Kopitar,C,7100,LA,ARI,1,10.1,14.4
John Carlson,D,7100,WAS,BUF,23,12.4,1.6
Jake Guentzel,W,7100,PIT,NYI,1,13.4,9.6
Ryan O'Reilly,C,7000,STL,SJ,1,9.9,8.0
Evgeny Kuznetsov,C,6900,WAS,BUF,1,9.3,4.8
Kevin Hayes,C,6800,PHI,NYR,2,8.4,19.2
Mathew Barzal,C,6800,NYI,PIT,1,11.0,8.0
Taylor Hall,W,6700,BUF,WAS,2,12.2,6.4
Brent Burns,D,6600,SJ,STL,31,11.0,8.0
Sean Couturier,C,6600,PHI,NYR,1,10.8,11.2
Victor Olofsson,W,6600,BUF,WAS,1,9.3,14.1
Evander Kane,W,6400,SJ,STL,1,10.4,8.0
Brayden Schenn,C,6400,STL,SJ,2,9.0,20.0
Nicklas Backstrom,C,6400,WAS,BUF,2,10.5,14.1
Cam Atkinson,W,6400,CLS,NSH,1,9.6,20.0
Roman Josi,D,6400,NSH,CLS,38,12.3,4.8
James van Riemsdyk,W,6400,PHI,NYR,1,8.3,3.2
Clayton Keller,W,6300,ARI,LA,1,8.9,9.6
Bryan Rust,W,6300,PIT,NYI,2,10.7,26.4
Jordan Eberle,W,6200,NYI,PIT,2,8.9,4.8
Dustin Brown,W,6100,LA,ARI,1,7.6,16.8
Drew Doughty,D,6000,LA,ARI,45,8.3,12.8
Mika Zibanejad,C,6000,NYR,PHI,1,14.2,8.0
Kris Letang,D,5900,PIT,NYI,47,10.8,3.2
Chris Kreider,W,5900,NYR,PHI,1,9.3,4.8
Zach Parise,W,5800,MIN,ANH,2,8.7,9.6
William Nylander,W,5800,TOR,OTT,2,10.4,23.7
Kevin Fiala,W,5700,MIN,ANH,1,10.3,20.0
Tomas Hertl,C,5700,SJ,STL,2,10.2,1.6
Ivan Provorov,D,5700,PHI,NYR,53,8.7,8.0
T.J. Oshie,W,5700,WAS,BUF,1,9.0,8.5
