Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,Line,PP,GS,L5 TOI,L40 TOI,S TOI,L5 SOG,L40 SOG,S SOG,L5 FP,L40 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Nathan MacKinnon,,,C,9200,COL,@STL,2,L1,P1,2.68,20.7,21.0,21.0,4.8,4.8,4.8,20.6,23.5,23.5,11.5,35.6,18.6,2.0,14.9,1.6
Connor McDavid,,,C,9000,EDM,@DAL,1,L1,P1,2.39,22.8,22.4,22.4,1.8,3.1,3.1,14.2,21.2,21.2,5.8,36.7,19.2,2.1,22.9,2.5
Leon Draisaitl,,,W,8700,EDM,@DAL,1,L2,P1,2.39,22.9,22.8,22.8,2.6,3.0,3.0,15.2,20.7,20.7,8.3,33.1,16.4,1.9,18.9,2.2
Artemi Panarin,,,W,8600,NYR,NSH,1,L1,P1,2.84,20.0,20.4,20.4,2.8,2.9,2.9,22.4,18.1,18.1,8.2,28.0,13.9,1.6,20.0,2.3
Alexander Ovechkin,,,W,8400,WAS,@CLS,1,L1,P1,3.28,18.6,20.7,20.7,3.2,4.6,4.6,9.8,18.3,18.3,4.1,32.6,17.0,2.0,14.4,1.7
Mikko Rantanen,,,W,7800,COL,@STL,2,L1,P1,2.68,19.9,18.7,18.7,2.4,2.4,2.4,13.4,17.7,17.7,6.6,28.8,16.1,2.1,17.3,2.2
Mika Zibanejad,,,C,7700,NYR,NSH,1,L2,P1,2.84,21.1,20.9,20.9,3.4,3.0,3.0,19.2,17.9,17.9,1.9,33.9,14.8,1.9,27.2,3.5
Aleksander Barkov,,Q,C,7600,FLA,OTT,1,L1,P1,3.69,19.9,20.1,20.1,2.6,2.9,2.9,13.1,15.8,15.8,6.4,25.3,16.4,2.2,22.1,2.9
Evgeny Kuznetsov,,,C,7600,WAS,@CLS,1,L2,P1,3.28,17.4,18.2,18.2,1.4,2.3,2.3,10.5,14.2,14.2,4.0,24.4,13.1,1.7,1.6,0.2
Tyler Seguin,1,,C,7400,DAL,EDM,1,L1,P1,3.11,17.5,18.9,18.9,3.4,3.5,3.5,12.7,13.0,13.0,2.9,23.0,16.8,2.3,20.0,2.7
John Carlson,,,D,7400,WAS,@CLS,1,D1,P1,3.28,23.4,24.9,24.9,3.4,2.9,2.9,17.3,19.3,19.3,8.8,29.8,13.8,1.9,1.6,0.2
Filip Forsberg,,,W,7300,NSH,@NYR,1,L1,P1,3.16,19.1,18.3,18.3,2.2,3.6,3.6,10.8,14.7,14.7,7.4,21.9,14.6,2.0,1.6,0.2
Gabriel Landeskog,,,W,7200,COL,@STL,2,L2,P1,2.68,18.4,19.7,19.7,2.0,2.3,2.3,11.1,11.0,11.0,2.5,19.5,14.7,2.0,4.8,0.7
T.J. Oshie,,,W,7000,WAS,@CLS,1,L2,P1,3.28,17.8,18.6,18.6,2.0,1.9,1.9,15.0,12.5,12.5,3.1,21.8,10.8,1.5,6.4,0.9
Cam Atkinson,,,W,6900,CLS,WAS,1,L3,P2,2.72,17.0,18.2,18.2,3.6,3.3,3.3,16.3,12.1,12.1,4.0,20.2,13.1,1.9,4.8,0.7
Jonathan Huberdeau,,,W,6900,FLA,OTT,1,L2,P1,3.69,18.7,19.0,19.0,1.0,2.2,2.2,9.7,14.9,14.9,4.0,25.8,14.4,2.1,35.7,5.2
Nicklas Backstrom,,,C,6800,WAS,@CLS,1,L1,P1,3.28,18.5,19.6,19.6,1.8,2.2,2.2,17.3,12.8,12.8,3.8,21.8,12.0,1.8,4.8,0.7
Ryan O'Reilly,,,C,6500,STL,COL,1,L2,P1,2.82,21.4,20.7,20.7,1.0,1.7,1.7,7.7,11.3,11.3,-0.4,23.0,13.1,2.0,17.6,2.7
Brady Tkachuk,,,W,6400,OTT,@FLA,1,L1,P1,2.81,19.5,18.0,18.0,4.0,3.8,3.8,14.8,12.8,12.8,3.0,22.6,13.0,2.0,8.0,1.3
Viktor Arvidsson,,,W,6400,NSH,@NYR,22,,,3.16,15.3,17.2,17.2,2.2,2.2,2.2,9.0,10.6,10.6,3.1,18.1,0.0,0.0,0.0,0.0
Alexander Radulov,,,W,6400,DAL,EDM,1,L1,P2,3.11,15.4,17.1,17.1,2.2,2.6,2.6,14.8,11.7,11.7,-0.9,24.2,14.2,2.2,17.6,2.8
Roman Josi,,,D,6300,NSH,@NYR,1,D1,P1,3.16,26.2,25.2,25.2,5.2,3.6,3.6,14.4,16.3,16.3,7.1,25.6,13.8,2.2,38.4,6.1
Alex Pietrangelo,,,D,6200,STL,COL,1,D1,P1,2.82,23.7,23.9,23.9,3.0,2.9,2.9,11.7,12.9,12.9,6.0,19.9,12.2,2.0,18.1,2.9
Matt Duchene,,,W,6200,NSH,@NYR,1,L2,P1,3.16,18.3,17.5,17.5,2.8,2.2,2.2,7.5,10.7,10.7,1.5,19.9,12.0,1.9,4.8,0.8
Ryan Nugent-Hopkins,,,C,6200,EDM,@DAL,1,L3,P1,2.39,19.6,19.3,19.3,2.0,2.4,2.4,7.6,10.6,10.6,0.9,20.3,12.5,2.0,4.8,0.8
Jamie Benn,,,W,6100,DAL,EDM,1,L1,P1,3.11,17.1,16.8,16.8,3.0,2.4,2.4,11.3,10.1,10.1,1.2,19.0,13.0,2.1,8.0,1.3
Jakub Vrana,,,W,6100,WAS,@CLS,1,L2,P2,3.28,14.3,14.6,14.6,2.4,3.0,3.0,12.1,13.9,13.9,2.4,25.4,9.9,1.6,4.8,0.8
