Player Name,Pos,Salary,Team,Opp,Line,Proj FP,Actual FP
Nikita Kucherov,W,8900,TB,FLA,1,18.8,23.2
Nathan MacKinnon,C,8700,COL,CGY,1,18.6,0.0
Sidney Crosby,C,8500,PIT,BUF,1,16.1,11.7
Brad Marchand,W,8400,BOS,DAL,1,16.4,3.2
Evgeni Malkin,C,8200,PIT,BUF,2,15.4,18.9
Steven Stamkos,W,8200,TB,FLA,1,15.9,6.4
Tyler Seguin,C,8000,DAL,BOS,1,16.8,3.2
David Pastrnak,W,7900,BOS,DAL,1,17.6,1.6
Artemi Panarin,W,7800,NYR,WPG,1,13.9,22.1
Aleksander Barkov,C,7800,FLA,TB,1,16.4,0.0
Patrik Laine,W,7800,WPG,NYR,2,13.7,14.9
Patrice Bergeron,C,7700,BOS,DAL,1,16.6,4.8
Mikko Rantanen,W,7700,COL,CGY,1,16.1,0.0
Jamie Benn,W,7600,DAL,BOS,1,13.0,0.0
Johnny Gaudreau,W,7600,CGY,COL,1,16.3,24.2
Mark Scheifele,C,7600,WPG,NYR,1,14.2,18.4
Blake Wheeler,W,7600,WPG,NYR,1,14.3,0.0
Filip Forsberg,W,7500,NSH,MIN,2,14.6,0.0
Jack Eichel,C,7500,BUF,PIT,1,17.5,6.4
Phil Kessel,W,7400,ARI,ANH,1,14.0,12.8
Joe Pavelski,W,7400,DAL,BOS,1,12.3,11.2
Jonathan Huberdeau,W,7400,FLA,TB,1,14.4,4.8
Jake Guentzel,W,7400,PIT,BUF,1,15.1,0.0
Gabriel Landeskog,W,7300,COL,CGY,1,14.7,11.2
Jeff Skinner,W,7200,BUF,PIT,2,13.3,0.0
Viktor Arvidsson,W,7100,NSH,MIN,1,14.1,0.0
Sean Monahan,C,7100,CGY,COL,1,14.7,0.0
Sebastian Aho,C,7100,CAR,MON,1,15.4,6.4
Victor Hedman,D,6800,TB,FLA,34,13.2,12.8
Mika Zibanejad,C,6800,NYR,WPG,1,14.8,0.0
Alexander Radulov,W,6700,DAL,BOS,2,14.2,1.6
Matt Duchene,C,6700,NSH,MIN,2,12.0,0.0
Kris Letang,D,6700,PIT,BUF,38,13.3,0.0
Matthew Tkachuk,W,6600,CGY,COL,2,14.1,13.3
Mark Giordano,D,6600,CGY,COL,40,13.1,0.0
Teuvo Teravainen,W,6600,CAR,MON,2,12.4,0.0
Brendan Gallagher,W,6600,MON,CAR,1,12.6,4.8
Max Domi,C,6500,MON,CAR,2,11.9,4.8
Kyle Connor,W,6500,WPG,NYR,2,13.6,0.0
John Klingberg,D,6400,DAL,BOS,45,12.5,4.8
Eric Staal,C,6400,MIN,NSH,1,11.4,1.6
Evgeni Dadonov,W,6400,FLA,TB,1,12.4,0.0
Rickard Rakell,W,6300,ANH,ARI,2,13.4,3.2
Roman Josi,D,6300,NSH,MIN,49,13.8,14.4
Torey Krug,D,6200,BOS,DAL,50,12.0,1.6
Mike Hoffman,W,6200,FLA,TB,2,12.5,15.2
Vincent Trocheck,C,6200,FLA,TB,2,14.1,26.8
Ryan Johansen,C,6100,NSH,MIN,1,10.5,9.6
Tomas Tatar,W,6100,MON,CAR,1,10.7,0.0
Clayton Keller,W,6000,ARI,ANH,1,12.1,9.6
Zach Parise,W,6000,MIN,NSH,1,13.0,0.0
Ryan Getzlaf,C,6000,ANH,ARI,1,11.5,3.2
Patric Hornqvist,W,5900,PIT,BUF,1,10.5,3.2
Oliver Ekman-Larsson,D,5800,ARI,ANH,59,10.3,0.0
Jakob Silfverberg,W,5800,ANH,ARI,2,10.9,4.8
Mats Zuccarello,W,5800,MIN,NSH,1,11.5,1.6
