Player Name,Salary,Team,Opp,Proj FP,Actual FP
Andrei Vasilevskii,8500,TB,NSH,21.1,24.8
Connor Hellebuyck,8400,WPG,CGY,18.1,8.0
Carey Price,8300,MON,VAN,18.6,25.6
Jaroslav Halak,8200,BOS,WAS,19.3,18.4
Jacob Markstrom,7900,CGY,WPG,17.7,20.0
Vitek Vanecek,7700,WAS,BOS,16.3,6.4
Braden Holtby,7600,VAN,MON,14.4,3.2
Casey DeSmith,7400,PIT,NYR,16.8,8.8
Igor Shesterkin,7300,NYR,PIT,18.2,28.0
Juuse Saros,7000,NSH,TB,15.8,-3.2
