Player Name,Pos,Salary,Team,Opp,Line,Proj FP,Actual FP
David Pastrnak,W,9300,BOS,CHI,1,17.6,4.8
Nathan MacKinnon,C,9200,COL,MON,1,18.6,6.4
Jack Eichel,C,8600,BUF,CGY,1,17.5,20.5
Nikita Kucherov,W,8600,TB,MIN,1,18.8,13.3
Patrick Kane,W,8400,CHI,BOS,2,17.5,16.5
Brad Marchand,W,8300,BOS,CHI,2,16.4,3.2
Artemi Panarin,W,8100,NYR,CLS,2,13.9,20.0
Patrik Laine,W,8000,WPG,DAL,1,13.7,12.8
Claude Giroux,W,7900,PHI,ARI,2,13.3,1.6
Steven Stamkos,C,7700,TB,MIN,2,15.9,4.8
Mikko Rantanen,W,7600,COL,MON,1,16.1,12.8
Mark Scheifele,C,7500,WPG,DAL,1,14.2,31.2
Tyler Seguin,C,7500,DAL,WPG,1,16.8,28.2
Brendan Gallagher,W,7400,MON,COL,1,12.6,20.0
Brayden Point,C,7300,TB,MIN,1,14.8,14.4
Evander Kane,W,7200,SJ,CAR,1,13.1,3.2
Logan Couture,C,7200,SJ,CAR,1,13.9,16.8
Jonathan Audy-Marchessault,W,7200,VGK,NYI,1,13.5,20.0
Mika Zibanejad,C,7200,NYR,CLS,1,14.8,12.8
Gabriel Landeskog,W,7000,COL,MON,2,14.7,13.6
Sebastian Aho,C,7000,CAR,SJ,1,15.4,3.2
Jeff Skinner,W,7000,BUF,CGY,3,13.3,11.2
Mark Stone,W,7000,VGK,NYI,2,14.5,1.6
Johnny Gaudreau,W,6900,CGY,BUF,3,16.3,20.5
Shea Weber,D,6800,MON,COL,30,12.2,14.4
Kyle Connor,W,6800,WPG,DAL,1,13.6,12.8
Sean Couturier,C,6800,PHI,ARI,1,14.9,16.0
Cam Atkinson,W,6700,CLS,NYR,1,13.1,18.4
David Krejci,C,6700,BOS,CHI,1,10.1,0.0
Erik Karlsson,D,6700,SJ,CAR,35,14.6,24.0
Victor Olofsson,W,6700,BUF,CGY,1,8.7,17.6
Mathew Barzal,C,6700,NYI,VGK,1,13.0,4.8
Sean Monahan,W,6600,CGY,BUF,2,14.7,26.9
Zach Parise,W,6600,MIN,TB,2,13.0,4.8
Jamie Benn,W,6500,DAL,WPG,1,13.0,20.5
Phil Kessel,W,6500,ARI,PHI,2,14.0,31.4
Victor Hedman,D,6500,TB,MIN,42,13.2,25.3
Teuvo Teravainen,W,6500,CAR,SJ,1,12.4,11.2
Blake Wheeler,C,6500,WPG,DAL,2,14.3,23.2
