Player Name,Pos,Salary,Team,Opp,Line,Proj FP,Actual FP
David Pastrnak,W,9200,BOS,MON,1,17.6,20.5
Nathan MacKinnon,C,8800,COL,DAL,1,18.6,12.8
Brad Marchand,W,8700,BOS,MON,1,16.4,0.0
Auston Matthews,C,8600,TOR,LA,1,18.1,26.4
Mark Stone,W,8100,VGK,CLS,2,14.5,3.2
Patrice Bergeron,C,8000,BOS,MON,1,16.6,11.7
Mitchell Marner,W,7800,TOR,LA,2,15.3,3.2
Patrick Kane,W,7800,CHI,SJ,2,17.5,11.2
Anze Kopitar,C,7800,LA,TOR,1,13.1,11.7
Tyler Seguin,C,7700,DAL,COL,1,16.8,14.4
Patrik Laine,W,7700,WPG,NJ,2,13.7,8.0
Taylor Hall,W,7600,NJ,WPG,1,16.5,11.2
Mark Scheifele,C,7500,WPG,NJ,1,14.2,4.8
Elias Pettersson,C,7400,VAN,STL,1,14.6,11.2
Brock Boeser,W,7400,VAN,STL,1,14.5,4.8
John Tavares,C,7400,TOR,LA,2,16.9,6.4
Claude Giroux,C,7300,PHI,CAR,1,13.3,28.0
Cam Atkinson,W,7300,CLS,VGK,2,13.1,8.0
Evander Kane,W,7300,SJ,CHI,1,13.1,17.2
Brendan Gallagher,W,7300,MON,BOS,1,12.6,22.4
Sebastian Aho,C,7200,CAR,PHI,1,15.4,6.4
Sean Monahan,C,7100,CGY,ARI,1,14.7,18.1
Max Pacioretty,W,7100,VGK,CLS,2,12.0,8.0
Johnny Gaudreau,W,7100,CGY,ARI,1,16.3,23.7
Blake Wheeler,W,7000,WPG,NJ,1,14.3,6.4
Brent Burns,D,7000,SJ,CHI,33,14.9,9.6
Phil Kessel,W,6900,ARI,CGY,1,14.0,12.8
Sean Couturier,C,6800,PHI,CAR,2,14.9,23.7
Matthew Tkachuk,W,6800,CGY,ARI,2,14.1,37.8
Jakub Voracek,W,6800,PHI,CAR,3,12.8,3.2
Alexander Radulov,W,6700,DAL,COL,1,14.2,9.6
Anders Lee,W,6700,NYI,OTT,1,11.3,3.2
Ryan O'Reilly,C,6700,STL,VAN,2,13.1,1.6
Kyle Connor,W,6600,WPG,NJ,1,13.6,4.8
Jamie Benn,W,6600,DAL,COL,1,13.0,3.2
Mathew Barzal,C,6600,NYI,OTT,1,13.0,1.6
Dougie Hamilton,D,6600,CAR,PHI,44,11.7,6.4
Ryan Getzlaf,C,6600,ANH,MIN,1,11.5,8.0
Brayden Schenn,C,6500,STL,VAN,1,11.5,11.2
Elias Lindholm,C,6500,CGY,ARI,1,12.2,18.1
Morgan Rielly,D,6500,TOR,LA,48,13.4,8.0
Logan Couture,C,6400,SJ,CHI,1,13.9,3.2
Erik Karlsson,D,6400,SJ,CHI,50,14.6,0.0
Jonathan Audy-Marchessault,W,6400,VGK,CLS,1,13.5,12.8
Andrei Svechnikov,W,6400,CAR,PHI,1,11.1,4.8
Jonathan Toews,C,6400,CHI,SJ,1,13.9,9.6
Travis Konecny,W,6300,PHI,CAR,2,11.1,16.8
Bo Horvat,C,6300,VAN,STL,2,13.0,3.2
Tomas Hertl,C,6300,SJ,CHI,2,13.2,24.8
