Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,PS,USG,PER,Opp Pace,Opp DEff,Opp DvP,L2 FGA,L5 FGA,S FGA,L2 Min,L5 Min,S Min,L5 FP,S FP,Floor FP,Ceil FP,Proj Min,Proj FP,Proj Val,Actual Min,Actual FP,Actual Val
Jamal Murray,8,,PG,7000,DEN,UTA,2,109,24,15,102,104,-16%,19,15,15,36,35,35,28.2,30.8,18.4,43.2,35.0,31.5,4.5,42.1,45.0,6.4
Richaun Holmes,7,,C,6800,SAC,NOR,1,112,16,22,100,107,-6%,9,9,8,33,31,29,36.4,31.4,18.9,44.0,32.5,34.4,5.1,42.2,34.9,5.1
Michael Porter,,O,SF,6700,DEN,UTA,18,109,21,26,102,104,8%,15,13,13,32,29,29,37.2,37.2,24.5,49.9,0.0,0.0,0.0,,0.0,0.0
Darius Bazley,,,PF,6400,OKC,PHI,1,111,18,9,105,104,-1%,9,9,11,26,28,30,17.7,24.7,14.4,35.0,0.0,0.0,0.0,,0.0,0.0
Will Barton,7,,SF,6100,DEN,UTA,2,109,19,14,102,104,8%,15,11,11,35,30,29,27.0,26.0,17.3,34.8,30.5,26.9,4.4,25.6,16.0,2.6
Shake Milton,4,,PG,6000,PHI,@OKC,0,113,24,20,103,108,-6%,17,13,12,30,29,27,34.0,27.3,14.3,40.4,0.0,0.0,0.0,,0.0,0.0
Tyrese Haliburton,3,,SG,5800,SAC,NOR,1,112,17,19,100,107,-3%,9,9,8,28,29,29,28.2,27.5,17.9,37.1,28.5,26.8,4.6,23,12.6,2.2
Steven Adams,8,,C,5800,NOR,@SAC,1,115,14,17,103,118,16%,6,6,7,31,32,32,27.2,29.2,21.5,36.9,31.5,29.9,5.2,32,34.0,5.9
Harrison Barnes,8,,SF,5800,SAC,NOR,1,112,19,17,100,107,2%,11,10,12,34,34,35,31.3,31.4,23.0,39.8,36.0,30.3,5.2,41,13.2,2.3
Marvin Bagley,2,Q,PF,5700,SAC,NOR,1,112,23,13,100,107,3%,9,9,11,25,26,25,24.5,24.3,16.5,32.2,26.0,25.4,4.5,36.2,42.0,7.4
Serge Ibaka,2,O,PF,5600,LAC,IND,1,114,20,17,103,105,1%,6,9,9,22,27,25,24.6,24.9,18.0,31.7,0.0,0.0,0.0,,0.0,0.0
Lonzo Ball,,O,PG,5500,NOR,@SAC,8,115,21,9,103,118,18%,13,13,12,36,36,33,27.4,26.8,14.7,38.8,0.0,0.0,0.0,,0.0,0.0
Al Horford,,,C,5500,OKC,PHI,4,111,19,13,105,104,-10%,15,12,11,28,27,27,24.3,25.3,18.0,32.6,0.0,0.0,0.0,,0.0,0.0
Nicolas Batum,2,,PF,5300,LAC,IND,1,114,13,17,103,105,-1%,6,7,7,24,27,29,25.1,24.7,16.8,32.6,28.0,22.1,4.2,24.9,16.0,3.0
Jordan Clarkson,7,,SG,5200,UTA,@DEN,1,111,27,20,101,111,-15%,16,16,13,28,28,25,30.9,26.9,20.5,33.4,28.5,27.9,5.4,29.7,36.1,6.9
Nickeil Alexander-Walker,7,,SG,5100,NOR,@SAC,1,115,28,17,103,118,14%,16,11,9,27,21,17,21.3,17.8,3.7,31.9,28.5,25.3,5.0,33.4,28.5,5.6
Buddy Hield,9,,SG,5100,SAC,NOR,1,112,21,10,100,107,-4%,16,13,14,34,31,34,27.8,26.0,18.6,33.4,34.0,28.0,5.5,35.7,31.3,6.1
Royce O'Neale,3,,PF,5000,UTA,@DEN,1,111,9,11,101,111,-6%,4,5,5,30,32,32,25.9,22.7,12.7,32.7,34.0,21.9,4.4,34.5,20.5,4.1
Tyrese Maxey,2,,SG,5000,PHI,@OKC,0,113,23,14,103,108,-6%,12,18,11,25,32,22,32.1,19.6,4.4,34.8,0.0,0.0,0.0,,0.0,0.0
Eric Bledsoe,11,,SG,4900,NOR,@SAC,1,115,19,12,103,118,18%,8,9,9,27,29,29,26.6,23.1,12.5,33.8,30.5,28.9,5.9,29.8,30.7,6.3
Danny Green,2,,SF,4900,PHI,@OKC,0,113,16,11,103,108,-3%,8,13,9,31,35,28,28.4,22.4,9.7,35.1,0.0,0.0,0.0,,0.0,0.0
Monte Morris,3,,PG,4800,DEN,UTA,2,109,17,17,102,104,8%,9,9,8,28,25,26,23.5,22.3,13.9,30.6,24.0,19.0,4.0,25.1,11.2,2.3
Paul Millsap,1,,PF,4700,DEN,UTA,2,109,17,16,102,104,-7%,5,7,7,23,23,24,22.8,19.9,12.9,26.9,23.5,20.2,4.3,21,18.3,3.9
Hamidou Diallo,1,,SG,4700,OKC,PHI,1,111,22,19,105,104,7%,6,10,8,17,22,20,27.8,22.6,11.5,33.8,0.0,0.0,0.0,,0.0,0.0
Gary Harris,2,,SG,4600,DEN,UTA,2,109,14,10,102,104,8%,11,9,9,30,32,32,20.6,18.5,10.6,26.3,32.0,19.8,4.3,24.7,17.0,3.7
Seth Curry,,,SG,4500,PHI,@OKC,10,113,17,21,103,108,-6%,11,11,10,31,31,30,29.9,27.0,18.4,35.6,0.0,0.0,0.0,,0.0,0.0
George Hill,3,,PG,4500,OKC,PHI,1,111,18,16,105,104,6%,10,8,9,27,28,26,19.2,21.8,13.3,30.3,0.0,0.0,0.0,,0.0,0.0
Josh Hart,7,,SF,4400,NOR,@SAC,1,115,12,11,103,118,14%,8,6,7,34,30,29,22.3,22.0,15.6,28.4,28.0,21.8,5.0,24.8,17.5,4.0
Louis Williams,,O,PG,4400,LAC,IND,1,114,22,15,103,105,-4%,7,7,8,16,18,20,16.5,16.9,6.7,27.2,0.0,0.0,0.0,0,0.0,0.0
Joe Ingles,,O,SF,4400,UTA,@DEN,6,111,17,12,101,111,-6%,10,8,8,26,26,26,20.3,19.3,10.6,28.1,0.0,0.0,0.0,,0.0,0.0
Trevor Ariza,,,SF,4400,OKC,PHI,n/a,111,,,105,104,3%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Aaron Holiday,2,,SG,4400,IND,@LAC,2,106,16,8,99,111,4%,11,8,7,25,23,21,16.6,14.3,4.4,24.3,27.5,18.2,4.1,19.2,5.2,1.2
JaMychal Green,2,,PF,4400,DEN,UTA,2,109,21,18,102,104,-7%,9,9,8,25,23,22,20.5,21.2,16.9,25.4,22.5,20.3,4.6,19.8,15.2,3.5
Dwight Howard,5,,C,4400,PHI,@OKC,0,113,16,14,103,108,0%,5,6,4,28,26,18,25.0,18.6,9.1,28.2,0.0,0.0,0.0,,0.0,0.0
Patrick Beverley,7,,PG,4300,LAC,IND,3,114,14,12,103,105,-8%,9,9,7,31,31,26,28.5,20.7,10.2,31.2,28.5,22.5,5.2,26.4,29.0,6.7
Bojan Bogdanovic,6,,PF,4300,UTA,@DEN,1,111,20,9,101,111,-6%,11,12,12,27,29,30,19.7,19.5,9.5,29.6,31.5,22.4,5.2,33.7,21.1,4.9
Justin Holiday,5,,SF,4200,IND,@LAC,2,106,13,12,99,111,-6%,5,7,7,27,30,31,20.1,19.6,14.3,24.9,32.0,22.2,5.3,34.6,27.1,6.5
Isaiah Roby,3,,PF,4200,OKC,PHI,1,111,18,16,105,104,3%,10,6,6,25,17,19,17.4,16.7,6.5,26.9,0.0,0.0,0.0,,0.0,0.0
Tony Bradley,0,,PF,4200,PHI,@OKC,0,113,,,103,108,0%,2,5,5,6,13,13,18.0,18.0,5.0,31.1,0.0,0.0,0.0,,0.0,0.0
Hassan Whiteside,,O,C,4200,SAC,NOR,3,112,22,18,100,107,-6%,5,4,5,10,12,13,13.9,15.6,6.4,24.7,0.0,0.0,0.0,,0.0,0.0
T.J. McConnell,2,,PG,4100,IND,@LAC,2,106,15,16,99,111,4%,4,4,3,20,17,18,18.3,17.7,10.2,25.2,19.0,17.5,4.3,25.6,18.6,4.5
Luguentz Dort,6,,SF,4100,OKC,PHI,1,111,17,13,105,104,7%,12,10,10,32,29,30,23.2,22.4,10.8,34.0,0.0,0.0,0.0,,0.0,0.0
Chimezie Metu,0,,C,4000,SAC,NOR,1,112,,,100,107,3%,6,5,5,11,8,8,13.1,13.1,2.2,23.9,0.0,0.0,0.0,5.2,9.6,2.4
Ivica Zubac,1,,C,4000,LAC,IND,1,114,15,19,103,105,-2%,4,4,4,21,17,18,15.6,17.1,11.0,23.3,25.5,25.6,6.4,16.2,21.2,5.3
Aleksej Pokusevski,,,PF,4000,OKC,PHI,1,111,17,4,105,104,3%,8,6,5,17,16,16,14.8,13.3,6.2,20.3,0.0,0.0,0.0,,0.0,0.0
Mike Muscala,,,PF,4000,OKC,PHI,1,111,18,15,105,104,-10%,9,7,7,23,20,19,15.7,15.7,9.1,22.2,0.0,0.0,0.0,,0.0,0.0
J.J. Redick,3,,SG,3900,NOR,@SAC,1,115,18,7,103,118,14%,11,9,8,27,25,24,15.2,13.3,5.2,21.5,24.5,17.0,4.4,18.4,18.5,4.7
PJ Dozier,,,SG,3900,DEN,UTA,2,109,16,11,102,104,0%,8,7,6,25,23,20,18.9,16.2,11.0,21.4,17.5,13.1,3.4,27.9,30.3,7.8
Jabari Parker,,,PF,3800,SAC,NOR,1,112,,,100,107,3%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Marcus Morris,4,,PF,3800,LAC,IND,1,114,22,10,103,105,1%,10,9,9,21,21,21,14.0,14.0,7.4,20.5,26.5,20.3,5.3,26.6,34.9,9.2
Derrick Favors,1,P,C,3800,UTA,@DEN,1,111,15,19,101,111,-1%,3,3,4,15,17,16,17.6,18.4,11.9,24.9,17.0,16.9,4.4,15.3,14.7,3.9
Doug McDermott,6,,PF,3800,IND,@LAC,2,106,18,14,99,111,-16%,10,7,9,21,22,24,17.4,17.5,9.0,26.0,31.5,22.6,5.9,32.4,24.2,6.4
Reggie Jackson,0,,SG,3800,LAC,IND,1,114,19,15,103,105,-8%,5,5,5,12,13,14,12.7,12.5,1.4,23.6,12.0,10.4,2.7,13.9,11.1,2.9
Jaxson Hayes,1,,C,3700,NOR,@SAC,1,115,13,15,103,118,16%,6,4,3,14,12,12,11.7,10.9,3.6,18.2,13.5,12.8,3.5,15.9,17.2,4.6
Theo Maledon,,,PG,3700,OKC,PHI,1,111,19,6,105,104,6%,9,7,6,20,19,20,13.2,12.9,8.1,17.7,0.0,0.0,0.0,,0.0,0.0
Cory Joseph,1,,PG,3700,SAC,NOR,1,112,17,8,100,107,-3%,4,5,6,16,18,21,11.0,15.1,7.9,22.2,19.0,13.4,3.6,9.4,2.0,0.5
Isaiah Joe,,,PG,3700,PHI,@OKC,0,113,15,10,103,108,-3%,6,10,6,18,29,19,20.4,13.5,2.5,24.4,0.0,0.0,0.0,,0.0,0.0
Dakota Mathias,,,SG,3700,PHI,@OKC,0,113,18,10,103,108,-3%,3,7,6,7,21,15,13.1,10.9,0.2,21.5,0.0,0.0,0.0,,0.0,0.0
Luke Kennard,2,,SG,3700,LAC,IND,1,114,15,11,103,105,-4%,6,5,6,25,21,23,15.3,15.1,7.7,22.6,22.5,15.2,4.1,20.9,25.8,7.0
Matisse Thybulle,1,,SF,3600,PHI,@OKC,0,113,11,10,103,108,-3%,6,4,3,18,18,14,17.0,11.0,1.8,20.3,0.0,0.0,0.0,,0.0,0.0
Edmond Sumner,2,,PG,3600,IND,@LAC,2,106,,,99,111,4%,10,5,5,25,14,14,11.4,11.4,3.2,19.6,26.0,18.5,5.1,21.3,22.6,6.3
Guillermo Hernangomez,,,C,3600,NOR,@SAC,1,115,,,103,118,16%,1,1,1,7,7,7,7.3,7.3,7.3,7.3,0.0,0.0,0.0,0,0.0,0.0
DaQuan Jeffries,,O,SF,3600,SAC,NOR,n/a,112,,,100,107,2%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Paul Reed,,,SF,3600,PHI,@OKC,0,113,,,103,108,16%,5,5,5,12,13,13,10.6,10.6,0.1,21.2,0.0,0.0,0.0,,0.0,0.0
Justin Jackson,,,SF,3600,OKC,PHI,1,111,,,105,104,3%,3,5,5,5,14,14,8.3,8.3,1.6,15.1,0.0,0.0,0.0,,0.0,0.0
Robert Woodard,,,PF,3500,SAC,NOR,1,112,,,100,107,2%,1,2,2,3,3,3,4.3,4.3,0.4,8.2,0.0,0.0,0.0,0,0.0,0.0
Cassius Stanley,,,SG,3500,IND,@LAC,2,106,,,99,111,-6%,0,1,1,3,2,2,2.1,2.1,1.4,2.7,0.0,0.0,0.0,7.9,3.0,0.9
Zeke Nnaji,,,PF,3500,DEN,UTA,2,109,,,102,104,-7%,2,1,1,3,2,2,0.9,0.9,-0.5,2.3,0.0,0.0,0.0,0,0.0,0.0
Naji Marshall,,,SF,3500,NOR,@SAC,1,115,,,103,118,3%,0,0,0,3,3,3,2.7,2.7,2.7,2.7,0.0,0.0,0.0,0,0.0,0.0
Jalen Lecque,,,PG,3500,IND,@LAC,2,106,,,99,111,4%,1,1,1,2,2,2,4.0,4.0,1.7,6.4,0.0,0.0,0.0,5.1,4.7,1.3
Vlatko Cancar,,,SF,3500,DEN,UTA,2,109,,,102,104,8%,1,1,1,3,2,2,1.3,1.3,-1.9,4.5,0.0,0.0,0.0,0,0.0,0.0
Josh Hall,,,SF,3500,OKC,PHI,1,111,,,105,104,3%,3,3,3,7,6,6,3.2,3.2,0.8,5.6,0.0,0.0,0.0,,0.0,0.0
Moses Brown,,,C,3500,OKC,PHI,1,111,,,105,104,-10%,2,1,1,4,4,4,7.8,7.8,1.4,14.1,0.0,0.0,0.0,,0.0,0.0
Juwan Morgan,,O,PF,3500,UTA,@DEN,13,111,,,101,111,-1%,0,0,0,3,3,3,1.2,1.2,0.0,2.4,0.0,0.0,0.0,,0.0,0.0
Udoka Azubuike,,,C,3500,UTA,@DEN,1,111,,,101,111,-14%,1,1,1,6,5,5,3.2,3.2,0.4,6.0,0.0,0.0,0.0,0,0.0,0.0
Jay Scrubb,,O,SG,3500,LAC,IND,n/a,114,,,103,105,-4%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
RJ Hampton,,,PG,3500,DEN,UTA,2,109,,,102,104,-16%,2,1,1,5,2,2,0.8,1.1,-0.3,2.4,0.0,0.0,0.0,0,0.0,0.0
Facundo Campazzo,,,PG,3500,DEN,UTA,2,109,17,10,102,104,-16%,4,5,3,12,16,12,9.8,8.9,-0.1,18.0,10.5,7.3,2.1,11.2,8.2,2.3
Greg Whittington,,O,SF,3500,DEN,UTA,n/a,109,,,102,104,-7%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Will Magnay,,,C,3500,NOR,@SAC,3,115,,,103,118,16%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Trent Forrest,,,SG,3500,UTA,@DEN,6,111,,,101,111,16%,0,0,0,4,4,4,3.3,3.3,-1.3,7.8,0.0,0.0,0.0,,0.0,0.0
Daniel Oturu,,,C,3500,LAC,IND,1,114,,,103,105,-2%,1,2,2,4,6,5,7.3,6.1,1.0,11.3,0.0,0.0,0.0,5.1,9.1,2.6
Jahmi'us Ramsey,,O,PG,3500,SAC,NOR,3,112,,,100,107,-3%,1,1,1,4,4,4,3.3,3.3,0.4,6.2,0.0,0.0,0.0,,0.0,0.0
Elijah Hughes,,,SF,3500,UTA,@DEN,1,111,,,101,111,-6%,3,3,2,5,5,5,4.1,4.4,2.9,5.8,0.0,0.0,0.0,,0.0,0.0
Kira Lewis,,,PG,3500,NOR,@SAC,1,115,,,103,118,18%,7,5,5,13,10,10,7.5,7.5,1.6,13.4,0.0,0.0,0.0,15.1,12.9,3.7
Markus Howard,,,PG,3500,DEN,UTA,2,109,,,102,104,-16%,2,1,1,3,1,1,0.7,0.7,-0.9,2.3,0.0,0.0,0.0,0,0.0,0.0
Furkan Korkmaz,,,SG,3500,PHI,@OKC,0,113,,,103,108,-3%,8,8,8,17,18,18,11.9,11.9,4.8,19.0,0.0,0.0,0.0,,0.0,0.0
Glenn Robinson III,,,SF,3500,SAC,NOR,1,112,13,12,100,107,2%,3,5,5,18,19,19,10.4,11.1,5.3,16.8,17.0,11.2,3.2,8.2,6.2,1.8
Georges Niang,1,,PF,3500,UTA,@DEN,1,111,15,6,101,111,0%,10,6,3,18,15,10,11.4,6.0,-0.9,12.8,17.0,10.8,3.1,13.7,13.6,3.9
Sindarius Thornwell,,,SG,3500,NOR,@SAC,1,115,,,103,118,18%,2,2,2,11,10,10,5.5,5.5,3.9,7.0,0.0,0.0,0.0,0,0.0,0.0
Terrance Ferguson,,,SG,3500,PHI,@OKC,0,113,,,103,108,-3%,0,1,1,1,4,4,0.3,0.3,-0.7,1.4,0.0,0.0,0.0,,0.0,0.0
Shaquille Harrison,,,PG,3500,UTA,@DEN,1,111,,,101,111,0%,3,2,2,5,5,5,4.8,4.0,0.8,7.2,0.0,0.0,0.0,0,0.0,0.0
Isaiah Hartenstein,,,PF,3500,DEN,UTA,2,109,24,19,102,104,-7%,2,2,3,9,10,10,12.6,12.2,6.8,17.6,0.0,0.0,0.0,2.7,2.4,0.7
T.J. Warren,,O,SF,3500,IND,@LAC,18,106,21,13,99,111,-16%,14,13,13,28,27,27,20.6,20.6,9.5,31.6,0.0,0.0,0.0,,0.0,0.0
Mike Scott,,,PF,3500,PHI,@OKC,0,113,12,4,103,108,16%,8,6,6,26,20,19,9.3,9.5,3.4,15.6,0.0,0.0,0.0,,0.0,0.0
Nemanja Bjelica,,,PF,3500,SAC,NOR,1,112,21,12,100,107,2%,5,4,5,11,14,15,10.7,13.2,6.7,19.7,0.0,0.0,0.0,0,0.0,0.0
Patrick Patterson,,,PF,3500,LAC,IND,1,114,,,103,105,1%,4,3,3,9,12,12,6.9,6.9,2.1,11.7,13.0,8.0,2.3,18.1,12.5,3.6
Jeremy Lamb,,O,SG,3500,IND,@LAC,n/a,106,,,99,111,-6%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Darius Miller,,,SF,3500,OKC,PHI,1,111,,,105,104,3%,2,2,2,4,4,4,1.0,1.0,-0.4,2.4,0.0,0.0,0.0,,0.0,0.0
Jakarr Sampson,,O,PF,3500,IND,@LAC,2,106,,,99,111,-16%,5,3,2,13,10,8,8.3,6.3,-0.5,13.0,0.0,0.0,0.0,,0.0,0.0
Kenrich Williams,,,SF,3500,OKC,PHI,1,111,13,13,105,104,-1%,6,3,3,21,13,12,13.3,9.9,0.3,19.5,0.0,0.0,0.0,,0.0,0.0
Wenyen Gabriel,,,PF,3500,NOR,@SAC,1,115,,,103,118,-8%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Goga Bitadze,,Q,C,3500,IND,@LAC,n/a,106,,,99,111,-10%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,11.0,9.6,2.7,15.6,15.4,4.4
Kyle Guy,,,SG,3500,SAC,NOR,5,112,,,100,107,-4%,5,4,4,11,9,9,8.6,8.6,1.2,16.1,0.0,0.0,0.0,0,0.0,0.0
Nicolo Melli,,,PF,3500,NOR,@SAC,1,115,12,4,103,118,-8%,4,2,3,20,12,13,8.0,7.8,2.0,13.6,11.5,8.4,2.4,0,0.0,0.0
Brian Bowen,,Q,SG,3500,IND,@LAC,n/a,106,,,99,111,-16%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,4.2,1.2
Amir Coffey,,,PF,3500,LAC,IND,1,114,,,103,105,-4%,2,1,2,5,3,5,2.7,3.0,-0.6,6.5,0.0,0.0,0.0,7.3,1.0,0.3
Vincent Poirier,,,C,3500,PHI,@OKC,7,113,,,103,108,0%,1,1,1,4,5,5,3.7,3.7,0.4,7.0,0.0,0.0,0.0,,0.0,0.0
Mfiondu Kabengele,,,SF,3500,LAC,IND,1,114,,,103,105,1%,2,2,2,4,5,5,2.3,2.7,-1.6,7.1,0.0,0.0,0.0,5.1,6.4,1.8
Justin James,,,SG,3500,SAC,NOR,1,112,,,100,107,-4%,3,2,2,13,8,8,5.7,5.7,2.7,8.8,0.0,0.0,0.0,0,0.0,0.0
Bol Bol,,,C,3500,DEN,UTA,2,109,,,102,104,-7%,4,2,2,13,7,7,3.9,3.4,0.1,6.7,0.0,0.0,0.0,0,0.0,0.0
Jarrell Brantley,,,SF,3500,UTA,@DEN,4,111,,,101,111,-1%,1,1,1,6,6,6,4.2,4.2,4.2,4.2,0.0,0.0,0.0,0,0.0,0.0
Terance Mann,,,SG,3500,LAC,IND,1,114,15,7,103,105,-1%,4,2,3,15,8,10,7.8,6.8,-2.5,16.2,0.0,0.0,0.0,10.9,4.6,1.3
Miye Oni,,,SG,3500,UTA,@DEN,1,111,,,101,111,-15%,5,3,2,18,12,9,8.0,6.5,-0.6,13.6,12.5,8.6,2.5,11.5,2.4,0.7
Ty Jerome,,,SG,3500,OKC,PHI,n/a,111,,,105,104,6%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Kelan Martin,,,SF,3500,IND,@LAC,2,106,,,99,111,-16%,2,2,2,4,5,5,3.6,3.6,2.1,5.2,14.0,9.5,2.7,5.2,0.4,0.1
