Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,Line,PP,GS,L5 TOI,L40 TOI,S TOI,L5 SOG,L40 SOG,S SOG,L5 FP,L40 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Alexander Ovechkin,,,W,8500,WAS,@PIT,1,L1,P1,3.09,17.2,17.2,17.2,2.5,2.5,2.5,13.9,13.9,13.9,1.1,26.6,14.8,1.7,33.3,3.9
Sidney Crosby,,,C,8400,PIT,WAS,1,L1,P1,3.41,18.9,18.9,18.9,4.0,4.0,4.0,20.5,20.5,20.5,16.0,25.0,12.6,1.5,1.6,0.2
Patrick Kane,,,W,8000,CHI,@FLA,1,L1,P1,3.01,15.2,15.2,15.2,3.0,3.0,3.0,10.8,10.8,10.8,4.6,17.0,14.0,1.8,14.9,1.9
Evgeni Malkin,,,C,7600,PIT,WAS,1,L2,P1,3.41,18.8,18.8,18.8,2.5,2.5,2.5,4.0,4.0,4.0,0.6,7.4,13.5,1.8,3.2,0.4
Jake Guentzel,,,W,7400,PIT,WAS,1,L1,P1,3.41,19.1,19.1,19.1,2.0,2.0,2.0,7.5,7.5,7.5,-0.8,15.7,13.4,1.8,11.2,1.5
Evgeny Kuznetsov,,,C,7400,WAS,@PIT,1,L2,P1,3.09,15.7,15.7,15.7,1.5,1.5,1.5,4.0,4.0,4.0,0.6,7.4,9.3,1.3,19.7,2.7
Jonathan Huberdeau,,,W,7300,FLA,CHI,n/a,L2,P1,3.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8,1.6,30.1,4.1
Aleksander Barkov,,,C,7100,FLA,CHI,n/a,L1,P1,3.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8,1.7,16.5,2.3
T.J. Oshie,,,W,6700,WAS,@PIT,1,L1,P1,3.09,18.1,18.1,18.1,2.0,2.0,2.0,18.3,18.3,18.3,-3.0,39.5,9.0,1.3,6.4,1.0
John Carlson,,,D,6700,WAS,@PIT,1,D1,P1,3.09,23.0,23.0,23.0,3.5,3.5,3.5,16.7,16.7,16.7,-4.6,37.9,12.4,1.9,0.0,0.0
Nicklas Backstrom,,,C,6400,WAS,@PIT,1,L1,P1,3.09,17.1,17.1,17.1,3.0,3.0,3.0,19.6,19.6,19.6,10.0,29.2,10.5,1.6,15.7,2.5
Kris Letang,,,D,6300,PIT,WAS,1,D1,P1,3.41,23.9,23.9,23.9,2.5,2.5,2.5,6.4,6.4,6.4,6.4,6.4,10.8,1.7,9.6,1.5
Jason Zucker,,,W,6100,PIT,WAS,1,L2,P2,3.41,15.1,15.1,15.1,2.0,2.0,2.0,4.0,4.0,4.0,2.9,5.1,8.7,1.4,16.0,2.6
Alex DeBrincat,,,W,5700,CHI,@FLA,1,L1,P1,3.01,15.1,15.1,15.1,2.0,2.0,2.0,14.3,14.3,14.3,-1.4,29.9,10.5,1.8,18.9,3.3
Dominik Kubalik,,,W,5300,CHI,@FLA,1,L2,P2,3.01,10.9,10.9,10.9,1.5,1.5,1.5,2.4,2.4,2.4,-1.0,5.8,8.6,1.6,3.2,0.6
Bryan Rust,,,W,5300,PIT,WAS,1,L2,P1,3.41,18.3,18.3,18.3,1.5,1.5,1.5,6.7,6.7,6.7,1.8,11.5,10.7,2.0,16.0,3.0
Aaron Ekblad,,,D,5200,FLA,CHI,n/a,D1,P1,3.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,1.8,20.0,3.8
Patric Hornqvist,,,W,5200,FLA,CHI,n/a,L2,P1,3.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.7,26.9,5.2
Dylan Strome,,,C,5000,CHI,@FLA,1,L1,P1,3.01,14.4,14.4,14.4,3.5,3.5,3.5,15.9,15.9,15.9,12.7,19.0,8.8,1.8,3.2,0.6
