Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,Line,PP,GS,L5 TOI,L40 TOI,S TOI,L5 SOG,L40 SOG,S SOG,L5 FP,L40 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Connor McDavid,,,C,9000,EDM,CGY,3,L1,P1,,21.8,22.3,22.3,3.2,3.1,3.1,15.2,20.5,20.5,5.5,35.5,19.2,2.1,0.0,0.0
Nathan MacKinnon,,,C,8900,COL,MIN,3,L1,P1,,21.0,21.0,21.0,3.0,4.5,4.5,14.6,22.3,22.3,10.6,34.1,18.6,2.1,0.0,0.0
Leon Draisaitl,,,W,8800,EDM,CGY,3,L1,P1,,22.0,22.7,22.7,3.2,3.0,3.0,16.0,20.1,20.1,8.1,32.1,16.4,1.9,0.0,0.0
Jack Eichel,,,C,8700,BUF,BOS,3,L1,P1,,23.1,21.8,21.8,4.2,3.6,3.6,23.7,20.8,20.8,6.3,35.3,17.5,2.0,0.0,0.0
Evgeni Malkin,,,C,8500,PIT,@NSH,5,L1,P1,,20.7,19.2,19.2,3.6,3.5,3.5,21.0,18.8,18.8,6.3,31.3,15.4,1.8,0.0,0.0
David Pastrnak,1,,W,8500,BOS,@BUF,3,L1,P1,,20.3,19.5,19.5,3.0,3.8,3.8,20.2,21.4,21.4,7.9,34.8,17.6,2.1,0.0,0.0
Patrick Kane,,,W,8500,CHI,NYI,3,L1,P1,,20.7,21.2,21.2,4.4,3.6,3.6,25.6,18.1,18.1,5.8,30.4,17.5,2.1,0.0,0.0
Artemi Panarin,,,W,8400,NYR,CAR,3,L2,P1,,20.8,20.5,20.5,3.4,3.0,3.0,14.1,17.5,17.5,7.9,27.1,13.9,1.7,0.0,0.0
Auston Matthews,,,C,8400,TOR,@NJ,3,L1,P1,,19.2,19.9,19.9,3.4,3.6,3.6,25.0,18.5,18.5,6.0,30.9,18.1,2.2,0.0,0.0
Alexander Ovechkin,,,W,8200,WAS,CLS,3,L1,P1,,20.5,20.8,20.8,5.8,4.8,4.8,16.0,18.3,18.3,4.6,32.0,17.0,2.1,0.0,0.0
Patrice Bergeron,,,C,8100,BOS,@BUF,3,L1,P1,,20.9,19.5,19.5,5.2,3.8,3.8,23.4,17.7,17.7,7.5,27.9,16.6,2.0,0.0,0.0
Jake Guentzel,,,W,8000,PIT,@NSH,5,L1,P1,,21.6,20.8,20.8,2.4,3.2,3.2,15.2,16.3,16.3,5.6,26.9,15.1,1.9,0.0,0.0
Sidney Crosby,,,C,8000,PIT,@NSH,5,,,,19.0,20.5,20.5,3.4,2.7,2.7,12.0,14.3,14.3,3.3,25.3,0.0,0.0,0.0,0.0
Mika Zibanejad,,,C,7900,NYR,CAR,3,L1,P1,,21.7,21.1,21.1,5.0,3.3,3.3,23.3,18.3,18.3,2.9,33.7,14.8,1.9,0.0,0.0
Brad Marchand,,,W,7900,BOS,@BUF,3,L1,P1,,21.5,20.0,20.0,3.8,2.8,2.8,17.4,18.4,18.4,5.0,31.8,16.4,2.1,0.0,0.0
Johnny Gaudreau,,,W,7800,CGY,@EDM,3,L1,P1,,17.3,18.9,18.9,1.8,2.8,2.8,9.2,11.7,11.7,2.8,20.6,16.3,2.1,0.0,0.0
John Tavares,,,C,7800,TOR,@NJ,3,L2,P1,,19.7,19.3,19.3,4.0,3.1,3.1,14.5,15.2,15.2,4.1,26.3,16.9,2.2,0.0,0.0
Patrik Laine,,,W,7700,WPG,STL,3,L1,P1,,19.8,19.5,19.5,3.6,3.1,3.1,19.5,15.6,15.6,5.3,25.8,13.7,1.8,0.0,0.0
Sebastian Aho,,,C,7600,CAR,@NYR,3,L1,P1,,18.9,19.5,19.5,2.4,2.9,2.9,14.8,15.1,15.1,1.4,28.7,15.4,2.0,0.0,0.0
Mitchell Marner,,,W,7600,TOR,@NJ,3,L2,P1,,21.8,20.5,20.5,3.2,2.7,2.7,28.4,17.7,17.7,4.8,30.6,15.3,2.0,0.0,0.0
Mikko Rantanen,,,W,7500,COL,MIN,3,L1,P1,,20.6,19.1,19.1,2.6,2.5,2.5,13.8,16.8,16.8,6.4,27.1,16.1,2.1,0.0,0.0
Mark Scheifele,,,C,7400,WPG,STL,3,L1,P1,,19.9,21.4,21.4,2.8,2.5,2.5,19.2,15.4,15.4,5.7,25.0,14.2,1.9,0.0,0.0
Evgeny Kuznetsov,,,C,7400,WAS,CLS,3,L2,P1,,17.9,18.2,18.2,1.2,2.2,2.2,5.4,13.1,13.1,2.9,23.3,13.1,1.8,0.0,0.0
Sean Monahan,,,C,7300,CGY,@EDM,3,L1,P1,,17.1,18.1,18.1,2.2,2.5,2.5,8.4,11.9,11.9,3.2,20.5,14.7,2.0,0.0,0.0
Max Pacioretty,,,W,7300,VGK,@ANH,3,L2,P2,,16.5,17.8,17.8,3.8,4.0,4.0,20.5,16.4,16.4,6.5,26.3,12.0,1.6,0.0,0.0
Filip Forsberg,,,W,7200,NSH,PIT,3,L2,P2,,17.3,18.1,18.1,2.6,3.5,3.5,14.0,14.6,14.6,6.8,22.3,14.6,2.0,0.0,0.0
Anze Kopitar,,,C,7200,LA,@SJ,3,L1,P1,,20.7,20.9,20.9,1.8,1.9,1.9,13.4,12.7,12.7,2.8,22.6,13.1,1.8,0.0,0.0
Victor Olofsson,,,W,7200,BUF,BOS,3,L1,P1,,21.3,18.7,18.7,3.0,2.5,2.5,16.5,13.6,13.6,5.6,21.7,8.7,1.2,0.0,0.0
John Carlson,,,D,7200,WAS,CLS,3,D1,P1,,24.1,24.8,24.8,2.4,2.8,2.8,12.3,18.8,18.8,8.1,29.4,13.8,1.9,0.0,0.0
Jonathan Audy-Marchessault,,,W,7200,VGK,@ANH,3,L1,P1,,16.1,17.5,17.5,3.2,3.5,3.5,14.2,12.5,12.5,3.4,21.6,13.5,1.9,0.0,0.0
Gabriel Landeskog,,,W,7100,COL,MIN,3,L1,P1,,19.1,19.6,19.6,2.6,2.3,2.3,14.0,11.7,11.7,3.3,20.1,14.7,2.1,0.0,0.0
