Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,PS,USG,PER,Opp Pace,Opp DEff,Opp DvP,L2 FGA,L5 FGA,S FGA,L2 Min,L5 Min,S Min,L5 FP,S FP,Floor FP,Ceil FP,Proj Min,Proj FP,Proj Val,Actual Min,Actual FP,Actual Val
Ben Simmons,10,,PG,8200,PHI,@DET,1,111,21,17,101,110,-1%,9,8,9,35,35,34,42.5,39.7,31.9,47.5,35.0,42.4,5.2,21.4,25.8,3.1
Shai Gilgeous-Alexander,16,,SG,8200,OKC,@POR,0,111,26,22,103,112,12%,18,16,15,38,35,34,38.3,38.8,26.8,50.8,35.5,43.6,5.3,32.4,49.8,6.1
D'Angelo Russell,1,O,SG,8100,MIN,@GSW,2,109,31,17,106,108,1%,13,18,17,26,30,31,37.6,34.4,21.1,47.8,0.0,0.0,0.0,,0.0,0.0
Gordon Hayward,7,,SF,8100,CHA,@ORL,0,106,26,21,101,108,-12%,23,18,17,38,35,35,41.9,39.0,26.1,51.8,36.0,37.0,4.6,38.2,43.0,5.3
Zion Williamson,6,,PF,8000,NOR,SAS,1,113,27,23,103,107,-7%,15,17,17,36,35,34,39.3,38.9,31.5,46.3,0.0,0.0,0.0,,0.0,0.0
Malcolm Brogdon,8,,PG,8000,IND,TOR,0,111,26,19,103,105,5%,20,20,18,38,36,38,35.4,40.0,30.4,49.6,35.5,38.9,4.9,36.7,57.9,7.2
Collin Sexton,0,,SG,8000,CLE,LAL,0,101,29,22,103,102,-12%,14,19,19,23,32,35,35.8,36.5,23.8,49.1,32.0,30.2,3.8,29.6,29.8,3.7
Aaron Gordon,4,,PF,7900,ORL,CHA,2,107,24,18,102,107,18%,10,12,12,37,34,29,38.5,32.7,21.1,44.2,33.5,37.2,4.7,33.5,35.7,4.5
DeMar DeRozan,3,,SG,7900,SAS,@NOR,0,111,25,22,101,110,2%,14,14,14,34,32,34,37.2,39.8,28.8,50.8,0.0,0.0,0.0,,0.0,0.0
Fred Van Vleet,7,,SG,7900,TOR,@IND,0,108,24,17,102,107,-7%,15,15,17,39,37,37,38.0,38.8,29.1,48.5,36.0,37.9,4.8,34.9,47.8,6.1
Pascal Siakam,,O,SF,7800,TOR,@IND,2,108,25,16,102,107,3%,14,15,16,35,35,36,31.6,37.1,26.1,48.0,0.0,0.0,0.0,,0.0,0.0
Brandon Ingram,9,,SF,7700,NOR,SAS,1,113,29,20,103,107,11%,17,17,18,35,35,36,31.8,39.0,28.6,49.3,0.0,0.0,0.0,,0.0,0.0
Dejounte Murray,7,,PG,7600,SAS,@NOR,0,111,23,17,101,110,4%,15,14,14,30,32,32,40.8,36.1,27.6,44.6,0.0,0.0,0.0,,0.0,0.0
Kyle Lowry,4,,PG,7500,TOR,@IND,4,108,23,16,102,107,-7%,12,13,14,36,36,36,36.8,37.2,31.9,42.6,36.0,38.5,5.1,33,16.9,2.3
Myles Turner,8,,C,7500,IND,TOR,0,111,16,19,103,105,-6%,13,12,10,39,38,33,43.4,38.4,29.3,47.6,33.0,36.1,4.8,33,42.5,5.7
Tobias Harris,5,,SF,7200,PHI,@DET,1,111,22,19,101,110,-3%,13,15,15,38,36,34,32.1,35.4,24.8,46.0,35.5,37.9,5.3,29.9,35.4,4.9
Larry Nance Jr.,,O,SF,7100,CLE,LAL,0,101,14,15,103,102,-4%,11,10,9,38,38,36,31.8,31.4,20.2,42.6,0.0,0.0,0.0,,0.0,0.0
Jamal Murray,3,,PG,7000,DEN,@DAL,1,113,25,15,101,107,-20%,21,19,17,42,37,36,38.6,32.8,20.1,45.4,34.5,32.0,4.6,25.1,19.6,2.8
Kemba Walker,,O,PG,6900,BOS,@CHI,0,116,33,23,107,110,16%,14,14,14,26,23,23,32.5,32.5,23.5,41.6,0.0,0.0,0.0,,0.0,0.0
Devonte' Graham,5,,SG,6800,CHA,@ORL,0,106,21,12,101,108,7%,16,15,13,36,37,35,31.7,30.5,23.8,37.2,35.5,31.0,4.6,36.2,29.5,4.3
Andrew Wiggins,10,,SG,6800,GSW,MIN,1,118,22,15,104,110,11%,11,12,14,29,31,32,29.4,31.3,22.4,40.2,32.5,32.0,4.7,29.7,47.2,6.9
Terry Rozier,2,,PG,6800,CHA,@ORL,0,106,22,16,101,108,7%,11,15,14,38,38,34,31.7,31.9,21.5,42.3,36.0,31.0,4.6,35,32.0,4.7
LaMelo Ball,2,,PG,6700,CHA,@ORL,0,106,26,17,101,108,7%,9,10,11,22,24,25,25.0,31.3,18.0,44.6,25.5,31.8,4.7,21.1,20.4,3.0
Marcus Smart,9,,SG,6600,BOS,@CHI,0,116,21,15,107,110,-5%,13,14,11,33,32,33,31.6,30.7,23.8,37.5,35.0,32.9,5.0,25.7,41.5,6.3
Keldon Johnson,0,,SF,6600,SAS,@NOR,0,111,19,15,101,110,2%,12,10,11,32,29,31,24.5,29.4,18.9,39.9,0.0,0.0,0.0,,0.0,0.0
Chris Boucher,8,,PF,6500,TOR,@IND,0,108,20,27,102,107,3%,9,9,10,20,24,25,28.3,33.9,19.7,48.2,25.0,31.8,4.9,29.7,29.8,4.6
Lauri Markkanen,3,,PF,6500,CHI,BOS,1,112,22,17,102,108,5%,16,15,13,33,33,30,30.9,29.5,20.5,38.5,33.0,31.2,4.8,31.1,25.7,4.0
Kendrick Nunn,6,,SG,6500,MIA,@BKN,1,115,22,15,104,109,-8%,15,13,9,36,33,23,31.8,21.0,4.1,37.9,32.5,30.1,4.6,34.6,18.4,2.8
Enes Kanter,9,,C,6500,POR,OKC,0,116,17,25,103,109,3%,7,6,7,25,22,20,28.9,25.9,14.2,37.6,28.0,34.6,5.3,31.9,49.9,7.7
PJ Washington,3,,PF,6500,CHA,@ORL,0,106,21,14,101,108,4%,11,13,11,32,33,29,33.7,30.1,19.1,41.1,32.0,30.4,4.7,23.1,13.2,2.0
Jarrett Allen,1,,PF,6400,CLE,LAL,0,101,18,23,103,102,-7%,8,8,6,23,29,26,29.0,30.9,20.8,40.9,22.5,24.0,3.8,28.9,16.0,2.5
Malik Beasley,7,,SF,6400,MIN,@GSW,1,109,24,16,106,108,1%,15,17,16,28,32,32,32.6,29.8,21.3,38.4,33.5,32.6,5.1,30.1,38.4,6.0
Michael Porter,4,,SF,6400,DEN,@DAL,1,113,19,23,101,107,-1%,8,11,12,27,28,29,30.7,33.2,21.2,45.3,25.5,27.4,4.3,27.6,44.6,7.0
Blake Griffin,1,,PF,6300,DET,PHI,2,106,19,12,105,104,-5%,9,10,12,34,33,34,25.8,28.2,18.3,38.0,33.0,28.9,4.6,24.8,17.8,2.8
O.G. Anunoby,5,,SF,6200,TOR,@IND,0,108,16,15,102,107,-4%,14,13,11,37,37,36,37.6,31.7,21.8,41.6,36.0,30.7,5.0,27.7,18.0,2.9
Derrick Rose,,O,SG,6100,DET,PHI,2,106,30,18,105,104,3%,13,11,13,24,23,25,26.1,28.3,19.1,37.4,0.0,0.0,0.0,,0.0,0.0
Tyler Herro,,O,SG,6100,MIA,@BKN,4,115,24,13,104,109,-8%,21,16,14,36,34,34,32.5,30.0,18.8,41.3,0.0,0.0,0.0,,0.0,0.0
Jusuf Nurkic,,O,C,6000,POR,OKC,10,116,21,16,103,109,3%,8,10,9,26,25,25,33.1,28.9,19.6,38.2,0.0,0.0,0.0,,0.0,0.0
Derrick White,,,PG,6000,SAS,@NOR,23,111,,,101,110,4%,9,9,9,23,23,23,15.7,15.7,15.7,15.7,0.0,0.0,0.0,,0.0,0.0
Coby White,3,,PG,6000,CHI,BOS,1,112,23,11,102,108,-13%,14,13,14,32,33,34,27.5,29.6,19.6,39.7,33.0,29.4,4.9,24,6.9,1.1
Wendell Carter,,O,C,5900,CHI,BOS,6,112,19,17,102,108,7%,7,9,9,24,27,27,30.0,28.0,19.2,36.7,0.0,0.0,0.0,,0.0,0.0
Evan Fournier,5,,SF,5900,ORL,CHA,0,107,26,20,102,107,-1%,15,13,12,34,27,28,27.1,27.3,15.9,38.8,32.0,29.5,5.0,31.9,34.4,5.8
LaMarcus Aldridge,1,,PF,5900,SAS,@NOR,0,111,23,14,101,110,-1%,16,13,14,27,24,28,23.0,25.9,14.7,37.2,0.0,0.0,0.0,,0.0,0.0
Goran Dragic,10,,PG,5800,MIA,@BKN,1,115,27,15,104,109,-3%,15,14,13,30,31,28,27.7,27.6,19.7,35.5,31.0,31.9,5.5,32.6,33.7,5.8
Kevin Love,,O,PF,5700,CLE,LAL,28,101,,,103,102,-4%,9,9,9,23,23,23,20.4,20.4,10.8,30.1,0.0,0.0,0.0,,0.0,0.0
Dennis Schroder,3,,PG,5700,LAL,@CLE,1,113,23,12,100,106,6%,9,12,12,29,31,31,25.5,26.5,17.9,35.1,30.5,25.9,4.5,29.8,9.7,1.7
Darius Garland,1,,PG,5700,CLE,LAL,0,101,24,12,103,102,-12%,11,14,14,23,31,33,20.9,28.0,14.1,42.0,26.0,20.4,3.6,25.6,18.9,3.3
Delon Wright,7,,PG,5600,DET,PHI,1,106,16,13,105,104,9%,11,8,8,32,27,28,27.6,23.7,13.6,33.8,31.5,28.3,5.1,36,55.9,10.0
Norman Powell,4,,SG,5600,TOR,@IND,0,108,22,12,102,107,1%,18,13,10,34,28,24,24.6,19.1,10.1,28.1,32.5,26.8,4.8,39.5,42.2,7.5
Lonzo Ball,2,,PG,5600,NOR,SAS,1,113,21,10,103,107,3%,13,12,12,29,31,32,23.0,26.5,15.7,37.3,0.0,0.0,0.0,,0.0,0.0
Cedi Osman,1,,SF,5500,CLE,LAL,0,101,22,11,103,102,0%,9,14,13,23,35,31,27.7,24.7,13.2,36.2,30.5,24.0,4.4,32,32.4,5.9
Eric Bledsoe,4,,PG,5500,NOR,SAS,1,113,21,13,103,107,3%,18,13,11,31,27,29,24.4,24.4,14.0,34.9,0.0,0.0,0.0,,0.0,0.0
Al Horford,,O,C,5500,OKC,@POR,12,111,19,13,103,112,4%,15,12,11,28,27,27,24.3,25.3,18.0,32.6,0.0,0.0,0.0,,0.0,0.0
Cole Anthony,5,,PG,5400,ORL,CHA,0,107,23,10,102,107,-2%,10,11,11,34,31,26,29.0,22.5,15.0,30.0,29.5,25.7,4.8,30.9,28.5,5.3
Jarred Vanderbilt,8,,PF,5400,MIN,@GSW,1,109,15,19,106,108,-1%,12,6,5,24,22,19,24.0,22.4,11.0,33.9,24.5,27.7,5.1,24.6,31.0,5.7
Kelly Olynyk,1,,C,5300,MIA,@BKN,1,115,17,12,104,109,3%,7,7,9,21,24,28,20.8,24.7,15.6,33.9,24.0,24.0,4.5,17.9,15.7,3.0
Montrezl Harrell,0,,C,5300,LAL,@CLE,1,113,19,22,100,106,7%,7,9,9,28,26,25,26.2,25.8,19.0,32.7,26.0,26.8,5.1,25.5,26.7,5.0
Ricky Rubio,2,,PG,5300,MIN,@GSW,1,109,17,11,106,108,-2%,5,5,6,22,25,24,22.8,21.0,13.5,28.5,28.5,27.7,5.2,25.6,26.3,5.0
Kelly Oubre,8,,SF,5200,GSW,MIN,1,118,20,9,104,110,-7%,10,12,12,28,31,28,27.2,24.7,15.1,34.3,31.5,29.7,5.7,27.6,38.2,7.3
Jeremy Lamb,1,,SG,5200,IND,TOR,0,111,,,103,105,5%,12,10,10,24,22,22,23.6,23.6,13.9,33.4,20.5,19.7,3.8,33,34.4,6.6
Will Barton,1,,SF,5200,DEN,@DAL,1,113,19,13,101,107,1%,8,9,10,27,27,28,20.8,24.0,14.9,33.1,27.0,22.6,4.3,26.1,19.9,3.8
Tim Hardaway Jr.,3,,SG,5200,DAL,DEN,1,111,21,15,100,110,-6%,13,13,14,34,33,32,21.0,25.8,16.5,35.1,34.5,25.8,5.0,37.1,32.4,6.2
Steven Adams,3,,C,5000,NOR,SAS,1,113,14,17,103,107,-1%,6,6,7,27,29,30,21.9,27.2,18.5,36.0,0.0,0.0,0.0,,0.0,0.0
Otto Porter,1,,SF,5000,CHI,BOS,2,112,20,18,102,108,-4%,10,10,10,23,25,25,25.1,26.3,15.2,37.4,23.5,22.9,4.6,22.9,29.5,5.9
Naz Reid,12,,C,5000,MIN,@GSW,1,109,19,18,106,108,11%,9,8,8,26,25,22,25.6,22.8,12.7,32.8,27.0,29.8,6.0,24,28.5,5.7
Rodney Hood,3,,SG,5000,POR,OKC,0,116,15,6,103,109,16%,10,6,4,26,17,15,11.3,9.2,2.1,16.3,23.5,16.2,3.2,,0.0,0.0
Draymond Green,4,,PF,4900,GSW,MIN,1,118,15,8,104,110,-4%,6,5,5,21,25,26,18.3,21.1,13.7,28.6,29.5,28.5,5.8,30.4,22.2,4.5
Taurean Waller-Prince,,,PF,4900,CLE,LAL,0,101,20,15,103,102,0%,7,7,7,22,24,20,25.1,18.2,10.1,26.2,27.0,20.9,4.3,24.9,21.0,4.3
Luguentz Dort,2,,SF,4900,OKC,@POR,0,111,17,13,103,112,-6%,12,11,10,31,30,30,25.7,22.4,11.4,33.5,32.0,24.8,5.1,30,16.1,3.3
James Wiseman,11,,C,4900,GSW,MIN,1,118,23,14,104,110,14%,12,10,10,25,23,21,26.5,23.9,16.2,31.6,19.5,21.7,4.4,15.8,21.8,4.4
Shake Milton,,,PG,4900,PHI,@DET,1,111,24,17,101,110,-1%,8,12,11,20,26,26,26.7,24.5,11.7,37.3,24.0,22.5,4.6,22.9,15.1,3.1
Terrence Ross,1,,SG,4900,ORL,CHA,0,107,23,14,102,107,-1%,9,13,13,31,30,29,24.1,24.8,17.1,32.4,28.0,24.2,4.9,32.5,21.2,4.3
Bismack Biyombo,0,,C,4800,CHA,@ORL,0,106,12,12,101,108,-4%,2,4,5,26,27,27,23.9,22.4,16.4,28.4,24.5,20.2,4.2,26.9,18.9,3.9
Robert Covington,1,O,PF,4800,POR,OKC,0,116,12,6,103,109,16%,8,9,7,28,29,30,18.6,20.6,14.6,26.5,0.0,0.0,0.0,,0.0,0.0
Willie Cauley-Stein,,,C,4800,DAL,DEN,1,111,13,15,100,110,-15%,4,6,4,16,20,19,16.3,17.2,7.1,27.3,24.0,21.1,4.4,26.5,10.1,2.1
Trey Burke,,,PG,4800,DAL,DEN,1,111,20,15,100,110,12%,10,11,9,22,26,23,22.9,19.3,10.6,28.0,24.5,18.3,3.8,25.8,15.5,3.2
Duncan Robinson,2,,SF,4700,MIA,@BKN,1,115,15,12,104,109,-8%,12,10,10,38,37,34,23.2,22.5,15.8,29.2,36.5,25.4,5.4,38.3,18.0,3.8
Darius Bazley,2,,PF,4700,OKC,@POR,0,111,18,9,103,112,-2%,8,9,10,31,28,29,17.2,23.4,13.8,33.0,30.0,26.2,5.6,28.8,29.4,6.3
Rudy Gay,,,SF,4700,SAS,@NOR,0,111,22,16,101,110,3%,10,10,10,24,23,23,26.6,24.1,16.4,31.8,0.0,0.0,0.0,,0.0,0.0
Patrick Williams,,,PF,4700,CHI,BOS,1,112,16,10,102,108,-4%,10,8,8,23,28,26,20.5,19.4,12.1,26.6,27.0,19.6,4.2,10,4.5,1.0
Wayne Ellington,4,,SG,4700,DET,PHI,1,106,17,17,105,104,9%,10,10,8,31,30,22,22.4,17.2,7.7,26.7,27.5,19.5,4.1,32.7,25.9,5.5
Joe Harris,4,,SF,4700,BKN,MIA,1,122,16,15,102,110,12%,12,11,11,34,36,31,24.4,24.1,15.8,32.4,32.0,22.9,4.9,35.8,17.9,3.8
Daniel Theis,1,,PF,4600,BOS,@CHI,0,116,14,17,107,110,-4%,5,6,6,24,23,23,24.8,20.4,11.1,29.8,25.5,23.7,5.2,28.3,44.1,9.6
Derrick Jones Jr.,4,,SF,4600,POR,OKC,0,116,12,10,103,109,16%,6,7,6,31,28,28,21.9,18.8,10.8,26.7,32.5,24.6,5.3,26.8,6.4,1.4
Seth Curry,2,,SG,4600,PHI,@DET,1,111,18,20,101,110,-1%,11,11,10,27,30,30,25.9,25.8,17.6,34.0,29.0,23.6,5.1,22.1,14.4,3.1
Monte Morris,2,,PG,4600,DEN,@DAL,1,113,17,17,101,107,1%,11,10,9,34,29,27,22.2,22.1,14.2,29.9,23.0,17.7,3.8,26.3,20.4,4.4
Jakob Poeltl,,,C,4500,SAS,@NOR,0,111,13,15,101,110,-4%,4,6,4,20,23,20,23.8,18.6,10.2,26.9,0.0,0.0,0.0,,0.0,0.0
Isaiah Roby,13,,PF,4500,OKC,@POR,0,111,17,17,103,112,2%,8,9,7,27,26,21,26.3,19.4,8.9,29.9,26.5,25.3,5.6,27.4,27.1,6.0
Anthony Edwards,,,SG,4500,MIN,@GSW,1,109,26,7,106,108,1%,13,12,13,22,23,25,13.6,18.2,9.6,26.8,23.0,20.5,4.6,27.2,21.1,4.7
Doug McDermott,4,,SF,4500,IND,TOR,0,111,18,14,103,105,2%,11,13,10,34,32,26,25.8,19.8,11.2,28.3,31.0,23.5,5.2,17.2,3.2,0.7
Dorian Finney-Smith,,O,SF,4500,DAL,DEN,17,111,13,12,100,110,0%,10,8,8,35,30,29,23.2,22.3,12.6,31.9,0.0,0.0,0.0,,0.0,0.0
Hamidou Diallo,8,,SG,4400,OKC,@POR,0,111,23,19,103,112,-6%,9,7,8,20,18,20,17.8,22.2,12.0,32.5,22.5,22.3,5.1,21.3,23.6,5.4
Josh Hart,0,,SF,4400,NOR,SAS,1,113,11,11,103,107,-4%,3,4,6,27,26,28,20.0,21.4,15.1,27.8,0.0,0.0,0.0,,0.0,0.0
Juan Hernangomez,,O,PF,4400,MIN,@GSW,11,109,14,10,106,108,-1%,6,8,6,28,27,20,22.9,15.3,3.4,27.2,0.0,0.0,0.0,,0.0,0.0
Mason Plumlee,4,,C,4400,DET,PHI,1,106,16,15,105,104,-12%,4,7,6,20,26,27,21.0,26.7,17.7,35.7,24.0,24.7,5.6,27.6,20.5,4.7
JaMychal Green,1,,PF,4400,DEN,@DAL,1,113,21,16,101,107,3%,7,9,9,22,22,22,19.7,20.7,16.1,25.3,19.0,17.1,3.9,22.1,34.1,7.8
T.J. McConnell,1,,PG,4400,IND,TOR,0,111,14,15,103,105,-7%,7,5,4,27,25,20,24.3,19.4,12.5,26.3,22.0,21.0,4.8,28.6,37.5,8.5
Jeff Green,2,,PF,4400,BKN,MIA,1,122,11,11,102,110,12%,9,7,5,26,33,24,21.9,15.0,6.9,23.0,27.0,16.9,3.8,33.7,22.0,5.0
Trevor Ariza,,O,SF,4400,OKC,@POR,n/a,111,,,103,112,2%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Talen Horton-Tucker,1,,SG,4300,LAL,@CLE,1,113,21,14,100,106,6%,4,6,6,12,15,16,14.7,15.4,6.6,24.2,11.0,10.5,2.4,,0.0,0.0
James Johnson,1,,PF,4300,DAL,DEN,1,111,17,12,100,110,-4%,5,7,6,21,23,20,15.3,17.6,8.1,27.1,24.0,20.3,4.7,30.8,27.1,6.3
Dwight Powell,,O,C,4300,DAL,DEN,15,111,12,12,100,110,-4%,4,3,3,16,19,20,15.5,15.5,9.5,21.6,0.0,0.0,0.0,,0.0,0.0
DeAndre Jordan,,,C,4300,BKN,MIA,1,122,12,15,102,110,-14%,4,5,3,23,26,21,23.8,19.7,11.2,28.1,23.5,20.7,4.8,19.7,22.7,5.3
Marquese Chriss,,O,PF,4300,GSW,MIN,30,118,,,104,110,-4%,7,7,7,13,13,13,17.8,17.8,14.5,21.1,0.0,0.0,0.0,,0.0,0.0
Josh Jackson,2,,SF,4300,DET,PHI,1,106,25,11,105,104,6%,8,9,10,28,24,23,17.7,20.7,11.5,29.9,23.5,22.1,5.1,20.5,29.9,7.0
George Hill,,O,PG,4300,OKC,@POR,0,111,17,17,103,112,12%,11,9,9,29,27,26,18.6,21.2,12.4,30.0,0.0,0.0,0.0,,0.0,0.0
Jalen Brunson,4,,PG,4300,DAL,DEN,1,111,22,17,100,110,12%,8,9,9,32,29,23,21.0,20.5,9.5,31.5,31.0,23.8,5.5,29.2,16.7,3.9
Isaac Okoro,1,,SG,4200,CLE,LAL,0,101,13,6,103,102,2%,6,8,8,30,36,36,21.1,17.4,9.9,24.9,31.5,16.0,3.8,34,19.8,4.7
Josh Okogie,0,,SF,4200,MIN,@GSW,1,109,13,9,106,108,1%,6,5,6,23,24,24,18.9,16.9,9.5,24.3,26.5,20.1,4.8,16.9,4.5,1.1
Thaddeus Young,2,,PF,4200,CHI,BOS,1,112,19,15,102,108,5%,7,8,8,24,21,24,24.1,22.1,13.0,31.3,22.0,19.8,4.7,31.3,44.3,10.5
Nickeil Alexander-Walker,,,SG,4200,NOR,SAS,1,113,25,14,103,107,-4%,7,8,9,20,25,20,19.6,18.8,6.6,31.0,0.0,0.0,0.0,,0.0,0.0
Dwight Howard,8,,C,4200,PHI,@DET,1,111,17,15,101,110,7%,3,5,4,15,20,18,24.4,19.4,10.4,28.3,28.5,31.0,7.4,24.1,17.8,4.2
Justin Holiday,7,,SF,4100,IND,TOR,0,111,13,12,103,105,5%,10,10,8,32,32,32,23.5,20.9,14.6,27.2,32.5,23.0,5.6,30.5,15.5,3.8
Josh Richardson,,O,SG,4100,DAL,DEN,17,111,18,10,100,110,-6%,13,12,12,36,34,33,18.4,21.8,15.6,28.0,0.0,0.0,0.0,,0.0,0.0
Carmelo Anthony,12,,SF,4100,POR,OKC,0,116,20,13,103,109,9%,14,11,10,26,25,25,21.1,21.7,14.2,29.1,31.5,27.1,6.6,34.8,39.7,9.7
Maxi Kleber,,O,PF,4100,DAL,DEN,15,111,11,13,100,110,-4%,6,5,5,30,27,24,19.7,18.8,13.7,24.0,0.0,0.0,0.0,,0.0,0.0
Paul Millsap,,,PF,4100,DEN,@DAL,1,113,17,16,101,107,3%,7,7,7,20,22,23,25.2,20.7,12.6,28.8,21.0,18.7,4.6,18.7,10.1,2.5
Kentavious Caldwell-Pope,,,SG,4100,LAL,@CLE,1,113,15,17,100,106,6%,7,7,7,25,24,23,17.9,18.4,13.0,23.8,24.0,16.9,4.1,27.9,14.2,3.5
Lonnie Walker,2,,SG,4000,SAS,@NOR,0,111,19,11,101,110,2%,11,9,11,29,28,29,16.4,21.2,12.9,29.5,0.0,0.0,0.0,,0.0,0.0
Tristan Thompson,1,,PF,4000,BOS,@CHI,0,116,14,11,107,110,-3%,7,5,6,24,23,23,17.1,19.8,15.2,24.3,25.5,21.5,5.4,17.4,13.5,3.4
Jordan McLaughlin,1,,PG,4000,MIN,@GSW,1,109,17,14,106,108,-2%,4,4,5,16,15,17,16.2,15.2,11.0,19.4,20.0,18.9,4.7,22.4,25.9,6.5
Gary Harris,4,,SG,4000,DEN,@DAL,1,113,15,10,101,107,1%,10,10,9,38,32,32,21.3,18.9,11.9,25.8,31.0,18.8,4.7,32.5,19.6,4.9
Patrick Mills,1,,PG,4000,SAS,@NOR,0,111,21,17,101,110,4%,13,12,11,29,26,26,22.0,21.7,15.9,27.4,0.0,0.0,0.0,,0.0,0.0
Jarrett Culver,0,,SF,4000,MIN,@GSW,1,109,18,11,106,108,1%,11,8,8,22,20,22,20.5,19.3,11.6,27.0,23.5,20.9,5.2,14.7,4.2,1.1
Danny Green,0,,SF,4000,PHI,@DET,1,111,15,11,101,110,0%,8,8,9,28,29,28,20.5,21.6,9.9,33.2,28.0,20.5,5.1,22.1,10.2,2.5
JaVale McGee,1,,PF,3900,CLE,LAL,0,101,24,18,103,102,-7%,7,7,7,14,16,17,20.2,21.9,13.2,30.6,12.0,13.1,3.4,13.2,11.4,2.9
