Player Name,Pos,Salary,Team,Proj FP,Actual FP
Damian Lillard,PG,9300,POR,49.3,54.9
C.J. McCollum,SG,9200,POR,43.8,20.5
Pascal Siakam,SF,8900,TOR,42.7,24.0
Trae Young,PG,8800,ATL,42.0,45.9
Ja Morant,PG,8500,MEM,31.0,26.0
Ben Simmons,PG,8300,PHI,42.6,39.7
Bam Adebayo,PF,8200,MIA,42.9,52.4
Chris Boucher,PF,8100,TOR,38.1,38.3
LaMelo Ball,PG,8000,CHA,36.0,22.0
Jerami Grant,SF,7900,DET,35.7,61.8
Fred Van Vleet,SG,7900,TOR,38.8,40.4
Gordon Hayward,SF,7800,CHA,35.2,37.5
Tobias Harris,SF,7500,PHI,36.4,31.6
Kyle Lowry,PG,7400,TOR,38.3,35.2
Jonas Valanciunas,C,7100,MEM,34.3,20.9
Terry Rozier,PG,6900,CHA,30.2,37.8
John Collins,PF,6800,ATL,34.4,23.2
PJ Washington,PF,6700,CHA,31.3,37.9
Clint Capela,C,6400,ATL,35.2,56.0
Dillon Brooks,SG,6200,MEM,26.6,21.1
Tyus Jones,PG,6100,MEM,21.5,20.2
Blake Griffin,PF,6100,DET,27.2,36.4
De'Andre Hunter,SF,6000,ATL,28.5,22.7
Brandon Clarke,PF,5900,MEM,30.3,33.2
Mason Plumlee,C,5800,DET,25.8,13.4
Devonte' Graham,SG,5800,CHA,29.2,39.5
Derrick Rose,SG,5700,DET,25.4,41.2
Goran Dragic,PG,5700,MIA,28.4,25.6
O.G. Anunoby,SF,5600,TOR,28.8,35.5
Shake Milton,PG,5600,PHI,25.7,38.6
Kyle Anderson,SF,5600,MEM,26.4,36.7
Delon Wright,PG,5500,DET,20.4,29.8
Kelly Olynyk,C,5300,MIA,29.9,9.6
Enes Kanter,C,5200,POR,30.0,55.5
Tyrese Maxey,SG,5000,PHI,25.1,15.6
Kevin Huerter,SG,4900,ATL,26.1,26.2
Danny Green,SF,4900,PHI,25.1,24.1
Duncan Robinson,SF,4900,MIA,25.4,34.3
Grayson Allen,SG,4700,MEM,12.8,25.4
Gabe Vincent,PG,4700,MIA,25.3,8.4
De'Anthony Melton,PG,4600,MEM,19.9,8.7
Norman Powell,SG,4600,TOR,18.4,30.6
John Konchar,SG,4400,MEM,0.0,0.0
Dwight Howard,C,4400,PHI,28.4,40.1
Robert Covington,PF,4400,POR,27.1,24.5
Josh Jackson,SF,4400,DET,18.0,19.0
Miles Bridges,SF,4300,CHA,21.5,22.2
Bismack Biyombo,C,4300,CHA,20.6,26.7
Gorgui Dieng,C,4300,MEM,0.0,0.0
Carmelo Anthony,SF,4200,POR,21.6,16.7
Precious Achiuwa,SF,4200,MIA,17.1,9.8
Tony Bradley,PF,4200,PHI,22.1,7.4
Brandon Goodwin,PG,4000,ATL,9.7,15.2
Derrick Jones Jr.,SF,3900,POR,19.5,24.8
Rajon Rondo,PG,3900,ATL,14.0,7.8
Xavier Tillman,PF,3900,MEM,16.0,33.8
Caleb Martin,SF,3900,CHA,13.6,4.0
Saddiq Bey,SF,3800,DET,17.6,6.2
Andre Iguodala,SG,3800,MIA,17.1,0.7
Harry Giles,PF,3800,POR,17.0,10.5
Solomon Hill,SF,3800,ATL,15.8,8.5
Desmond Bane,SG,3800,MEM,12.2,13.9
Malik Monk,SG,3800,CHA,0.0,1.0
Matt Thomas,SG,3800,TOR,0.0,0.0
Sviatoslav Mykhailiuk,SG,3700,DET,11.6,3.0
Isaiah Joe,PG,3700,PHI,11.1,6.5
Dakota Mathias,SG,3700,PHI,0.0,0.0
Max Strus,SF,3700,MIA,0.0,1.5
Isaiah Stewart,PF,3700,DET,11.9,28.2
Matisse Thybulle,SF,3600,PHI,13.9,24.5
Kendrick Nunn,PG,3600,MIA,16.0,9.5
Wayne Ellington,SG,3600,DET,11.0,9.2
Maurice Harkless,SF,3600,MIA,0.0,0.0
Chris Silva,PF,3600,MIA,0.0,4.2
Tony Snell,SG,3600,ATL,5.1,11.1
Paul Reed,SF,3600,PHI,0.0,0.0
Skylar Mays,SG,3500,ATL,0.0,0.0
Sean McDermott,SF,3500,MEM,0.0,0.0
Malachi Flynn,PG,3500,TOR,0.0,12.7
Jalen Harris,PG,3500,TOR,0.0,0.0
Keljin Blevins,PG,3500,POR,0.0,0.0
Saben Lee,PG,3500,DET,0.0,0.0
Grant Riller,SG,3500,CHA,0.0,0.0
Vernon Carey,PF,3500,CHA,0.0,0.0
Killian Tillie,PF,3500,MEM,0.0,0.0
Nathan Knight,PF,3500,ATL,0.0,0.0
Onyeka Okongwu,C,3500,ATL,14.6,0.0
Nick Richards,C,3500,CHA,0.0,0.0
Nate Darling,SG,3500,CHA,0.0,0.0
Terrance Ferguson,SG,3500,PHI,0.0,0.0
Jahlil Okafor,C,3500,DET,0.0,0.0
DeAndre Bembry,SG,3500,TOR,0.0,0.0
Stanley Johnson,SF,3500,TOR,13.8,15.3
Aron Baynes,C,3500,TOR,7.9,1.6
Udonis Haslem,PF,3500,MIA,0.0,0.0
Rodney McGruder,SG,3500,DET,0.0,0.0
Rodney Hood,SF,3500,POR,8.5,8.1
Gary Trent,SG,3500,POR,18.1,22.1
Cody Martin,SG,3500,CHA,7.4,0.0
Jalen McDaniels,PF,3500,CHA,0.0,0.0
Deividas Sirvydis,SG,3500,DET,0.0,0.0
Sekou Doumbouya,PF,3500,DET,0.0,9.6
Nassir Little,SF,3500,POR,0.0,0.0
Bruno Fernando,PF,3500,ATL,0.0,0.0
Anfernee Simons,PG,3500,POR,0.0,2.4
Yuta Watanabe,SG,3500,TOR,8.0,0.0
Paul Watson,SG,3500,TOR,0.0,0.0
KZ Okpala,SF,3500,MIA,15.1,14.7
Terence Davis,SG,3500,TOR,0.0,0.0
