Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,Line,PP,GS,L5 TOI,L40 TOI,S TOI,L5 SOG,L40 SOG,S SOG,L5 FP,L40 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Nathan MacKinnon,2,,C,8600,COL,STL,1,L1,P1,3.20,8.6,8.6,8.6,4.0,4.0,4.0,6.4,6.4,6.4,6.4,6.4,15.7,1.8,37.0,4.3
Steven Stamkos,3,,W,8600,TB,CHI,1,L1,P1,3.90,10.8,10.8,10.8,5.0,5.0,5.0,37.5,37.5,37.5,37.5,37.5,13.3,1.5,28.0,3.3
Alexander Ovechkin,2,,W,8500,WAS,@BUF,0,L1,P1,3.09,19.6,19.6,19.6,3.0,3.0,3.0,22.9,22.9,22.9,22.9,22.9,14.8,1.7,4.8,0.6
Auston Matthews,2,,C,8400,TOR,@OTT,1,L1,P1,3.72,7.1,7.1,7.1,7.0,7.0,7.0,20.8,20.8,20.8,20.8,20.8,16.0,1.9,6.4,0.8
Sidney Crosby,1,,C,8300,PIT,@PHI,1,L1,P1,3.00,18.6,18.6,18.6,2.0,2.0,2.0,17.3,17.3,17.3,17.3,17.3,12.6,1.5,23.7,2.9
Patrick Kane,2,,W,8000,CHI,@TB,1,L1,P1,2.60,12.0,12.0,12.0,4.0,4.0,4.0,6.4,6.4,6.4,6.4,6.4,14.0,1.8,15.2,1.9
Jack Eichel,2,,C,7900,BUF,WAS,0,L1,P1,2.91,22.2,22.2,22.2,1.0,1.0,1.0,18.1,18.1,18.1,18.1,18.1,14.2,1.8,12.8,1.6
Brayden Point,3,,C,7900,TB,CHI,1,L1,P1,3.90,10.4,10.4,10.4,4.0,4.0,4.0,27.4,27.4,27.4,27.4,27.4,11.5,1.5,17.6,2.2
Mikko Rantanen,2,,W,7700,COL,STL,1,L1,P1,3.20,8.3,8.3,8.3,5.0,5.0,5.0,8.0,8.0,8.0,8.0,8.0,12.0,1.6,26.9,3.5
Evgeni Malkin,2,,C,7600,PIT,@PHI,1,L2,P1,3.00,17.6,17.6,17.6,4.0,4.0,4.0,6.4,6.4,6.4,6.4,6.4,13.5,1.8,1.6,0.2
John Tavares,2,,C,7600,TOR,@OTT,1,L2,P2,3.72,4.7,4.7,4.7,5.0,5.0,5.0,36.5,36.5,36.5,36.5,36.5,11.9,1.6,29.0,3.8
Vladimir Tarasenko,,D,W,7500,STL,@COL,n/a,,,2.80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jake Guentzel,2,,W,7500,PIT,@PHI,1,L1,P1,3.00,18.3,18.3,18.3,1.0,1.0,1.0,1.6,1.6,1.6,1.6,1.6,13.4,1.8,13.3,1.8
Sean Couturier,1,,C,7400,PHI,PIT,1,L1,P1,3.00,19.4,19.4,19.4,1.0,1.0,1.0,11.2,11.2,11.2,11.2,11.2,10.8,1.5,0.0,0.0
Evgeny Kuznetsov,1,,C,7400,WAS,@BUF,0,L2,P1,3.09,16.5,16.5,16.5,0.0,0.0,0.0,1.6,1.6,1.6,1.6,1.6,9.3,1.3,6.4,0.9
Mitchell Marner,2,,W,7400,TOR,@OTT,1,L1,P1,3.72,7.4,7.4,7.4,2.0,2.0,2.0,11.7,11.7,11.7,11.7,11.7,12.6,1.7,0.0,0.0
Taylor Hall,2,,W,7300,BUF,WAS,0,L1,P1,2.91,19.5,19.5,19.5,2.0,2.0,2.0,23.7,23.7,23.7,23.7,23.7,12.2,1.7,8.0,1.1
Claude Giroux,1,,W,7200,PHI,PIT,1,L2,P1,3.00,17.5,17.5,17.5,3.0,3.0,3.0,12.8,12.8,12.8,12.8,12.8,10.2,1.4,16.5,2.3
Victor Hedman,1,,D,7000,TB,CHI,1,D1,P1,3.90,13.6,13.6,13.6,3.0,3.0,3.0,28.2,28.2,28.2,28.2,28.2,10.7,1.5,8.0,1.1
Ryan O'Reilly,1,,C,6800,STL,@COL,1,L1,P1,2.80,8.8,8.8,8.8,5.0,5.0,5.0,9.6,9.6,9.6,9.6,9.6,9.9,1.5,3.2,0.5
William Nylander,2,,W,6700,TOR,@OTT,1,L2,P2,3.72,4.7,4.7,4.7,3.0,3.0,3.0,38.9,38.9,38.9,38.9,38.9,10.4,1.6,8.5,1.3
Jonathan Toews,,D,C,6600,CHI,@TB,n/a,,,2.60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T.J. Oshie,1,,W,6600,WAS,@BUF,0,L1,P1,3.09,19.5,19.5,19.5,3.0,3.0,3.0,33.3,33.3,33.3,33.3,33.3,9.0,1.4,3.2,0.5
Gabriel Landeskog,2,,W,6600,COL,STL,1,L1,P1,3.20,8.2,8.2,8.2,4.0,4.0,4.0,8.0,8.0,8.0,8.0,8.0,11.0,1.7,30.4,4.6
Kris Letang,2,,D,6600,PIT,@PHI,1,D1,P1,3.00,24.8,24.8,24.8,3.0,3.0,3.0,6.4,6.4,6.4,6.4,6.4,10.8,1.6,6.4,1.0
John Carlson,2,,D,6600,WAS,@BUF,0,D1,P1,3.09,23.7,23.7,23.7,6.0,6.0,6.0,31.7,31.7,31.7,31.7,31.7,12.4,1.9,1.6,0.2
Jakub Voracek,1,,W,6500,PHI,PIT,1,L3,P2,3.00,14.3,14.3,14.3,1.0,1.0,1.0,1.6,1.6,1.6,1.6,1.6,8.6,1.3,16.5,2.5
Brady Tkachuk,2,,W,6400,OTT,TOR,n/a,L1,P1,2.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8,1.7,36.0,5.6
David Perron,1,,W,6400,STL,@COL,1,L1,P1,2.80,7.9,7.9,7.9,2.0,2.0,2.0,3.2,3.2,3.2,3.2,3.2,9.1,1.4,1.6,0.3
Travis Konecny,2,,W,6400,PHI,PIT,1,L1,P1,3.00,16.0,16.0,16.0,4.0,4.0,4.0,18.4,18.4,18.4,18.4,18.4,10.3,1.6,49.3,7.7
Jason Zucker,1,,W,6300,PIT,@PHI,1,L2,P2,3.00,15.8,15.8,15.8,1.0,1.0,1.0,3.2,3.2,3.2,3.2,3.2,8.7,1.4,4.8,0.8
Victor Olofsson,1,,W,6300,BUF,WAS,0,L2,P1,2.91,18.2,18.2,18.2,2.0,2.0,2.0,25.3,25.3,25.3,25.3,25.3,9.3,1.5,8.0,1.3
Nicklas Backstrom,2,,C,6200,WAS,@BUF,0,L1,P1,3.09,17.9,17.9,17.9,3.0,3.0,3.0,26.4,26.4,26.4,26.4,26.4,10.5,1.7,12.8,2.1
Nazem Kadri,,,C,6200,COL,STL,1,L2,P1,3.20,7.3,7.3,7.3,1.0,1.0,1.0,1.6,1.6,1.6,1.6,1.6,8.4,1.4,25.8,4.2
Cale Makar,2,,D,6100,COL,STL,1,D1,P1,3.20,11.1,11.1,11.1,2.0,2.0,2.0,6.4,6.4,6.4,6.4,6.4,10.0,1.6,30.3,5.0
Mike Hoffman,2,P,W,6000,STL,@COL,n/a,L2,P1,2.80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.7,3.2,0.5
Eric Staal,,,C,5800,BUF,WAS,0,L2,P2,2.91,14.8,14.8,14.8,1.0,1.0,1.0,4.8,4.8,4.8,4.8,4.8,7.9,1.4,3.2,0.6
Kevin Hayes,1,,C,5700,PHI,PIT,1,L2,P1,3.00,16.4,16.4,16.4,2.0,2.0,2.0,23.2,23.2,23.2,23.2,23.2,8.4,1.5,11.2,2.0
Jaden Schwartz,1,,W,5700,STL,@COL,1,L2,P2,2.80,7.5,7.5,7.5,4.0,4.0,4.0,14.4,14.4,14.4,14.4,14.4,9.0,1.6,1.6,0.3
Morgan Rielly,2,,D,5600,TOR,@OTT,1,D1,P1,3.72,8.4,8.4,8.4,4.0,4.0,4.0,18.4,18.4,18.4,18.4,18.4,10.2,1.8,3.2,0.6
Ondrej Palat,3,,W,5600,TB,CHI,1,L1,P1,3.90,9.8,9.8,9.8,1.0,1.0,1.0,15.7,15.7,15.7,15.7,15.7,7.9,1.4,21.6,3.9
Andre Burakovsky,1,,W,5500,COL,STL,1,L2,P2,3.20,8.0,8.0,8.0,2.0,2.0,2.0,18.9,18.9,18.9,18.9,18.9,8.4,1.5,22.6,4.1
Brayden Schenn,1,,C,5500,STL,@COL,1,L1,P1,2.80,8.3,8.3,8.3,1.0,1.0,1.0,3.2,3.2,3.2,3.2,3.2,9.0,1.6,3.2,0.6
Alex DeBrincat,2,,W,5400,CHI,@TB,1,L1,P1,2.60,12.6,12.6,12.6,2.0,2.0,2.0,3.2,3.2,3.2,3.2,3.2,10.5,1.9,25.3,4.7
Dominik Kubalik,2,,W,5300,CHI,@TB,1,L2,P2,2.60,6.3,6.3,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,1.6,4.8,0.9
Bryan Rust,2,,W,5300,PIT,@PHI,1,L2,P1,3.00,17.2,17.2,17.2,2.0,2.0,2.0,3.2,3.2,3.2,3.2,3.2,10.7,2.0,10.1,1.9
Alex Killorn,1,,W,5300,TB,CHI,1,L2,P1,3.90,8.8,8.8,8.8,3.0,3.0,3.0,20.8,20.8,20.8,20.8,20.8,7.1,1.3,15.2,2.9
Jeff Skinner,2,,W,5300,BUF,WAS,0,L4,P2,2.91,14.5,14.5,14.5,2.0,2.0,2.0,3.2,3.2,3.2,3.2,3.2,8.5,1.6,3.2,0.6
Ivan Provorov,2,,D,5300,PHI,PIT,1,D1,P1,3.00,23.0,23.0,23.0,0.0,0.0,0.0,1.6,1.6,1.6,1.6,1.6,8.7,1.6,15.2,2.9
Thomas Chabot,1,,D,5200,OTT,TOR,n/a,D1,P1,2.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,1.9,20.5,3.9
Sam Reinhart,2,,W,5200,BUF,WAS,0,L2,P1,2.91,19.6,19.6,19.6,2.0,2.0,2.0,11.2,11.2,11.2,11.2,11.2,9.3,1.8,3.2,0.6
Torey Krug,2,,D,5200,STL,@COL,1,D1,P1,2.80,9.2,9.2,9.2,1.0,1.0,1.0,6.4,6.4,6.4,6.4,6.4,9.4,1.8,4.8,0.9
Colton Parayko,2,,D,5000,STL,@COL,1,D1,P2,2.80,12.2,12.2,12.2,2.0,2.0,2.0,6.4,6.4,6.4,6.4,6.4,8.4,1.7,9.6,1.9
Connor Brown,1,,W,5000,OTT,TOR,n/a,L3,P2,2.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,1.5,0.0,0.0
Duncan Keith,1,,D,4900,CHI,@TB,1,D1,P2,2.60,11.8,11.8,11.8,2.0,2.0,2.0,8.0,8.0,8.0,8.0,8.0,7.6,1.6,8.0,1.6
Anthony Cirelli,2,,C,4900,TB,CHI,1,L2,P2,3.90,8.7,8.7,8.7,4.0,4.0,4.0,28.0,28.0,28.0,28.0,28.0,8.2,1.7,12.8,2.6
Rasmus Dahlin,2,,D,4800,BUF,WAS,0,D2,P1,2.91,25.4,25.4,25.4,4.0,4.0,4.0,6.4,6.4,6.4,6.4,6.4,8.6,1.8,6.4,1.3
Dylan Strome,2,,C,4700,CHI,@TB,1,L1,P1,2.60,11.8,11.8,11.8,1.0,1.0,1.0,13.6,13.6,13.6,13.6,13.6,8.8,1.9,18.1,3.9
Derek Stepan,1,,C,4700,OTT,TOR,n/a,L2,P2,2.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,1.5,18.4,3.9
Evgeni Dadonov,2,,W,4700,OTT,TOR,n/a,L2,P1,2.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,1.9,0.0,0.0
Zachary Sanford,,,W,4700,STL,@COL,1,L3,,2.80,7.6,7.6,7.6,1.0,1.0,1.0,14.4,14.4,14.4,14.4,14.4,6.6,1.4,1.6,0.3
Samuel Girard,1,,D,4700,COL,STL,1,D2,P2,3.20,10.5,10.5,10.5,3.0,3.0,3.0,13.3,13.3,13.3,13.3,13.3,7.0,1.5,27.7,5.9
Mikhail Sergachev,1,,D,4700,TB,CHI,1,D3,P2,3.90,10.2,10.2,10.2,0.0,0.0,0.0,10.1,10.1,10.1,10.1,10.1,8.2,1.7,1.6,0.3
Tom Wilson,2,,W,4600,WAS,@BUF,0,L2,P2,3.09,17.2,17.2,17.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,1.9,21.6,4.7
James van Riemsdyk,2,,W,4600,PHI,PIT,1,L3,P2,3.00,13.6,13.6,13.6,1.0,1.0,1.0,15.7,15.7,15.7,15.7,15.7,8.3,1.8,22.4,4.9
Brandon Saad,1,,W,4600,COL,STL,1,L2,P2,3.20,7.8,7.8,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,1.6,1.6,0.3
Ryan McDonagh,,,D,4500,TB,CHI,1,D2,,3.90,15.9,15.9,15.9,1.0,1.0,1.0,4.8,4.8,4.8,4.8,4.8,6.2,1.4,1.6,0.4
Kirby Dach,,D,C,4500,CHI,@TB,n/a,,,2.60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Erik Gustafsson,1,,D,4500,PHI,PIT,1,D3,P2,3.00,18.0,18.0,18.0,1.0,1.0,1.0,18.6,18.6,18.6,18.6,18.6,7.2,1.6,1.6,0.4
Rasmus Ristolainen,2,,D,4400,BUF,WAS,0,D1,P2,2.91,22.4,22.4,22.4,1.0,1.0,1.0,4.8,4.8,4.8,4.8,4.8,8.0,1.8,16.8,3.8
Justin Schultz,1,,D,4400,WAS,@BUF,0,D2,P2,3.09,15.9,15.9,15.9,1.0,1.0,1.0,1.6,1.6,1.6,1.6,1.6,6.8,1.5,1.6,0.4
Zach Hyman,2,,W,4400,TOR,@OTT,1,L3,P2,3.72,6.5,6.5,6.5,1.0,1.0,1.0,13.3,13.3,13.3,13.3,13.3,8.5,1.9,15.7,3.6
J.T. Compher,1,,C,4300,COL,STL,1,L3,P2,3.20,6.1,6.1,6.1,2.0,2.0,2.0,13.3,13.3,13.3,13.3,13.3,6.9,1.6,3.2,0.7
Chris Tierney,1,,C,4300,OTT,TOR,n/a,L3,P2,2.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,1.6,13.6,3.2
Robert Thomas,1,,C,4300,STL,@COL,1,L2,P2,2.80,5.5,5.5,5.5,0.0,0.0,0.0,16.0,16.0,16.0,16.0,16.0,7.5,1.7,4.8,1.1
Marcus Pettersson,1,,D,4300,PIT,@PHI,1,D2,P2,3.00,18.2,18.2,18.2,1.0,1.0,1.0,3.2,3.2,3.2,3.2,3.2,5.6,1.3,4.8,1.1
