Player Name,Salary,Team,Opp,Proj FP,Actual FP
Andrei Vasilevskii,8600,TB,CHI,21.6,32.0
Philipp Grubauer,8300,COL,STL,19.3,28.8
Frederik Andersen,8200,TOR,OTT,20.7,-4.8
Carter Hart,8000,PHI,PIT,16.4,28.8
Tristan Jarry,7900,PIT,PHI,16.9,-9.6
Vitek Vanecek,7600,WAS,BUF,17.8,32.0
Jordan Binnington,7500,STL,COL,14.4,-4.0
Linus Ullmark,7300,BUF,WAS,17.2,7.2
Matthew Murray,6700,OTT,TOR,14.4,16.0
Collin Delia,6700,CHI,TB,13.5,5.6
