Player Name,Pos,Salary,Team,Opp,Line,Proj FP,Actual FP
Nathan MacKinnon,C,8600,COL,STL,1,15.7,37.0
Steven Stamkos,W,8600,TB,CHI,1,13.3,28.0
Alexander Ovechkin,W,8500,WAS,BUF,1,14.8,4.8
Auston Matthews,C,8400,TOR,OTT,1,16.0,6.4
Sidney Crosby,C,8300,PIT,PHI,1,12.6,23.7
Patrick Kane,W,8000,CHI,TB,1,14.0,15.2
Jack Eichel,C,7900,BUF,WAS,1,14.2,12.8
Brayden Point,C,7900,TB,CHI,1,11.5,17.6
Mikko Rantanen,W,7700,COL,STL,1,12.0,26.9
Evgeni Malkin,C,7600,PIT,PHI,2,13.5,1.6
John Tavares,C,7600,TOR,OTT,2,11.9,29.0
Jake Guentzel,W,7500,PIT,PHI,1,13.4,13.3
Sean Couturier,C,7400,PHI,PIT,1,10.8,0.0
Evgeny Kuznetsov,C,7400,WAS,BUF,2,9.3,6.4
Mitchell Marner,W,7400,TOR,OTT,1,12.6,0.0
Taylor Hall,W,7300,BUF,WAS,1,12.2,8.0
Claude Giroux,W,7200,PHI,PIT,2,10.2,16.5
Victor Hedman,D,7000,TB,CHI,23,10.7,8.0
Ryan O'Reilly,C,6800,STL,COL,1,9.9,3.2
William Nylander,W,6700,TOR,OTT,2,10.4,8.5
T.J. Oshie,W,6600,WAS,BUF,1,9.0,3.2
Gabriel Landeskog,W,6600,COL,STL,1,11.0,30.4
Kris Letang,D,6600,PIT,PHI,29,10.8,6.4
John Carlson,D,6600,WAS,BUF,30,12.4,1.6
Jakub Voracek,W,6500,PHI,PIT,3,8.6,16.5
Brady Tkachuk,W,6400,OTT,TOR,1,10.8,36.0
David Perron,W,6400,STL,COL,1,9.1,1.6
Travis Konecny,W,6400,PHI,PIT,1,10.3,49.3
Jason Zucker,W,6300,PIT,PHI,2,8.7,4.8
Victor Olofsson,W,6300,BUF,WAS,2,9.3,8.0
Nicklas Backstrom,C,6200,WAS,BUF,1,10.5,12.8
Nazem Kadri,C,6200,COL,STL,2,8.4,25.8
Cale Makar,D,6100,COL,STL,39,10.0,30.3
Mike Hoffman,W,6000,STL,COL,2,10.0,3.2
Eric Staal,C,5800,BUF,WAS,2,7.9,3.2
Kevin Hayes,C,5700,PHI,PIT,2,8.4,11.2
Jaden Schwartz,W,5700,STL,COL,2,9.0,1.6
