Player Name,Pos,Salary,Team,Opp,Line,Proj FP,Actual FP
Connor McDavid,C,9100,EDM,NYI,1,19.2,31.4
Alexander Ovechkin,W,8600,WAS,DAL,1,17.0,17.6
Sidney Crosby,C,8500,PIT,WPG,1,16.1,21.6
Leon Draisaitl,W,8400,EDM,NYI,1,16.4,21.3
Brad Marchand,W,8200,BOS,VGK,1,16.4,38.9
Mark Scheifele,C,7800,WPG,PIT,1,14.2,24.0
Johnny Gaudreau,W,7800,CGY,LA,1,16.3,8.0
Tyler Seguin,C,7700,DAL,WAS,1,16.8,28.0
Blake Wheeler,W,7700,WPG,PIT,1,14.3,0.0
David Pastrnak,W,7700,BOS,VGK,1,17.6,38.1
Filip Forsberg,W,7600,NSH,SJ,2,14.6,16.8
Patrice Bergeron,C,7600,BOS,VGK,1,16.6,14.4
Dylan Larkin,C,7500,DET,ANH,1,16.1,11.2
Mark Stone,W,7500,VGK,BOS,2,14.5,25.8
Aleksander Barkov,C,7400,FLA,CAR,1,16.4,22.9
Patrik Laine,W,7400,WPG,PIT,1,13.7,27.2
Evgeny Kuznetsov,C,7400,WAS,DAL,3,0.0,16.8
Viktor Arvidsson,W,7400,NSH,SJ,1,14.1,1.6
Sean Monahan,C,7300,CGY,LA,1,14.7,4.8
Logan Couture,C,7300,SJ,NSH,1,13.9,11.7
Jake Guentzel,W,7300,PIT,WPG,1,15.1,14.4
Brent Burns,D,7100,SJ,NSH,27,14.9,26.9
Jonathan Huberdeau,W,7100,FLA,CAR,1,14.4,13.3
Sebastian Aho,C,7100,CAR,FLA,1,15.4,21.6
Matt Duchene,C,7000,NSH,SJ,2,12.0,12.8
Jamie Benn,W,6900,DAL,WAS,1,13.0,11.2
Kris Letang,D,6900,PIT,WPG,32,13.3,12.8
Erik Karlsson,D,6900,SJ,NSH,33,14.6,8.0
Jonathan Audy-Marchessault,W,6900,VGK,BOS,1,13.5,12.8
Anthony Mantha,W,6800,DET,ANH,1,13.0,6.4
Mark Giordano,D,6700,CGY,LA,36,13.1,6.4
Mike Hoffman,W,6700,FLA,CAR,2,12.5,26.1
Anze Kopitar,C,6700,LA,CGY,1,13.1,14.9
Joe Pavelski,W,6700,DAL,WAS,2,12.3,1.6
Max Pacioretty,W,6700,VGK,BOS,2,12.0,27.4
Alexander Radulov,W,6600,DAL,WAS,1,14.2,23.2
Matthew Tkachuk,W,6600,CGY,LA,2,14.1,36.8
Evander Kane,W,6600,SJ,NSH,2,0.0,22.1
T.J. Oshie,W,6600,WAS,DAL,2,10.8,4.8
Teuvo Teravainen,W,6500,CAR,FLA,1,12.4,28.5
