Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,Line,PP,GS,L5 TOI,L40 TOI,S TOI,L5 SOG,L40 SOG,S SOG,L5 FP,L40 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Connor McDavid,0,,C,8700,EDM,@TOR,1,L1,P1,2.98,19.7,19.7,19.7,4.3,4.3,4.3,20.4,20.4,20.4,-5.9,46.8,16.2,1.9,17.6,2.0
John Tavares,0,,C,8400,TOR,EDM,1,L2,P2,3.52,13.8,13.8,13.8,4.3,4.3,4.3,22.7,22.7,22.7,9.7,35.7,11.9,1.4,1.6,0.2
Max Pacioretty,0,,W,8300,VGK,ARI,1,L1,P1,3.13,17.0,17.0,17.0,5.3,5.3,5.3,21.1,21.1,21.1,20.1,22.0,11.9,1.4,12.8,1.5
Auston Matthews,1,,C,7900,TOR,EDM,1,L1,P1,3.52,18.7,18.7,18.7,5.3,5.3,5.3,18.7,18.7,18.7,8.9,28.5,16.0,2.0,21.6,2.7
Leon Draisaitl,0,,C,7800,EDM,@TOR,1,L2,P1,2.98,19.5,19.5,19.5,2.8,2.8,2.8,15.5,15.5,15.5,1.5,29.4,15.3,2.0,20.5,2.6
Mitchell Marner,0,,W,7800,TOR,EDM,1,L1,P1,3.52,20.0,20.0,20.0,1.8,1.8,1.8,18.9,18.9,18.9,2.9,34.8,12.6,1.6,1.6,0.2
Evander Kane,1,,W,7400,SJ,@STL,1,L2,P1,2.39,19.6,19.6,19.6,4.0,4.0,4.0,18.7,18.7,18.7,-0.1,37.6,10.4,1.4,4.8,0.6
Mark Stone,1,,W,7400,VGK,ARI,1,L1,P1,3.13,18.1,18.1,18.1,1.3,1.3,1.3,17.3,17.3,17.3,9.7,24.9,11.6,1.6,28.5,3.9
Ryan Nugent-Hopkins,1,,W,7300,EDM,@TOR,1,L1,P1,2.98,21.1,21.1,21.1,4.3,4.3,4.3,15.7,15.7,15.7,-5.1,36.5,10.9,1.5,13.3,1.8
Brendan Gallagher,0,,W,7100,MON,@VAN,1,L1,P2,3.35,12.0,12.0,12.0,3.7,3.7,3.7,11.2,11.2,11.2,2.7,19.7,10.5,1.5,26.4,3.7
