Player Name,Pos,Salary,Team,Opp,Line,Proj FP,Actual FP
Connor McDavid,C,8700,EDM,TOR,1,16.2,17.6
John Tavares,C,8400,TOR,EDM,2,11.9,1.6
Max Pacioretty,W,8300,VGK,ARI,1,11.9,12.8
Auston Matthews,C,7900,TOR,EDM,1,16.0,21.6
Leon Draisaitl,C,7800,EDM,TOR,2,15.3,20.5
Mitchell Marner,W,7800,TOR,EDM,1,12.6,1.6
Evander Kane,W,7400,SJ,STL,2,10.4,4.8
Mark Stone,W,7400,VGK,ARI,1,11.6,28.5
Ryan Nugent-Hopkins,W,7300,EDM,TOR,1,10.9,13.3
Brendan Gallagher,W,7100,MON,VAN,1,10.5,26.4
Logan Couture,C,7000,SJ,STL,1,10.1,6.4
Elias Pettersson,C,6900,VAN,MON,1,12.5,3.2
J.T. Miller,W,6900,VAN,MON,1,11.1,28.2
Phil Kessel,W,6800,ARI,VGK,1,8.5,18.4
William Nylander,W,6800,TOR,EDM,2,10.4,3.2
Brock Boeser,W,6700,VAN,MON,1,10.6,39.4
Brent Burns,D,6500,SJ,STL,21,11.0,4.8
Kevin Fiala,W,6400,MIN,ANH,2,10.3,1.6
Bo Horvat,C,6400,VAN,MON,2,10.5,39.9
Alex Pietrangelo,D,6400,VGK,ARI,24,10.4,26.9
Jonathan Audy-Marchessault,W,6400,VGK,ARI,2,10.2,12.8
Ryan O'Reilly,C,6200,STL,SJ,1,9.9,3.2
Tomas Tatar,W,6200,MON,VAN,1,9.5,9.6
Timo Meier,W,6100,SJ,STL,2,10.1,11.2
Shea Theodore,D,6100,VGK,ARI,29,9.2,32.0
Clayton Keller,W,6100,ARI,VGK,2,8.9,3.2
Tomas Hertl,C,6000,SJ,STL,2,10.2,3.2
Nick Suzuki,C,5900,MON,VAN,2,8.2,16.5
David Perron,W,5800,STL,SJ,1,9.1,3.2
Zach Parise,W,5700,MIN,ANH,1,8.7,9.6
Rickard Rakell,W,5700,ANH,MIN,1,9.2,1.6
Mike Hoffman,W,5700,STL,SJ,3,10.0,3.2
Jaden Schwartz,W,5700,STL,SJ,2,9.0,3.2
Morgan Rielly,D,5600,TOR,EDM,39,10.2,4.8
Shea Weber,D,5600,MON,VAN,40,9.6,11.7
Jeff Petry,D,5600,MON,VAN,41,8.0,14.4
Erik Karlsson,D,5500,SJ,STL,42,10.3,4.8
Brayden Schenn,C,5300,STL,SJ,2,9.0,15.2
Jakob Silfverberg,W,5300,ANH,MIN,2,7.8,0.0
Kailer Yamamoto,W,5300,EDM,TOR,2,9.2,18.4
Tyson Barrie,D,5200,EDM,TOR,46,10.2,4.8
Torey Krug,D,5100,STL,SJ,47,9.4,4.8
William Karlsson,C,5100,VGK,ARI,2,9.0,3.2
Jared Spurgeon,D,5000,MIN,ANH,49,8.2,3.2
Tyler Toffoli,W,4900,MON,VAN,3,8.7,47.7
Ryan Getzlaf,C,4800,ANH,MIN,1,8.5,8.0
Kirill Kaprizov,W,4800,MIN,ANH,1,11.0,8.0
Ryan Suter,D,4800,MIN,ANH,54,8.0,1.6
Adam Henrique,C,4800,ANH,MIN,2,7.7,0.0
Tanner Pearson,W,4800,VAN,MON,2,8.2,0.0
Zach Hyman,W,4800,TOR,EDM,3,8.5,8.0
Reilly Smith,W,4800,VGK,ARI,2,9.1,8.0
Zachary Sanford,W,4700,STL,SJ,1,6.6,3.2
Conor Garland,W,4700,ARI,VGK,3,8.1,4.8
Jonathan Drouin,W,4700,MON,VAN,2,7.8,1.6
Cam Fowler,D,4600,ANH,MIN,62,7.5,16.8
Phillip Danault,C,4600,MON,VAN,1,7.8,8.0
Josh Anderson,W,4600,MON,VAN,2,7.3,1.6
Mathew Dumba,D,4500,MIN,ANH,68,8.2,4.8
Nate Schmidt,D,4500,VAN,MON,69,7.9,4.8
Alexander Kerfoot,C,4400,TOR,EDM,3,6.4,3.2
Darnell Nurse,D,4400,EDM,TOR,71,8.9,8.0
Joe Thornton,W,4400,TOR,EDM,1,5.1,1.6
Marcus Johansson,W,4300,MIN,ANH,2,6.9,0.0
Robert Thomas,C,4300,STL,SJ,3,7.5,0.0
Derick Brassard,W,4200,ARI,VGK,2,5.2,0.0
Alex Tuch,W,4200,VGK,ARI,3,7.9,36.5
Christian Dvorak,C,4100,ARI,VGK,1,7.6,9.6
Jakob Chychrun,D,4100,ARI,VGK,82,8.7,17.6
Kevin Labanc,W,4000,SJ,STL,1,8.2,9.6
Kevin Shattenkirk,D,4000,ANH,MIN,85,6.6,3.2
Dominik Kahun,W,4000,EDM,TOR,2,6.8,0.0
Jesperi Kotkaniemi,C,3900,MON,VAN,3,6.3,23.2
Nick Schmaltz,C,3900,ARI,VGK,3,7.7,16.8
Nick Bonino,C,3800,MIN,ANH,2,6.6,22.1
Ethan Bear,D,3800,EDM,TOR,95,6.1,1.6
Chandler Stephenson,C,3800,VGK,ARI,1,5.3,3.2
Jordan Oesterle,D,3800,ARI,VGK,99,6.2,4.8
Zack Kassian,W,3800,EDM,TOR,1,5.3,0.0
Mario Ferraro,D,3700,SJ,STL,102,4.4,14.4
Jordan Greenway,W,3700,MIN,ANH,3,6.0,8.0
Joel Eriksson Ek,C,3700,MIN,ANH,3,7.0,31.7
Danton Heinen,W,3700,ANH,MIN,2,6.6,3.2
Tyler Bozak,C,3700,STL,SJ,3,5.8,1.6
Tyler Pitlick,W,3700,ARI,VGK,2,4.9,0.0
Kyle Turris,C,3700,EDM,TOR,3,5.9,0.0
Joel Armia,W,3600,MON,VAN,3,7.1,11.2
Sam Steel,C,3500,ANH,MIN,3,6.3,0.0
Sonny Milano,W,3500,ANH,MIN,1,5.9,3.2
Drake Caggiula,W,3500,ARI,VGK,1,7.8,12.8
Jesse Puljujarvi,W,3500,EDM,TOR,3,6.5,8.5
Ilya Mikheyev,W,3500,TOR,EDM,3,8.2,6.4
Nils Hoglander,W,3500,VAN,MON,2,0.0,3.2
Jake Virtanen,W,3500,VAN,MON,3,8.3,3.2
Lawson Crouse,W,3500,ARI,VGK,3,6.2,6.4
Nicolas Roy,C,3500,VGK,ARI,3,6.1,1.6
Ryan Donato,W,3400,SJ,STL,1,6.7,3.2
Stefan Noesen,W,3400,SJ,STL,3,4.7,1.6
Marcus Foligno,W,3400,MIN,ANH,3,5.3,0.0
Jimmy Vesey,W,3400,TOR,EDM,2,5.4,1.6
John Leonard,W,3300,SJ,STL,3,7.4,1.6
Jordan Kyrou,W,3200,STL,SJ,2,5.0,9.6
Victor Rask,C,3200,MIN,ANH,1,3.8,0.0
Dylan Gambrell,W,3200,SJ,STL,3,4.8,1.6
Adam Gaudette,C,3200,VAN,MON,3,5.8,3.2
Troy Terry,W,3100,ANH,MIN,3,5.2,1.6
Joakim Nygard,W,3000,EDM,TOR,3,4.0,1.6
Keegan Kolesar,W,3000,VGK,ARI,3,0.0,9.6
Antoine Roussel,W,3000,VAN,MON,3,4.9,1.6
