Player Name,Salary,Team,Opp,Proj FP,Actual FP
Robin Lehner,8600,VGK,ARI,20.2,0.0
Carey Price,8200,MON,VAN,16.9,-1.6
Frederik Andersen,8000,TOR,EDM,19.2,7.2
Kaapo Kahkonen,7900,MIN,ANH,0,21.6
Darcy Kuemper,7800,ARI,VGK,15.8,-0.8
Mikko Koskinen,7500,EDM,TOR,14.4,28.0
John Gibson,7400,ANH,MIN,17.9,0.0
Jordan Binnington,7400,STL,SJ,20.0,25.6
Braden Holtby,7300,VAN,MON,16.2,16.8
Martin Jones,7000,SJ,STL,13.6,25.6
