Player Name,Salary,Team,Opp,Proj FP,Actual FP
Frederik Andersen,8800,TOR,CLS,20.6,30.4
Marc-Andre Fleury,8600,VGK,SJ,15.7,35.2
Martin Jones,7900,SJ,VGK,13.8,-0.8
Semyon Varlamov,7700,NYI,WAS,19.8,12.8
Joonas Korpisalo,7500,CLS,TOR,12.3,4.0
Ilya Samsonov,7500,WAS,NYI,14.8,28.0
Cory Schneider,7300,NJ,WPG,17.9,0.0
Laurent Brossoit,7100,WPG,NJ,15.4,0.0
