Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,PS,USG,PER,Opp Pace,Opp DEff,Opp DvP,L2 FGA,L5 FGA,S FGA,L2 Min,L5 Min,S Min,L5 FP,S FP,Floor FP,Ceil FP,Proj Min,Proj FP,Proj Val,Actual Min,Actual FP,Actual Val
Mikal Bridges,16,,SF,5500,PHO,GSW,0,110,16,17,106,108,-2%,11,11,11,34,35,34,29.0,28.9,20.2,37.6,33.0,29.2,5.3,31.8,36.7,6.7
Luke Kennard,8,,SG,5500,LAC,@MIA,1,105,16,11,102,109,5%,9,9,7,26,23,23,18.3,16.0,7.9,24.2,30.0,23.8,4.3,27.3,17.3,3.1
Montrezl Harrell,11,,C,5400,LAL,@DET,0,111,18,22,101,110,-4%,8,8,9,27,26,25,25.5,25.9,19.2,32.6,27.5,29.7,5.5,23,16.1,3.0
Kelly Olynyk,2,,C,5300,MIA,LAC,0,107,17,11,100,108,-9%,8,8,9,20,22,27,21.1,23.6,14.6,32.6,25.0,22.9,4.3,24.8,12.3,2.3
Nicolas Batum,13,,SF,5300,LAC,@MIA,1,105,13,15,102,109,10%,7,7,7,34,31,29,19.5,23.3,15.7,30.8,33.0,26.0,4.9,31.1,34.2,6.5
David Nwaba,1,,SG,5300,HOU,POR,1,118,15,14,103,113,-5%,7,7,7,25,23,24,29.7,20.4,10.8,30.0,17.5,14.0,2.6,12.5,10.7,2.0
Mason Plumlee,7,,C,5200,DET,LAL,0,104,17,15,102,102,-6%,8,7,6,28,25,27,21.5,26.5,17.9,35.0,26.5,26.2,5.0,26.7,35.0,6.7
Jae Crowder,23,,PF,5200,PHO,GSW,0,110,16,11,106,108,10%,16,12,9,39,30,29,25.9,22.4,13.3,31.5,32.5,27.9,5.4,28.7,34.3,6.6
Carmelo Anthony,20,,SF,5200,POR,@HOU,2,113,21,14,104,105,-8%,18,14,11,30,28,26,26.0,22.9,14.3,31.4,32.0,27.4,5.3,37.7,25.3,4.9
Patrick Beverley,,O,PG,5000,LAC,@MIA,3,105,14,12,102,109,3%,4,6,7,27,28,27,24.7,21.0,11.3,30.7,0.0,0.0,0.0,,0.0,0.0
Rodney Hood,2,,SG,5000,POR,@HOU,3,113,15,6,104,105,1%,10,6,4,26,17,15,11.3,9.2,2.1,16.3,24.0,16.1,3.2,19.7,8.9,1.8
Reggie Jackson,24,,PG,5000,LAC,@MIA,1,105,21,15,102,109,3%,12,9,6,29,19,15,19.6,14.1,0.6,27.6,35.0,31.2,6.2,36.6,34.6,6.9
Ivica Zubac,0,,C,5000,LAC,@MIA,1,105,14,21,102,109,-10%,6,5,4,21,19,19,24.9,19.8,13.3,26.4,20.5,20.7,4.1,21.2,24.1,4.8
Draymond Green,7,,PF,4900,GSW,@PHO,0,109,15,8,99,107,-4%,7,7,5,30,26,27,19.3,21.6,14.6,28.7,29.5,25.7,5.2,24.9,22.8,4.7
Gary Trent,4,,SG,4800,POR,@HOU,2,113,18,11,104,105,0%,14,12,11,31,28,27,15.0,17.0,7.9,26.1,30.0,21.0,4.4,38,29.1,6.1
Marcus Morris,4,,PF,4800,LAC,@MIA,1,105,20,12,102,109,5%,8,9,9,24,25,23,20.7,16.9,8.5,25.2,26.0,22.2,4.6,26.1,25.5,5.3
Josh Jackson,1,,SF,4800,DET,LAL,0,104,24,11,102,102,0%,9,8,10,21,23,23,20.6,21.1,12.1,30.0,21.5,19.4,4.0,17.1,6.4,1.3
James Wiseman,0,,C,4800,GSW,@PHO,0,109,24,16,99,107,0%,10,11,10,20,23,21,29.0,24.4,16.7,32.0,21.5,23.5,4.9,18.5,15.7,3.3
Robert Covington,,O,PF,4700,POR,@HOU,3,113,12,6,104,105,1%,8,9,7,28,29,30,18.6,20.6,14.6,26.5,0.0,0.0,0.0,,0.0,0.0
Duncan Robinson,6,,SF,4700,MIA,LAC,0,107,15,10,100,108,-4%,11,10,10,37,38,34,18.4,21.8,15.2,28.4,36.0,23.9,5.1,32.8,19.5,4.1
Wayne Ellington,4,,SG,4700,DET,LAL,0,104,17,18,102,102,-1%,11,10,8,33,32,24,25.4,18.6,9.3,27.8,29.5,20.1,4.3,28.6,23.4,5.0
Cameron Johnson,11,,SF,4600,PHO,GSW,0,110,18,15,106,108,-2%,12,10,9,33,30,25,19.8,20.7,14.4,27.0,31.0,27.0,5.9,30.1,21.0,4.6
Derrick Jones Jr.,4,,SF,4600,POR,@HOU,2,113,11,10,104,105,1%,6,6,6,29,29,28,20.6,18.0,9.7,26.3,30.5,22.9,5.0,26.9,31.4,6.8
P.J. Tucker,2,,PF,4500,HOU,POR,1,118,8,7,103,113,3%,3,4,4,30,29,31,12.4,16.9,7.3,26.5,32.5,18.1,4.0,31.4,15.2,3.4
Terance Mann,15,,SG,4500,LAC,@MIA,1,105,14,9,102,109,10%,5,3,3,19,11,10,10.8,8.1,-2.4,18.5,30.0,24.4,5.4,26.8,20.6,4.6
Marquese Chriss,,O,PF,4300,GSW,@PHO,33,109,,,99,107,-4%,7,7,7,13,13,13,17.8,17.8,14.5,21.1,0.0,0.0,0.0,,0.0,0.0
Andre Iguodala,1,O,SG,4300,MIA,LAC,0,107,13,10,100,108,-4%,5,5,4,22,23,21,23.3,16.0,8.3,23.6,0.0,0.0,0.0,,0.0,0.0
Jevon Carter,2,,SG,4200,PHO,GSW,0,110,14,9,106,108,-4%,7,4,4,20,15,14,10.6,10.0,2.2,17.8,20.5,16.0,3.8,3.4,1.2,0.3
Dario Saric,,O,PF,4100,PHO,GSW,16,110,24,14,106,108,10%,8,9,8,19,20,19,20.0,18.1,12.0,24.3,0.0,0.0,0.0,,0.0,0.0
Kentavious Caldwell-Pope,1,,SG,4100,LAL,@DET,0,111,14,15,101,110,0%,7,6,7,28,26,24,14.7,17.7,11.8,23.5,26.5,18.2,4.4,27.9,11.9,2.9
Sterling Brown,,,SG,4100,HOU,POR,1,118,14,16,103,113,-5%,5,8,6,17,23,20,23.7,17.3,8.2,26.4,0.0,0.0,0.0,20.7,19.1,4.7
Danuel House,,,SF,4000,HOU,POR,1,118,11,6,103,113,0%,4,6,6,25,29,29,15.1,15.1,9.5,20.6,16.5,10.9,2.7,19.2,14.9,3.7
Mfiondu Kabengele,0,,SF,4000,LAC,@MIA,5,105,,,102,109,5%,1,1,1,2,3,4,2.5,2.9,-1.0,6.9,0.0,0.0,0.0,,0.0,0.0
Kyle Kuzma,16,,PF,3900,LAL,@DET,0,111,18,11,101,110,-4%,5,7,9,19,21,24,15.9,19.0,11.3,26.7,28.5,24.0,6.2,29.9,36.0,9.2
Isaiah Stewart,,,PF,3900,DET,LAL,0,104,13,13,102,102,-4%,5,5,4,18,19,17,17.2,15.6,9.5,21.7,16.5,14.0,3.6,21.3,18.2,4.7
Kevin Porter,,O,SF,3900,HOU,POR,n/a,118,,,103,113,-5%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Mason Jones,,,SG,3800,HOU,POR,4,118,24,19,103,113,-5%,5,6,5,11,17,13,17.0,13.2,3.4,22.9,0.0,0.0,0.0,,0.0,0.0
Jae'Sean Tate,5,,SF,3800,HOU,POR,1,118,14,11,103,113,3%,5,6,7,24,30,26,18.5,19.6,11.3,27.8,24.5,18.9,5.0,16.7,8.1,2.1
Talen Horton-Tucker,2,,SG,3800,LAL,@DET,0,111,21,13,101,110,0%,4,4,6,14,12,15,8.0,14.6,5.6,23.6,15.0,14.2,3.7,14.1,15.9,4.2
Jordan Poole,,,PG,3700,GSW,@PHO,0,109,21,12,99,107,-7%,1,4,4,2,8,9,8.2,7.5,0.8,14.2,0.0,0.0,0.0,5.6,11.2,3.0
Killian Hayes,,O,PG,3700,DET,LAL,23,104,20,-1,102,102,-10%,6,7,7,19,21,21,10.4,9.7,0.8,18.7,0.0,0.0,0.0,,0.0,0.0
Kenyon Martin,0,,SF,3700,HOU,POR,4,118,,,103,113,3%,5,4,4,11,12,10,10.5,9.7,0.4,19.0,0.0,0.0,0.0,,0.0,0.0
Sviatoslav Mykhailiuk,,,SG,3700,DET,LAL,0,104,20,14,102,102,0%,3,4,6,12,14,15,12.9,13.5,6.2,20.7,0.0,0.0,0.0,12.2,2.4,0.6
Cameron Payne,,O,PG,3700,PHO,GSW,4,110,20,14,106,108,-4%,3,4,6,16,17,18,13.2,16.4,9.1,23.6,0.0,0.0,0.0,,0.0,0.0
Patrick Patterson,,,PF,3700,LAC,@MIA,3,105,,,102,109,5%,5,4,3,15,11,13,4.5,6.6,1.0,12.1,0.0,0.0,0.0,,0.0,0.0
Markieff Morris,2,,PF,3700,LAL,@DET,0,111,14,10,101,110,-4%,4,4,4,15,12,15,7.1,10.6,3.2,18.0,21.0,15.8,4.3,13,6.8,1.8
Langston Galloway,,,SG,3700,PHO,GSW,4,110,17,16,106,108,-4%,2,4,3,6,10,9,6.9,5.9,-0.1,11.9,0.0,0.0,0.0,20,18.5,5.0
Frank Jackson,,,PG,3600,DET,LAL,0,104,,,102,102,-10%,2,3,3,2,7,7,5.7,5.7,1.2,10.2,0.0,0.0,0.0,0.9,0.0,0.0
Avery Bradley,,O,SG,3600,MIA,LAC,0,107,17,12,100,108,-4%,7,6,7,18,19,22,12.6,16.0,10.3,21.6,0.0,0.0,0.0,,0.0,0.0
Eric Paschall,0,,PF,3600,GSW,@PHO,0,109,22,16,99,107,-4%,7,7,8,14,15,18,10.8,17.0,9.7,24.3,15.5,13.9,3.9,18.7,14.2,3.9
Sekou Doumbouya,,,PF,3600,DET,LAL,0,104,18,9,102,102,0%,4,5,4,16,13,12,9.9,9.1,2.2,16.0,10.0,7.6,2.1,12.7,1.2,0.3
Harry Giles,3,,PF,3600,POR,@HOU,2,113,14,12,104,105,-8%,5,3,3,17,15,10,12.6,10.6,5.8,15.4,16.5,17.2,4.8,14.8,10.6,2.9
Marc Gasol,3,,C,3600,LAL,@DET,0,111,11,11,101,110,8%,5,4,3,22,20,20,12.5,17.2,7.8,26.5,20.0,17.5,4.9,25,15.8,4.4
Dante Exum,,O,PG,3600,HOU,POR,23,118,14,6,103,113,0%,4,5,4,18,21,19,12.1,12.3,4.0,20.7,0.0,0.0,0.0,,0.0,0.0
Alex Caruso,2,,PG,3600,LAL,@DET,0,111,14,14,101,110,0%,7,5,4,17,18,18,14.4,14.8,8.2,21.4,18.0,14.4,4.0,19.7,11.4,3.2
Zach Collins,,O,PF,3600,POR,@HOU,n/a,113,,,104,105,-8%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
CJ Elleby,,,SF,3500,POR,@HOU,9,113,,,104,105,1%,1,1,1,5,6,6,3.1,3.6,1.3,5.9,0.0,0.0,0.0,,0.0,0.0
Juan Toscano-Anderson,,,SF,3500,GSW,@PHO,4,109,,,99,107,0%,2,2,2,6,15,14,11.1,11.2,5.7,16.7,0.0,0.0,0.0,,0.0,0.0
Keljin Blevins,,,PG,3500,POR,@HOU,9,113,,,104,105,-8%,0,1,1,4,5,5,1.6,1.6,-1.6,4.8,0.0,0.0,0.0,,0.0,0.0
Mychal Mulder,,,SF,3500,GSW,@PHO,0,109,11,12,99,107,-7%,2,1,2,15,10,10,7.6,6.8,1.8,11.8,11.0,6.3,1.8,15.5,8.1,2.3
Amir Coffey,0,,PF,3500,LAC,@MIA,1,105,,,102,109,5%,1,1,2,6,6,6,2.2,2.5,-0.7,5.7,12.0,8.3,2.4,16.4,16.6,4.7
Max Strus,0,,SF,3500,MIA,LAC,0,107,14,7,100,108,-4%,3,3,4,9,10,14,3.7,7.7,0.2,15.1,14.0,8.6,2.5,20.7,11.0,3.1
Chris Silva,,O,PF,3500,MIA,LAC,7,107,,,100,108,-9%,4,2,2,13,11,9,10.9,9.1,0.3,17.9,0.0,0.0,0.0,,0.0,0.0
Devontae Cacok,,,PF,3500,LAL,@DET,19,111,,,101,110,-4%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.0,0.6
Nico Mannion,,,PG,3500,GSW,@PHO,0,109,,,99,107,-6%,0,2,2,3,6,6,6.6,6.6,0.2,12.9,0.0,0.0,0.0,5.6,7.8,2.2
Jared Dudley,,O,SF,3500,LAL,@DET,19,111,,,101,110,-5%,0,0,0,5,4,4,1.6,2.0,-0.2,4.1,0.0,0.0,0.0,,0.0,0.0
Udonis Haslem,,,PF,3500,MIA,LAC,7,107,,,100,108,-11%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Ty-Shon Alexander,,O,SG,3500,PHO,GSW,7,110,,,106,108,3%,1,1,1,4,3,3,0.9,0.9,-0.7,2.5,0.0,0.0,0.0,,0.0,0.0
Brodric Thomas,,,SG,3500,HOU,POR,4,118,,,103,113,-5%,2,2,2,3,6,6,5.7,5.7,1.0,10.4,0.0,0.0,0.0,,0.0,0.0
Jay Scrubb,,O,SG,3500,LAC,@MIA,n/a,105,,,102,109,5%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Wesley Matthews,0,,SG,3500,LAL,@DET,0,111,10,8,101,110,0%,3,3,4,18,16,20,6.2,9.4,2.8,16.0,19.0,9.7,2.8,16.8,4.2,1.2
Precious Achiuwa,0,,SF,3500,MIA,LAC,0,107,19,17,100,108,-9%,6,4,5,17,14,16,17.4,16.8,8.0,25.5,15.5,14.4,4.1,13.3,16.0,4.6
Daniel Oturu,,,C,3500,LAC,@MIA,5,105,,,102,109,-10%,1,1,2,2,3,4,4.3,5.3,0.4,10.2,0.0,0.0,0.0,,0.0,0.0
Jalen Smith,0,,PF,3500,PHO,GSW,0,110,,,106,108,10%,4,3,3,7,9,9,7.0,7.0,2.7,11.4,0.0,0.0,0.0,5.1,2.0,0.6
Saddiq Bey,,,SF,3500,DET,LAL,0,104,18,9,102,102,0%,3,4,7,14,14,19,7.1,12.9,2.5,23.3,11.5,7.7,2.2,,0.0,0.0
Saben Lee,,O,PG,3500,DET,LAL,2,104,,,102,102,-10%,1,2,2,12,10,10,6.7,6.7,2.0,11.4,0.0,0.0,0.0,,0.0,0.0
Nassir Little,0,,SF,3500,POR,@HOU,2,113,,,104,105,1%,3,2,2,14,9,9,4.7,4.8,0.9,8.7,17.0,11.6,3.3,4,-1.0,-0.3
Rodions Kurucs,,,PF,3500,HOU,POR,4,118,,,103,113,3%,4,2,1,13,7,6,4.6,4.0,-0.2,8.3,0.0,0.0,0.0,,0.0,0.0
Brad Wanamaker,0,,PG,3500,GSW,@PHO,0,109,17,9,99,107,-6%,7,6,5,17,17,16,11.6,12.7,7.6,17.9,16.5,12.5,3.6,17.1,9.2,2.6
Anfernee Simons,5,,PG,3500,POR,@HOU,2,113,21,13,104,105,0%,13,8,6,26,17,13,13.7,10.5,1.1,19.9,23.5,17.5,5.0,28.4,21.6,6.2
Kostas Antetokounmpo,,O,PF,3500,LAL,@DET,31,111,,,101,110,-4%,2,2,2,8,8,8,8.8,8.8,8.8,8.8,0.0,0.0,0.0,,0.0,0.0
Damion Lee,2,,SG,3500,GSW,@PHO,0,109,12,14,99,107,-7%,5,4,5,21,17,19,14.6,15.1,9.6,20.5,18.0,13.6,3.9,18.4,7.2,2.1
Alfonzo McKinnie,,,SF,3500,LAL,@DET,4,111,,,101,110,-5%,1,1,1,3,4,3,2.4,2.8,-0.4,6.1,0.0,0.0,0.0,2,0.0,0.0
Jahlil Okafor,,,C,3500,DET,LAL,0,104,,,102,102,-6%,4,3,4,7,8,10,5.1,8.2,3.7,12.7,0.0,0.0,0.0,,0.0,0.0
Damian Jones,,O,C,3500,PHO,GSW,16,110,,,106,108,5%,2,1,1,9,8,8,5.6,5.6,1.7,9.4,0.0,0.0,0.0,,0.0,0.0
Kent Bazemore,,,SF,3500,GSW,@PHO,0,109,15,13,99,107,-7%,3,3,4,13,14,15,14.8,13.8,7.5,20.2,13.5,11.3,3.2,15.3,18.0,5.1
Abdel Nader,0,,SF,3500,PHO,GSW,0,110,,,106,108,-2%,8,5,5,24,17,17,12.7,12.7,6.3,19.1,20.5,15.3,4.4,25.1,23.5,6.7
Frank Kaminsky,0,,PF,3500,PHO,GSW,0,110,20,12,106,108,10%,5,6,5,17,15,12,14.3,10.7,3.4,18.1,13.5,13.0,3.7,24.5,42.6,12.2
Maurice Harkless,,O,SF,3500,MIA,LAC,4,107,,,100,108,-15%,1,1,1,8,12,11,6.4,4.3,-2.0,10.7,0.0,0.0,0.0,,0.0,0.0
E'Twaun Moore,0,,SF,3500,PHO,GSW,0,110,,,106,108,-2%,4,3,3,9,8,8,1.6,1.6,-1.5,4.8,15.0,9.6,2.7,20.9,7.4,2.1
Kevon Looney,0,,C,3500,GSW,@PHO,0,109,11,13,99,107,0%,4,2,2,15,14,14,13.6,11.7,6.5,17.0,17.0,13.4,3.8,15.5,14.3,4.1
Klay Thompson,,O,SG,3500,GSW,@PHO,n/a,109,,,99,107,-7%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Alen Smailagic,,O,PF,3500,GSW,@PHO,n/a,109,,,99,107,-4%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Quinn Cook,,,PG,3500,LAL,@DET,0,111,,,101,110,0%,1,2,2,3,5,4,3.4,3.1,-0.2,6.4,0.0,0.0,0.0,2,0.2,0.1
Meyers Leonard,,O,C,3500,MIA,LAC,7,107,,,100,108,-9%,1,2,2,5,10,10,6.5,6.5,1.1,11.8,0.0,0.0,0.0,,0.0,0.0
Gabe Vincent,0,,PG,3500,MIA,LAC,0,107,22,4,100,108,-4%,5,7,9,16,21,21,7.9,13.2,2.4,23.9,23.0,13.8,3.9,25.6,30.8,8.8
KZ Okpala,0,,SF,3500,MIA,LAC,0,107,11,4,100,108,-15%,3,2,3,24,13,13,5.5,6.3,1.3,11.4,23.0,13.0,3.7,23.2,10.7,3.1
Rodney McGruder,,,SG,3500,DET,LAL,2,104,,,102,102,-1%,1,1,1,4,5,5,1.4,1.4,-1.0,3.8,0.0,0.0,0.0,,0.0,0.0
Ben McLemore,,,SG,3500,HOU,POR,1,118,18,10,103,113,-5%,2,5,6,11,16,19,9.9,13.7,3.6,23.9,0.0,0.0,0.0,,0.0,0.0
Deividas Sirvydis,,,SG,3500,DET,LAL,7,104,,,102,102,-1%,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0
