Player Name,Pos,Salary,Team,Proj FP,Actual FP
Keljin Blevins,PG,3500,POR,0.0,0.0
Amir Coffey,PF,3500,LAC,0.0,0.0
Tyrell Terry,PG,3500,DAL,0.0,0.0
Ashton Hagans,SG,3500,MIN,0.0,0.0
Sean McDermott,SF,3500,MEM,0.0,0.0
Markus Howard,PG,3500,DEN,0.0,0.0
Devon Dotson,SG,3500,CHI,0.0,0.0
Trent Forrest,SG,3500,UTA,0.0,0.0
Nico Mannion,PG,3500,GSW,0.0,0.0
RJ Hampton,PG,3500,DEN,0.0,0.2
Nate Hinton,SG,3500,DAL,0.0,0.0
Ty-Shon Alexander,SG,3500,PHO,0.0,0.0
Facundo Campazzo,PG,3500,DEN,0.0,30.2
Anthony Gill,PF,3500,WAS,0.0,0.0
Reggie Perry,PF,3500,BKN,0.0,0.0
Xavier Tillman,PF,3500,MEM,0.0,13.2
Elijah Hughes,SF,3500,UTA,0.0,3.0
Jaden McDaniels,SF,3500,MIN,0.0,5.0
Udoka Azubuike,C,3500,UTA,0.0,5.0
CJ Elleby,SF,3500,POR,0.0,0.0
Daniel Oturu,C,3500,LAC,0.0,0.0
Tyler Bey,SF,3500,DAL,0.0,0.0
Josh Green,SG,3500,DAL,0.0,1.2
Tre Jones,PG,3500,SAS,0.0,14.1
Devin Vassell,SG,3500,SAS,10.6,20.1
Zeke Nnaji,PF,3500,DEN,0.0,0.0
PJ Dozier,SG,3500,DEN,18.8,11.8
Tyler Johnson,PG,3500,BKN,0.0,0.0
Alfonzo McKinnie,SF,3500,LAL,0.0,3.0
Langston Galloway,SG,3500,PHO,6.8,-1.0
Frank Kaminsky,PF,3500,PHO,0.0,0.0
Kent Bazemore,SF,3500,GSW,0.0,18.6
Georges Niang,PF,3500,UTA,0.0,9.2
Luke Kornet,PF,3500,CHI,0.0,0.0
Damian Jones,C,3500,PHO,0.0,0.0
Jake Layman,SF,3500,MIN,10.1,14.0
Quinn Cook,PG,3500,LAL,0.0,0.0
James Johnson,PF,3500,DAL,17.0,10.5
Robin Lopez,C,3500,WAS,8.6,18.5
Wesley Matthews,SF,3500,LAL,11.9,22.7
Jeff Green,PF,3500,BKN,9.9,4.6
Jared Dudley,SF,3500,LAL,0.0,1.5
Garrett Temple,SF,3500,CHI,16.9,8.0
Patrick Patterson,PF,3500,LAC,0.0,0.0
E'Twaun Moore,SF,3500,PHO,0.0,0.0
Markieff Morris,PF,3500,LAL,13.6,2.7
Ed Davis,C,3500,MIN,19.8,22.1
Wesley Iwundu,SG,3500,DAL,0.0,0.0
Jarrell Brantley,SF,3500,UTA,0.0,0.0
Terance Mann,SG,3500,LAC,0.0,0.0
Miye Oni,SG,3500,UTA,0.0,5.6
Daniel Gafford,PF,3500,CHI,16.2,16.1
Nassir Little,SF,3500,POR,0.0,0.0
Talen Horton-Tucker,SG,3500,LAL,18.7,16.2
Drew Eubanks,C,3500,SAS,18.6,14.6
Jordan McLaughlin,PG,3500,MIN,14.8,11.0
Harry Giles,PF,3500,POR,0.0,0.0
Jerome Robinson,PG,3500,WAS,0.0,8.4
Juan Hernangomez,PF,3500,MIN,13.8,15.0
Boban Marjanovic,C,3500,DAL,0.0,13.2
Trey Lyles,PF,3500,SAS,0.0,12.8
Cristiano Felicio,C,3500,CHI,0.0,0.0
Keita Bates-Diop,SF,3500,SAS,0.0,0.0
Anfernee Simons,PG,3500,POR,0.0,7.7
Kostas Antetokounmpo,PF,3500,LAL,0.0,0.0
Moritz Wagner,C,3500,WAS,0.0,0.0
Rodions Kurucs,PF,3500,BKN,0.0,0.0
Jevon Carter,PG,3500,PHO,9.3,0.0
Mfiondu Kabengele,SF,3500,LAC,0.0,0.0
