Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,Line,PP,GS,L5 TOI,L40 TOI,S TOI,L5 SOG,L40 SOG,S SOG,L5 FP,L40 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Jack Eichel,,,C,8900,BUF,@TOR,2,L1,P1,2.79,22.7,21.7,21.7,2.8,3.6,3.6,24.1,21.0,21.0,6.1,35.9,17.5,2.0,28.5,3.2
David Pastrnak,1,,W,8900,BOS,LA,2,L1,P1,3.32,19.8,19.3,19.3,4.2,3.9,3.9,17.6,21.9,21.9,8.0,35.8,17.6,2.0,13.3,1.5
Steven Stamkos,,,W,8600,TB,OTT,2,L2,P1,4.16,17.9,18.1,18.1,3.4,3.1,3.1,23.0,16.2,16.2,4.8,27.7,15.9,1.8,12.8,1.5
Evgeni Malkin,,Q,C,8600,PIT,@CGY,2,,,2.91,20.4,18.9,18.9,2.4,3.4,3.4,16.3,18.8,18.8,5.5,32.1,0.0,0.0,24.8,2.9
John Tavares,,,C,8300,TOR,BUF,2,L2,P1,3.71,20.9,19.2,19.2,5.0,3.0,3.0,19.4,15.1,15.1,4.2,26.0,16.9,2.0,8.0,1.0
Nikita Kucherov,,Q,W,8200,TB,OTT,2,,,4.16,16.3,18.6,18.6,3.4,2.8,2.8,11.2,15.8,15.8,3.3,28.3,0.0,0.0,16.8,2.0
Brad Marchand,1,,W,8200,BOS,LA,2,L1,P1,3.32,20.9,19.7,19.7,3.6,2.6,2.6,15.6,18.7,18.7,5.0,32.3,16.4,2.0,13.3,1.6
Patrice Bergeron,1,,C,8200,BOS,LA,2,L1,P1,3.32,20.1,19.2,19.2,4.6,3.6,3.6,22.5,16.8,16.8,6.8,26.8,16.6,2.0,18.4,2.2
Jake Guentzel,,,W,8100,PIT,@CGY,2,L1,P1,2.91,20.7,20.8,20.8,1.4,3.2,3.2,19.7,16.7,16.7,6.0,27.4,15.1,1.9,6.4,0.8
Sidney Crosby,,Q,C,8000,PIT,@CGY,31,,,2.91,19.0,20.5,20.5,3.4,2.7,2.7,12.0,14.3,14.3,3.3,25.3,0.0,0.0,0.0,0.0
Auston Matthews,,,C,8000,TOR,BUF,2,L1,P1,3.71,19.1,19.8,19.8,3.4,3.6,3.6,14.7,17.3,17.3,4.9,29.6,18.1,2.3,32.0,4.0
Mark Scheifele,,,C,7900,WPG,CAR,1,L1,P1,2.92,21.5,21.6,21.6,3.2,2.4,2.4,26.6,15.3,15.3,5.5,25.1,14.2,1.8,23.7,3.0
Johnny Gaudreau,,,W,7800,CGY,PIT,2,L3,P1,3.09,18.2,19.2,19.2,3.4,2.9,2.9,14.6,11.9,11.9,3.0,20.7,16.3,2.1,21.6,2.8
Mitchell Marner,1,,W,7700,TOR,BUF,2,L2,P1,3.71,22.2,20.2,20.2,1.8,2.5,2.5,18.1,15.3,15.3,5.2,25.5,15.3,2.0,12.8,1.7
Brendan Gallagher,,,W,7600,MON,@VAN,2,L1,P1,2.95,17.5,16.8,16.8,4.0,3.8,3.8,17.5,15.4,15.4,5.0,25.7,12.6,1.7,18.1,2.4
