Player Name,Pos,Salary,Team,Opp,Line,Proj FP,Actual FP
Connor McDavid,C,8800,EDM,CLS,1,19.2,13.3
Nathan MacKinnon,C,8700,COL,FLA,1,18.6,29.6
Leon Draisaitl,W,8600,EDM,CLS,1,16.4,38.9
Steven Stamkos,W,8500,TB,NJ,2,15.9,4.8
Nikita Kucherov,W,8400,TB,NJ,1,18.8,1.6
Aleksander Barkov,C,7700,FLA,COL,1,16.4,23.7
Anze Kopitar,C,7600,LA,VAN,1,13.1,19.7
Taylor Hall,W,7500,NJ,TB,1,16.5,19.7
Cam Atkinson,W,7400,CLS,EDM,1,13.1,13.3
Brayden Point,C,7400,TB,NJ,1,14.8,29.6
Brock Boeser,W,7300,VAN,LA,1,14.5,56.7
Jonathan Huberdeau,W,7200,FLA,COL,1,14.4,28.8
Brendan Gallagher,W,7100,MON,ARI,1,12.6,18.4
Elias Pettersson,C,7100,VAN,LA,1,14.6,45.5
Phil Kessel,W,6900,ARI,MON,1,14.0,11.2
Mike Hoffman,W,6600,FLA,COL,2,12.5,13.3
Evgeni Dadonov,W,6500,FLA,COL,1,12.4,12.8
Brayden Schenn,C,6500,STL,MIN,1,11.5,6.4
Ryan O'Reilly,C,6400,STL,MIN,2,13.1,9.6
Tomas Tatar,W,6300,MON,ARI,1,10.7,12.8
Max Domi,C,6300,MON,ARI,2,11.9,3.2
Clayton Keller,W,6200,ARI,MON,1,12.1,1.6
J.T. Miller,W,6200,VAN,LA,1,9.7,13.3
Bo Horvat,C,6100,VAN,LA,2,13.0,30.6
James Neal,W,6100,EDM,CLS,2,10.3,18.9
Seth Jones,D,6100,CLS,EDM,35,12.9,4.8
Dustin Brown,W,6000,LA,VAN,2,10.0,3.2
Alex Pietrangelo,D,6000,STL,MIN,37,12.2,24.8
Eric Staal,C,5900,MIN,STL,1,11.4,8.0
Gustav Nyquist,W,5900,CLS,EDM,2,10.8,1.6
David Perron,W,5800,STL,MIN,2,10.0,19.2
Oliver Ekman-Larsson,D,5800,ARI,MON,41,10.3,0.0
Kyle Palmieri,W,5800,NJ,TB,1,12.4,50.9
Drew Doughty,D,5700,LA,VAN,43,11.5,22.9
Jaden Schwartz,W,5700,STL,MIN,1,11.6,8.0
Alexander Edler,D,5600,VAN,LA,45,12.2,11.2
Ryan Nugent-Hopkins,C,5600,EDM,CLS,2,12.5,20.8
Jonathan Drouin,W,5500,MON,ARI,2,10.7,16.8
Pierre-Luc Dubois,C,5500,CLS,EDM,1,11.4,14.9
Shea Weber,D,5400,MON,ARI,49,12.2,28.0
Zach Parise,W,5400,MIN,STL,2,13.0,6.4
Nick Schmaltz,C,5400,ARI,MON,3,10.1,0.0
Derek Stepan,C,5300,ARI,MON,2,10.9,3.2
Zachary Werenski,D,5300,CLS,EDM,53,10.9,20.5
Jack Hughes,C,5300,NJ,TB,1,12.2,1.6
Nazem Kadri,C,5200,COL,FLA,1,11.0,11.2
Keith Yandle,D,5200,FLA,COL,56,10.8,10.1
Kevin Shattenkirk,D,5200,TB,NJ,57,8.4,21.3
Phillip Danault,C,5100,MON,ARI,1,9.4,12.8
Oscar Klefbom,D,5100,EDM,CLS,59,11.7,14.4
Ondrej Palat,W,5100,TB,NJ,1,9.0,40.0
Tyler Johnson,C,5100,TB,NJ,2,9.7,30.1
P.K. Subban,D,5100,NJ,TB,62,11.7,3.2
Mats Zuccarello,W,5000,MIN,STL,1,11.5,16.8
Jared Spurgeon,D,5000,MIN,STL,64,10.4,8.0
Jeff Carter,W,5000,LA,VAN,1,11.2,30.4
Nick Foligno,W,5000,CLS,EDM,1,9.1,4.8
Tanner Pearson,W,4900,VAN,LA,2,8.5,8.0
Cale Makar,D,4900,COL,FLA,69,9.0,0.0
Mikko Koivu,C,4900,MIN,STL,3,8.5,1.6
Andre Burakovsky,W,4800,COL,FLA,2,7.8,4.8
Colton Parayko,D,4800,STL,MIN,72,10.0,3.2
Oliver Bjorkstrand,W,4800,CLS,EDM,2,9.6,8.0
Jason Zucker,W,4700,MIN,STL,1,11.5,8.0
Joel Armia,W,4700,MON,ARI,2,8.4,3.2
Jeff Petry,D,4700,MON,ARI,76,9.9,17.6
Darnell Nurse,D,4700,EDM,CLS,77,11.3,3.2
Blake Coleman,W,4700,NJ,TB,2,9.3,3.2
J.T. Compher,W,4600,COL,FLA,2,9.7,1.6
Aaron Ekblad,D,4600,FLA,COL,81,10.3,22.4
Nico Hischier,C,4600,NJ,TB,3,12.1,22.4
Josh Leivo,W,4500,VAN,LA,3,7.6,3.2
Ryan Suter,D,4500,MIN,STL,84,9.3,8.0
Boone Jenner,C,4500,CLS,EDM,3,10.4,6.4
Mikhail Sergachev,D,4500,TB,NJ,88,9.7,11.2
Alex Goligoski,D,4400,ARI,MON,89,8.5,17.6
Brandon Sutter,C,4400,VAN,LA,3,6.7,11.2
Alex Killorn,W,4400,TB,NJ,2,8.1,14.1
Quinn Hughes,D,4300,VAN,LA,93,7.2,25.5
Mathew Dumba,D,4300,MIN,STL,94,12.7,6.4
Samuel Girard,D,4300,COL,FLA,95,7.9,11.2
Tyler Bozak,C,4300,STL,MIN,3,8.5,1.6
Tyson Jost,C,4300,COL,FLA,2,8.0,3.2
Brett Connolly,W,4300,FLA,COL,2,8.6,9.6
Michael Ferland,W,4200,VAN,LA,3,9.5,0.0
Jesperi Kotkaniemi,C,4200,MON,ARI,3,9.1,4.8
Adrian Kempe,C,4200,LA,VAN,2,7.4,14.1
Alex Iafallo,W,4200,LA,VAN,2,8.0,3.2
Zack Kassian,W,4200,EDM,CLS,1,6.1,9.6
Josh Anderson,W,4200,CLS,EDM,3,11.1,3.2
Yanni Gourde,W,4200,TB,NJ,3,10.2,0.0
Sami Vatanen,D,4200,NJ,TB,107,9.6,21.6
Alexander Wennberg,C,4100,CLS,EDM,2,7.0,0.0
Travis Zajac,C,4100,NJ,TB,2,7.3,1.6
Joonas Donskoi,W,4000,COL,FLA,1,8.1,15.2
Christian Dvorak,C,4000,ARI,MON,1,8.3,6.4
Brian Boyle,C,4000,FLA,COL,2,8.8,1.6
Artturi Lehkonen,W,3900,MON,ARI,3,8.9,1.6
Tyler Myers,D,3900,VAN,LA,117,9.4,8.0
Conor Garland,W,3900,ARI,MON,3,8.8,9.6
Luke Kunin,W,3900,MIN,STL,2,8.2,6.4
Pavel Zacha,C,3900,NJ,TB,3,7.9,14.4
Samuel Blais,W,3800,STL,MIN,1,7.7,13.6
Alec Martinez,D,3800,LA,VAN,124,8.7,16.0
Ethan Bear,D,3800,EDM,CLS,127,6.2,3.2
Wayne Simmonds,W,3800,NJ,TB,2,8.5,32.5
Denis Malgin,W,3700,FLA,COL,3,7.5,4.8
Jake Virtanen,W,3700,VAN,LA,2,8.6,4.8
Joel Eriksson Ek,C,3700,MIN,STL,2,7.1,4.8
Kyle Clifford,W,3600,LA,VAN,3,5.7,3.2
Jakob Chychrun,D,3600,ARI,MON,146,10.0,21.6
Alexander Steen,W,3600,STL,MIN,3,7.4,4.8
Vincent Hinostroza,W,3600,ARI,MON,2,9.8,3.2
Jesper Bratt,W,3600,NJ,TB,3,10.2,32.0
Mathieu Joseph,W,3600,TB,NJ,3,7.0,23.2
Robert Thomas,W,3500,STL,MIN,3,7.8,0.0
Pierre-Edouard Bellemare,C,3500,COL,FLA,3,5.2,11.2
Frank Vatrano,W,3500,FLA,COL,3,10.3,1.6
Alex Chiasson,W,3500,EDM,CLS,2,7.5,11.2
Ryan Hartman,W,3400,MIN,STL,3,7.4,4.8
Paul Byron,W,3400,MON,ARI,3,8.7,1.6
Michael Grabner,W,3400,ARI,MON,2,7.3,0.0
Sonny Milano,W,3400,CLS,EDM,3,7.6,4.8
Riley Sheahan,C,3400,EDM,CLS,3,6.5,0.0
Zachary Sanford,W,3300,STL,MIN,2,6.4,1.6
Matthew Nieto,W,3300,COL,FLA,3,6.7,18.4
Marcus Foligno,W,3200,MIN,STL,3,5.7,8.0
Blake Lizotte,C,3200,LA,VAN,3,4.7,0.0
Matt Calvert,W,3200,COL,FLA,3,7.1,8.0
Barrett Hayton,W,3100,ARI,MON,3,7.6,1.6
Jujhar Khaira,W,3100,EDM,CLS,3,6.2,15.2
Jayce Hawryluk,W,3000,FLA,COL,3,5.9,0.0
Austin Wagner,W,3000,LA,VAN,3,5.9,3.2
Carl Grundstrom,W,3000,LA,VAN,1,6.0,9.6
Patrick Russell,W,3000,EDM,CLS,3,4.1,3.2
Carter Verhaeghe,W,3000,TB,NJ,3,1.6,1.6
