Player Name,Pos,Salary,Team,Opp,Line,Proj FP,Actual FP
Brad Marchand,W,8200,BOS,PHI,1,12.7,41.0
Patrice Bergeron,C,7500,BOS,PHI,1,12.4,42.6
Kyle Connor,W,7500,WPG,OTT,1,12.6,26.4
Mark Scheifele,C,7400,WPG,OTT,1,11.9,33.3
Anze Kopitar,C,7300,LA,STL,1,10.1,10.1
J.T. Miller,W,7100,VAN,MON,2,11.1,1.6
Brendan Gallagher,W,7100,MON,VAN,1,10.5,18.4
Travis Konecny,W,6900,PHI,BOS,2,10.3,0.0
Claude Giroux,W,6900,PHI,BOS,3,10.2,3.2
Brock Boeser,W,6800,VAN,MON,1,10.6,9.6
Bo Horvat,C,6700,VAN,MON,1,10.5,9.6
Blake Wheeler,W,6700,WPG,OTT,1,10.8,29.3
Brady Tkachuk,W,6500,OTT,WPG,1,10.8,16.8
Jakub Voracek,W,6400,PHI,BOS,1,8.6,9.6
Tomas Tatar,W,6200,MON,VAN,1,9.5,9.6
Ryan O'Reilly,C,6200,STL,LA,1,9.9,18.1
Nick Suzuki,C,5900,MON,VAN,2,8.2,13.6
Kevin Hayes,C,5800,PHI,BOS,1,8.4,15.2
Jaden Schwartz,W,5800,STL,LA,2,9.0,16.8
Nikolaj Ehlers,W,5800,WPG,OTT,2,10.5,28.5
Shea Weber,D,5800,MON,VAN,29,9.6,8.0
David Krejci,C,5700,BOS,PHI,2,7.7,10.1
David Perron,W,5700,STL,LA,1,9.1,30.1
Mike Hoffman,W,5500,STL,LA,3,10.0,11.2
Quinn Hughes,D,5500,VAN,MON,33,9.2,4.8
Jeff Petry,D,5500,MON,VAN,34,8.0,1.6
Dustin Brown,W,5400,LA,STL,3,7.6,14.1
Brayden Schenn,C,5300,STL,LA,2,9.0,11.2
Ivan Provorov,D,5300,PHI,BOS,37,8.7,1.6
Thomas Chabot,D,5300,OTT,WPG,38,9.8,8.0
Drew Doughty,D,5000,LA,STL,40,8.3,13.3
James van Riemsdyk,W,5000,PHI,BOS,3,8.3,3.2
Neal Pionk,D,4900,WPG,OTT,42,8.7,11.7
Torey Krug,D,4900,STL,LA,43,9.4,18.9
Tyler Toffoli,W,4900,MON,VAN,3,8.7,11.2
Derek Stepan,C,4800,OTT,WPG,2,7.2,4.8
Paul Stastny,C,4800,WPG,OTT,2,7.6,31.7
Alex Iafallo,W,4800,LA,STL,1,7.8,11.2
Tanner Pearson,W,4700,VAN,MON,1,8.2,3.2
Jeff Carter,W,4600,LA,STL,2,7.2,0.0
Phillip Danault,C,4600,MON,VAN,1,7.8,0.0
Evgeni Dadonov,W,4600,OTT,WPG,3,8.8,18.4
Adrian Kempe,W,4600,LA,STL,1,7.0,15.2
Charles McAvoy,D,4600,BOS,PHI,53,8.9,11.7
Zachary Sanford,W,4600,STL,LA,1,6.6,1.6
Jonathan Drouin,W,4600,MON,VAN,2,7.8,23.2
Nolan Patrick,C,4500,PHI,BOS,2,6.9,3.2
Nate Schmidt,D,4500,VAN,MON,57,7.9,16.0
Connor Brown,W,4500,OTT,WPG,2,7.5,3.2
Jake DeBrusk,W,4500,BOS,PHI,1,8.4,12.8
Chris Tierney,C,4500,OTT,WPG,2,6.8,1.6
Erik Gustafsson,D,4500,PHI,BOS,61,7.2,3.2
Josh Anderson,W,4400,MON,VAN,2,7.3,16.0
Robert Thomas,C,4300,STL,LA,3,7.5,17.6
Joshua Morrissey,D,4300,WPG,OTT,64,7.6,3.2
Charlie Coyle,C,4300,BOS,PHI,3,7.0,23.2
Craig Smith,W,4200,BOS,PHI,3,6.0,23.2
Joel Farabee,W,4100,PHI,BOS,1,6.3,3.2
Josh Norris,C,3900,OTT,WPG,1,6.3,8.0
Jesperi Kotkaniemi,C,3900,MON,VAN,3,6.3,4.8
Mike Reilly,D,3800,OTT,WPG,77,5.9,9.6
Oskar Lindblom,W,3800,PHI,BOS,2,8.2,1.6
Tyler Bozak,C,3700,STL,LA,3,5.8,0.0
Andrew Copp,W,3700,WPG,OTT,2,6.2,35.2
Scott Laughton,W,3700,PHI,BOS,3,6.4,4.8
Andreas Athanasiou,W,3700,LA,STL,2,8.3,0.0
Jordan Kyrou,W,3600,STL,LA,2,5.0,8.0
Jack Studnicka,W,3600,BOS,PHI,2,5.7,1.6
Blake Lizotte,C,3600,LA,STL,2,5.1,3.2
Brandon Sutter,C,3500,VAN,MON,3,5.1,3.2
Artem Anisimov,C,3500,OTT,WPG,3,6.1,12.8
Mason Appleton,W,3500,WPG,OTT,3,3.7,4.8
Jake Virtanen,W,3500,VAN,MON,2,8.3,3.2
Nils Hoglander,W,3500,VAN,MON,3,0.0,16.8
Gabriel Vilardi,C,3400,LA,STL,3,7.8,0.0
Drake Batherson,W,3400,OTT,WPG,1,6.5,3.2
Nick Ritchie,W,3400,BOS,PHI,2,6.3,18.6
Nicholas Paul,C,3400,OTT,WPG,3,6.1,23.2
Mathieu Perreault,W,3300,WPG,OTT,3,4.8,0.0
Adam Lowry,C,3200,WPG,OTT,3,4.8,8.5
Corey Perry,W,3200,MON,VAN,3,4.9,20.0
Zack MacEwen,W,3100,VAN,MON,3,3.6,3.2
Trent Frederic,C,3000,BOS,PHI,3,4.7,12.8
Lias Andersson,C,3000,LA,STL,3,5.1,1.6
