Player Name,Salary,Team,Opp,Proj FP,Actual FP
Jaroslav Halak,8500,BOS,PHI,19.2,20.8
Connor Hellebuyck,8400,WPG,OTT,20.5,14.4
Carter Hart,8300,PHI,BOS,15.8,-8.0
Carey Price,8300,MON,VAN,18.6,22.4
Jordan Binnington,7300,STL,LA,20.4,20.8
Thatcher Demko,7200,VAN,MON,16.3,0.0
Matthew Murray,6900,OTT,WPG,17.2,0.0
Cal Petersen,6800,LA,STL,14.2,8.8
