Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,Line,PP,GS,L5 TOI,L40 TOI,S TOI,L5 SOG,L40 SOG,S SOG,L5 FP,L40 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Connor McDavid,,,C,9000,EDM,WPG,1,L1,P1,3.47,23.7,21.9,21.9,4.8,4.0,4.0,18.7,23.6,23.6,7.7,39.4,16.2,1.8,24.5,2.7
Auston Matthews,,,C,8800,TOR,OTT,1,L1,P1,4.00,22.5,20.8,20.8,3.8,4.3,4.3,25.5,23.0,23.0,14.3,31.7,16.0,1.8,15.2,1.7
Patrick Kane,,,W,8600,CHI,@DET,1,L1,P1,2.91,23.1,21.7,21.7,3.8,3.4,3.4,18.6,18.2,18.2,7.7,28.8,14.0,1.6,12.8,1.5
Leon Draisaitl,,,C,8200,EDM,WPG,1,L2,P1,3.47,22.1,21.5,21.5,2.2,2.6,2.6,11.5,19.4,19.4,6.8,32.1,15.3,1.9,34.1,4.2
Mitchell Marner,,,W,7900,TOR,OTT,1,L1,P1,4.00,22.8,21.9,21.9,3.2,2.6,2.6,16.3,18.4,18.4,7.4,29.5,12.6,1.6,1.6,0.2
Johnny Gaudreau,,,W,7700,CGY,VAN,1,L2,P1,3.25,18.3,19.1,19.1,2.4,2.3,2.3,15.0,15.1,15.1,7.9,22.3,11.1,1.4,6.4,0.8
Mark Scheifele,,,C,7500,WPG,@EDM,1,L1,P1,3.03,20.3,22.0,22.0,1.6,2.3,2.3,18.8,18.1,18.1,9.2,27.1,11.9,1.6,17.3,2.3
John Tavares,,,C,7300,TOR,OTT,1,L2,P2,4.00,17.0,16.8,16.8,2.8,2.9,2.9,12.3,14.3,14.3,4.4,24.1,11.9,1.6,8.0,1.1
Brock Boeser,,,W,7100,VAN,@CGY,1,L2,P1,2.75,19.0,18.6,18.6,3.0,2.7,2.7,16.2,14.9,14.9,2.2,27.6,10.6,1.5,32.8,4.6
Alex DeBrincat,,,W,6900,CHI,@DET,1,L1,P1,2.91,21.0,19.5,19.5,3.4,3.3,3.3,19.4,18.8,18.8,5.7,31.9,10.5,1.5,21.6,3.1
Nikolaj Ehlers,,,W,6900,WPG,@EDM,1,L2,P2,3.03,16.7,16.8,16.8,3.6,3.5,3.5,17.7,17.7,17.7,6.8,28.6,10.5,1.5,16.0,2.3
Elias Pettersson,,,C,6700,VAN,@CGY,1,L2,P1,2.75,19.0,18.2,18.2,2.2,2.4,2.4,11.3,10.8,10.8,3.1,18.4,0.0,0.0,11.2,1.7
Sean Monahan,,,C,6700,CGY,VAN,1,L2,P1,3.25,18.3,18.7,18.7,2.4,2.3,2.3,12.3,11.9,11.9,3.7,20.0,10.0,1.5,1.6,0.2
Kyle Connor,,,W,6500,WPG,@EDM,1,L2,P1,3.03,18.3,19.4,19.4,2.2,2.5,2.5,11.5,14.6,14.6,3.4,25.9,12.6,1.9,19.7,3.0
Dylan Larkin,,,C,6400,DET,CHI,1,L1,P1,2.59,21.6,20.9,20.9,3.8,3.4,3.4,9.0,11.1,11.1,2.6,19.5,11.1,1.7,4.8,0.8
Elias Lindholm,,,C,6300,CGY,VAN,1,L1,P1,3.25,21.4,21.4,21.4,2.6,2.6,2.6,15.4,15.3,15.3,8.9,21.6,10.3,1.6,1.6,0.3
Blake Wheeler,,,W,6200,WPG,@EDM,1,L1,P1,3.03,17.9,19.0,19.0,1.8,2.0,2.0,9.8,12.5,12.5,2.5,22.6,10.8,1.7,3.2,0.5
Ryan Nugent-Hopkins,,,W,6200,EDM,WPG,1,L1,P1,3.47,20.8,21.4,21.4,3.8,3.5,3.5,13.6,14.2,14.2,-0.2,28.6,10.9,1.8,24.5,4.0
Anthony Mantha,,,W,6100,DET,CHI,1,L2,P2,2.59,17.4,17.8,17.8,2.8,2.6,2.6,9.4,10.3,10.3,3.2,17.4,11.3,1.9,3.2,0.5
Darnell Nurse,,,D,6000,EDM,WPG,1,D1,P2,3.47,26.3,24.2,24.2,2.6,2.5,2.5,16.8,13.8,13.8,7.0,20.7,8.9,1.5,8.0,1.3
J.T. Miller,,,W,5900,VAN,@CGY,1,L2,P1,2.75,22.0,20.1,20.1,1.8,1.8,1.8,5.5,11.5,11.5,0.3,22.7,11.1,1.9,23.2,3.9
