Player Name,Salary,Team,Opp,Proj FP,Actual FP
Frederik Andersen,8600,TOR,OTT,22.8,29.6
Jacob Markstrom,8000,CGY,VAN,19.1,-0.8
Mike Smith,7800,EDM,WPG,17.9,30.4
Connor Hellebuyck,7600,WPG,EDM,16.0,9.6
Kevin Lankinen,7500,CHI,DET,21.5,43.2
Jonathan Bernier,6900,DET,CHI,17.5,15.2
Braden Holtby,6700,VAN,CGY,15.8,36.0
Matthew Murray,6600,OTT,TOR,12.3,12.8
