Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,Line,PP,GS,L5 TOI,L40 TOI,S TOI,L5 SOG,L40 SOG,S SOG,L5 FP,L40 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Nathan MacKinnon,,,C,9000,COL,CHI,1,L1,P1,3.47,20.1,20.9,20.9,4.0,4.7,4.7,18.5,22.9,22.9,11.2,34.6,18.6,2.1,4.8,0.5
Connor McDavid,,,C,8900,EDM,MON,0,L1,P1,2.93,21.4,22.3,22.3,2.2,3.1,3.1,11.6,20.5,20.5,5.2,35.7,19.2,2.2,30.1,3.4
Leon Draisaitl,,,W,8800,EDM,MON,0,L2,P1,2.93,21.6,22.7,22.7,4.0,3.2,3.2,15.0,20.3,20.3,8.1,32.4,16.4,1.9,25.3,2.9
Evgeni Malkin,,,C,8700,PIT,@VAN,0,L1,P1,2.94,20.4,19.1,19.1,3.4,3.5,3.5,21.4,19.0,19.0,6.3,31.7,15.4,1.8,13.3,1.5
Steven Stamkos,,,W,8500,TB,@WAS,1,L2,P1,3.27,18.6,18.2,18.2,3.6,3.2,3.2,15.3,15.9,15.9,4.8,27.1,15.9,1.9,11.2,1.3
Patrick Kane,,,W,8500,CHI,@COL,1,L2,P1,2.53,20.4,21.2,21.2,4.4,3.7,3.7,24.0,18.4,18.4,6.0,30.8,17.5,2.1,23.2,2.7
David Pastrnak,,,W,8500,BOS,NSH,1,L1,P1,3.03,20.6,19.5,19.5,3.8,3.9,3.9,17.1,21.4,21.4,7.8,35.1,17.6,2.1,11.2,1.3
Alexander Ovechkin,,,W,8300,WAS,TB,0,L1,P1,3.23,19.9,20.7,20.7,4.4,4.7,4.7,15.7,18.5,18.5,4.5,32.4,17.0,2.0,8.0,1.0
Auston Matthews,,,C,8300,TOR,DET,0,L1,P1,3.98,19.1,19.8,19.8,3.0,3.6,3.6,16.9,17.8,17.8,5.5,30.0,18.1,2.2,38.9,4.7
Nikita Kucherov,1,Q,W,8200,TB,@WAS,1,L1,P1,3.27,16.5,18.5,18.5,3.6,2.9,2.9,15.3,15.8,15.8,3.7,27.9,18.8,2.3,20.0,2.4
John Tavares,,,C,8100,TOR,DET,0,L2,P1,3.98,20.6,19.2,19.2,4.8,3.1,3.1,19.4,14.6,14.6,3.9,25.2,16.9,2.1,11.7,1.4
Jake Guentzel,,,W,8000,PIT,@VAN,0,L1,P1,2.94,20.8,20.7,20.7,1.6,3.1,3.1,13.2,16.0,16.0,5.3,26.8,15.1,1.9,23.7,3.0
Sidney Crosby,,,C,8000,PIT,@VAN,35,,,2.94,19.0,20.5,20.5,3.4,2.7,2.7,12.0,14.3,14.3,3.3,25.3,0.0,0.0,0.0,0.0
Patrice Bergeron,,,C,8000,BOS,NSH,1,L1,P1,3.03,20.8,19.4,19.4,4.8,3.7,3.7,15.7,16.6,16.6,7.0,26.3,16.6,2.1,35.7,4.5
Brad Marchand,,,W,7900,BOS,NSH,1,L1,P1,3.03,21.4,19.8,19.8,3.8,2.7,2.7,14.6,18.2,18.2,4.7,31.6,16.4,2.1,11.2,1.4
Mikko Rantanen,,,W,7700,COL,CHI,1,L1,P1,3.47,19.4,18.9,18.9,2.2,2.4,2.4,17.7,17.3,17.3,6.8,27.8,16.1,2.1,4.8,0.6
Sebastian Aho,,,C,7700,CAR,FLA,1,L1,P1,3.65,19.5,19.5,19.5,3.0,3.0,3.0,20.3,15.7,15.7,1.9,29.5,15.4,2.0,1.6,0.2
Evgeny Kuznetsov,,,C,7600,WAS,TB,0,L2,P1,3.23,18.2,18.3,18.3,1.2,2.2,2.2,7.0,13.5,13.5,3.1,23.8,13.1,1.7,12.8,1.7
Brendan Gallagher,,,W,7600,MON,@EDM,1,L1,P1,3.07,17.2,16.8,16.8,4.2,3.9,3.9,18.1,15.7,15.7,5.6,25.9,12.6,1.7,9.6,1.3
Elias Pettersson,,,C,7500,VAN,PIT,1,L2,P1,3.06,19.7,19.1,19.1,4.2,2.7,2.7,17.0,15.5,15.5,4.2,26.8,14.6,1.9,21.6,2.9
Aleksander Barkov,,,C,7500,FLA,@CAR,0,L1,P1,2.85,20.3,20.0,20.0,3.4,2.9,2.9,11.9,16.1,16.1,6.9,25.3,16.4,2.2,10.1,1.3
Mitchell Marner,,,W,7400,TOR,DET,0,L2,P1,3.98,22.4,20.3,20.3,3.4,2.7,2.7,23.2,16.1,16.1,5.4,26.8,15.3,2.1,18.1,2.4
Claude Giroux,,,W,7400,PHI,@OTT,1,L1,P1,3.19,19.5,19.1,19.1,1.8,3.0,3.0,9.3,12.2,12.2,2.4,21.9,13.3,1.8,8.0,1.1
