Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,PS,USG,PER,Opp Pace,Opp DEff,Opp DvP,L2 FGA,L5 FGA,S FGA,L2 Min,L5 Min,S Min,L5 FP,S FP,Floor FP,Ceil FP,Proj Min,Proj FP,Proj Val,Actual Min,Actual FP,Actual Val
Dejounte Murray,10,,PG,7500,SAS,@OKC,1,111,24,15,103,106,-5%,17,16,15,38,34,33,33.1,34.3,24.2,44.4,34.0,39.4,5.3,31.4,31.5,4.2
Myles Turner,4,,C,7400,IND,@GSW,0,112,16,18,108,108,0%,8,9,9,33,31,30,33.8,35.2,28.4,42.0,31.5,35.2,4.8,41.5,56.4,7.6
LaMarcus Aldridge,4,,PF,7200,SAS,@OKC,1,111,24,14,103,106,18%,16,15,15,35,29,29,28.0,27.7,19.6,35.9,32.5,35.9,5.0,31.6,41.0,5.7
Mike Conley,2,,PG,7100,UTA,@CLE,1,110,25,19,99,101,-17%,13,12,14,30,29,31,27.7,32.2,21.2,43.2,30.5,30.5,4.3,27,31.7,4.5
Jamal Murray,6,,PG,7000,DEN,@BKN,1,115,23,17,106,105,2%,10,13,15,29,34,35,28.5,30.3,16.9,43.7,35.0,32.3,4.6,34.7,26.0,3.7
Larry Nance Jr.,2,,PF,7000,CLE,UTA,0,98,14,15,101,107,-4%,9,8,8,39,36,36,26.4,32.3,21.5,43.2,35.5,33.5,4.8,29.9,15.4,2.2
Victor Oladipo,1,O,SG,7000,IND,@GSW,0,112,27,17,108,108,12%,21,19,17,34,36,33,37.3,37.1,31.9,42.4,0.0,0.0,0.0,0,0.0,0.0
Collin Sexton,,O,SG,6900,CLE,UTA,0,98,26,20,101,107,-11%,20,19,18,37,37,37,34.9,35.7,29.4,41.9,0.0,0.0,0.0,0,0.0,0.0
Jarrett Allen,5,,C,6800,BKN,DEN,1,117,15,23,100,111,-12%,7,7,5,32,30,26,37.9,31.5,20.7,42.3,30.5,33.9,5.0,35.8,23.5,3.5
Michael Porter,,O,SF,6700,DEN,@BKN,13,115,21,27,106,105,5%,15,13,13,32,29,29,37.2,37.2,24.5,49.9,0.0,0.0,0.0,,0.0,0.0
Darius Garland,,O,PG,6600,CLE,UTA,2,98,24,15,101,107,-11%,14,15,15,36,37,36,31.4,32.7,19.7,45.7,0.0,0.0,0.0,,0.0,0.0
Andrew Wiggins,6,,SG,6600,GSW,IND,1,115,23,13,103,108,-3%,14,14,15,31,32,32,31.1,30.5,20.8,40.3,33.0,31.6,4.8,35,47.9,7.3
Keldon Johnson,7,,SF,6600,SAS,@OKC,1,111,19,14,103,106,-9%,9,11,11,38,33,31,27.9,29.9,18.9,41.0,33.0,32.9,5.0,38.5,33.9,5.1
Darius Bazley,4,,PF,6400,OKC,SAS,1,108,18,11,103,110,5%,8,11,11,28,30,30,29.5,26.8,16.1,37.5,32.0,29.1,4.5,32.7,24.2,3.8
Derrick White,,O,PG,6000,SAS,@OKC,10,111,,,103,106,-5%,9,9,9,23,23,23,15.7,15.7,15.7,15.7,0.0,0.0,0.0,,0.0,0.0
Montrezl Harrell,3,,C,5800,LAL,@HOU,1,114,20,22,103,107,-13%,12,10,9,26,22,24,26.9,25.6,18.1,33.2,23.0,24.7,4.3,26.7,26.3,4.5
Will Barton,5,,SF,5700,DEN,@BKN,1,115,19,12,106,105,-1%,9,10,10,23,28,28,26.4,24.3,15.8,32.8,32.0,28.7,5.0,37.7,36.9,6.5
Kevin Love,,O,PF,5700,CLE,UTA,15,98,,,101,107,-4%,9,9,9,23,23,23,20.4,20.4,10.8,30.1,0.0,0.0,0.0,,0.0,0.0
Draymond Green,6,,PF,5700,GSW,IND,1,115,12,9,103,108,4%,6,4,4,30,28,26,24.0,22.2,14.2,30.1,30.0,28.2,4.9,31.9,29.2,5.1
Dennis Schroder,8,,PG,5500,LAL,@HOU,1,114,24,12,103,107,4%,11,12,13,35,33,31,24.4,27.4,19.4,35.4,32.0,28.4,5.2,25.3,22.1,4.0
Al Horford,7,,C,5500,OKC,SAS,1,108,19,13,103,110,0%,16,12,11,28,27,27,25.2,25.6,17.9,33.3,27.5,28.0,5.1,28.9,22.9,4.2
Hamidou Diallo,2,,SG,5500,OKC,SAS,1,108,22,21,103,110,-11%,14,9,9,27,22,21,28.0,24.5,12.4,36.6,23.0,22.3,4.1,21.2,23.8,4.3
Royce O'Neale,1,,PF,5300,UTA,@CLE,1,110,9,11,99,101,0%,5,5,5,33,31,32,27.1,22.4,11.8,33.1,33.5,22.2,4.2,29.6,16.6,3.1
Kelly Oubre,4,,SF,5300,GSW,IND,1,115,22,7,103,108,-1%,11,12,12,25,27,27,23.5,22.8,14.3,31.3,28.5,26.3,5.0,29.1,31.0,5.8
Jordan Clarkson,9,,SG,5200,UTA,@CLE,1,110,27,21,99,101,0%,18,15,13,30,26,24,26.4,25.6,19.8,31.5,30.0,28.6,5.5,28.1,38.6,7.4
Damyean Dotson,8,,SG,5200,CLE,UTA,0,98,16,11,101,107,13%,16,12,8,39,32,25,26.4,16.7,3.5,29.9,35.5,26.2,5.0,30.8,14.9,2.9
Lonnie Walker,5,P,SG,5200,SAS,@OKC,1,111,19,12,103,106,-9%,14,12,12,29,27,29,23.3,22.5,14.8,30.2,30.0,24.4,4.7,35.6,32.6,6.3
Cedi Osman,13,,SF,5100,CLE,UTA,0,98,22,9,101,107,12%,13,14,12,32,35,29,29.1,23.4,13.0,33.7,33.5,29.6,5.8,37.7,31.8,6.2
Joe Harris,4,,SF,4900,BKN,DEN,1,117,17,15,100,111,-6%,11,12,11,30,28,29,23.6,23.4,13.5,33.4,30.0,23.4,4.8,30.6,32.6,6.7
James Wiseman,3,,C,4700,GSW,IND,1,115,22,14,103,108,1%,7,8,9,16,18,20,21.7,22.8,16.2,29.3,20.5,23.2,4.9,26.1,22.8,4.9
Gary Harris,4,O,SG,4600,DEN,@BKN,1,115,14,10,106,105,-1%,11,9,9,30,32,32,20.6,18.5,10.6,26.3,0.0,0.0,0.0,,0.0,0.0
DeMarcus Cousins,1,,C,4600,HOU,LAL,1,110,27,16,103,103,-4%,6,6,6,12,13,13,21.0,19.4,6.8,32.1,15.0,19.9,4.3,17.9,31.5,6.8
JaVale McGee,4,,PF,4500,CLE,UTA,0,98,24,19,101,107,-7%,7,7,8,17,16,17,18.4,21.9,13.1,30.6,25.0,28.3,6.3,20.9,27.3,6.1
Bojan Bogdanovic,5,,PF,4500,UTA,@CLE,1,110,20,7,99,101,0%,14,11,12,30,28,31,19.7,18.9,8.0,29.9,31.0,21.4,4.8,27.8,24.9,5.5
Rudy Gay,4,,SF,4500,SAS,@OKC,1,111,22,14,103,106,6%,8,9,11,17,21,23,21.4,23.5,15.3,31.7,24.0,23.5,5.2,21.2,31.2,6.9
Talen Horton-Tucker,1,,SG,4500,LAL,@HOU,1,114,20,18,103,107,4%,7,7,6,20,21,17,20.9,17.9,9.3,26.5,19.0,18.4,4.1,16.8,11.4,2.5
Justin Holiday,12,,SF,4500,IND,@GSW,0,112,13,13,108,108,12%,9,8,8,31,34,32,24.0,20.4,15.2,25.7,34.0,26.4,5.9,29.1,12.4,2.8
George Hill,4,,PG,4500,OKC,SAS,1,108,18,18,103,110,4%,8,8,9,28,27,26,20.9,22.5,12.8,32.2,26.5,23.8,5.3,28,23.5,5.2
Joe Ingles,,O,SF,4400,UTA,@CLE,1,110,17,12,99,101,0%,10,8,8,26,26,26,20.3,19.3,10.6,28.1,0.0,0.0,0.0,,0.0,0.0
Paul Millsap,3,,PF,4400,DEN,@BKN,1,115,18,14,106,105,-4%,9,8,8,22,23,24,18.7,18.8,12.7,24.8,25.5,21.8,5.0,21.9,17.3,3.9
Monte Morris,1,,PG,4400,DEN,@BKN,1,115,17,17,106,105,-1%,10,7,8,23,25,26,22.5,22.1,12.9,31.3,25.0,19.9,4.5,23.8,21.2,4.8
Trevor Ariza,,O,SF,4400,OKC,SAS,n/a,108,,,103,110,17%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Taurean Waller-Prince,0,,PF,4300,BKN,DEN,1,117,18,12,100,111,-6%,10,8,6,24,21,18,19.1,15.3,8.9,21.8,20.5,15.9,3.7,22.5,16.5,3.8
JaMychal Green,2,,PF,4300,DEN,@BKN,1,115,23,18,106,105,-4%,8,9,8,22,22,20,22.4,21.3,16.9,25.6,22.5,20.8,4.8,22.1,16.9,3.9
Luguentz Dort,5,,SG,4300,OKC,SAS,1,108,16,13,103,110,-11%,8,7,9,27,28,28,16.3,19.9,12.6,27.2,29.0,19.8,4.6,27,20.2,4.7
Patrick Mills,0,,PG,4300,SAS,@OKC,1,111,21,18,103,106,-5%,17,13,11,30,27,26,22.7,22.0,16.5,27.5,26.5,22.9,5.3,25.4,25.7,6.0
Eric Paschall,1,O,PF,4300,GSW,IND,1,115,21,20,103,108,4%,10,10,8,19,19,19,21.2,19.0,13.2,24.8,0.0,0.0,0.0,,0.0,0.0
Marquese Chriss,,O,PF,4300,GSW,IND,17,115,,,103,108,4%,7,7,7,13,13,13,17.8,17.8,14.5,21.1,0.0,0.0,0.0,,0.0,0.0
Eric Gordon,1,Q,SF,4200,HOU,LAL,1,110,22,15,103,103,5%,5,11,11,20,27,26,23.4,23.4,10.9,35.9,26.5,20.3,4.8,20.6,22.0,5.2
Justin Jackson,,,SF,4200,OKC,SAS,1,108,,,103,110,17%,7,7,7,24,24,24,13.6,13.6,9.8,17.5,0.0,0.0,0.0,4.2,5.0,1.2
Jordan Poole,,,PG,4200,GSW,IND,1,115,21,12,103,108,-3%,3,5,5,6,11,12,9.4,9.0,4.8,13.2,0.0,0.0,0.0,0,0.0,0.0
Timothe Luwawu,,,SF,4100,BKN,DEN,1,117,17,11,100,111,-19%,7,8,7,19,23,20,17.8,14.5,4.1,25.0,16.5,12.3,3.0,22.8,16.4,4.0
Derrick Favors,1,,C,4100,UTA,@CLE,1,110,16,21,99,101,3%,5,3,5,20,16,17,17.6,19.2,12.8,25.5,19.5,20.5,5.0,17,20.3,5.0
Isaiah Roby,,,PF,4100,OKC,SAS,1,108,17,16,103,110,17%,4,4,5,12,15,17,10.0,14.2,2.7,25.8,13.0,9.7,2.4,13.6,15.7,3.8
Damion Lee,1,,SG,4000,GSW,IND,1,115,12,15,103,108,-3%,7,5,5,19,19,18,15.7,15.4,11.7,19.2,19.5,15.9,4.0,26.8,16.6,4.2
Jae'Sean Tate,,,SF,4000,HOU,LAL,1,110,13,12,103,103,1%,5,5,5,18,21,24,16.7,17.0,12.3,21.7,17.0,11.6,2.9,25.1,18.6,4.7
Danuel House,,O,SF,4000,HOU,LAL,9,110,11,7,103,103,0%,5,7,7,32,33,33,17.5,17.5,16.6,18.4,0.0,0.0,0.0,,0.0,0.0
Mike Muscala,,,PF,4000,OKC,SAS,1,108,19,18,103,110,0%,8,7,7,18,17,18,14.5,16.7,10.0,23.3,11.0,9.7,2.4,16.6,6.9,1.7
Kevin Porter,,O,SF,3900,CLE,UTA,n/a,98,,,101,107,13%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
PJ Dozier,3,,SG,3900,DEN,@BKN,1,115,16,12,106,105,0%,6,6,6,18,20,19,17.3,16.3,10.8,21.8,21.5,16.3,4.2,27.2,12.3,3.2
Kyle Kuzma,,,PF,3900,LAL,@HOU,1,114,19,10,103,107,-13%,9,9,10,20,26,25,16.2,18.6,10.1,27.2,23.0,17.5,4.5,27.4,23.7,6.1
P.J. Tucker,,,PF,3900,HOU,LAL,1,110,8,8,103,103,1%,6,4,4,29,32,33,15.8,18.7,8.8,28.5,33.0,17.2,4.4,22.9,11.7,3.0
T.J. McConnell,,O,PG,3900,IND,@GSW,0,112,15,15,108,108,-5%,5,3,3,21,16,17,14.6,16.3,9.7,22.9,0.0,0.0,0.0,0,0.0,0.0
Brad Wanamaker,1,,PG,3900,GSW,IND,1,115,16,13,103,108,-6%,4,4,4,14,15,16,14.0,14.3,8.6,19.9,15.0,12.7,3.3,12.1,8.7,2.2
Jeff Green,0,,PF,3800,BKN,DEN,1,117,10,10,100,111,-6%,7,5,4,30,25,19,14.9,11.7,4.4,19.0,24.5,16.4,4.3,24.5,9.4,2.5
Yogi Ferrell,3,,PG,3800,CLE,UTA,0,98,,,101,107,-11%,9,9,9,17,17,17,18.9,18.9,18.9,18.9,17.0,13.7,3.6,23.7,23.8,6.3
Tyler Johnson,,O,PG,3800,BKN,DEN,4,117,,,100,111,16%,3,2,2,11,8,8,7.7,7.7,-3.1,18.5,0.0,0.0,0.0,,0.0,0.0
DeAndre Jordan,,,C,3800,BKN,DEN,1,117,12,12,100,111,-12%,2,2,2,14,14,17,12.4,16.6,8.8,24.4,16.5,16.5,4.3,0,0.0,0.0
Marc Gasol,1,,C,3800,LAL,@HOU,1,114,12,12,103,107,8%,5,4,3,22,20,19,17.1,17.4,6.7,28.2,21.0,18.1,4.8,21.3,27.3,7.2
Sterling Brown,,,SG,3800,HOU,LAL,1,110,11,15,103,103,5%,5,5,5,16,17,19,12.4,13.3,6.8,19.8,0.0,0.0,0.0,17.9,16.9,4.4
Landry Shamet,,,SG,3700,BKN,DEN,1,117,14,5,100,111,16%,6,4,5,19,18,18,8.8,9.7,2.1,17.4,15.5,8.9,2.4,16,11.3,3.1
Doug McDermott,7,,PF,3700,IND,@GSW,0,112,18,15,108,108,-2%,7,7,9,27,24,24,15.4,17.8,9.0,26.6,28.0,21.3,5.8,17.3,9.0,2.4
Theo Maledon,,,PG,3700,OKC,SAS,1,108,19,6,103,110,4%,8,7,6,20,19,20,15.7,13.5,8.7,18.2,19.5,13.7,3.7,15.2,4.9,1.3
Kentavious Caldwell-Pope,1,P,SG,3700,LAL,@HOU,1,114,15,14,103,107,4%,9,7,6,20,24,24,16.4,17.4,14.4,20.5,25.0,15.8,4.3,20.1,28.1,7.6
Kent Bazemore,1,,SF,3700,GSW,IND,1,115,14,13,103,108,-3%,6,5,4,20,19,16,19.0,14.3,6.7,21.9,20.0,16.9,4.6,19.3,13.9,3.8
Matthew Dellavedova,,O,PG,3600,CLE,UTA,n/a,98,,,101,107,-11%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Facundo Campazzo,,,PG,3600,DEN,@BKN,1,115,17,12,106,105,2%,5,5,3,16,17,12,13.6,9.7,-0.2,19.6,15.0,11.9,3.3,11.2,7.5,2.1
Dante Exum,,O,PG,3600,CLE,UTA,7,98,14,6,101,107,0%,4,5,4,18,21,19,12.1,12.3,4.0,20.7,0.0,0.0,0.0,,0.0,0.0
Drew Eubanks,,O,C,3600,SAS,@OKC,6,111,,,103,106,18%,3,4,4,17,20,20,15.4,15.4,14.7,16.1,0.0,0.0,0.0,,0.0,0.0
David Nwaba,,,SG,3600,HOU,LAL,1,110,15,9,103,103,5%,6,7,8,20,23,25,14.2,17.0,10.3,23.8,22.0,14.4,4.0,10.5,4.2,1.2
Alex Caruso,0,,PG,3600,LAL,@HOU,1,114,15,14,103,107,0%,6,4,4,19,17,17,15.3,13.4,6.9,19.8,19.5,14.7,4.1,17.8,21.7,6.0
Trey Lyles,5,,PF,3600,SAS,@OKC,1,111,8,9,103,106,18%,2,2,2,18,13,13,8.2,8.2,0.0,16.4,28.0,21.0,5.8,18.3,10.8,3.0
Udoka Azubuike,,,C,3500,UTA,@CLE,1,110,,,99,101,-2%,1,1,1,4,5,5,4.4,4.4,2.1,6.7,0.0,0.0,0.0,5.7,2.4,0.7
Elijah Hughes,,,SF,3500,UTA,@CLE,3,110,,,99,101,0%,3,2,2,4,4,4,4.4,4.4,3.3,5.5,0.0,0.0,0.0,4.9,6.2,1.8
Marques Bolden,,,PF,3500,CLE,UTA,0,98,,,101,107,-7%,1,0,0,5,4,4,4.8,4.8,-0.4,9.9,0.0,0.0,0.0,10.1,1.6,0.5
Juwan Morgan,,O,PF,3500,UTA,@CLE,8,110,,,99,101,3%,0,0,0,3,3,3,1.2,1.2,0.0,2.4,0.0,0.0,0.0,,0.0,0.0
Zeke Nnaji,,,PF,3500,DEN,@BKN,1,115,,,106,105,-4%,2,1,1,3,2,2,0.9,0.9,-0.5,2.3,0.0,0.0,0.0,0,0.0,0.0
Markus Howard,,,PG,3500,DEN,@BKN,1,115,,,106,105,2%,2,1,1,3,1,1,0.7,0.7,-0.9,2.3,0.0,0.0,0.0,0,0.0,0.0
RJ Hampton,,,PG,3500,DEN,@BKN,1,115,,,106,105,2%,2,1,1,5,2,2,0.8,1.1,-0.3,2.4,0.0,0.0,0.0,0,0.0,0.0
Vlatko Cancar,,,SF,3500,DEN,@BKN,1,115,,,106,105,5%,1,1,1,3,2,2,1.3,1.3,-1.9,4.5,0.0,0.0,0.0,0,0.0,0.0
Greg Whittington,,O,SF,3500,DEN,@BKN,n/a,115,,,106,105,-4%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Lamar Stevens,,,PF,3500,CLE,UTA,0,98,15,6,101,107,-4%,2,5,3,11,16,12,8.3,6.6,-0.4,13.6,13.0,9.1,2.6,23,18.6,5.3
Isaac Okoro,8,,SF,3500,CLE,UTA,0,98,12,4,101,107,13%,10,7,7,37,37,36,13.2,14.3,7.0,21.6,35.5,19.0,5.4,35.5,24.1,6.9
Trent Forrest,,,SG,3500,UTA,@CLE,1,110,,,99,101,-17%,0,0,0,4,4,4,3.3,3.3,-1.3,7.8,0.0,0.0,0.0,,0.0,0.0
Reggie Perry,,,PF,3500,BKN,DEN,1,117,,,100,111,-2%,3,2,2,5,5,5,4.9,4.9,1.3,8.5,0.0,0.0,0.0,0,0.0,0.0
Shaquille Harrison,,,PG,3500,UTA,@CLE,1,110,,,99,101,0%,1,2,2,4,4,4,3.4,3.4,-0.5,7.4,0.0,0.0,0.0,5.7,5.5,1.6
Isaiah Hartenstein,,,PF,3500,DEN,@BKN,1,115,25,19,106,105,-4%,4,3,4,13,10,10,11.3,12.3,6.9,17.6,0.0,0.0,0.0,11.2,17.3,4.9
Bruce Brown,,,SG,3500,BKN,DEN,1,117,13,3,100,111,-19%,2,3,2,14,14,12,7.9,6.2,-0.6,13.0,19.0,13.7,3.9,25.9,34.7,9.9
Thon Maker,,,C,3500,CLE,UTA,0,98,13,16,101,107,-7%,2,2,2,8,10,10,8.3,7.9,1.5,14.3,21.0,19.2,5.5,9,17.4,5.0
Georges Niang,,,PF,3500,UTA,@CLE,1,110,10,2,99,101,0%,4,3,2,13,11,9,5.9,3.5,-0.5,7.5,17.5,10.4,3.0,15.3,18.0,5.1
Spencer Dinwiddie,,O,SG,3500,BKN,DEN,15,117,,,100,111,16%,5,5,5,22,21,21,17.7,17.7,14.4,21.0,0.0,0.0,0.0,,0.0,0.0
Rodions Kurucs,,,PF,3500,BKN,DEN,1,117,,,100,111,-6%,0,1,1,2,3,3,1.9,1.9,0.3,3.6,0.0,0.0,0.0,0,0.0,0.0
Chris Chiozza,,,PG,3500,BKN,DEN,1,117,,,100,111,16%,7,6,6,12,12,12,9.9,9.9,-0.9,20.7,0.0,0.0,0.0,0,0.0,0.0
Dylan Windler,,O,SG,3500,CLE,UTA,19,98,,,101,107,13%,5,5,5,10,10,10,8.0,8.0,8.0,8.0,0.0,0.0,0.0,,0.0,0.0
Nicolas Claxton,,O,PF,3500,BKN,DEN,n/a,117,,,100,111,-2%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Miye Oni,,,SG,3500,UTA,@CLE,3,110,,,99,101,0%,1,1,1,8,6,6,3.3,3.3,1.0,5.7,0.0,0.0,0.0,17.9,21.6,6.2
Bol Bol,1,,C,3500,DEN,@BKN,1,115,,,106,105,5%,1,1,1,3,4,4,1.9,1.9,-0.7,4.5,21.5,19.8,5.7,15.8,6.9,2.0
Jarrell Brantley,,O,SF,3500,UTA,@CLE,n/a,110,,,99,101,3%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,4.2,1.2
Dean Wade,,,PF,3500,CLE,UTA,0,98,11,6,101,107,-4%,3,3,2,15,14,12,5.6,5.9,-0.1,12.0,17.5,14.0,4.0,19.3,15.6,4.5
Aleksej Pokusevski,,,PF,3500,OKC,SAS,1,108,16,0,103,110,17%,5,4,4,16,17,16,12.4,11.4,5.3,17.6,15.0,12.4,3.5,15.6,15.5,4.4
Jalen Lecque,,O,PG,3500,IND,@GSW,7,112,,,108,108,-5%,1,1,1,2,2,2,4.0,4.0,1.7,6.4,0.0,0.0,0.0,,0.0,0.0
Mychal Mulder,,,SF,3500,GSW,IND,1,115,13,11,103,108,-3%,3,2,3,15,11,11,6.8,6.9,2.1,11.7,12.0,7.5,2.1,8.3,3.0,0.9
Kenyon Martin,,,SF,3500,HOU,LAL,1,110,,,103,103,1%,3,3,3,4,4,4,7.5,7.5,2.4,12.7,0.0,0.0,0.0,5.3,3.0,0.9
Brodric Thomas,,O,SG,3500,HOU,LAL,5,110,,,103,103,5%,2,2,2,5,6,6,3.9,3.9,0.3,7.5,0.0,0.0,0.0,,0.0,0.0
Chris Clemons,,O,PG,3500,HOU,LAL,n/a,110,,,103,103,-9%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Mason Jones,,,SG,3500,HOU,LAL,1,110,,,103,103,5%,3,3,3,5,5,5,5.9,5.9,4.9,6.9,0.0,0.0,0.0,12,13.1,3.7
Moses Brown,,,C,3500,OKC,SAS,1,108,,,103,110,0%,1,1,1,3,3,3,5.7,5.7,-0.1,11.5,0.0,0.0,0.0,0,0.0,0.0
Kelan Martin,,,SF,3500,IND,@GSW,0,112,,,108,108,-2%,4,3,3,8,6,6,3.2,3.2,1.6,4.8,0.0,0.0,0.0,5.9,5.6,1.6
Josh Hall,,,SF,3500,OKC,SAS,1,108,,,103,110,17%,4,3,3,9,6,6,3.3,3.3,0.4,6.2,0.0,0.0,0.0,0,0.0,0.0
Devontae Cacok,,,PF,3500,LAL,@HOU,3,114,,,103,107,-13%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Tre Jones,,,PG,3500,SAS,@OKC,1,111,,,103,106,-5%,3,2,2,5,4,4,5.4,5.4,-2.3,13.0,0.0,0.0,0.0,0,0.0,0.0
Nico Mannion,,,PG,3500,GSW,IND,1,115,,,103,108,-6%,2,2,2,8,8,8,5.4,5.4,5.4,5.4,0.0,0.0,0.0,,0.0,0.0
Devin Vassell,,,SG,3500,SAS,@OKC,1,111,12,11,103,106,-9%,3,4,4,12,16,15,14.3,12.4,6.5,18.3,15.5,12.5,3.6,21.6,16.4,4.7
Cassius Stanley,,,SG,3500,IND,@GSW,0,112,,,108,108,12%,1,1,1,2,2,2,2.1,2.1,1.2,3.0,0.0,0.0,0.0,3.6,2.0,0.6
Brian Bowen,,O,SG,3500,IND,@GSW,n/a,112,,,108,108,-2%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Juan Toscano-Anderson,,O,SF,3500,GSW,IND,1,115,8,12,103,108,0%,1,1,2,10,15,15,10.9,12.1,6.7,17.5,0.0,0.0,0.0,0,0.0,0.0
Jakob Poeltl,,,C,3500,SAS,@OKC,1,111,13,12,103,106,-2%,3,3,4,14,17,19,14.1,16.0,9.1,22.9,16.0,16.2,4.6,16.4,18.1,5.2
T.J. Warren,,O,SF,3500,IND,@GSW,13,112,21,13,108,108,-2%,14,13,13,28,27,27,20.6,20.6,9.5,31.6,0.0,0.0,0.0,,0.0,0.0
Alfonzo McKinnie,,,SF,3500,LAL,@HOU,1,114,,,103,107,-7%,1,1,1,3,3,3,3.4,3.5,0.0,7.0,0.0,0.0,0.0,4.3,1.2,0.3
Jakarr Sampson,,,PF,3500,IND,@GSW,0,112,,,108,108,-2%,2,1,1,6,5,5,3.4,3.4,-1.2,7.9,0.0,0.0,0.0,14.4,18.2,5.2
Bruno Caboclo,,,PF,3500,HOU,LAL,1,110,,,103,103,1%,3,3,3,4,6,6,5.9,5.9,0.8,11.0,0.0,0.0,0.0,4.3,7.8,2.2
Kevon Looney,1,,C,3500,GSW,IND,1,115,12,13,103,108,1%,1,2,3,13,14,14,10.9,10.8,5.3,16.4,15.0,12.4,3.5,15.6,14.3,4.1
