Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,Line,PP,GS,L5 TOI,L40 TOI,S TOI,L5 SOG,L40 SOG,S SOG,L5 FP,L40 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Nathan MacKinnon,,,C,9100,COL,PHI,1,L1,P1,3.30,19.4,21.0,21.0,4.4,4.8,4.8,23.7,23.6,23.6,11.3,35.9,18.6,2.0,16.0,1.8
David Pastrnak,,,W,8800,BOS,@WAS,1,L1,P1,2.88,20.1,19.3,19.3,3.2,3.9,3.9,13.1,22.1,22.1,8.0,36.3,17.6,2.0,18.4,2.1
Alexander Ovechkin,,,W,8700,WAS,BOS,1,L1,P1,3.12,19.7,20.8,20.8,4.4,4.8,4.8,20.5,19.3,19.3,5.1,33.4,17.0,2.0,0.0,0.0
Brad Marchand,,,W,8200,BOS,@WAS,1,L1,P1,2.88,19.9,19.6,19.6,2.2,2.5,2.5,9.1,18.7,18.7,4.4,33.0,16.4,2.0,17.6,2.1
Patrice Bergeron,,Q,C,8100,BOS,@WAS,1,L1,P1,2.88,18.6,19.0,19.0,3.6,3.5,3.5,20.8,16.9,16.9,6.5,27.2,16.6,2.0,6.4,0.8
Claude Giroux,,,W,7800,PHI,@COL,3,L1,P1,2.70,17.7,19.0,19.0,2.2,3.2,3.2,9.4,12.7,12.7,2.8,22.5,13.3,1.7,15.2,1.9
Evgeny Kuznetsov,,,C,7700,WAS,BOS,1,L2,P1,3.12,18.1,18.3,18.3,1.4,2.3,2.3,12.2,14.5,14.5,4.0,25.0,13.1,1.7,11.2,1.5
Mikko Rantanen,,,W,7600,COL,PHI,1,L1,P1,3.30,18.4,18.7,18.7,2.2,2.5,2.5,15.1,17.1,17.1,5.7,28.6,16.1,2.1,28.8,3.8
Brendan Gallagher,,,W,7600,MON,OTT,0,L1,P1,3.53,16.0,16.7,16.7,4.2,3.8,3.8,20.9,15.7,15.7,5.2,26.3,12.6,1.7,12.8,1.7
John Carlson,,,D,7500,WAS,BOS,1,D1,P1,3.12,22.7,24.9,24.9,3.2,2.9,2.9,21.1,19.5,19.5,9.1,29.9,13.8,1.8,26.9,3.6
Gabriel Landeskog,,,W,7100,COL,PHI,1,L1,P1,3.30,19.2,20.0,20.0,2.4,2.4,2.4,9.0,11.1,11.1,2.4,19.8,14.7,2.1,3.2,0.5
T.J. Oshie,,,W,6800,WAS,BOS,1,L2,P1,3.12,16.5,18.6,18.6,2.0,1.9,1.9,11.8,11.5,11.5,2.8,20.3,10.8,1.6,29.3,4.3
Sean Couturier,,,C,6800,PHI,@COL,3,L1,P1,2.70,19.7,19.3,19.3,2.4,2.8,2.8,12.1,12.6,12.6,3.8,21.4,14.9,2.2,11.2,1.6
Nicklas Backstrom,,Q,C,6700,WAS,BOS,1,L1,P1,3.12,18.6,19.7,19.7,2.0,2.4,2.4,14.0,12.6,12.6,3.4,21.8,12.0,1.8,9.6,1.4
Shea Weber,,,D,6500,MON,OTT,0,D1,P2,3.53,24.7,23.8,23.8,3.2,3.0,3.0,17.0,15.8,15.8,6.3,25.4,12.2,1.9,14.9,2.3
Brady Tkachuk,,,W,6200,OTT,@MON,1,L1,P1,2.97,18.5,17.9,17.9,3.4,3.7,3.7,10.4,12.2,12.2,3.0,21.5,13.0,2.1,34.9,5.6
Travis Konecny,,Q,W,6200,PHI,@COL,3,,,2.70,12.9,16.6,16.6,2.2,2.2,2.2,12.6,13.1,13.1,4.8,21.3,0.0,0.0,0.0,0.0
Jakub Vrana,,,W,6100,WAS,BOS,1,L2,P2,3.12,15.2,14.7,14.7,3.4,3.0,3.0,16.7,14.0,14.0,2.1,25.9,9.9,1.6,12.8,2.1
Jakub Voracek,,,W,6100,PHI,@COL,3,L1,P1,2.70,17.4,16.6,16.6,0.6,1.7,1.7,9.1,9.6,9.6,-1.7,20.9,12.8,2.1,17.6,2.9
David Krejci,,,C,6000,BOS,@WAS,1,L2,P2,2.88,18.7,17.4,17.4,1.6,1.6,1.6,7.3,11.3,11.3,1.5,21.0,10.1,1.7,0.0,0.0
Tomas Tatar,,,W,5900,MON,OTT,0,L1,P1,3.53,15.3,15.7,15.7,1.2,2.5,2.5,8.9,12.6,12.6,2.5,22.6,10.7,1.8,15.2,2.6
Thomas Chabot,,,D,5800,OTT,@MON,1,D1,P1,2.97,24.4,25.1,25.1,1.6,2.5,2.5,10.6,11.2,11.2,3.8,18.7,13.3,2.3,11.7,2.0
Kevin Hayes,,,C,5600,PHI,@COL,3,L3,P2,2.70,18.0,18.0,18.0,2.2,2.3,2.3,11.8,9.4,9.4,1.6,17.1,10.9,1.9,6.4,1.1
Ivan Provorov,,,D,5500,PHI,@COL,3,D1,P2,2.70,25.7,24.9,24.9,2.6,2.1,2.1,14.4,11.6,11.6,3.2,20.0,10.3,1.9,9.6,1.7
Phillip Danault,,,C,5500,MON,OTT,0,L1,P1,3.53,19.1,18.2,18.2,2.0,1.5,1.5,13.7,10.6,10.6,1.7,19.6,9.4,1.7,11.2,2.0
Jean-Gabriel Pageau,,,C,5500,OTT,@MON,1,L1,,2.97,18.7,18.2,18.2,2.4,2.4,2.4,13.7,13.0,13.0,3.3,22.6,9.0,1.6,3.2,0.6
Max Domi,,,C,5500,MON,OTT,0,L2,P2,3.53,16.4,17.0,17.0,3.0,2.5,2.5,6.5,10.2,10.2,1.1,19.4,11.9,2.2,18.1,3.3
