Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,Vegas Odds Win,Vegas Odds GA,L5 TOI,L40 TOI,S TOI,L40 SVPCT,S SVPCT,L5 FP,L40 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Robin Lehner,,,G,8600,VGK,STL,1,56%,2.82,48.9,48.9,48.9,0.885,0.885,9.9,9.9,9.9,-3.2,23.1,17.4,2.0,0.0,0.0
Andrei Vasilevskii,,,G,8600,TB,@CAR,4,59%,2.75,60.3,60.3,60.3,0.920,0.920,20.6,20.6,20.6,7.8,33.4,19.7,2.3,23.2,2.7
Philipp Grubauer,1,,G,8400,COL,SJ,1,68%,2.46,59.8,66.5,66.5,0.919,0.919,21.4,18.9,18.9,6.6,31.3,22.1,2.6,36.8,4.4
Jaroslav Halak,,,G,8300,BOS,PIT,4,54%,2.64,62.5,62.5,62.5,0.938,0.938,18.0,18.0,18.0,14.0,22.0,18.6,2.2,20.8,2.5
Jake Oettinger,1,,G,8200,DAL,DET,n/a,62%,2.22,0.0,0.0,0.0,0.000,0.000,0.0,0.0,0.0,0.0,0.0,21.8,2.7,16.0,2.0
Carey Price,,,G,8200,MON,CGY,4,53%,2.91,70.3,70.3,70.3,0.893,0.893,11.8,11.8,11.8,-4.4,28.1,17.8,2.2,22.4,2.7
Petr Mrazek,,,G,8100,CAR,TB,11,41%,3.25,59.0,59.0,59.0,0.912,0.912,16.4,16.4,16.4,-4.5,37.3,13.4,1.7,45.6,5.6
Carter Hart,1,,G,8100,PHI,@NJ,4,60%,2.48,54.6,54.6,54.6,0.880,0.880,11.8,11.8,11.8,-4.3,28.0,19.7,2.4,34.4,4.2
Semyon Varlamov,,,G,7900,NYI,@WAS,1,55%,2.61,59.9,59.9,59.9,0.966,0.966,30.0,30.0,30.0,19.1,40.9,19.5,2.5,-10.4,-1.3
David Rittich,,,G,7900,CGY,@MON,n/a,47%,3.09,0.0,0.0,0.0,0.000,0.000,0.0,0.0,0.0,0.0,0.0,16.2,2.1,-2.4,-0.3
Frederik Andersen,,,G,7900,TOR,@EDM,1,54%,3.12,59.1,64.2,64.2,0.896,0.896,15.7,16.1,16.1,3.1,29.2,18.1,2.3,20.8,2.6
Kaapo Kahkonen,,,G,7700,MIN,LA,1,60%,2.48,54.1,54.1,54.1,0.918,0.918,15.8,15.8,15.8,6.6,25.0,NaN,NaN,25.6,3.3
Braden Holtby,,,G,7700,VAN,OTT,4,60%,2.93,52.3,52.3,52.3,0.881,0.881,11.0,11.0,11.0,1.5,20.6,19.4,2.5,36.8,4.8
Tristan Jarry,,,G,7600,PIT,@BOS,1,46%,2.86,40.3,43.5,43.5,0.853,0.853,9.0,6.0,6.0,-10.6,22.6,17.0,2.2,-3.2,-0.4
Vitek Vanecek,,,G,7600,WAS,NYI,1,45%,2.89,50.2,51.9,51.9,0.918,0.918,14.6,17.5,17.5,3.2,31.7,16.9,2.2,21.6,2.8
Darcy Kuemper,,,G,7500,ARI,ANH,1,54%,2.40,59.2,59.8,59.8,0.913,0.913,13.0,13.1,13.1,3.7,22.5,20.9,2.8,15.2,2.0
Mikko Koskinen,,,G,7500,EDM,TOR,1,46%,3.38,59.1,61.7,61.7,0.896,0.896,14.9,14.7,14.7,1.1,28.3,15.6,2.1,2.4,0.3
John Gibson,,,G,7400,ANH,@ARI,1,46%,2.60,60.2,59.7,59.7,0.943,0.943,30.7,25.5,25.5,6.1,44.9,19.4,2.6,12.8,1.7
Jordan Binnington,,,G,7300,STL,@VGK,1,44%,3.18,58.0,69.6,69.6,0.908,0.908,17.1,19.1,19.1,6.3,31.8,14.6,2.0,0.0,0.0
Elvis Merzlikins,,,G,7300,CLS,FLA,4,49%,2.78,59.9,59.9,59.9,0.891,0.891,12.5,12.5,12.5,-1.1,26.1,16.9,2.3,30.4,4.2
Igor Shesterkin,,,G,7200,NYR,@BUF,3,53%,2.91,50.3,50.3,50.3,0.886,0.886,5.6,5.6,5.6,2.3,8.9,20.0,2.8,22.4,3.1
Linus Ullmark,,,G,7100,BUF,NYR,1,47%,3.09,62.0,62.0,62.0,0.912,0.912,16.8,16.8,16.8,7.7,25.9,17.2,2.4,16.8,2.4
Chris Driedger,,,G,7000,FLA,@CLS,8,51%,2.72,30.0,30.0,30.0,0.920,0.920,11.2,11.2,11.2,-4.6,27.0,18.8,2.7,15.2,2.2
Scott Wedgewood,,,G,6900,NJ,PHI,1,40%,3.02,59.4,59.4,59.4,0.914,0.914,18.7,18.7,18.7,-2.0,39.3,0.0,0.0,-0.8,-0.1
Jon Quick,,,G,6800,LA,@MIN,1,40%,3.02,49.6,49.6,49.6,0.898,0.898,12.8,12.8,12.8,1.8,23.8,15.2,2.2,-1.6,-0.2
Devan Dubnyk,,,G,6700,SJ,@COL,1,32%,3.54,32.8,32.8,32.8,0.916,0.916,6.6,6.6,6.6,-0.8,14.0,11.9,1.8,16.0,2.4
Matthew Murray,,,G,6700,OTT,@VAN,2,40%,3.57,56.3,56.3,56.3,0.862,0.862,6.6,6.6,6.6,-3.4,16.5,15.6,2.3,0.8,0.1
Jonathan Bernier,,,G,6600,DET,@DAL,3,38%,2.78,60.0,60.0,60.0,0.889,0.889,16.0,16.0,16.0,1.2,30.8,17.3,2.6,0.8,0.1
