Player Name,Pos,Salary,Team,Opp,Line,Proj FP,Actual FP
Jack Eichel,C,8400,BUF,FLA,1,17.5,9.6
Jeff Skinner,W,7700,BUF,FLA,2,13.3,9.6
Aleksander Barkov,C,7700,FLA,BUF,1,16.4,6.4
Cam Atkinson,W,7600,CLS,ANH,1,13.1,8.0
Mike Hoffman,W,7400,FLA,BUF,1,12.5,26.4
Sebastian Aho,C,7300,CAR,NYI,1,15.4,6.4
Jonathan Huberdeau,W,7100,FLA,BUF,1,14.4,12.8
Teuvo Teravainen,W,6600,CAR,NYI,1,12.4,18.4
Victor Olofsson,W,6400,BUF,FLA,1,8.7,1.6
Anders Lee,W,6300,NYI,CAR,1,11.3,3.2
Ryan Getzlaf,C,6300,ANH,CLS,1,11.5,1.6
Mathew Barzal,C,6300,NYI,CAR,1,13.0,4.8
Evgeni Dadonov,W,6300,FLA,BUF,3,12.4,23.2
Rasmus Dahlin,D,6300,BUF,FLA,18,11.1,4.8
Jakob Silfverberg,W,6200,ANH,CLS,2,10.9,15.6
Sam Reinhart,W,6200,BUF,FLA,1,11.9,1.6
Vincent Trocheck,C,6200,FLA,BUF,2,14.1,17.6
Rickard Rakell,W,6000,ANH,CLS,2,13.4,14.8
Keith Yandle,D,5900,FLA,BUF,23,10.8,4.8
Jordan Staal,C,5800,CAR,NYI,2,9.5,12.8
Gustav Nyquist,W,5600,CLS,ANH,1,10.8,6.4
Seth Jones,D,5600,CLS,ANH,26,12.9,19.2
Dougie Hamilton,D,5500,CAR,NYI,27,11.7,28.0
Jordan Eberle,W,5400,NYI,CAR,1,9.5,21.8
Andrei Svechnikov,W,5400,CAR,NYI,2,11.1,24.8
Nino Niederreiter,W,5300,CAR,NYI,1,11.2,24.0
Zachary Werenski,D,5200,CLS,ANH,31,10.9,4.8
Erik Haula,C,5200,CAR,NYI,3,9.8,18.4
Brock Nelson,C,5200,NYI,CAR,2,9.8,27.4
Nick Foligno,W,5200,CLS,ANH,3,9.1,0.0
Anthony Beauvillier,W,5100,NYI,CAR,3,9.1,0.0
Josh Bailey,W,5100,NYI,CAR,2,9.6,8.5
Pierre-Luc Dubois,C,5000,CLS,ANH,1,11.4,18.4
Oliver Bjorkstrand,W,5000,CLS,ANH,2,9.6,3.2
Marcus Johansson,C,5000,BUF,FLA,2,9.0,1.6
Cam Fowler,D,4900,ANH,CLS,40,8.7,20.0
Ryan Dzingel,W,4800,CAR,NYI,3,9.9,6.4
Hampus Lindholm,D,4700,ANH,CLS,44,9.5,11.6
Adam Henrique,C,4600,ANH,CLS,3,9.2,4.8
Aaron Ekblad,D,4500,FLA,BUF,47,10.3,3.2
Boone Jenner,C,4400,CLS,ANH,3,10.4,3.2
Rasmus Ristolainen,D,4400,BUF,FLA,49,11.5,9.6
Devon Toews,D,4300,NYI,CAR,52,7.8,4.8
Brett Connolly,W,4300,FLA,BUF,2,8.6,1.6
Alexander Wennberg,C,4200,CLS,ANH,2,7.0,3.2
Colin Miller,D,4000,BUF,FLA,57,9.4,1.6
Ryan Pulock,D,4000,NYI,CAR,58,11.3,1.6
Casey Mittelstadt,C,3900,BUF,FLA,3,7.6,1.6
Derick Brassard,C,3900,NYI,CAR,3,7.2,0.0
Ondrej Kase,W,3900,ANH,CLS,3,12.8,14.4
Brock McGinn,W,3800,CAR,NYI,2,7.1,4.8
Nick Ritchie,W,3700,ANH,CLS,3,8.4,1.6
Alexandre Texier,W,3700,CLS,ANH,2,8.6,4.8
Leo Komarov,W,3700,NYI,CAR,3,5.3,0.0
Denis Malgin,W,3500,FLA,BUF,3,7.5,16.0
Martin Necas,W,3500,CAR,NYI,3,5.6,11.2
Vladimir Sobotka,W,3500,BUF,FLA,2,5.2,1.6
Frank Vatrano,W,3400,FLA,BUF,2,10.3,1.6
Isac Lundestrom,C,3300,ANH,CLS,2,0.7,0.0
Evan Rodrigues,W,3200,BUF,FLA,3,8.7,1.6
Troy Terry,W,3200,ANH,CLS,1,8.1,4.8
Michael Dal Colle,W,3100,NYI,CAR,2,4.8,0.0
Max Jones,W,3100,ANH,CLS,1,6.6,0.0
Jimmy Vesey,W,3100,BUF,FLA,3,8.7,1.6
Emil Bemstrom,W,3000,CLS,ANH,3,9.0,1.6
Jayce Hawryluk,W,3000,FLA,BUF,3,5.9,0.0
