Player Name,Salary,Team,Opp,Proj FP,Actual FP
Sergei Bobrovsky,8800,FLA,BUF,17.9,0.0
Thomas Greiss,8100,NYI,CAR,16.4,0.0
Ryan Miller,8000,ANH,CLS,17.7,28.8
Petr Mrazek,7800,CAR,NYI,19.0,17.6
Joonas Korpisalo,7500,CLS,ANH,18.4,8.8
Linus Ullmark,7400,BUF,FLA,16.5,0.0
