Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,Line,PP,GS,L5 TOI,L40 TOI,S TOI,L5 SOG,L40 SOG,S SOG,L5 FP,L40 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Connor McDavid,1,,C,9200,EDM,VAN,2,L1,P1,3.41,21.9,22.2,22.2,3.4,3.4,3.4,21.1,23.1,23.1,6.6,39.7,19.2,2.1,23.2,2.5
Nathan MacKinnon,1,,C,9000,COL,CHI,0,L1,P1,3.28,22.1,21.4,21.4,4.6,4.9,4.9,26.6,23.6,23.6,11.0,36.2,18.6,2.1,36.5,4.1
Leon Draisaitl,1,,W,8800,EDM,VAN,2,L1,P1,3.41,22.9,22.8,22.8,2.6,3.1,3.1,12.7,22.2,22.2,9.4,35.0,16.4,1.9,4.8,0.5
Alexander Ovechkin,0,,W,8700,WAS,@DET,0,L1,P1,3.78,20.1,21.1,21.1,4.6,4.9,4.9,15.1,19.1,19.1,5.9,32.2,17.0,2.0,52.0,6.0
Patrick Kane,1,,W,8600,CHI,@COL,0,L2,P1,2.72,23.5,21.3,21.3,5.2,3.6,3.6,19.9,18.4,18.4,7.7,29.1,17.5,2.0,20.5,2.4
Evgeni Malkin,,,C,8600,PIT,@STL,0,L1,P1,2.90,20.3,18.4,18.4,4.2,3.7,3.7,26.0,19.6,19.6,5.7,33.5,15.4,1.8,11.2,1.3
Auston Matthews,0,,C,8500,TOR,BUF,0,L1,P1,3.85,20.1,19.9,19.9,3.2,3.7,3.7,12.6,18.3,18.3,5.4,31.2,18.1,2.1,14.9,1.8
Nikita Kucherov,0,,W,8200,TB,CAR,0,L1,P1,3.57,18.4,18.7,18.7,3.6,2.7,2.7,23.8,16.6,16.6,2.5,30.6,18.8,2.3,16.5,2.0
Aleksander Barkov,1,,C,8200,FLA,NSH,2,L1,P1,3.33,20.5,20.2,20.2,3.0,2.8,2.8,14.6,16.1,16.1,6.2,26.1,16.4,2.0,18.4,2.2
Jack Eichel,1,,C,8100,BUF,@TOR,0,L1,P1,2.65,22.6,21.5,21.5,4.2,3.7,3.7,24.9,20.2,20.2,4.0,36.4,17.5,2.2,12.8,1.6
Sidney Crosby,,,C,8000,PIT,@STL,14,,,2.90,19.0,20.5,20.5,3.4,2.7,2.7,12.0,14.3,14.3,3.3,25.3,0.0,0.0,0.0,0.0
Anze Kopitar,,,C,7900,LA,WPG,0,L1,P1,3.03,22.1,20.7,20.7,1.8,2.1,2.1,15.0,14.6,14.6,5.3,23.9,13.1,1.7,1.6,0.2
Jake Guentzel,,,W,7900,PIT,@STL,0,L1,P1,2.90,20.3,20.8,20.8,4.2,3.5,3.5,25.9,17.1,17.1,6.4,27.8,15.1,1.9,3.2,0.4
