Player,Pos,Team,Opp,Def v Pos,VegasPts,Salary,Floor,Ceiling,FPG,Asts,FPPM,AVG/36,STDV/36,STDV,ProjSTDV,USG,FGA,MPG,Proj Mins,FC Proj,My Proj,Exp.,Used,Con.,Value,Start,Mins,Score,Val
Montrezl Harrell,C,LAC,@ PHX,4th,117.75,7000,30,48.8,29.1,3.5,0.92,33.20,0.77,5.35,0.64,25.5,10.0,31.5,30.00,38.06,38.06,100,,0,5.4,,32,44.40,6.3
Eric Bledsoe,PG,MIL,vs MIA,14th,117.00,6900,33.2,33.2,14.2,2.0,0.89,31.95,0.00,0.00,0,34.2,12.0,16.0,29.25,33.17,33.17,100,,0,4.8,Y,33,21.40,3.1
Malcolm Brogdon,PG,IND,@ CLE,16th,108.75,6900,31.1,31.1,43.1,11.0,1.20,43.10,0.00,0.00,0,23.1,13.0,36.0,33.00,31.12,31.12,100,,0,4.5,Y,35,52.40,7.6
Lou Williams,SG,LAC,@ PHX,5th,117.75,6900,37,40.7,39.6,7.5,1.20,43.15,6.47,1.05,5.53,22.8,12.5,33.0,30.75,38.56,38.56,100,,0,5.6,,29,23.40,3.4
Gordon Hayward,SF,BOS,@ NYK,6th,111.75,6800,24.1,38.8,28.8,2.0,0.80,28.80,5.00,4.20,4.72,20.7,13.5,36.0,34.00,30.36,30.36,100,,0,4.5,Y,27,19.70,2.9
Mitchell Robinson,C,NYK,vs BOS,14th,106.75,6800,27.3,27.3,27.9,1.0,1.64,59.08,0.00,0.00,0,16.6,4.0,17.0,23.00,27.33,27.33,100,,0,4,Y,20,32.20,4.7
Al Horford,PF,PHI,@ DET,16th,109.00,6700,34.8,34.8,24.9,3.0,0.80,28.92,0.00,0.00,0,22.2,13.0,31.0,31.50,34.78,34.78,100,,0,5.2,Y,34,44.30,6.6
Lonzo Ball,PG,NOP,@ HOU,19th,113.25,6700,18.5,45.8,28.3,5.0,0.98,35.13,4.93,7.80,4.35,18.2,11.5,29.0,31.75,30.21,30.21,100,,0,4.5,Y,36,44.40,6.6
Fred VanVleet,SG,TOR,@ CHI,6th,111.00,6600,7.7,59.3,39.8,6.5,0.93,33.28,11.58,14.75,11.5,17.5,14.5,43.0,35.75,29.84,29.84,100,,0,4.5,Y,31,29.80,4.5
Justise Winslow,SF,MIA,@ MIL,20th,106.00,6500,31.5,31.5,48.9,7.0,1.32,47.58,0.00,0.00,0,29.5,21.0,37.0,34.50,31.50,31.50,100,,0,4.8,Y,41,36.10,5.6
RJ Barrett,SG,NYK,vs BOS,11th,106.75,6500,26.4,33.5,35.1,2.5,0.96,34.57,2.50,2.05,2.36,22.4,14.5,36.5,34.00,29.43,29.43,100,,0,4.5,Y,37,33.90,5.2
Wendell Carter Jr.,C,CHI,vs TOR,21st,108.00,6500,27.3,29.7,24.1,0.0,0.86,30.99,0.21,0.70,0.17,13.7,7.5,28.0,28.50,28.33,28.33,100,,0,4.4,Y,23,24.20,3.7
Otto Porter,SF,CHI,vs TOR,15th,108.00,6500,15.7,37.2,15.8,0.5,0.64,23.14,5.85,6.15,4.27,14.8,8.0,24.5,26.25,24.88,24.88,100,,0,3.8,Y,20,17.30,2.7
Dejounte Murray,PG,SAS,vs WAS,26th,115.25,6500,34.5,34.5,41.6,6.0,1.73,62.40,0.00,0.00,0,25.6,10.0,24.0,26.00,34.48,34.48,100,,0,5.3,Y,23,45.00,6.9
Derrick Favors,C,NOP,@ HOU,20th,113.25,6400,23.6,34.1,22.4,2.0,1.04,37.51,4.15,3.00,2.68,17.2,8.0,21.5,23.25,28.11,28.11,100,,0,4.4,Y,18,12.00,1.9
Kelly Oubre Jr.,SF,PHX,vs LAC,30th,107.75,6400,31.6,32.9,40.0,1.5,1.19,42.93,4.92,0.35,4.51,23.1,14.5,33.5,33.00,32.15,32.15,100,,0,5,Y,22,38.50,6
Jonathan Isaac,SF,ORL,@ ATL,4th,109.25,6300,25.6,25.6,22.6,2.0,0.94,33.90,0.00,0.00,0,11.0,3.0,24.0,29.25,25.61,25.61,100,,0,4.1,Y,25,26.80,4.3
Larry Nance Jr.,SF,CLE,vs IND,28th,104.75,6300,26.2,26.2,27.8,2.0,1.03,37.07,0.00,0.00,0,25.5,11.0,27.0,25.50,26.23,26.23,100,,0,4.2,,19,18.30,2.9
Serge Ibaka,PF,TOR,@ CHI,12th,111.00,6300,19.5,40.7,25.1,0.5,1.00,36.07,10.17,6.05,7.2,18.8,7.5,25.0,25.50,28.60,28.60,100,,0,4.5,,21,33.40,5.3
Marc Gasol,C,TOR,@ CHI,20th,111.00,6200,27.6,29,11.9,3.0,0.42,15.03,1.36,0.40,1.01,15.7,8.5,28.5,26.75,28.17,28.17,100,,0,4.5,Y,23,23.00,3.7
Josh Richardson,SG,PHI,@ DET,29th,109.00,6100,29.8,29.8,34.2,2.0,1.04,37.31,0.00,0.00,0,22.6,12.0,33.0,34.00,29.84,29.84,100,,0,4.9,Y,37,23.20,3.8
Tristan Thompson,C,CLE,vs IND,29th,104.75,6000,29.3,29.3,32.7,1.0,0.99,35.67,0.00,0.00,0,15.8,11.0,33.0,30.25,29.25,29.25,100,,0,4.9,Y,35,49.60,8.3
T.J. Warren,SF,IND,@ CLE,5th,108.75,5900,30.3,30.3,13.2,0.0,0.39,13.98,0.00,0.00,0,17.1,12.0,34.0,33.25,30.30,30.30,100,,0,5.1,Y,37,12.40,2.1
Collin Sexton,PG,CLE,vs IND,22nd,104.75,5900,23.1,23.1,18.4,2.0,0.61,22.08,0.00,0.00,0,28.6,15.0,30.0,31.50,23.10,23.10,100,,0,3.9,Y,30,26.50,4.5
Jeremy Lamb,SG,IND,@ CLE,16th,108.75,5900,0,0,20.3,3.0,0.78,28.11,0.00,0.00,0,23.1,11.0,26.0,0.00,0.00,0.00,100,,0,0,,,,
Brook Lopez,C,MIL,vs MIA,22nd,117.00,5800,27.3,27.3,32.9,3.0,1.22,43.87,0.00,0.00,0,14.9,9.0,27.0,28.00,27.29,27.29,100,,0,4.7,Y,35,22.90,3.9
Alex Len,C,ATL,vs ORL,17th,107.25,5800,26.1,26.1,20.7,1.0,0.86,31.05,0.00,0.00,0,12.7,5.0,24.0,24.75,26.06,26.06,100,,0,4.5,Y,20,10.30,1.8
Goran Dragic,PG,MIA,@ MIL,16th,106.00,5700,25.9,25.9,32.1,3.0,1.28,46.22,0.00,0.00,0,27.1,9.0,25.0,28.00,25.89,25.89,100,,0,4.5,,35,45.20,7.9
Derrick Rose,SG,DET,vs PHI,10th,105.00,5700,26.8,29.2,30.4,6.0,1.17,42.09,0.65,0.70,0.49,33.5,13.5,26.0,27.25,27.84,27.84,100,,0,4.9,,27,48.10,8.4
Enes Kanter,C,BOS,@ NYK,9th,111.75,5700,0,0,22.2,2.0,0.89,31.97,0.00,0.00,0,18.5,8.0,25.0,0.00,0.00,0.00,100,,0,0,,,,
Elfrid Payton,PG,NYK,vs BOS,5th,106.75,5700,7.2,50.3,28.1,5.0,1.12,40.46,16.12,12.30,11.75,17.9,9.5,25.0,26.25,25.67,25.67,100,,0,4.5,Y,31,28.30,5
Evan Fournier,SG,ORL,@ ATL,4th,109.25,5600,23.9,23.9,28.6,4.0,1.02,36.77,0.00,0.00,0,27.0,13.0,28.0,30.00,23.91,23.91,100,,0,4.3,Y,30,30.60,5.5
Marcus Morris,SF,NYK,vs BOS,11th,106.75,5500,10.1,53.7,27.9,0.5,0.78,27.85,10.20,12.45,9.21,18.2,13.5,36.0,32.50,28.76,28.76,100,,0,5.2,Y,29,20.90,3.8
Jaylen Brown,SG,BOS,@ NYK,11th,111.75,5500,8.2,57.9,32.6,2.0,1.11,39.78,6.40,14.20,5.87,19.1,13.0,29.5,33.00,29.49,29.49,100,,0,5.4,Y,27,30.80,5.6
Rudy Gay,SF,SAS,vs WAS,22nd,115.25,5500,23.5,23.5,27.7,3.0,1.39,49.86,0.00,0.00,0,28.4,9.0,20.0,22.25,23.53,23.53,100,,0,4.3,,27,27.80,5.1
Derrick White,PG,SAS,vs WAS,26th,115.25,5400,21.3,21.3,13.9,3.0,0.63,22.75,0.00,0.00,0,18.6,6.0,22.0,22.75,21.33,21.33,100,,0,4,,20,14.20,2.6
Ishmael Smith,PG,WAS,@ SAS,25th,104.25,5400,22.4,23.6,17.3,4.5,0.61,21.79,3.98,0.35,3.18,14.4,8.5,28.5,28.75,22.90,22.90,100,,0,4.2,Y,29,33.00,6.1
Rui Hachimura,PF,WAS,@ SAS,27th,104.25,5400,23.7,30.7,28.0,1.0,0.93,33.60,3.29,2.00,2.7,25.4,17.5,30.0,29.50,26.73,26.73,100,,0,5,Y,38,34.10,6.3
Tyler Herro,SG,MIA,@ MIL,18th,106.00,5300,28.3,28.3,30.1,1.0,0.89,31.87,0.00,0.00,0,17.7,14.0,34.0,31.25,28.28,28.28,100,,0,5.3,Y,32,17.00,3.2
Darius Garland,PG,CLE,vs IND,22nd,104.75,5300,20.2,20.2,17.9,5.0,0.56,20.14,0.00,0.00,0,16.3,9.0,32.0,30.75,20.17,20.17,100,,0,3.8,Y,29,18.20,3.4
Bojan Bogdanovic,SF,UTA,vs SAC,19th,115.00,5300,24.3,24.3,22.6,0.0,0.94,33.90,0.00,0.00,0,27.9,14.0,24.0,28.50,24.32,24.32,100,,0,4.6,Y,24,34.30,6.5
Bogdan Bogdanovic,SG,SAC,@ UTA,22nd,106.00,5300,9,48.1,17.6,2.5,0.69,24.78,12.58,11.15,9.78,19.9,10.5,25.5,28.00,25.75,25.75,100,,0,4.9,,24,15.40,2.9
Reggie Jackson,PG,DET,vs PHI,10th,105.00,5200,0,1.6,13.5,4.0,0.77,27.77,5.73,0.80,0,16.9,5.5,17.5,0.00,0.00,0.00,100,,0,0,,,,
Bobby Portis,C,NYK,vs BOS,22nd,106.75,5200,1.4,42.5,17.2,2.5,0.80,28.72,6.04,11.75,3.1,15.3,6.0,21.5,18.50,18.99,18.99,100,,0,3.7,,27,23.70,4.6
Joe Ingles,SF,UTA,vs SAC,27th,115.00,5200,22.9,27.6,11.0,2.5,0.36,12.92,0.54,1.35,0.43,9.4,5.0,30.5,28.50,24.94,24.94,100,,0,4.8,,25,25.30,4.9
Luke Kennard,SF,DET,vs PHI,14th,105.00,5100,12.2,32,30.0,2.5,1.02,36.55,8.78,5.65,7.01,24.9,12.5,29.5,28.75,20.68,20.68,100,,0,4.1,,32,20.20,4
De'Andre Hunter,SF,ATL,vs ORL,24th,107.25,5100,18,18,14.4,0.0,0.58,20.74,0.00,0.00,0,19.3,8.0,25.0,26.25,17.99,17.99,100,,0,3.5,Y,22,14.10,2.8
J.J. Redick,SG,NOP,@ HOU,28th,113.25,5100,11.9,34.5,10.5,1.5,0.43,15.36,7.99,6.45,6.1,12.8,6.0,24.5,27.50,21.60,21.60,100,,0,4.2,Y,28,12.90,2.5
Patrick Beverley,PG,LAC,@ PHX,2nd,117.75,5100,23.7,29.4,25.7,4.5,0.87,31.30,3.61,1.65,3.03,11.3,5.5,29.5,30.25,26.13,26.13,100,,0,5.1,Y,30,24.90,4.9
Kelly Olynyk,C,MIA,@ MIL,15th,106.00,5000,19.6,19.6,23.6,0.0,1.07,38.62,0.00,0.00,0,12.0,3.0,22.0,22.25,19.55,19.55,100,,0,3.9,,28,26.30,5.3
Marcus Smart,SG,BOS,@ NYK,11th,111.75,5000,23.3,25.3,19.3,5.5,0.63,22.72,1.22,0.55,0.97,12.6,9.0,30.5,28.50,24.15,24.15,100,,0,4.8,,28,33.20,6.6
Cedi Osman,SF,CLE,vs IND,28th,104.75,5000,22.2,22.2,23.6,2.0,0.81,29.30,0.00,0.00,0,16.5,9.0,29.0,31.25,22.19,22.19,100,,0,4.4,Y,28,1.20,0.2
Thaddeus Young,PF,CHI,vs TOR,28th,108.00,5000,12.8,33.6,19.7,2.5,0.86,30.76,6.69,5.95,4.41,18.1,9.0,23.0,23.75,21.69,21.69,100,,0,4.3,,16,5.70,1.1
Harrison Barnes,SF,SAC,@ UTA,16th,106.00,5000,22.3,28.9,21.6,1.0,0.69,24.69,1.00,1.90,0.92,17.1,10.5,31.5,33.25,25.10,25.10,100,,0,5,Y,22,15.10,3
Dion Waiters,SG,MIA,@ MIL,18th,106.00,4900,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Markelle Fultz,PG,ORL,@ ATL,3rd,109.25,4900,18.5,18.5,24.0,6.0,1.04,37.57,0.00,0.00,0,29.2,12.0,23.0,21.00,18.51,18.51,100,,0,3.8,,24,20.10,4.1
Jordan Clarkson,SG,CLE,vs IND,23rd,104.75,4900,18.1,18.1,14.4,0.0,0.80,28.80,0.00,0.00,0,34.5,12.0,18.0,20.25,18.05,18.05,100,,0,3.7,,18,22.90,4.7
Kris Dunn,PG,CHI,vs TOR,15th,108.00,4900,22.5,22.5,28.4,3.0,1.14,40.90,1.64,0.00,1.09,14.2,8.0,25.0,24.00,22.46,22.46,100,,0,4.6,,19,10.50,2.1
Isaiah Thomas,PG,WAS,@ SAS,25th,104.25,4900,12.4,12.4,,,,,,,0,,,,15.25,12.37,12.37,100,,0,2.5,,20,25.10,5.1
Maurice Harkless,SF,LAC,@ PHX,3rd,117.75,4900,16.4,37.2,26.9,1.5,1.02,36.48,4.68,5.95,3.67,13.7,7.0,26.5,28.25,25.29,25.29,100,,0,5.2,,18,9.20,1.9
Markieff Morris,SF,DET,vs PHI,13th,105.00,4800,21.2,21.9,15.4,2.0,0.63,22.63,1.69,0.20,1.22,24.3,11.0,24.5,26.00,21.51,21.51,100,,0,4.5,Y,26,30.70,6.4
D.J. Augustin,PG,ORL,@ ATL,3rd,109.25,4800,20.8,20.8,20.1,5.0,0.80,28.94,0.00,0.00,0,16.1,9.0,25.0,25.50,20.77,20.77,100,,0,4.3,Y,24,21.40,4.5
Tomas Satoransky,PG,CHI,vs TOR,25th,108.00,4800,5.8,41,19.6,2.5,0.85,30.60,17.09,10.05,11.87,13.6,6.0,23.0,25.00,20.90,20.90,100,,0,4.4,Y,26,18.40,3.8
Eric Gordon,SF,HOU,vs NOP,2nd,125.25,4800,22.9,22.9,11.2,0.0,0.40,14.40,0.00,0.00,0,28.9,19.0,28.0,29.50,22.90,22.90,100,,0,4.8,,36,19.90,4.1
Terrence Ross,SG,ORL,@ ATL,4th,109.25,4700,19.8,19.8,19.8,0.0,1.04,37.52,0.00,0.00,0,32.9,13.0,19.0,21.50,19.79,19.79,100,,0,4.2,,24,13.30,2.8
Coby White,PG,CHI,vs TOR,15th,108.00,4700,24.6,33.5,32.7,4.5,1.15,41.24,1.05,2.55,0.78,23.2,14.5,28.5,26.75,28.44,28.44,100,,0,6.1,,22,19.70,4.2
OG Anunoby,SF,TOR,@ CHI,7th,111.00,4700,19.6,28,22.0,0.0,0.59,21.41,2.92,2.40,2.72,10.7,8.5,37.0,33.50,23.17,23.17,100,,0,4.9,Y,26,41.20,8.8
Dewayne Dedmon,C,SAC,@ UTA,19th,106.00,4700,24.6,27.9,13.7,0.5,0.78,28.08,3.81,0.95,2.59,20.3,6.0,17.5,24.50,26.01,26.01,100,,0,5.5,Y,28,14.20,3
Ivica Zubac,C,LAC,@ PHX,11th,117.75,4700,3.6,47.9,21.9,0.5,1.56,56.19,17.94,12.65,9.47,21.2,4.5,14.0,19.00,22.60,22.60,100,,0,4.8,Y,15,15.00,3.2
Dario Saric,PF,PHX,vs LAC,30th,107.75,4700,21.5,21.9,17.7,1.0,0.68,24.51,5.04,0.10,3.75,15.5,9.0,26.0,26.75,21.65,21.65,100,,0,4.6,Y,34,36.50,7.8
Jabari Parker,PF,ATL,vs ORL,19th,107.25,4600,20.6,20.6,19.2,0.0,0.83,30.05,0.00,0.00,0,22.1,11.0,23.0,21.00,20.64,20.64,100,,0,4.5,,18,16.30,3.5
Kevin Huerter,SG,ATL,vs ORL,21st,107.25,4600,14.3,14.3,9.3,5.0,0.66,23.91,0.00,0.00,0,19.0,3.0,14.0,19.75,14.25,14.25,100,,0,3.1,,21,20.40,4.4
P.J. Tucker,PF,HOU,vs NOP,2nd,125.25,4600,23.8,23.8,26.4,0.0,0.69,25.01,0.00,0.00,0,12.5,10.0,38.0,34.75,23.77,23.77,100,,0,5.2,Y,38,30.50,6.6
James Johnson,PF,MIA,@ MIL,16th,106.00,4500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Norman Powell,SG,TOR,@ CHI,8th,111.00,4500,17.7,25.2,13.5,1.5,0.53,18.99,0.44,2.15,0.32,11.4,5.0,25.5,26.25,20.90,20.90,100,,0,4.6,,28,23.70,5.3
Aron Baynes,C,PHX,vs LAC,30th,107.75,4500,5.5,45.7,18.4,2.0,0.94,33.97,6.14,11.50,4.56,18.4,6.5,19.5,26.75,22.72,22.72,100,,0,5,Y,23,33.10,7.4
Cam Reddish,SF,ATL,vs ORL,20th,107.25,4400,15.7,15.7,13.9,1.0,0.66,23.83,0.00,0.00,0,14.5,6.0,21.0,24.25,15.73,15.73,100,,0,3.6,Y,23,11.60,2.6
Rondae Hollis-Jefferson,PF,TOR,@ CHI,8th,111.00,4400,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,4,1.00,0.2
Jakob Poeltl,C,SAS,vs WAS,12th,115.25,4400,17.4,17.4,15.3,1.0,0.96,34.43,0.00,0.00,0,10.0,4.0,16.0,17.00,17.41,17.41,100,,0,4,,15,27.20,6.2
JaMychal Green,PF,LAC,@ PHX,4th,117.75,4400,12.9,28.6,13.7,0.0,0.78,28.18,6.89,4.50,3.83,18.2,6.0,17.5,20.00,19.62,19.62,100,,0,4.5,,16,16.60,3.8
Kendrick Nunn,PG,MIA,@ MIL,16th,106.00,4300,35.1,35.1,35.9,3.0,1.33,47.87,0.00,0.00,0,29.3,18.0,27.0,28.00,35.13,35.13,100,,0,8.2,Y,29,38.30,8.9
Richaun Holmes,PF,SAC,@ UTA,11th,106.00,4300,12.4,35.5,15.6,0.0,0.92,33.04,13.98,6.60,7.57,14.0,4.0,17.0,19.50,22.25,22.25,100,,0,5.2,,15,9.70,2.3
Royce O'Neale,PF,UTA,vs SAC,27th,115.00,4300,10,31.7,15.8,0.0,0.55,19.96,6.80,6.20,5.34,13.9,7.0,28.5,28.25,19.26,19.26,100,,0,4.5,Y,23,17.30,4
Mikal Bridges,SF,PHX,vs LAC,29th,107.75,4300,7.1,28.7,13.0,0.5,0.72,25.90,5.53,6.15,3.65,8.2,3.0,18.0,23.75,16.35,16.35,100,,0,3.8,,26,10.80,2.5
Al-Farouq Aminu,PF,ORL,@ ATL,4th,109.25,4200,19.5,19.5,15.4,0.0,0.53,19.12,0.00,0.00,0,12.0,5.0,29.0,23.75,19.48,19.48,100,,0,4.6,,21,5.80,1.4
Robert Williams,C,BOS,@ NYK,9th,111.75,4200,21.5,33,19.4,1.0,1.49,53.72,0.89,3.30,0.54,14.4,3.5,13.0,21.75,26.42,26.42,100,,0,6.3,Y,22,24.90,5.9
Nicolo Melli,PF,NOP,@ HOU,20th,113.25,4200,2.4,27.1,14.0,1.5,0.82,29.54,10.03,7.05,4.32,14.1,5.0,17.0,15.50,12.96,12.96,100,,0,3.1,,11,12.90,3.1
Josh Hart,SG,NOP,@ HOU,28th,113.25,4200,20.9,21.5,30.7,0.5,1.14,40.87,1.72,0.15,1.36,18.4,9.0,27.0,28.50,21.17,21.17,100,,0,5,Y,34,36.10,8.6
Isaac Bonga,SF,WAS,@ SAS,25th,104.25,4200,18,20.8,21.4,2.0,0.91,32.78,0.53,0.80,0.36,9.9,4.5,23.5,24.25,19.24,19.24,100,,0,4.6,Y,26,20.20,4.8
Frank Kaminsky,PF,PHX,vs LAC,18th,107.75,4200,14.4,40.4,24.3,1.5,0.93,33.58,1.38,7.45,1.03,19.6,9.5,26.0,26.75,25.53,25.53,100,,0,6.1,,29,33.60,8
Landry Shamet,PG,LAC,@ PHX,2nd,117.75,4200,17.1,22.1,16.1,2.5,0.54,19.26,0.84,1.45,0.7,10.9,6.5,30.0,30.00,19.23,19.23,100,,0,4.6,Y,36,12.00,2.9
DeAndre Bembry,SF,ATL,vs ORL,24th,107.25,4100,20.5,20.5,20.9,3.0,0.87,31.35,0.00,0.00,0,9.2,5.0,24.0,23.25,20.51,20.51,100,,0,5,,26,20.90,5.1
Kevin Knox,SF,NYK,vs BOS,22nd,106.75,4100,13.3,22.4,20.6,1.0,0.82,29.66,1.03,2.60,0.69,16.0,8.5,25.0,24.00,17.20,17.20,100,,0,4.2,,26,15.60,3.8
Dennis Smith Jr.,PG,NYK,vs BOS,5th,106.75,4100,6.6,10.1,4.5,1.0,0.60,21.60,13.50,1.00,3.38,28.0,4.0,7.5,9.00,8.07,8.07,100,,0,2,,11,3.70,0.9
Nemanja Bjelica,PF,SAC,@ UTA,11th,106.00,4100,23.9,27.6,18.9,1.5,0.77,27.70,2.46,1.05,1.85,12.3,5.5,24.5,27.00,25.45,25.45,100,,0,6.2,Y,17,11.10,2.7
Wesley Matthews,SG,MIL,vs MIA,12th,117.00,4000,19.7,19.7,28.3,1.0,0.94,33.96,0.00,0.00,0,17.6,12.0,30.0,28.75,19.68,19.68,100,,0,4.9,Y,30,19.70,4.9
Bruce Brown Jr.,SG,DET,vs PHI,14th,105.00,4000,6.6,26.6,9.1,2.0,0.40,14.24,5.59,5.70,4.04,12.7,4.5,23.0,26.00,15.18,15.18,100,,0,3.8,Y,16,4.20,1.1
Daniel Theis,PF,BOS,@ NYK,7th,111.75,4000,0,8.5,11.5,0.5,0.92,32.98,5.88,4.25,0,15.9,4.0,12.5,0.00,0.00,0.00,100,,0,0,,,,
DeMarre Carroll,SF,SAS,vs WAS,22nd,115.25,4000,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Bryn Forbes,PG,SAS,vs WAS,26th,115.25,4000,20.8,20.8,27.5,1.0,0.83,30.00,0.00,0.00,0,16.2,12.0,33.0,29.75,20.81,20.81,100,,0,5.2,Y,32,22.30,5.6
Emmanuel Mudiay,PG,UTA,vs SAC,18th,115.00,4000,9.9,24.8,20.7,3.5,1.06,38.12,1.04,4.25,0.5,31.2,10.5,19.5,17.25,16.29,16.29,100,,0,4.1,,24,16.80,4.2
Harry Giles,PF,SAC,@ UTA,11th,106.00,4000,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
George Hill,PG,MIL,vs MIA,14th,117.00,3900,17.6,17.6,24.5,7.0,0.79,28.45,0.00,0.00,0,9.2,7.0,31.0,22.25,17.63,17.63,100,,0,4.5,,29,18.40,4.7
Mohamed Bamba,C,ORL,@ ATL,10th,109.25,3900,16.9,16.9,19.9,1.0,1.42,51.17,0.00,0.00,0,16.0,5.0,14.0,15.25,16.86,16.86,100,,0,4.3,,14,10.00,2.6
Danuel House,SF,HOU,vs NOP,2nd,125.25,3900,17.4,17.4,19.9,3.0,0.77,27.55,0.00,0.00,0,12.0,6.0,26.0,24.75,17.36,17.36,100,,0,4.5,Y,30,27.60,7.1
Trey Lyles,PF,SAS,vs WAS,21st,115.25,3900,20.4,20.4,20.2,0.0,0.84,30.30,0.00,0.00,0,9.8,4.0,24.0,21.50,20.38,20.38,100,,0,5.2,Y,18,14.90,3.8
Davis Bertans,SF,WAS,@ SAS,25th,104.25,3900,15,26.9,17.2,1.0,0.61,22.11,5.17,3.40,3.95,17.4,10.0,28.0,27.50,20.14,20.14,100,,0,5.2,,32,29.90,7.7
Christian Wood,PF,DET,vs PHI,13th,105.00,3800,8.9,8.9,-1.0,0.0,-0.25,-9.00,0.00,0.00,0,10.9,0.0,4.0,7.00,8.88,8.88,100,,0,2.3,,19,16.00,4.2
Goga Bitadze,C,IND,@ CLE,24th,108.75,3800,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,4,3.20,0.8
Stanley Johnson,SF,TOR,@ CHI,7th,111.00,3800,6,6,4.4,0.0,0.88,31.68,0.00,0.00,0,26.5,2.0,5.0,7.25,5.95,5.95,100,,0,1.6,,5,4.40,1.2
Cory Joseph,PG,SAC,@ UTA,20th,106.00,3800,9.3,22.3,16.5,3.0,0.94,33.94,0.86,3.70,0.46,15.7,4.5,17.5,19.25,14.85,14.85,100,,0,3.9,,25,13.20,3.5
Patrick Patterson,PF,LAC,@ PHX,4th,117.75,3800,1,29.9,15.9,0.5,0.71,25.36,7.45,8.25,4.35,16.1,8.0,22.5,21.00,13.35,13.35,100,,0,3.5,Y,31,17.90,4.7
Tyler Johnson,PG,PHX,vs LAC,30th,107.75,3800,9.3,32.4,15.8,1.0,0.75,27.09,17.09,6.60,11.51,18.3,7.5,21.0,24.25,19.18,19.18,100,,0,5,,21,18.40,4.8
Robin Lopez,C,MIL,vs MIA,22nd,117.00,3700,15.9,15.9,4.9,1.0,0.29,10.38,0.00,0.00,0,12.7,3.0,17.0,18.50,15.93,15.93,100,,0,4.3,,13,6.20,1.7
Dragan Bender,PF,MIL,vs MIA,5th,117.00,3700,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Ersan Ilyasova,PF,MIL,vs MIA,5th,117.00,3700,14.9,14.9,27.2,0.0,1.36,48.96,0.00,0.00,0,21.2,8.0,20.0,16.75,14.89,14.89,100,,0,4,,20,21.50,5.8
Tony Snell,SG,DET,vs PHI,18th,105.00,3700,16.9,22.2,15.9,2.0,0.48,17.35,1.11,1.50,0.94,10.7,7.5,33.0,30.50,19.18,19.18,100,,0,5.2,Y,25,19.20,5.2
Trey Burke,PG,PHI,@ DET,27th,109.00,3700,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Bruno Fernando,PF,ATL,vs ORL,17th,107.25,3700,9.9,9.9,13.6,2.0,0.97,34.97,0.00,0.00,0,19.0,6.0,14.0,14.25,9.90,9.90,100,,0,2.7,,9,11.00,3
Vince Carter,SF,ATL,vs ORL,20th,107.25,3700,5,5,0.5,1.0,0.05,1.80,0.00,0.00,0,13.3,2.0,10.0,6.25,4.96,4.96,100,,0,1.3,,12,8.90,2.4
Reggie Bullock,SG,NYK,vs BOS,11th,106.75,3700,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Alfonzo McKinnie,SF,CLE,vs IND,28th,104.75,3700,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Justin Holiday,SF,IND,@ CLE,16th,108.75,3700,14.7,14.7,6.0,2.0,0.40,14.40,0.00,0.00,0,5.6,2.0,15.0,20.75,14.67,14.67,100,,0,4,,24,25.00,6.8
Denzel Valentine,SF,CHI,vs TOR,25th,108.00,3700,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,5,4.20,1.1
Kenrich Williams,SF,NOP,@ HOU,8th,113.25,3700,9.3,19.8,19.7,2.0,1.01,36.37,8.39,3.00,4.14,13.2,4.5,19.5,17.75,13.77,13.77,100,,0,3.7,,32,18.50,5
Frank Jackson,PG,NOP,@ HOU,28th,113.25,3700,12.3,18.5,11.3,1.5,0.78,27.93,3.39,1.75,2,22.6,7.5,14.5,21.25,14.97,14.97,100,,0,4,,18,15.40,4.2
Jordan McRae,SG,WAS,@ SAS,4th,104.25,3700,0,0,20.5,3.0,0.89,32.09,0.00,0.00,0,19.3,9.0,23.0,0.00,0.00,0.00,100,,0,0,,,,
C.J. Miles,SF,WAS,@ SAS,25th,104.25,3700,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Dante Exum,PG,UTA,vs SAC,18th,115.00,3700,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Trevor Ariza,SF,SAC,@ UTA,16th,106.00,3700,15.1,21,7.9,1.0,0.38,13.54,2.91,1.70,1.8,11.3,4.5,21.0,22.25,17.64,17.64,100,,0,4.8,,24,9.00,2.4
