Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,PS,USG,PER,Opp Pace,Opp DEff,Opp DvP,L2 FGA,L5 FGA,S FGA,L2 Min,L5 Min,S Min,L5 FP,S FP,Floor FP,Ceil FP,Proj Min,Proj FP,Proj Val,Actual Min,Actual FP,Actual Val
Serge Ibaka,2,,PF,5900,LAC,CHI,1,117,20,18,107,113,-1%,13,10,10,32,30,26,24.9,26.6,19.9,33.3,27.0,27.3,4.6,26.4,15.5,2.6
Alec Burks,,O,SG,5800,NYK,DEN,1,104,26,26,101,112,-13%,10,11,11,26,28,28,33.2,33.2,27.7,38.7,0.0,0.0,0.0,,0.0,0.0
O.G. Anunoby,8,,SF,5800,TOR,@GSW,1,118,15,12,108,109,-2%,9,9,9,33,34,35,21.6,26.8,16.0,37.6,35.5,29.6,5.1,37.3,26.7,4.6
Wendell Carter,,,C,5800,CHI,@LAC,1,105,19,17,99,110,-7%,12,10,9,28,26,27,28.8,27.6,19.4,35.8,27.0,27.0,4.7,26.8,17.0,2.9
Montrezl Harrell,4,,C,5700,LAL,@HOU,1,114,19,21,102,106,-17%,10,9,9,24,22,24,24.9,25.2,17.4,33.1,21.5,23.2,4.1,23.3,29.6,5.2
Otto Porter,,O,SF,5600,CHI,@LAC,1,105,20,18,99,110,-13%,5,9,10,16,22,24,21.4,24.8,11.0,38.5,0.0,0.0,0.0,,0.0,0.0
Elfrid Payton,7,,PG,5500,NYK,DEN,1,104,26,14,101,112,19%,16,16,14,36,32,29,30.0,26.3,14.7,38.0,31.5,29.2,5.3,32.2,24.1,4.4
Malik Beasley,15,,SG,5500,MIN,SAS,0,113,23,16,103,111,-11%,17,16,15,34,34,32,31.1,28.6,19.4,37.7,34.0,31.1,5.7,35.3,27.6,5.0
DeMarcus Cousins,2,,C,5300,HOU,LAL,1,110,26,15,102,104,-5%,8,6,6,20,14,14,20.8,20.8,7.1,34.4,16.5,22.1,4.2,8.4,12.8,2.4
Joe Harris,4,,SF,5300,BKN,OKC,1,116,17,16,102,106,6%,14,11,11,29,27,29,26.1,23.9,13.6,34.3,29.0,23.0,4.3,31.7,18.5,3.5
Kelly Oubre,9,,SF,5300,GSW,TOR,1,115,22,6,104,108,18%,10,12,12,23,27,26,21.5,22.5,13.5,31.5,26.5,25.8,4.9,29,25.7,4.8
Eric Gordon,2,,SF,5200,HOU,LAL,1,110,23,18,102,104,7%,10,12,12,26,27,27,27.3,27.3,18.3,36.4,27.0,21.1,4.1,21.6,3.9,0.8
Al Horford,12,,C,5200,OKC,@BKN,1,109,17,12,106,103,5%,13,11,10,28,26,27,23.4,23.9,17.4,30.3,27.5,27.9,5.4,27.8,37.7,7.3
Nicolas Batum,1,,PF,5200,LAC,CHI,1,117,14,16,107,113,0%,10,9,7,28,32,29,26.7,24.8,16.2,33.5,27.5,20.6,4.0,27.5,29.9,5.8
Draymond Green,12,,PF,5100,GSW,TOR,1,115,10,7,104,108,5%,4,3,3,31,26,26,19.4,19.4,14.7,24.2,30.0,27.0,5.3,29.4,35.8,7.0
Dennis Schroder,9,,PG,5100,LAL,@HOU,1,114,25,12,102,106,-3%,11,13,13,31,32,31,22.6,26.5,18.7,34.3,31.0,27.9,5.5,34.9,36.5,7.2
Hamidou Diallo,3,,SG,5000,OKC,@BKN,1,109,22,17,106,103,0%,11,8,8,25,21,21,21.1,21.7,12.3,31.1,21.0,19.3,3.9,23.9,46.6,9.3
Norman Powell,2,,SG,5000,TOR,@GSW,1,118,19,11,108,109,14%,8,9,8,26,26,23,19.3,17.0,8.4,25.5,27.0,21.9,4.4,22.4,12.6,2.5
Austin Rivers,6,,PG,4800,NYK,DEN,1,104,18,17,101,112,-13%,13,9,9,32,27,27,22.1,22.1,13.6,30.6,30.5,23.0,4.8,22.1,5.5,1.1
Anthony Edwards,7,,SF,4800,MIN,SAS,0,113,27,11,103,111,-11%,16,14,14,31,27,26,21.4,22.0,15.1,29.0,25.5,23.5,4.9,17.7,6.7,1.4
James Wiseman,4,,C,4800,GSW,TOR,1,115,23,13,104,108,-4%,9,9,9,17,18,21,21.8,23.2,16.4,30.0,19.5,21.6,4.5,16.5,18.4,3.8
Ricky Rubio,1,,PG,4800,MIN,SAS,0,113,16,10,103,111,0%,6,5,6,31,25,25,19.6,20.1,11.9,28.3,25.0,24.0,5.0,22,28.4,5.9
Luguentz Dort,2,,SG,4700,OKC,@BKN,1,109,16,13,106,103,0%,7,7,9,30,26,28,15.6,20.2,12.4,28.0,30.5,21.7,4.6,25.4,17.6,3.7
Jarred Vanderbilt,1,,SF,4700,MIN,SAS,0,113,16,24,103,111,24%,4,3,3,17,14,14,16.3,19.4,5.7,33.1,16.5,20.6,4.4,19.1,13.6,2.9
Rudy Gay,5,,SF,4600,SAS,@MIN,0,117,22,15,105,115,-3%,10,11,11,21,23,24,23.1,24.4,16.3,32.5,26.5,27.5,6.0,17.8,14.9,3.2
Juan Hernangomez,5,,PF,4600,MIN,SAS,0,113,15,11,103,111,24%,6,8,6,22,24,19,20.8,14.9,1.7,28.2,22.0,18.8,4.1,27.2,19.6,4.3
George Hill,3,,PG,4600,OKC,@BKN,1,109,18,18,106,103,-2%,7,7,8,28,26,25,18.6,22.4,11.8,32.9,26.5,24.0,5.2,28.1,23.5,5.1
Lonnie Walker,8,,SG,4500,SAS,@MIN,0,117,18,11,105,115,14%,10,10,11,27,26,29,18.3,20.7,15.2,26.2,30.5,24.4,5.4,30.4,38.6,8.6
Monte Morris,1,,PG,4500,DEN,@NYK,0,110,16,17,100,104,-12%,9,7,8,24,26,26,21.0,22.0,12.3,31.7,25.0,19.7,4.4,22.8,23.1,5.1
Eric Paschall,3,,PF,4400,GSW,TOR,1,115,20,20,104,108,5%,12,9,8,20,19,19,21.7,19.0,12.9,25.1,19.5,18.0,4.1,18.6,18.9,4.3
Trevor Ariza,,O,SF,4400,OKC,@BKN,1,109,,,106,103,1%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Naz Reid,1,,PF,4400,MIN,SAS,0,113,21,19,103,111,8%,8,7,8,16,18,19,21.7,21.4,11.1,31.6,18.5,20.1,4.6,29.4,20.9,4.8
Paul Millsap,2,,PF,4300,DEN,@NYK,0,110,17,14,100,104,-5%,7,8,8,25,22,25,19.4,18.5,12.2,24.9,25.0,21.5,5.0,21.4,21.0,4.9
Timothe Luwawu,3,,SF,4300,BKN,OKC,1,116,17,10,102,106,-5%,8,8,7,22,23,20,14.5,14.1,3.2,25.0,16.5,12.4,2.9,20.7,19.2,4.5
Marquese Chriss,,O,PF,4300,GSW,TOR,1,115,,,104,108,5%,7,7,7,13,13,13,17.8,17.8,14.5,21.1,0.0,0.0,0.0,,0.0,0.0
Patrick Williams,1,,PF,4300,CHI,@LAC,1,105,16,9,99,110,-13%,8,9,8,28,27,26,20.5,18.8,12.0,25.5,30.5,21.5,5.0,35.8,26.4,6.1
Taurean Waller-Prince,1,,PF,4300,BKN,OKC,1,116,19,11,102,106,6%,11,7,6,23,19,17,16.8,14.7,8.3,21.0,17.5,14.2,3.3,23.8,22.0,5.1
P.J. Tucker,1,,PF,4200,HOU,LAL,1,110,8,9,102,104,3%,6,3,4,31,32,33,17.6,19.4,9.0,29.8,32.5,17.3,4.1,29.6,13.2,3.1
Kyle Kuzma,1,,PF,4200,LAL,@HOU,1,114,19,10,102,106,-17%,11,9,10,24,26,26,16.9,18.8,9.9,27.8,23.5,18.1,4.3,23.6,16.9,4.0
Justin Jackson,,,SF,4200,OKC,@BKN,1,109,,,106,103,1%,7,7,7,24,24,24,13.6,13.6,9.8,17.5,0.0,0.0,0.0,0,0.0,0.0
Jordan Poole,,,PG,4200,GSW,TOR,1,115,21,12,104,108,2%,3,5,5,6,11,12,9.4,9.0,4.8,13.2,0.0,0.0,0.0,0,0.0,0.0
JaMychal Green,3,,PF,4200,DEN,@NYK,0,110,25,17,100,104,-5%,11,8,8,20,20,20,20.7,20.7,16.1,25.3,20.0,18.5,4.4,22.9,24.1,5.7
Jarrett Culver,4,,SF,4200,MIN,SAS,0,113,17,11,103,111,-11%,6,7,8,25,24,24,17.5,18.6,9.7,27.5,25.0,20.6,4.9,19.9,12.6,3.0
Thaddeus Young,5,,PF,4100,CHI,@LAC,1,105,18,12,99,110,-12%,9,7,8,25,25,25,18.1,20.3,10.2,30.4,28.0,22.9,5.6,25.3,23.0,5.6
Isaiah Roby,,,PF,4100,OKC,@BKN,1,109,17,15,106,103,1%,2,5,5,7,17,17,13.5,13.5,0.8,26.2,0.0,0.0,0.0,19.3,18.0,4.4
Talen Horton-Tucker,,,SG,4100,LAL,@HOU,1,114,20,14,102,106,-3%,7,7,6,20,20,17,16.4,15.7,10.3,21.2,17.5,16.2,4.0,20.5,37.5,9.1
Josh Okogie,,,SF,4100,MIN,SAS,0,113,14,9,103,111,-11%,6,7,7,21,25,25,14.8,14.8,6.6,23.1,20.5,15.3,3.7,20.1,12.8,3.1
DeAndre Jordan,4,,C,4100,BKN,OKC,1,116,12,12,102,106,0%,3,2,2,18,16,18,15.1,17.9,11.2,24.7,17.5,18.9,4.6,10.4,3.2,0.8
Patrick Mills,9,,PG,4100,SAS,@MIN,0,117,19,20,105,115,7%,11,11,10,28,26,25,21.5,21.7,15.9,27.5,25.0,22.6,5.5,29.4,24.4,6.0
Landry Shamet,,,SG,4000,BKN,OKC,1,116,14,6,102,106,-2%,7,4,5,20,16,18,9.3,10.0,2.5,17.5,18.0,10.8,2.7,15.4,5.2,1.3
Obi Toppin,,O,SF,4000,NYK,DEN,1,104,,,101,112,-3%,12,12,12,24,24,24,20.1,20.1,20.1,20.1,0.0,0.0,0.0,,0.0,0.0
Danuel House,,O,SF,4000,HOU,LAL,1,110,11,7,102,104,0%,5,7,7,32,33,33,17.5,17.5,16.6,18.4,0.0,0.0,0.0,,0.0,0.0
Aron Baynes,1,,C,4000,TOR,@GSW,1,118,15,5,108,109,-3%,4,5,6,14,17,19,9.1,12.6,5.0,20.1,0.0,0.0,0.0,0,0.0,0.0
Damion Lee,0,,SG,4000,GSW,TOR,1,115,11,14,104,108,2%,6,4,4,22,20,19,14.1,15.0,11.3,18.6,20.5,16.3,4.1,15.4,19.9,5.0
Brad Wanamaker,,,PG,4000,GSW,TOR,1,115,15,11,104,108,0%,3,3,4,16,15,16,12.4,14.0,8.1,19.9,15.5,12.9,3.2,12.5,16.6,4.2
Louis Williams,1,,PG,4000,LAC,CHI,1,117,22,13,107,113,3%,5,7,8,18,21,20,13.2,16.1,7.5,24.7,19.5,16.2,4.0,23.5,36.2,9.1
Mike Muscala,1,,PF,4000,OKC,@BKN,1,109,19,18,106,103,5%,8,7,7,18,17,18,14.5,16.7,10.0,23.3,19.0,17.1,4.3,0,0.0,0.0
Ivica Zubac,,,C,3900,LAC,CHI,1,117,15,19,107,113,7%,3,4,4,14,17,18,12.1,16.3,9.5,23.2,16.5,16.1,4.1,15.5,20.9,5.4
Marc Gasol,2,,C,3900,LAL,@HOU,1,114,11,13,102,106,11%,2,3,3,16,19,19,18.0,17.6,6.4,28.9,19.0,16.8,4.3,24.6,15.4,3.9
Tomas Satoransky,,O,PG,3900,CHI,@LAC,1,105,17,14,99,110,7%,5,5,5,22,23,23,20.5,20.5,7.4,33.5,0.0,0.0,0.0,,0.0,0.0
Jakob Poeltl,4,,C,3900,SAS,@MIN,0,117,13,13,105,115,17%,3,3,4,16,19,20,15.1,17.4,11.9,23.0,17.5,19.9,5.1,11.3,3.2,0.8
Gary Harris,3,,SG,3900,DEN,@NYK,0,110,14,8,100,104,-12%,10,9,9,34,32,32,17.8,17.5,9.8,25.2,32.5,19.2,4.9,31.8,27.1,6.9
Jeff Green,1,,PF,3900,BKN,OKC,1,116,10,11,102,106,6%,6,4,4,32,21,19,13.9,11.6,3.9,19.2,23.0,15.4,3.9,24.6,13.3,3.4
Luke Kennard,,,SG,3900,LAC,CHI,1,117,16,10,107,113,3%,5,6,7,18,23,23,14.8,14.7,9.0,20.3,18.5,12.1,3.1,18.2,6.7,1.7
Sterling Brown,,,SG,3900,HOU,LAL,1,110,11,15,102,104,7%,3,4,5,16,17,20,12.4,13.6,6.6,20.5,0.0,0.0,0.0,13.2,11.6,3.0
Matt Thomas,,,SG,3800,TOR,@GSW,1,118,17,17,108,109,14%,2,5,5,5,12,12,10.6,10.6,1.2,20.1,0.0,0.0,0.0,0,0.0,0.0
Facundo Campazzo,,,PG,3800,DEN,@NYK,0,110,17,11,100,104,-1%,6,4,3,21,16,12,13.1,9.0,-1.3,19.3,12.0,8.8,2.3,14.2,15.4,4.1
Patrick Beverley,2,,PG,3800,LAC,CHI,1,117,14,13,107,113,15%,8,7,7,29,29,26,23.0,19.1,8.3,30.0,27.0,19.9,5.2,25.3,26.1,6.9
Jae'Sean Tate,,,SF,3800,HOU,LAL,1,110,13,11,102,104,3%,6,5,5,20,21,24,14.3,15.8,12.4,19.2,18.0,11.6,3.1,20.2,25.7,6.8
Reggie Jackson,,,SG,3800,LAC,CHI,1,117,19,14,107,113,15%,3,3,5,7,10,14,7.8,11.4,0.3,22.5,10.5,8.4,2.2,0,0.0,0.0
Marcus Morris,,,PF,3800,LAC,CHI,1,117,,,107,113,-1%,8,8,8,18,18,18,9.6,9.6,2.9,16.4,20.0,14.8,3.9,25.1,18.4,4.8
Tyler Johnson,,O,PG,3800,BKN,OKC,1,116,,,102,106,-2%,3,2,2,11,8,8,7.7,7.7,-3.1,18.5,0.0,0.0,0.0,,0.0,0.0
Garrett Temple,0,,SF,3800,CHI,@LAC,1,105,13,8,99,110,-6%,6,6,6,30,27,26,15.8,15.1,9.2,21.1,29.5,17.9,4.7,36.1,30.7,8.1
Reggie Bullock,1,,SG,3800,NYK,DEN,1,104,15,7,101,112,-4%,8,9,9,27,30,29,18.7,18.2,12.6,23.8,29.0,18.4,4.8,24.9,11.1,2.9
Theo Maledon,,,PG,3700,OKC,@BKN,1,109,19,6,106,103,-2%,6,7,6,21,21,21,14.9,12.9,8.2,17.7,20.0,13.9,3.8,18.6,17.7,4.8
Chandler Hutchison,,O,SF,3700,CHI,@LAC,1,105,,,99,110,-13%,5,4,4,13,13,13,10.6,10.6,0.8,20.4,0.0,0.0,0.0,,0.0,0.0
David Nwaba,1,,SG,3700,HOU,LAL,1,110,15,9,102,104,7%,9,8,8,30,26,26,16.6,17.4,10.1,24.7,23.5,15.1,4.1,17.2,14.7,4.0
Kevon Looney,,P,C,3700,GSW,TOR,1,115,13,12,104,108,-4%,2,2,3,12,13,14,10.8,11.1,5.2,17.0,12.5,10.3,2.8,14.2,8.6,2.3
Bruce Brown,,,SG,3700,BKN,OKC,1,116,14,4,102,106,-5%,4,3,3,20,14,13,8.1,7.2,0.4,14.0,13.0,9.9,2.7,4.8,0.2,0.1
Immanuel Quickley,,,PG,3700,NYK,DEN,1,104,21,16,101,112,19%,5,5,5,12,14,14,13.0,13.0,5.9,20.1,14.5,12.5,3.4,13.2,5.7,1.5
Bol Bol,,,C,3600,DEN,@NYK,0,110,,,100,104,13%,1,1,1,3,4,4,1.1,1.1,-1.1,3.2,0.0,0.0,0.0,3.7,5.2,1.4
Kentavious Caldwell-Pope,,,SG,3600,LAL,@HOU,1,114,14,15,102,106,-3%,7,6,6,22,24,24,16.4,17.0,13.9,20.0,25.0,15.3,4.3,22.3,20.3,5.6
Ben McLemore,,,SG,3600,HOU,LAL,1,110,,,102,104,7%,6,6,6,16,16,16,23.6,23.6,23.6,23.6,15.0,9.6,2.7,16.7,6.7,1.9
Drew Eubanks,,O,C,3600,SAS,@MIN,0,117,11,5,105,115,-7%,3,4,4,17,20,20,15.4,15.4,14.7,16.1,0.0,0.0,0.0,,0.0,0.0
PJ Dozier,,,SG,3600,DEN,@NYK,0,110,15,10,100,104,0%,7,6,6,23,21,19,14.4,15.2,10.6,19.8,20.0,15.6,4.3,17.3,26.0,7.2
Devin Vassell,3,,SG,3600,SAS,@MIN,0,117,13,12,105,115,14%,4,4,4,14,16,16,14.9,13.3,7.6,19.0,21.0,17.8,4.9,9.8,5.4,1.5
Frank Ntilikina,,O,PG,3600,NYK,DEN,1,104,,,101,112,19%,6,4,4,17,11,11,8.6,8.6,0.4,16.7,0.0,0.0,0.0,,0.0,0.0
Denzel Valentine,2,,SF,3600,CHI,@LAC,1,105,14,15,99,110,-13%,9,7,6,23,20,18,18.9,17.9,11.4,24.3,24.0,20.8,5.8,20.2,17.3,4.8
Amir Coffey,,,PF,3500,LAC,CHI,1,117,,,107,113,3%,0,1,2,0,4,5,2.7,2.4,-1.0,5.7,0.0,0.0,0.0,0,0.0,0.0
Devon Dotson,,,SG,3500,CHI,@LAC,1,105,,,99,110,-7%,4,4,4,10,10,10,5.2,5.2,5.2,5.2,0.0,0.0,0.0,0,0.0,0.0
Terence Davis,,,SG,3500,TOR,@GSW,1,118,24,18,108,109,14%,11,6,6,20,13,13,12.2,12.2,1.3,23.1,0.0,0.0,0.0,12.3,8.4,2.4
Markus Howard,,,PG,3500,DEN,@NYK,0,110,,,100,104,-1%,1,1,1,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,3.5,1.0
Ashton Hagans,,,SG,3500,MIN,SAS,0,113,,,103,111,0%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Greg Whittington,,O,SF,3500,DEN,@NYK,0,110,,,100,104,-5%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Chris Clemons,,O,PG,3500,HOU,LAL,1,110,,,102,104,-11%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Josh Hall,,,SF,3500,OKC,@BKN,1,109,,,106,103,1%,4,3,3,9,6,6,3.3,3.3,0.4,6.2,0.0,0.0,0.0,0,0.0,0.0
Luka Samanic,,,PF,3500,SAS,@MIN,0,117,,,105,115,-7%,3,2,2,4,3,3,1.3,1.3,-1.0,3.6,0.0,0.0,0.0,0,0.0,0.0
Nico Mannion,,,PG,3500,GSW,TOR,1,115,,,104,108,0%,2,2,2,8,8,8,5.4,5.4,5.4,5.4,0.0,0.0,0.0,0,0.0,0.0
Mychal Mulder,,,SF,3500,GSW,TOR,1,115,14,12,104,108,2%,4,3,3,13,10,11,7.0,7.3,2.5,12.2,0.0,0.0,0.0,11,2.6,0.7
Brodric Thomas,,O,SG,3500,HOU,LAL,1,110,,,102,104,7%,2,2,2,5,6,6,3.9,3.9,0.3,7.5,0.0,0.0,0.0,,0.0,0.0
Adam Mokoka,,,SG,3500,CHI,@LAC,1,105,,,99,110,-6%,4,4,4,8,10,10,7.9,7.9,-0.3,16.2,14.0,10.2,2.9,0.4,0.0,0.0
Mason Jones,,,SG,3500,HOU,LAL,1,110,,,102,104,7%,3,3,3,7,7,7,5.2,5.2,5.2,5.2,0.0,0.0,0.0,3,6.6,1.9
RJ Hampton,,,PG,3500,DEN,@NYK,0,110,,,100,104,-1%,1,1,1,3,2,2,0.4,0.9,-0.5,2.3,0.0,0.0,0.0,3.7,2.0,0.6
Reggie Perry,,,PF,3500,BKN,OKC,1,116,,,102,106,18%,3,2,2,5,5,5,4.9,4.9,1.3,8.5,0.0,0.0,0.0,0,0.0,0.0
Jaden McDaniels,,,SF,3500,MIN,SAS,0,113,,,103,111,8%,3,2,2,7,7,7,7.7,7.7,1.9,13.6,0.0,0.0,0.0,0,0.0,0.0
Aleksej Pokusevski,1,,PF,3500,OKC,@BKN,1,109,16,0,106,103,1%,3,4,4,16,18,16,12.9,12.4,6.3,18.6,15.5,13.4,3.8,13.6,5.6,1.6
Kenyon Martin,,,SF,3500,HOU,LAL,1,110,,,102,104,3%,3,3,3,6,6,6,11.2,11.2,11.2,11.2,0.0,0.0,0.0,3,3.9,1.1
Malachi Flynn,,,PG,3500,TOR,@GSW,1,118,,,108,109,-5%,5,3,3,10,8,8,4.9,4.9,-3.8,13.6,0.0,0.0,0.0,12.6,5.7,1.6
Zeke Nnaji,,,PF,3500,DEN,@NYK,0,110,,,100,104,-5%,2,1,1,2,2,2,0.8,0.8,-0.8,2.4,0.0,0.0,0.0,3.7,1.2,0.3
Jared Harper,,,PG,3500,NYK,DEN,1,104,,,101,112,19%,1,1,1,3,3,3,0.5,0.5,-0.2,1.2,0.0,0.0,0.0,0,0.0,0.0
Moses Brown,,,C,3500,OKC,@BKN,1,109,,,106,103,5%,1,1,1,5,5,5,8.5,8.5,4.1,12.9,0.0,0.0,0.0,0.9,0.0,0.0
Vlatko Cancar,,,SF,3500,DEN,@NYK,0,110,,,100,104,-18%,1,1,1,2,2,2,1.7,1.7,-2.1,5.5,0.0,0.0,0.0,2.9,0.2,0.1
