Player Name,Pos,Salary,Team,Opp,Line,Proj FP,Actual FP
Connor McDavid,C,9000,EDM,CAR,1,19.2,26.1
Jack Eichel,C,8700,BUF,STL,1,17.5,28.8
Evgeni Malkin,C,8600,PIT,MON,1,15.4,11.2
Leon Draisaitl,W,8500,EDM,CAR,2,16.4,10.1
Nikita Kucherov,W,8400,TB,FLA,1,18.8,9.6
Patrick Kane,W,8400,CHI,VGK,2,17.5,3.2
Auston Matthews,C,8300,TOR,VAN,1,18.1,20.0
Artemi Panarin,W,8200,NYR,LA,1,13.9,18.9
Jake Guentzel,W,8100,PIT,MON,1,15.1,13.6
Steven Stamkos,C,8100,TB,FLA,2,15.9,20.0
Aleksander Barkov,C,8000,FLA,TB,1,16.4,6.4
John Tavares,C,7800,TOR,VAN,2,16.9,41.6
Patrik Laine,W,7800,WPG,DET,1,13.7,15.2
Mark Scheifele,C,7700,WPG,DET,1,14.2,15.7
Mitchell Marner,W,7600,TOR,VAN,2,15.3,19.2
Brendan Gallagher,W,7500,MON,PIT,1,12.6,28.5
Tyler Seguin,C,7500,DAL,NJ,1,16.8,3.2
Mika Zibanejad,C,7400,NYR,LA,1,14.8,4.8
Brock Boeser,W,7400,VAN,TOR,2,14.5,12.8
Jonathan Audy-Marchessault,W,7400,VGK,CHI,1,13.5,3.2
Logan Couture,C,7300,SJ,NSH,1,13.9,6.4
Sebastian Aho,C,7300,CAR,EDM,1,15.4,30.9
Johnny Gaudreau,W,7300,CGY,ARI,3,16.3,20.0
Elias Pettersson,C,7300,VAN,TOR,2,14.6,11.2
Anze Kopitar,C,7200,LA,NYR,1,13.1,1.6
Taylor Hall,W,7200,NJ,DAL,1,16.5,4.8
Filip Forsberg,W,7200,NSH,SJ,1,14.6,18.1
Jonathan Huberdeau,W,7200,FLA,TB,1,14.4,14.4
Evander Kane,W,7100,SJ,NSH,1,13.1,3.2
Brayden Point,C,7100,TB,FLA,1,14.8,4.8
Victor Hedman,D,7100,TB,FLA,36,13.2,8.0
Jeff Skinner,W,7100,BUF,STL,2,13.3,6.4
Sean Monahan,C,6900,CGY,ARI,2,14.7,18.4
Erik Karlsson,D,6900,SJ,NSH,40,14.6,6.4
Victor Olofsson,W,6800,BUF,STL,1,8.7,22.4
Phil Kessel,W,6700,ARI,CGY,3,14.0,17.3
Blake Wheeler,C,6700,WPG,DET,2,14.3,26.9
Kyle Connor,W,6700,WPG,DET,1,13.6,9.6
Ryan O'Reilly,C,6700,STL,BUF,2,13.1,1.6
Kris Letang,D,6600,PIT,MON,46,13.3,6.4
Mark Stone,W,6600,VGK,CHI,2,14.5,14.4
Andrei Svechnikov,W,6600,CAR,EDM,2,11.1,18.1
Jamie Benn,W,6600,DAL,NJ,1,13.0,1.6
Ryan Getzlaf,C,6500,ANH,MIN,1,11.5,11.7
Teuvo Teravainen,W,6500,CAR,EDM,1,12.4,19.7
David Perron,W,6500,STL,BUF,2,10.0,11.2
Shea Weber,D,6500,MON,PIT,53,12.2,23.2
Dylan Larkin,C,6400,DET,WPG,1,16.1,6.4
J.T. Miller,W,6400,VAN,TOR,2,9.7,4.8
Jonathan Toews,C,6400,CHI,VGK,1,13.9,3.2
Alex DeBrincat,W,6400,CHI,VGK,2,14.1,3.2
Matthew Tkachuk,W,6300,CGY,ARI,1,14.1,0.0
Max Pacioretty,W,6300,VGK,CHI,2,12.0,20.0
Alexander Radulov,W,6300,DAL,NJ,2,14.2,12.8
Zach Parise,W,6300,MIN,ANH,2,13.0,16.0
Matt Duchene,W,6300,NSH,SJ,2,12.0,4.8
Ryan Nugent-Hopkins,C,6200,EDM,CAR,2,12.5,18.9
Roman Josi,D,6200,NSH,SJ,65,13.8,14.4
Kyle Palmieri,W,6200,NJ,DAL,1,12.4,4.8
Eric Staal,C,6200,MIN,ANH,1,11.4,1.6
Brent Burns,D,6200,SJ,NSH,68,14.9,8.0
Jakob Silfverberg,W,6100,ANH,MIN,2,10.9,11.2
Jason Zucker,W,6100,MIN,ANH,1,11.5,4.8
Brayden Schenn,C,6100,STL,BUF,1,11.5,3.2
Elias Lindholm,C,6000,CGY,ARI,1,12.2,0.0
Alex Pietrangelo,D,6000,STL,BUF,73,12.2,20.0
Tomas Hertl,C,5900,SJ,NSH,2,13.2,12.8
Dougie Hamilton,D,5900,CAR,EDM,75,11.7,28.0
Tomas Tatar,W,5900,MON,PIT,1,10.7,23.7
Evgeni Dadonov,W,5800,FLA,TB,1,12.4,13.6
Oscar Klefbom,D,5800,EDM,CAR,78,11.7,8.0
William Karlsson,C,5800,VGK,CHI,1,11.8,18.8
Keith Yandle,D,5800,FLA,TB,80,10.8,6.4
James Neal,W,5800,EDM,CAR,3,10.3,1.6
Mike Hoffman,W,5700,FLA,TB,2,12.5,12.8
Mats Zuccarello,W,5700,MIN,ANH,1,11.5,1.6
William Nylander,W,5700,TOR,VAN,1,11.7,6.4
Bo Horvat,C,5700,VAN,TOR,1,13.0,9.6
Drew Doughty,D,5700,LA,NYR,86,11.5,3.2
Dustin Brown,W,5600,LA,NYR,1,10.0,15.2
Rickard Rakell,W,5600,ANH,MIN,2,13.4,18.4
Clayton Keller,W,5600,ARI,CGY,1,12.1,11.7
Vincent Trocheck,C,5600,FLA,TB,2,0.0,6.4
Jaden Schwartz,W,5500,STL,BUF,1,11.6,4.8
Chris Kreider,W,5500,NYR,LA,2,11.3,11.7
Jacob Trouba,D,5500,NYR,LA,95,13.2,1.6
Max Domi,C,5500,MON,PIT,2,11.9,1.6
Ryan Strome,C,5400,NYR,LA,2,7.8,3.2
John Klingberg,D,5400,DAL,NJ,99,12.5,3.2
Phillip Danault,C,5400,MON,PIT,1,9.4,10.1
Nikolaj Ehlers,W,5400,WPG,DET,2,11.7,11.2
Reilly Smith,W,5400,VGK,CHI,1,11.3,30.5
Ondrej Palat,W,5400,TB,FLA,1,9.0,6.4
Timo Meier,W,5300,SJ,NSH,2,14.9,18.4
Sam Reinhart,W,5300,BUF,STL,1,11.9,23.2
Mark Giordano,D,5300,CGY,ARI,106,13.1,8.0
Joe Pavelski,W,5300,DAL,NJ,2,12.3,16.8
Alex Killorn,W,5200,TB,FLA,3,8.1,23.2
Dylan Strome,C,5200,CHI,VGK,2,11.3,3.2
Roope Hintz,C,5200,DAL,NJ,2,8.5,12.8
Kaapo Kakko,W,5200,NYR,LA,1,12.5,21.3
Tyler Bertuzzi,W,5200,DET,WPG,1,10.5,6.4
Ryan Johansen,C,5200,NSH,SJ,1,10.5,20.5
Kevin Shattenkirk,D,5200,TB,FLA,114,8.4,8.0
Rasmus Ristolainen,D,5200,BUF,STL,115,11.5,6.4
Bryan Rust,W,5100,PIT,MON,1,9.0,16.0
Mikael Granlund,W,5000,NSH,SJ,2,11.6,14.4
Miro Heiskanen,D,5000,DAL,NJ,120,10.7,1.6
Morgan Rielly,D,5000,TOR,VAN,121,13.4,1.6
Jeff Carter,W,4900,LA,NYR,2,11.2,1.6
Tanner Pearson,W,4900,VAN,TOR,1,8.5,16.0
Oliver Ekman-Larsson,D,4900,ARI,CGY,125,10.3,6.4
Ryan Ellis,D,4800,NSH,SJ,127,11.4,8.0
Ryan Suter,D,4800,MIN,ANH,128,9.3,3.2
Blake Coleman,W,4800,NJ,DAL,2,9.3,11.2
Derek Stepan,C,4700,ARI,CGY,1,10.9,16.5
Cam Fowler,D,4700,ANH,MIN,133,8.7,15.7
Jordan Staal,C,4700,CAR,EDM,2,9.5,8.0
Tyson Barrie,D,4700,TOR,VAN,135,12.4,4.8
Brandon Saad,W,4700,CHI,VGK,1,10.1,8.0
Nick Schmaltz,W,4600,ARI,CGY,2,10.1,9.6
Quinn Hughes,D,4600,VAN,TOR,138,7.2,9.6
Paul Stastny,C,4600,VGK,CHI,3,10.3,14.4
Adam Henrique,C,4600,ANH,MIN,3,9.2,4.8
Kasperi Kapanen,W,4600,TOR,VAN,3,9.3,3.2
Sami Vatanen,D,4600,NJ,DAL,142,9.6,4.8
Aaron Ekblad,D,4600,FLA,TB,144,10.3,8.0
Marcus Johansson,C,4600,BUF,STL,3,9.0,0.0
Erik Gustafsson,D,4600,CHI,VGK,146,11.9,4.8
Mikael Backlund,W,4600,CGY,ARI,2,10.1,11.2
Kevin Fiala,W,4600,MIN,ANH,2,10.1,9.6
Colton Parayko,D,4600,STL,BUF,149,10.0,6.4
Jared McCann,C,4600,PIT,MON,2,9.8,1.6
Jeff Petry,D,4600,MON,PIT,151,9.9,12.8
Alex Tuch,W,4600,VGK,CHI,3,11.1,11.2
Brandon Montour,D,4500,BUF,STL,153,10.3,11.2
Pavel Buchnevich,W,4500,NYR,LA,3,10.3,4.8
Jack Hughes,C,4500,NJ,DAL,1,12.2,4.8
Dominik Kahun,W,4500,PIT,MON,2,8.6,3.2
Joshua Morrissey,D,4500,WPG,DET,157,9.6,12.8
Kevin Labanc,W,4500,SJ,NSH,2,9.8,11.2
Brett Connolly,W,4500,FLA,TB,2,8.6,6.4
Zack Kassian,W,4400,EDM,CAR,1,6.1,32.0
Alex Iafallo,W,4400,LA,NYR,1,8.0,6.4
Alex Goligoski,D,4400,ARI,CGY,164,8.5,8.0
Joel Armia,W,4400,MON,PIT,2,8.4,26.4
Christian Dvorak,C,4400,ARI,CGY,2,8.3,6.4
Anthony Cirelli,C,4400,TB,FLA,3,8.5,19.2
Calle Jarnkrok,W,4300,NSH,SJ,1,6.9,22.1
Filip Chytil,C,4300,NYR,LA,2,7.9,4.8
Tyler Toffoli,W,4300,LA,NYR,2,10.4,23.2
Filip Hronek,D,4200,DET,WPG,176,8.2,3.2
Patrick Marleau,W,4200,SJ,NSH,3,5.8,3.2
Shea Theodore,D,4200,VGK,CHI,178,11.0,8.0
Josh Leivo,W,4200,VAN,TOR,1,7.6,18.4
Nino Niederreiter,W,4200,CAR,EDM,1,11.2,24.2
Hampus Lindholm,D,4200,ANH,MIN,184,9.5,8.0
Neal Pionk,D,4200,WPG,DET,185,9.2,13.3
Artturi Lehkonen,W,4100,MON,PIT,2,8.9,12.8
Sam Steel,C,4100,ANH,MIN,2,8.0,0.0
Carl Soderberg,C,4100,ARI,CGY,3,8.6,6.4
Zach Hyman,W,4100,TOR,VAN,2,9.3,15.2
Nate Schmidt,D,4000,VGK,CHI,196,9.6,16.5
Brandon Tanev,W,4000,PIT,MON,2,7.6,0.0
Darnell Nurse,D,4000,EDM,CAR,199,11.3,12.8
Jonas Brodin,D,4000,MIN,ANH,200,7.4,6.4
P.K. Subban,D,4000,NJ,DAL,201,11.7,9.6
Derek Ryan,C,4000,CGY,ARI,3,6.9,8.0
Tyler Bozak,C,4000,STL,BUF,1,8.5,11.2
Adam Fox,D,4000,NYR,LA,207,6.9,6.4
Robby Fabbri,W,3900,DET,WPG,1,8.1,0.0
Sean Walker,D,3900,LA,NYR,209,4.8,3.2
Cody Glass,C,3900,VGK,CHI,3,0.0,0.0
Valtteri Filppula,C,3900,DET,WPG,2,6.0,0.0
Nikita Gusev,W,3900,NJ,DAL,2,12.5,1.6
Joel Eriksson Ek,C,3900,MIN,ANH,3,7.1,3.2
Robert Thomas,W,3900,STL,BUF,3,7.8,8.0
Nick Bonino,C,3900,NSH,SJ,3,7.5,20.0
Ilya Mikheyev,W,3900,TOR,VAN,3,9.1,4.8
Joe Thornton,C,3800,SJ,NSH,3,8.3,3.2
Adrian Kempe,C,3800,LA,NYR,3,7.4,18.4
Adam Gaudette,C,3800,VAN,TOR,3,5.3,1.6
Jake Virtanen,W,3800,VAN,TOR,3,8.6,0.0
Tyler Myers,D,3800,VAN,TOR,229,9.4,8.0
Brendan Lemieux,W,3800,NYR,LA,3,5.9,3.2
Yanni Gourde,W,3800,TB,FLA,2,10.2,4.8
Conor Garland,W,3800,ARI,CGY,2,8.8,1.6
Barclay Goodrow,W,3800,SJ,NSH,1,5.8,1.6
Dennis Cholowski,D,3800,DET,WPG,240,7.5,0.0
Blake Lizotte,C,3700,LA,NYR,3,5.5,11.2
Damon Severson,D,3700,NJ,DAL,251,8.6,8.0
Mattias Janmark,W,3700,DAL,NJ,1,6.8,1.6
T.J. Brodie,D,3700,CGY,ARI,257,8.1,6.4
Jack Roslovic,W,3700,WPG,DET,2,6.8,3.2
Brent Seabrook,D,3700,CHI,VGK,261,8.8,6.4
Mathew Dumba,D,3700,MIN,ANH,262,12.7,3.2
Craig Smith,W,3700,NSH,SJ,3,9.7,9.6
Warren Foegele,W,3700,CAR,EDM,2,5.9,11.2
Jakob Chychrun,D,3700,ARI,CGY,266,10.0,18.4
Troy Terry,W,3600,ANH,MIN,1,8.1,6.4
Jordan Greenway,W,3600,MIN,ANH,3,7.0,0.0
Frank Vatrano,W,3600,FLA,TB,3,10.3,9.6
Alexander Kerfoot,C,3600,TOR,VAN,3,7.6,0.0
Jesper Bratt,W,3600,NJ,DAL,3,10.2,0.0
Vincent Hinostroza,W,3600,ARI,CGY,1,9.8,6.4
Dillon Dube,W,3600,CGY,ARI,2,4.9,1.6
Dominik Simon,W,3600,PIT,MON,3,7.3,1.6
Rasmus Andersson,D,3600,CGY,ARI,300,6.5,13.3
Jimmy Vesey,W,3500,BUF,STL,3,8.7,8.0
Mike Green,D,3500,DET,WPG,330,9.5,3.2
Alexander Nylander,W,3500,CHI,VGK,3,5.9,11.7
Luke Kunin,C,3500,MIN,ANH,3,8.2,4.8
Ondrej Kase,W,3500,ANH,MIN,3,12.8,13.3
Theodor Blueger,C,3500,PIT,MON,3,5.8,3.2
Lawson Crouse,W,3500,ARI,CGY,3,6.7,1.6
Marcus Pettersson,D,3500,PIT,MON,355,6.9,1.6
Ethan Bear,D,3500,EDM,CAR,358,6.2,4.8
