Player Name,Salary,Team,Opp,Proj FP,Actual FP
Frederik Andersen,8800,TOR,SJ,21.3,20.8
Jacob Markstrom,8300,VAN,WAS,16.6,-0.8
Ilya Samsonov,8100,WAS,VAN,13.7,15.2
Thomas Greiss,7700,NYI,OTT,20.0,28.0
Anders Nilsson,7500,OTT,NYI,19.1,-6.4
Antti Raanta,7500,ARI,NJ,18.3,25.6
Martin Jones,7400,SJ,TOR,11.1,6.4
Linus Ullmark,7300,BUF,DET,18.7,52.8
MacKenzie Blackwood,7200,NJ,ARI,19.2,-6.4
Jimmy Howard,7000,DET,BUF,17.5,10.4
