Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,PS,USG,PER,Opp Pace,Opp DEff,Opp DvP,L2 FGA,L5 FGA,S FGA,L2 Min,L5 Min,S Min,L5 FP,S FP,Floor FP,Ceil FP,Proj Min,Proj FP,Proj Val,Actual Min,Actual FP,Actual Val
Jakob Poeltl,0,,C,4300,SAS,@LAL,1,108,13,15,103,102,-7%,5,4,4,22,22,21,19.0,19.0,13.6,24.3,19.5,19.4,4.5,15.7,12.2,2.8
Patrick Mills,2,,PG,4300,SAS,@LAL,1,108,19,20,103,102,-8%,13,9,9,26,24,24,21.6,21.7,15.1,28.3,24.5,18.7,4.3,25.2,20.9,4.9
JaMychal Green,4,,PF,4200,DEN,DAL,1,113,24,22,101,104,-5%,9,7,7,24,20,20,22.3,22.3,16.6,28.1,20.0,18.1,4.3,18.7,17.8,4.2
Carmelo Anthony,2,,SF,4200,POR,MIN,1,122,19,13,105,113,-9%,9,8,9,28,25,25,19.2,19.7,14.7,24.6,24.0,19.1,4.5,21,20.1,4.8
Jalen Brunson,4,,PG,4200,DAL,@DEN,2,110,27,20,102,113,14%,12,9,9,28,20,19,23.8,20.2,6.5,33.8,20.0,17.7,4.2,18.6,11.9,2.8
Juan Hernangomez,15,,PF,4200,MIN,@POR,1,112,16,12,104,113,6%,12,8,6,30,21,18,18.6,14.4,-0.6,29.4,27.0,21.0,5.0,21.7,21.2,5.0
Taurean Waller-Prince,3,,PF,4200,BKN,PHI,1,110,17,9,104,98,-3%,7,6,5,17,17,16,14.5,12.3,7.9,16.7,23.0,18.8,4.5,21.5,23.7,5.6
Josh Okogie,,O,SF,4100,MIN,@POR,1,112,14,9,104,113,-1%,6,7,7,21,25,25,14.8,14.8,6.6,23.1,0.0,0.0,0.0,,0.0,0.0
Anthony Edwards,11,,SF,4100,MIN,@POR,1,112,26,11,104,113,-1%,12,14,13,24,26,25,18.3,20.4,14.4,26.4,25.5,22.5,5.5,31.2,34.3,8.4
Kyle Kuzma,8,,PF,4100,LAL,SAS,1,114,18,10,104,111,16%,7,8,9,30,26,26,15.8,19.4,10.5,28.4,30.0,23.1,5.6,30.4,25.0,6.1
Timothe Luwawu,5,,SF,4100,BKN,PHI,1,110,18,11,104,98,16%,8,9,7,24,27,20,16.6,13.3,2.3,24.3,23.0,18.4,4.5,26.4,27.3,6.7
Trey Burke,,O,PG,4100,DAL,@DEN,2,110,20,9,102,113,14%,7,6,7,13,16,18,11.2,12.3,5.3,19.2,0.0,0.0,0.0,,0.0,0.0
Maxi Kleber,2,,PF,4000,DAL,@DEN,2,110,11,15,102,113,1%,5,4,4,24,23,23,18.9,17.9,13.6,22.3,24.5,18.0,4.5,36,28.1,7.0
Dwight Powell,,,C,4000,DAL,@DEN,2,110,11,12,102,113,1%,3,3,3,17,21,21,16.2,16.0,9.5,22.5,18.0,14.4,3.6,10.4,10.0,2.5
Marc Gasol,,,C,4000,LAL,SAS,1,114,11,14,104,111,-2%,5,3,3,21,20,19,18.7,18.6,6.9,30.2,20.5,18.5,4.6,13.6,5.2,1.3
Willie Cauley-Stein,2,,C,4000,DAL,@DEN,2,110,16,18,102,113,-12%,6,4,3,18,15,14,15.3,13.3,2.7,23.9,22.0,21.1,5.3,26.3,23.3,5.8
Bruce Brown,11,,SG,3900,BKN,PHI,1,110,,,104,98,16%,3,2,2,13,9,9,6.7,6.7,-2.0,15.4,27.0,23.5,6.0,17.8,7.2,1.8
Kevin Porter,,O,SF,3900,CLE,@MEM,0,103,,,104,107,-11%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Derrick Jones Jr.,7,,SF,3900,POR,MIN,1,122,11,6,105,113,-5%,5,6,6,24,31,31,18.0,17.6,6.9,28.3,30.0,21.3,5.5,18.8,17.1,4.4
DeAndre Jordan,1,,C,3900,BKN,PHI,1,110,12,13,104,98,-16%,2,2,2,12,17,18,16.1,17.7,10.9,24.6,19.5,21.6,5.5,18.1,25.2,6.5
Danny Green,10,,SF,3900,PHI,@BKN,0,114,14,11,106,104,-2%,10,8,7,27,25,24,20.5,18.9,9.5,28.3,30.5,22.2,5.7,32.3,20.5,5.3
De'Anthony Melton,1,,PG,3800,MEM,CLE,1,108,,,101,100,1%,6,6,6,20,20,20,15.9,15.9,11.7,20.1,18.5,17.9,4.7,21.2,25.1,6.6
Gary Trent,2,,SG,3800,POR,MIN,1,122,20,16,105,113,23%,11,10,10,25,21,21,16.5,16.5,4.1,28.8,21.5,16.8,4.4,27.4,8.2,2.2
Jake Layman,,,SF,3800,MIN,@POR,1,112,14,12,104,113,6%,4,5,4,18,16,16,15.5,11.8,4.4,19.1,17.5,11.9,3.1,12.7,6.0,1.6
Dwight Howard,1,,C,3800,PHI,@BKN,0,114,19,15,106,104,3%,3,2,3,15,13,14,12.0,14.0,6.2,21.8,15.0,16.4,4.3,15.1,23.9,6.3
Gary Harris,4,,SG,3800,DEN,DAL,1,113,14,5,101,104,8%,8,9,9,29,31,31,16.7,15.6,8.0,23.1,32.0,19.7,5.2,40,21.3,5.6
Facundo Campazzo,,,PG,3800,DEN,DAL,1,113,18,14,101,104,-23%,8,4,3,24,14,12,12.5,9.2,-1.9,20.3,18.5,14.3,3.8,0,0.0,0.0
Tony Bradley,,,PF,3800,PHI,@BKN,0,114,,,106,104,3%,7,7,7,17,17,17,21.1,21.1,21.1,21.1,0.0,0.0,0.0,0,0.0,0.0
Jeff Green,1,,PF,3800,BKN,PHI,1,110,9,9,104,98,-3%,2,3,3,18,16,16,9.3,8.4,4.2,12.5,23.5,16.9,4.4,28.9,22.7,6.0
Desmond Bane,,,SG,3800,MEM,CLE,1,108,16,10,101,100,1%,8,9,7,23,26,23,17.0,14.6,7.9,21.2,22.5,15.7,4.1,23.6,18.2,4.8
Matisse Thybulle,2,,SF,3700,PHI,@BKN,0,114,11,9,106,104,-2%,4,4,2,17,16,12,12.1,8.1,-0.3,16.4,22.5,15.5,4.2,17.4,10.2,2.8
Tyrese Maxey,3,,SG,3700,PHI,@BKN,0,114,21,9,106,104,-3%,6,6,6,16,16,15,11.5,10.7,4.8,16.5,24.0,18.2,4.9,20.9,28.6,7.7
Ed Davis,1,,C,3700,MIN,@POR,1,112,11,12,104,113,-14%,4,3,3,19,16,13,15.3,12.7,5.4,20.1,18.0,17.5,4.7,13.6,4.2,1.1
Devin Vassell,,,SG,3600,SAS,@LAL,1,108,13,11,103,102,-2%,5,4,4,20,15,16,13.7,13.0,6.4,19.5,16.0,12.5,3.5,14.3,16.2,4.5
Dante Exum,,O,PG,3600,CLE,@MEM,0,103,14,6,104,107,0%,4,5,4,18,21,19,12.1,12.3,4.0,20.7,0.0,0.0,0.0,,0.0,0.0
Isaac Okoro,1,,SF,3600,CLE,@MEM,0,103,9,3,104,107,-11%,5,5,5,35,34,34,12.6,12.6,4.8,20.3,28.5,15.5,4.3,39.3,20.4,5.7
Zach Collins,,O,PF,3600,POR,MIN,1,122,,,105,113,-9%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Chris Chiozza,2,,PG,3600,BKN,PHI,1,110,,,104,98,3%,1,5,5,5,12,12,7.3,7.3,-2.2,16.8,18.0,14.9,4.1,15.7,24.6,6.8
Bol Bol,,,C,3600,DEN,DAL,1,113,,,101,104,-8%,2,1,1,4,5,5,1.4,1.4,-1.0,3.8,0.0,0.0,0.0,0,0.0,0.0
Drew Eubanks,,O,C,3600,SAS,@LAL,1,108,11,5,103,102,1%,3,4,4,17,20,20,15.4,15.4,14.7,16.1,0.0,0.0,0.0,,0.0,0.0
Kentavious Caldwell-Pope,,O,SG,3600,LAL,SAS,1,114,14,15,104,111,-11%,7,6,6,22,24,24,16.4,17.0,13.9,20.0,0.0,0.0,0.0,,0.0,0.0
Wesley Matthews,,,SF,3600,LAL,SAS,1,114,9,11,104,111,-11%,6,4,4,29,24,21,14.6,11.5,4.7,18.3,22.5,12.0,3.3,21.5,4.2,1.2
Isaiah Hartenstein,,,PF,3600,DEN,DAL,1,113,28,18,101,104,-5%,4,4,4,9,9,9,11.7,11.7,7.9,15.6,0.0,0.0,0.0,5.2,5.7,1.6
Matthew Dellavedova,,O,PG,3600,CLE,@MEM,0,103,,,104,107,6%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Alex Caruso,,,PG,3600,LAL,SAS,1,114,,,104,111,0%,3,4,4,12,14,14,9.2,9.2,4.0,14.3,16.0,11.4,3.2,20.4,13.1,3.6
Tre Jones,,,PG,3500,SAS,@LAL,1,108,,,103,102,-8%,4,4,4,5,5,5,8.1,8.1,-0.5,16.6,0.0,0.0,0.0,0.9,0.0,0.0
Devontae Cacok,,,PF,3500,LAL,SAS,1,114,,,104,111,16%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Vlatko Cancar,,,SF,3500,DEN,DAL,1,113,,,101,104,-9%,1,1,1,2,2,2,-0.5,-0.5,-1.2,0.2,0.0,0.0,0.0,0,0.0,0.0
Dakota Mathias,,,SG,3500,PHI,@BKN,0,114,,,106,104,-2%,3,4,4,5,6,6,7.1,7.1,1.6,12.7,0.0,0.0,0.0,12.8,5.7,1.6
Wesley Iwundu,,,SG,3500,DAL,@DEN,2,110,,,102,113,-5%,2,3,3,3,5,5,4.8,4.8,0.7,9.0,0.0,0.0,0.0,0,0.0,0.0
Josh Green,,,SG,3500,DAL,@DEN,2,110,,,102,113,-6%,0,1,1,7,6,6,2.6,2.6,-0.7,5.9,0.0,0.0,0.0,2.5,1.2,0.3
Keljin Blevins,,,PG,3500,POR,MIN,1,122,,,105,113,-9%,2,2,2,6,6,6,2.2,2.2,-2.1,6.4,0.0,0.0,0.0,3.7,1.5,0.4
Marques Bolden,,,PF,3500,CLE,@MEM,0,103,,,104,107,7%,1,0,0,5,4,4,4.8,4.8,-0.4,9.9,0.0,0.0,0.0,0,0.0,0.0
Zeke Nnaji,,,PF,3500,DEN,DAL,1,113,,,101,104,-5%,0,0,0,1,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Jaden McDaniels,,,SF,3500,MIN,@POR,1,112,,,104,113,-14%,2,2,2,5,6,6,6.8,6.8,0.5,13.1,0.0,0.0,0.0,12,11.3,3.2
CJ Elleby,,,SF,3500,POR,MIN,1,122,,,105,113,-5%,2,2,2,6,6,6,3.1,3.1,0.7,5.5,0.0,0.0,0.0,7.3,7.0,2.0
Jontay Porter,,O,SF,3500,MEM,CLE,1,108,,,101,100,-1%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Tyrell Terry,,,PG,3500,DAL,@DEN,2,110,,,102,113,14%,1,1,1,2,4,4,2.3,2.3,0.4,4.2,0.0,0.0,0.0,0,0.0,0.0
RJ Hampton,,,PG,3500,DEN,DAL,1,113,,,101,104,-23%,1,0,0,1,1,1,0.7,0.7,-0.7,2.1,0.0,0.0,0.0,0,0.0,0.0
Markus Howard,,,PG,3500,DEN,DAL,1,113,,,101,104,-23%,0,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Lamar Stevens,1,,PF,3500,CLE,@MEM,0,103,,,104,107,8%,9,5,5,18,11,11,9.3,9.3,0.7,17.9,16.5,14.4,4.1,20.5,3.6,1.0
Trey Lyles,,,PF,3500,SAS,@LAL,1,108,,,103,102,1%,3,2,2,12,10,10,7.0,7.0,1.7,12.3,0.0,0.0,0.0,0.9,0.0,0.0
Greg Whittington,,O,SF,3500,DEN,DAL,1,113,,,101,104,-5%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Nate Hinton,,,SG,3500,DAL,@DEN,2,110,,,102,113,-6%,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Killian Tillie,,O,PF,3500,MEM,CLE,1,108,,,101,100,5%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Sean McDermott,,,SF,3500,MEM,CLE,1,108,,,101,100,-6%,2,2,2,10,14,14,4.0,4.0,-0.9,9.0,0.0,0.0,0.0,0,0.0,0.0
Ashton Hagans,,O,SG,3500,MIN,@POR,1,112,,,104,113,15%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Isaiah Joe,,,PG,3500,PHI,@BKN,0,114,,,106,104,-2%,2,2,2,6,7,7,5.3,5.3,1.9,8.8,10.5,7.1,2.0,7.8,3.0,0.9
Paul Reed,,,SF,3500,PHI,@BKN,0,114,,,106,104,-6%,1,1,1,1,1,1,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0,0.0,0.0
Tyler Bey,,,SF,3500,DAL,@DEN,2,110,,,102,113,1%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
PJ Dozier,,,SG,3500,DEN,DAL,1,113,15,11,101,104,0%,6,5,5,18,19,19,14.1,14.3,9.4,19.1,18.0,13.8,3.9,26.1,19.1,5.5
Reggie Perry,,O,PF,3500,BKN,PHI,1,110,,,104,98,-9%,3,2,2,5,5,5,4.9,4.9,1.3,8.5,0.0,0.0,0.0,,0.0,0.0
Xavier Tillman,,,PF,3500,MEM,CLE,1,108,,,101,100,5%,6,6,6,18,18,18,12.8,12.8,12.2,13.4,15.5,13.6,3.9,19.9,12.2,3.5
Thon Maker,,,C,3500,CLE,@MEM,0,103,,,104,107,7%,3,2,2,16,10,10,9.6,9.6,3.1,16.0,11.0,10.3,2.9,5,0.0,0.0
Nicolas Claxton,,O,PF,3500,BKN,PHI,1,110,,,104,98,-9%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Rodions Kurucs,,,PF,3500,BKN,PHI,1,110,,,104,98,-3%,1,1,1,3,4,4,2.2,2.2,0.5,3.9,0.0,0.0,0.0,1.4,0.0,0.0
Terrance Ferguson,,O,SG,3500,PHI,@BKN,0,114,,,106,104,-2%,0,1,1,2,4,4,0.7,0.7,-0.1,1.5,0.0,0.0,0.0,,0.0,0.0
Quinn Cook,,,PG,3500,LAL,SAS,1,114,,,104,111,13%,1,1,1,1,3,3,2.4,2.4,-1.6,6.4,0.0,0.0,0.0,2,5.0,1.4
Harry Giles,,,PF,3500,POR,MIN,1,122,,,105,113,-9%,2,2,2,9,8,8,9.4,9.4,3.3,15.5,0.0,0.0,0.0,11.1,6.4,1.8
Anfernee Simons,,,PG,3500,POR,MIN,1,122,18,7,105,113,23%,3,4,5,9,11,11,6.1,7.9,-0.1,15.9,0.0,0.0,0.0,12,13.5,3.9
Grayson Allen,,,SG,3500,MEM,CLE,1,108,13,6,101,100,1%,4,4,5,15,19,20,9.8,11.3,5.3,17.3,17.0,11.3,3.2,16.1,16.4,4.7
Rodney Hood,,Q,SF,3500,POR,MIN,1,122,12,4,105,113,-5%,2,3,3,10,13,13,7.0,7.0,2.6,11.4,13.0,8.3,2.4,16,9.2,2.6
Tim Frazier,,,PG,3500,MEM,CLE,1,108,,,101,100,-22%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
Tyler Johnson,,O,PG,3500,BKN,PHI,1,110,,,104,98,3%,3,2,2,11,8,8,7.7,7.7,-3.1,18.5,0.0,0.0,0.0,0,0.0,0.0
Damyean Dotson,1,P,SG,3500,CLE,@MEM,0,103,13,8,104,107,-11%,8,6,5,22,20,19,10.6,9.4,3.3,15.6,23.0,14.2,4.1,35.3,28.4,8.1
Alfonzo McKinnie,,,SF,3500,LAL,SAS,1,114,,,104,111,28%,1,1,1,1,3,3,4.2,4.2,0.2,8.1,0.0,0.0,0.0,2,0.0,0.0
Jaren Jackson,,O,PF,3500,MEM,CLE,1,108,,,101,100,5%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Mike Scott,,O,PF,3500,PHI,@BKN,0,114,13,5,106,104,-6%,3,4,4,14,16,16,8.5,8.5,4.2,12.8,0.0,0.0,0.0,,0.0,0.0
Keita Bates-Diop,,,SF,3500,SAS,@LAL,1,108,,,103,102,4%,0,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0
