Player Name,Pos,Salary,Team,Opp,Line,Proj FP,Actual FP
Nathan MacKinnon,C,8900,COL,CHI,1,18.6,39.7
Alexander Ovechkin,W,8800,WAS,TB,1,17.0,25.3
Patrick Kane,W,8700,CHI,COL,2,17.5,16.8
Auston Matthews,C,8600,TOR,BUF,1,18.1,9.6
Evgeni Malkin,C,8500,PIT,CLS,1,15.4,20.8
Nikita Kucherov,W,8200,TB,WAS,1,18.8,38.9
Jack Eichel,C,8100,BUF,TOR,1,17.5,44.8
Tyler Seguin,W,8100,DAL,STL,1,16.8,8.0
Anze Kopitar,C,7900,LA,SJ,1,13.1,1.6
Jake Guentzel,W,7800,PIT,CLS,1,15.1,32.8
Claude Giroux,W,7800,PHI,DET,2,13.3,3.2
Steven Stamkos,C,7700,TB,WAS,2,15.9,3.2
Evander Kane,W,7600,SJ,LA,1,13.1,4.8
Patrik Laine,W,7600,WPG,ANH,1,13.7,19.7
Evgeny Kuznetsov,C,7600,WAS,TB,1,13.1,26.9
Sebastian Aho,C,7500,CAR,NSH,1,15.4,0.0
Mark Scheifele,C,7400,WPG,ANH,1,14.2,8.0
John Carlson,D,7400,WAS,TB,25,13.8,11.2
Filip Forsberg,W,7400,NSH,CAR,1,14.6,14.4
Brayden Point,C,7400,TB,WAS,1,14.8,26.9
Mark Stone,W,7300,VGK,ARI,2,14.5,4.8
Logan Couture,C,7200,SJ,LA,1,13.9,21.6
John Tavares,C,7200,TOR,BUF,2,16.9,30.4
Sean Couturier,C,7200,PHI,DET,1,14.9,28.5
Teuvo Teravainen,W,7100,CAR,NSH,1,12.4,3.2
Jeff Skinner,W,7100,BUF,TOR,2,13.3,15.2
Brent Burns,D,7000,SJ,LA,35,14.9,3.2
Cam Atkinson,W,7000,CLS,PIT,1,13.1,3.2
T.J. Oshie,W,6900,WAS,TB,2,10.8,29.3
Erik Karlsson,D,6800,SJ,LA,39,14.6,17.6
Ryan O'Reilly,C,6800,STL,DAL,2,13.1,28.0
Alexander Radulov,W,6800,DAL,STL,2,14.2,8.0
Matt Duchene,C,6700,NSH,CAR,2,12.0,9.6
David Perron,W,6700,STL,DAL,2,10.0,19.2
Andrei Svechnikov,W,6700,CAR,NSH,1,11.1,4.8
Phil Kessel,W,6600,ARI,VGK,1,14.0,8.0
Blake Wheeler,C,6600,WPG,ANH,2,14.3,19.7
Jamie Benn,W,6600,DAL,STL,1,13.0,12.8
Dougie Hamilton,D,6600,CAR,NSH,48,11.7,3.2
Kyle Connor,W,6600,WPG,ANH,1,13.6,16.8
Dylan Larkin,C,6600,DET,PHI,1,16.1,8.0
Travis Konecny,W,6500,PHI,DET,2,11.1,4.8
Jonathan Audy-Marchessault,W,6500,VGK,ARI,2,13.5,14.9
Max Pacioretty,W,6500,VGK,ARI,1,12.0,8.0
Kris Letang,D,6400,PIT,CLS,56,13.3,21.6
William Karlsson,C,6400,VGK,ARI,1,11.8,3.2
Victor Hedman,D,6400,TB,WAS,59,13.2,16.5
Jonathan Toews,C,6400,CHI,COL,1,13.9,12.8
Brady Tkachuk,W,6400,OTT,MIN,2,13.0,16.8
Victor Olofsson,W,6300,BUF,TOR,1,8.7,20.0
Drew Doughty,D,6300,LA,SJ,63,11.5,0.0
Alex DeBrincat,W,6300,CHI,COL,2,14.1,6.4
Ryan Getzlaf,C,6300,ANH,WPG,1,11.5,8.0
Jakob Silfverberg,W,6300,ANH,WPG,2,10.9,0.0
Roman Josi,D,6200,NSH,CAR,67,13.8,6.4
Brayden Schenn,C,6200,STL,DAL,1,11.5,12.8
Zach Parise,W,6200,MIN,OTT,2,13.0,13.6
Zachary Werenski,D,6100,CLS,PIT,70,10.9,13.3
Eric Staal,C,6100,MIN,OTT,1,11.4,22.1
Rickard Rakell,W,6100,ANH,WPG,1,13.4,3.2
Jakub Voracek,W,6100,PHI,DET,1,12.8,24.5
Alex Pietrangelo,D,6000,STL,DAL,74,12.2,11.2
Jean-Gabriel Pageau,C,6000,OTT,MIN,1,9.0,1.6
Roope Hintz,C,5900,DAL,STL,1,8.5,18.4
Timo Meier,W,5900,SJ,LA,2,14.9,9.6
Jakub Vrana,W,5800,WAS,TB,2,9.9,34.9
Jason Zucker,W,5700,MIN,OTT,1,11.5,13.6
Ondrej Palat,W,5700,TB,WAS,1,9.0,9.6
Pierre-Luc Dubois,C,5600,CLS,PIT,1,11.4,11.7
William Nylander,W,5600,TOR,BUF,1,11.7,6.4
Dustin Brown,W,5600,LA,SJ,1,10.0,0.0
Thomas Chabot,D,5500,OTT,MIN,84,13.3,6.4
Ryan Johansen,C,5500,NSH,CAR,1,10.5,0.0
Sam Reinhart,W,5500,BUF,TOR,1,11.9,3.2
Patric Hornqvist,W,5500,PIT,CLS,3,10.5,3.2
Gustav Nyquist,W,5500,CLS,PIT,2,10.8,47.7
Seth Jones,D,5400,CLS,PIT,89,12.9,11.7
Nick Schmaltz,W,5400,ARI,VGK,1,10.1,4.8
Cale Makar,D,5400,COL,CHI,91,9.0,17.3
Kevin Hayes,C,5400,PHI,DET,3,10.9,16.8
Andre Burakovsky,W,5400,COL,CHI,1,7.8,0.0
Joe Pavelski,C,5400,DAL,STL,3,12.3,3.2
Tyler Bertuzzi,W,5300,DET,PHI,1,10.5,6.4
Mats Zuccarello,W,5300,MIN,OTT,1,11.5,11.2
Jaden Schwartz,W,5300,STL,DAL,1,11.6,6.4
Ryan Suter,D,5300,MIN,OTT,98,9.3,8.0
Morgan Rielly,D,5200,TOR,BUF,100,13.4,8.0
Jeff Carter,W,5200,LA,SJ,2,11.2,11.2
Ivan Provorov,D,5200,PHI,DET,102,10.3,16.0
Oliver Bjorkstrand,W,5200,CLS,PIT,2,9.6,12.8
Nikolaj Ehlers,W,5200,WPG,ANH,2,11.7,13.6
Derek Stepan,C,5200,ARI,VGK,3,10.9,1.6
Clayton Keller,W,5200,ARI,VGK,1,12.1,1.6
Reilly Smith,W,5100,VGK,ARI,1,11.3,4.8
Alex Galchenyuk,W,5100,PIT,CLS,2,11.1,3.2
Anthony Duclair,W,5100,OTT,MIN,2,8.7,4.8
Kevin Shattenkirk,D,5100,TB,WAS,112,8.4,12.8
Nazem Kadri,C,5000,COL,CHI,2,11.0,3.2
Adam Henrique,C,5000,ANH,WPG,2,9.2,1.6
Mikael Granlund,W,5000,NSH,CAR,2,11.6,6.4
Jordan Staal,C,4900,CAR,NSH,2,9.5,4.8
