Player Name,Pos,Salary,Team,Opp,Line,Proj FP,Actual FP
Taylor Hall,W,7800,NJ,PHI,1,16.5,11.2
Jack Eichel,C,7800,BUF,MON,1,17.5,55.4
Claude Giroux,W,7500,PHI,NJ,1,13.3,13.3
Jeff Skinner,W,7300,BUF,MON,2,13.3,21.6
Anze Kopitar,C,7300,LA,VAN,1,13.1,14.4
Brendan Gallagher,W,7200,MON,BUF,1,12.6,3.2
Sean Couturier,C,7000,PHI,NJ,2,14.9,21.6
Jakub Voracek,W,6900,PHI,NJ,1,12.8,6.4
Brock Boeser,W,6800,VAN,LA,1,14.5,9.6
Max Domi,C,6700,MON,BUF,2,11.9,1.6
Tomas Tatar,W,6600,MON,BUF,1,10.7,4.8
Dustin Brown,W,6500,LA,VAN,1,10.0,0.0
Elias Pettersson,C,6400,VAN,LA,1,14.6,15.2
Travis Konecny,W,6400,PHI,NJ,2,11.1,23.7
Kyle Palmieri,W,6300,NJ,PHI,2,12.4,9.6
James van Riemsdyk,W,6200,PHI,NJ,3,11.3,4.8
Bo Horvat,C,6000,VAN,LA,2,13.0,12.8
Sam Reinhart,W,5900,BUF,MON,1,11.9,11.7
Drew Doughty,D,5900,LA,VAN,23,11.5,9.6
Shea Weber,D,5800,MON,BUF,24,12.2,8.0
Rasmus Dahlin,D,5700,BUF,MON,25,11.1,20.2
P.K. Subban,D,5500,NJ,PHI,26,11.7,4.8
Kevin Hayes,C,5500,PHI,NJ,1,10.9,17.3
Jonathan Drouin,W,5400,MON,BUF,3,10.7,8.0
Alexander Edler,D,5400,VAN,LA,29,12.2,18.4
Nico Hischier,C,5400,NJ,PHI,1,12.1,1.6
Jesperi Kotkaniemi,C,5300,MON,BUF,3,9.1,16.8
Victor Olofsson,W,5300,BUF,MON,1,8.7,18.9
Tyler Toffoli,W,5200,LA,VAN,3,10.4,18.4
Tanner Pearson,W,5100,VAN,LA,2,8.5,19.7
Blake Coleman,W,4900,NJ,PHI,3,9.3,3.2
Tyler Myers,D,4900,VAN,LA,37,9.4,4.8
Rasmus Ristolainen,D,4800,BUF,MON,38,11.5,1.6
Marcus Johansson,C,4800,BUF,MON,2,9.0,23.2
Oskar Lindblom,W,4800,PHI,NJ,2,9.7,11.2
Phillip Danault,C,4700,MON,BUF,1,9.4,1.6
J.T. Miller,W,4700,VAN,LA,1,9.7,40.8
Jack Hughes,C,4600,NJ,PHI,3,12.2,0.0
Ivan Provorov,D,4600,PHI,NJ,45,10.3,23.7
Travis Zajac,C,4500,NJ,PHI,2,7.3,1.6
Ilya Kovalchuk,W,4500,LA,VAN,2,10.9,3.2
Jeff Petry,D,4500,MON,BUF,49,9.9,3.2
Michael Ferland,W,4400,VAN,LA,3,9.5,8.0
Jeff Carter,C,4400,LA,VAN,2,11.2,8.0
Nikita Gusev,W,4300,NJ,PHI,1,12.5,1.6
Artturi Lehkonen,W,4300,MON,BUF,2,8.9,9.6
Scott Laughton,C,4200,PHI,NJ,3,7.0,4.8
Wayne Simmonds,W,4200,NJ,PHI,3,8.5,4.8
Quinn Hughes,D,4100,VAN,LA,60,7.2,23.7
Adrian Kempe,C,4100,LA,VAN,2,7.4,1.6
Matt Niskanen,D,4000,PHI,NJ,63,8.1,11.7
Jesper Bratt,W,4000,NJ,PHI,2,10.2,0.0
Casey Mittelstadt,C,4000,BUF,MON,3,7.6,3.2
Colin Miller,D,3900,BUF,MON,67,9.4,12.8
Josh Leivo,W,3800,VAN,LA,2,7.6,13.6
Alex Iafallo,W,3800,LA,VAN,1,8.0,9.6
Joel Armia,W,3700,MON,BUF,3,8.4,40.9
Nick Suzuki,W,3700,MON,BUF,2,0.0,10.1
Brandon Sutter,C,3600,VAN,LA,3,6.7,40.0
Vladimir Sobotka,W,3500,BUF,MON,2,5.2,3.2
Alec Martinez,D,3500,LA,VAN,95,8.7,4.8
Carsen Twarynski,W,3300,PHI,NJ,3,0.0,3.2
Jimmy Vesey,W,3300,BUF,MON,3,8.7,1.6
Evan Rodrigues,C,3200,BUF,MON,3,8.7,0.0
Adam Gaudette,W,3100,VAN,LA,3,5.3,13.3
Carl Grundstrom,W,3000,LA,VAN,3,6.0,11.2
