Player Name,Salary,Team,Opp,Proj FP,Actual FP
Jacob Markstrom,8500,VAN,LA,20.8,0.0
Carter Hart,8300,PHI,NJ,17.1,40.0
Carter Hutton,7800,BUF,MON,18.9,14.4
Keith Kinkaid,7600,MON,BUF,16.5,0.0
Jon Quick,7400,LA,VAN,15.5,-18.4
Cory Schneider,7200,NJ,PHI,15.4,8.0
