Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,Line,PP,GS,L5 TOI,L40 TOI,S TOI,L5 SOG,L40 SOG,S SOG,L5 FP,L40 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Taylor Hall,1,Q,W,7800,NJ,@PHI,3,L1,P1,3.13,19.4,19.4,19.4,4.5,4.5,4.5,15.2,15.2,15.2,11.8,18.6,16.5,2.1,11.2,1.4
Jack Eichel,,,C,7800,BUF,MON,1,L1,P1,3.06,21.5,21.5,21.5,2.7,2.7,2.7,15.2,15.2,15.2,-4.3,34.7,17.5,2.2,55.4,7.1
Claude Giroux,,,W,7500,PHI,NJ,4,L1,P1,3.37,17.5,17.5,17.5,3.0,3.0,3.0,4.8,4.8,4.8,4.8,4.8,13.3,1.8,13.3,1.8
Jeff Skinner,,,W,7300,BUF,MON,1,L2,P1,3.06,16.9,16.9,16.9,4.0,4.0,4.0,18.3,18.3,18.3,6.5,30.1,13.3,1.8,21.6,3.0
Anze Kopitar,,,C,7300,LA,@VAN,0,L1,P1,2.50,22.2,22.2,22.2,3.5,3.5,3.5,25.7,25.7,25.7,10.4,41.0,13.1,1.8,14.4,2.0
Brendan Gallagher,,,W,7200,MON,@BUF,3,L1,P1,2.94,18.7,18.7,18.7,4.5,4.5,4.5,24.0,24.0,24.0,-3.2,51.2,12.6,1.8,3.2,0.4
Sean Couturier,1,,C,7000,PHI,NJ,4,L2,P2,3.37,19.4,19.4,19.4,3.0,3.0,3.0,6.4,6.4,6.4,6.4,6.4,14.9,2.1,21.6,3.1
Jakub Voracek,,,W,6900,PHI,NJ,4,L1,P1,3.37,16.1,16.1,16.1,3.0,3.0,3.0,4.8,4.8,4.8,4.8,4.8,12.8,1.9,6.4,0.9
Brock Boeser,1,,W,6800,VAN,LA,3,L1,P1,3.00,20.6,20.6,20.6,4.0,4.0,4.0,10.4,10.4,10.4,9.3,11.5,14.5,2.1,9.6,1.4
Max Domi,,,C,6700,MON,@BUF,3,L2,P2,2.94,17.9,17.9,17.9,4.5,4.5,4.5,19.8,19.8,19.8,-1.4,41.0,11.9,1.8,1.6,0.2
Tomas Tatar,,,W,6600,MON,@BUF,3,L1,P2,2.94,17.6,17.6,17.6,4.0,4.0,4.0,13.5,13.5,13.5,-1.0,27.9,10.7,1.6,4.8,0.7
Dustin Brown,,,W,6500,LA,@VAN,0,L1,P1,2.50,19.5,19.5,19.5,3.0,3.0,3.0,14.8,14.8,14.8,0.7,28.9,10.0,1.5,0.0,0.0
Elias Pettersson,1,,C,6400,VAN,LA,3,L1,P1,3.00,20.8,20.8,20.8,1.5,1.5,1.5,3.2,3.2,3.2,0.9,5.5,14.6,2.3,15.2,2.4
Travis Konecny,,,W,6400,PHI,NJ,4,L2,P2,3.37,16.7,16.7,16.7,3.0,3.0,3.0,30.4,30.4,30.4,30.4,30.4,11.1,1.7,23.7,3.7
