Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,Line,PP,GS,L5 TOI,L40 TOI,S TOI,L5 SOG,L40 SOG,S SOG,L5 FP,L40 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Nathan MacKinnon,,,C,9000,COL,@VGK,1,L1,P1,,20.2,20.9,20.9,3.6,4.6,4.6,16.3,22.4,22.4,10.5,34.3,18.6,2.1,0.0,0.0
Connor McDavid,,,C,8900,EDM,@VAN,1,L1,P1,3.33,22.1,22.3,22.3,3.0,3.2,3.2,13.2,20.7,20.7,5.6,35.8,19.2,2.2,0.0,0.0
Leon Draisaitl,,,W,8800,EDM,@VAN,1,L1,P1,3.33,22.0,22.7,22.7,3.4,3.1,3.1,16.3,20.4,20.4,8.4,32.4,16.4,1.9,0.0,0.0
Jack Eichel,,,C,8800,BUF,@OTT,1,L1,P1,,22.6,21.8,21.8,3.8,3.6,3.6,27.8,21.2,21.2,6.6,35.7,17.5,2.0,0.0,0.0
Artemi Panarin,,,W,8600,NYR,@PHI,0,L2,P1,3.21,20.4,20.5,20.5,3.2,2.9,2.9,22.7,17.8,17.8,8.2,27.4,13.9,1.6,0.0,0.0
Steven Stamkos,,,W,8500,TB,FLA,1,L2,P1,,20.0,18.4,18.4,3.8,3.2,3.2,13.5,15.8,15.8,4.8,26.8,15.9,1.9,0.0,0.0
David Pastrnak,,,W,8500,BOS,WAS,1,L1,P1,,20.7,19.5,19.5,3.4,3.8,3.8,15.7,21.2,21.2,7.6,34.7,17.6,2.1,0.0,0.0
Patrick Kane,,,W,8500,CHI,NJ,1,L2,P1,3.08,20.6,21.2,21.2,4.6,3.6,3.6,28.4,18.5,18.5,6.3,30.8,17.5,2.1,0.0,0.0
Alexander Ovechkin,,,W,8300,WAS,@BOS,1,L1,P1,3.25,19.4,20.6,20.6,4.2,4.7,4.7,11.0,18.2,18.2,4.3,32.0,17.0,2.0,0.0,0.0
Nikita Kucherov,,,W,8200,TB,FLA,1,L1,P1,,17.9,18.6,18.6,3.4,2.9,2.9,17.4,16.0,16.0,4.0,27.9,18.8,2.3,0.0,0.0
Patrice Bergeron,,,C,8000,BOS,WAS,1,L1,P1,,20.5,19.4,19.4,5.6,3.8,3.8,21.5,17.3,17.3,7.2,27.5,16.6,2.1,0.0,0.0
