Player Name,Pos,Salary,Team,Opp,Line,Proj FP,Actual FP
Auston Matthews,C,8800,TOR,MIN,1,18.1,16.8
Nikita Kucherov,W,8700,TB,MON,1,18.8,19.7
Steven Stamkos,W,8200,TB,MON,1,15.9,25.3
Mark Scheifele,C,8100,WPG,ARI,1,14.2,29.0
Patrik Laine,W,8000,WPG,ARI,1,13.7,11.7
Filip Forsberg,W,7800,NSH,VGK,2,14.6,18.4
Mitchell Marner,W,7700,TOR,MIN,2,15.3,35.4
Johnny Gaudreau,W,7600,CGY,PHI,1,16.3,4.8
Brayden Point,C,7600,TB,MON,1,14.8,1.6
Mark Stone,W,7500,VGK,NSH,2,14.5,20.5
Anze Kopitar,C,7500,LA,CAR,1,13.1,8.0
Viktor Arvidsson,W,7400,NSH,VGK,1,14.1,12.8
John Tavares,C,7400,TOR,MIN,2,16.9,13.6
Blake Wheeler,W,7300,WPG,ARI,1,14.3,8.0
Sebastian Aho,C,7300,CAR,LA,1,15.4,17.2
Claude Giroux,W,7300,PHI,CGY,1,13.3,1.6
Matt Duchene,C,7300,NSH,VGK,2,12.0,8.0
Dylan Larkin,C,7200,DET,VAN,1,16.1,16.8
Phil Kessel,W,7100,ARI,WPG,1,14.0,18.1
Brendan Gallagher,W,7100,MON,TB,1,12.6,3.2
Brock Boeser,W,7000,VAN,DET,1,14.5,28.2
Sean Monahan,C,7000,CGY,PHI,1,14.7,3.2
Sean Couturier,C,6900,PHI,CGY,2,14.9,14.4
Jonathan Audy-Marchessault,W,6800,VGK,NSH,1,13.5,12.8
Roman Josi,D,6700,NSH,VGK,29,13.8,14.4
Anthony Mantha,W,6700,DET,VAN,1,13.0,14.4
Tomas Tatar,W,6600,MON,TB,1,10.7,4.8
Max Pacioretty,W,6600,VGK,NSH,2,12.0,11.2
Max Domi,C,6600,MON,TB,2,11.9,16.5
Elias Pettersson,C,6500,VAN,DET,1,14.6,33.8
Jakub Voracek,W,6500,PHI,CGY,1,12.8,0.0
Matthew Tkachuk,W,6500,CGY,PHI,2,14.1,3.2
Mark Giordano,D,6500,CGY,PHI,37,13.1,14.4
William Karlsson,C,6400,VGK,NSH,1,11.8,9.6
Teuvo Teravainen,W,6400,CAR,LA,1,12.4,10.0
Dustin Brown,W,6400,LA,CAR,1,10.0,3.2
Travis Konecny,W,6400,PHI,CGY,2,11.1,8.0
Victor Hedman,D,6300,TB,MON,42,13.2,13.3
Morgan Rielly,D,6200,TOR,MIN,43,13.4,42.6
Dougie Hamilton,D,6200,CAR,LA,44,11.7,8.0
Clayton Keller,W,6100,ARI,WPG,1,12.1,4.8
Kyle Connor,W,6100,WPG,ARI,2,13.6,15.7
Drew Doughty,D,6100,LA,CAR,47,11.5,3.2
William Nylander,W,6000,TOR,MIN,1,11.7,8.0
Ryan Johansen,C,6000,NSH,VGK,1,10.5,4.8
James van Riemsdyk,W,5800,PHI,CGY,3,11.3,9.6
Tyson Barrie,D,5800,TOR,MIN,51,12.4,1.6
Eric Staal,C,5800,MIN,TOR,2,11.4,3.2
Elias Lindholm,W,5700,CGY,PHI,1,12.2,24.8
Kevin Hayes,C,5700,PHI,CGY,1,10.9,4.8
Zach Parise,W,5600,MIN,TOR,1,13.0,9.6
Reilly Smith,W,5600,VGK,NSH,1,11.3,16.8
Alexander Edler,D,5600,VAN,DET,57,12.2,40.7
Tyler Toffoli,W,5600,LA,CAR,2,10.4,4.8
Bo Horvat,C,5500,VAN,DET,2,13.0,3.2
Tyler Bertuzzi,W,5500,DET,VAN,1,10.5,9.6
Oliver Ekman-Larsson,D,5500,ARI,WPG,61,10.3,19.7
Erik Haula,C,5500,CAR,LA,3,9.8,9.6
Jonathan Drouin,W,5500,MON,TB,3,10.7,4.8
Andrei Svechnikov,W,5500,CAR,LA,2,11.1,3.2
Derek Stepan,C,5400,ARI,WPG,1,10.9,1.6
Shea Weber,D,5400,MON,TB,67,12.2,3.2
Jordan Staal,C,5400,CAR,LA,2,9.5,4.8
Kevin Shattenkirk,D,5400,TB,MON,70,8.4,4.8
J.T. Miller,W,5300,VAN,DET,1,9.7,33.0
Ryan Suter,D,5300,MIN,TOR,72,9.3,9.6
Mikael Granlund,W,5300,NSH,VGK,2,11.6,1.6
Nikolaj Ehlers,W,5300,WPG,ARI,2,11.7,6.4
Tyler Johnson,C,5200,TB,MON,2,9.7,15.2
Jesperi Kotkaniemi,C,5200,MON,TB,3,9.1,3.2
Jason Zucker,W,5200,MIN,TOR,1,11.5,3.2
Ondrej Palat,W,5200,TB,MON,2,9.0,12.8
Mikael Backlund,C,5200,CGY,PHI,2,10.1,3.2
Tanner Pearson,W,5100,VAN,DET,2,8.5,1.6
Paul Stastny,C,5100,VGK,NSH,2,10.3,8.5
Shea Theodore,D,5100,VGK,NSH,82,11.0,4.8
Andreas Athanasiou,C,5000,DET,VAN,2,12.1,4.8
Nino Niederreiter,W,5000,CAR,LA,1,11.2,3.2
Phillip Danault,C,4900,MON,TB,1,9.4,3.2
Mikko Koivu,C,4900,MIN,TOR,1,8.5,3.2
Jared Spurgeon,D,4800,MIN,TOR,88,10.4,8.0
Ryan Ellis,D,4800,NSH,VGK,89,11.4,21.3
Anthony Cirelli,C,4800,TB,MON,3,8.5,3.2
Ryan Dzingel,W,4800,CAR,LA,3,9.9,11.2
Oskar Lindblom,W,4800,PHI,CGY,2,9.7,3.2
Nick Schmaltz,W,4700,ARI,WPG,2,10.1,30.1
Ivan Provorov,D,4700,PHI,CGY,95,10.3,6.4
Joshua Morrissey,D,4700,WPG,ARI,96,9.6,25.0
Alexander Kerfoot,C,4600,TOR,MIN,3,7.6,1.6
Cody Glass,C,4600,VGK,NSH,3,6.8,16.5
Yanni Gourde,W,4600,TB,MON,2,10.2,4.8
Jeff Petry,D,4500,MON,TB,105,9.9,23.7
Andreas Johnson,W,4500,TOR,MIN,1,9.9,25.8
Tyler Myers,D,4500,VAN,DET,109,9.4,9.6
Michael Ferland,W,4400,VAN,DET,2,9.5,0.0
Adrian Kempe,C,4400,LA,CAR,3,7.4,0.0
Vincent Hinostroza,W,4400,ARI,WPG,3,9.8,4.8
Jeff Carter,W,4400,LA,CAR,2,11.2,9.6
Artturi Lehkonen,W,4400,MON,TB,2,8.9,4.8
Kevin Fiala,W,4300,MIN,TOR,2,10.1,0.0
Mathew Dumba,D,4300,MIN,TOR,118,12.7,9.6
Quinn Hughes,D,4300,VAN,DET,119,7.2,1.6
Alex Killorn,W,4200,TB,MON,3,8.1,1.6
Kasperi Kapanen,W,4200,TOR,MIN,2,9.3,3.2
Filip Hronek,D,4200,DET,VAN,123,8.2,6.4
Joel Armia,W,4200,MON,TB,3,8.4,3.2
Scott Laughton,C,4200,PHI,CGY,3,7.0,1.6
Neal Pionk,D,4200,WPG,ARI,127,9.2,3.2
Ilya Mikheyev,W,4100,TOR,MIN,3,9.1,3.2
Alex Iafallo,W,4000,LA,CAR,1,8.0,3.2
Matt Niskanen,D,4000,PHI,CGY,138,8.1,18.4
Josh Leivo,W,3900,VAN,DET,3,7.6,3.2
Luke Kunin,W,3900,MIN,TOR,3,8.2,16.8
T.J. Brodie,D,3900,CGY,PHI,144,8.1,4.8
Brandon Sutter,C,3800,VAN,DET,3,6.7,11.2
Taro Hirose,W,3700,DET,VAN,2,6.9,1.6
Mike Green,D,3700,DET,VAN,155,9.5,6.4
Brock McGinn,W,3700,CAR,LA,2,7.1,0.0
Brad Richardson,C,3600,ARI,WPG,3,6.7,4.8
Andrew Copp,C,3600,WPG,ARI,2,6.8,1.6
Jordan Weal,W,3600,MON,TB,2,6.8,4.8
Joel Eriksson Ek,C,3600,MIN,TOR,3,7.1,3.2
Cody Eakin,C,3600,VGK,NSH,3,7.6,3.2
Kyle Clifford,W,3600,LA,CAR,3,5.7,1.6
Jack Roslovic,W,3600,WPG,ARI,3,6.8,4.8
Tucker Poolman,D,3500,WPG,ARI,178,4.6,0.0
Derek Ryan,C,3500,CGY,PHI,3,6.9,9.6
Martin Necas,W,3500,CAR,LA,3,5.6,13.6
Nicolas Hague,D,3500,VGK,NSH,196,0.0,8.0
Alec Martinez,D,3500,LA,CAR,209,8.7,11.2
Luke Glendening,W,3500,DET,VAN,2,6.8,3.2
Ryan Hartman,W,3500,MIN,TOR,2,7.4,3.2
Trevor Moore,W,3400,TOR,MIN,3,5.6,3.2
Colton Sissons,C,3400,NSH,VGK,3,7.9,15.2
Christian Dvorak,C,3400,ARI,WPG,2,8.3,32.5
Mathieu Joseph,W,3400,TB,MON,3,7.0,3.2
Valtteri Filppula,C,3400,DET,VAN,3,6.0,1.6
Mathieu Perreault,W,3300,WPG,ARI,3,6.8,1.6
Carsen Twarynski,W,3300,PHI,CGY,3,0.0,0.0
Marcus Foligno,W,3300,MIN,TOR,3,5.7,6.4
Calle Jarnkrok,W,3300,NSH,VGK,1,6.9,15.2
Austin Watson,W,3300,NSH,VGK,3,7.8,4.8
Michael Grabner,W,3300,ARI,WPG,3,7.3,0.0
Michael Frolik,W,3300,CGY,PHI,2,7.9,15.2
Andrew Mangiapane,W,3300,CGY,PHI,3,6.4,16.8
Nick Bonino,C,3300,NSH,VGK,3,7.5,30.1
Barrett Hayton,W,3200,ARI,WPG,2,7.6,0.0
Valentin Zykov,W,3200,VGK,NSH,3,5.7,3.2
Adam Gaudette,W,3100,VAN,DET,3,5.3,0.0
Adam Erne,W,3000,DET,VAN,3,5.8,4.8
Tobias Rieder,W,3000,CGY,PHI,3,1.5,0.0
Mason Appleton,W,3000,WPG,ARI,3,5.3,0.0
Austin Wagner,W,3000,LA,CAR,3,5.9,1.6
