Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,Line,PP,GS,L5 TOI,L40 TOI,S TOI,L5 SOG,L40 SOG,S SOG,L5 FP,L40 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Damon Severson,,,D,3900,NJ,WAS,1,D1,,2.61,23.0,21.9,21.9,1.6,1.2,1.2,6.1,6.1,6.1,0.8,11.5,8.6,2.2,14.4,3.7
Dominik Kahun,,,W,3900,PIT,@EDM,2,L2,P2,3.09,14.4,13.2,13.2,1.4,1.7,1.7,6.9,8.5,8.5,0.1,16.9,8.6,2.2,8.0,2.1
Michael Matheson,,,D,3900,FLA,DAL,3,D3,,2.84,17.7,19.5,19.5,1.8,2.1,2.1,8.0,6.4,6.4,2.7,10.1,9.0,2.3,9.6,2.5
P.K. Subban,,,D,3800,NJ,WAS,1,D1,P2,2.61,19.0,22.4,22.4,1.8,2.2,2.2,5.1,6.8,6.8,1.5,12.2,11.7,3.1,11.7,3.1
Esa Lindell,,,D,3800,DAL,@FLA,0,D1,,2.66,23.1,23.5,23.5,1.6,1.3,1.3,10.6,7.6,7.6,1.7,13.5,9.5,2.5,13.3,3.5
Kasperi Kapanen,,,W,3800,TOR,@NYR,2,L1,P2,3.30,15.9,16.6,16.6,0.8,1.6,1.6,3.3,8.2,8.2,-0.1,16.5,9.3,2.4,12.8,3.4
Noel Acciari,,,W,3800,FLA,DAL,3,L2,,2.84,14.7,14.9,14.9,1.4,1.4,1.4,11.7,8.5,8.5,-0.4,17.3,5.4,1.4,54.0,14.2
Brady Skjei,,,D,3800,NYR,TOR,3,D3,,2.70,20.1,20.3,20.3,2.0,2.2,2.2,8.3,9.0,9.0,2.5,15.5,8.2,2.2,16.8,4.4
Mattias Janmark,,,W,3800,DAL,@FLA,0,L2,P2,2.66,15.0,14.5,14.5,1.4,1.1,1.1,5.2,6.3,6.3,0.6,12.0,6.8,1.8,1.6,0.4
Alexander Kerfoot,,,C,3700,TOR,@NYR,2,L3,P2,3.30,13.7,14.4,14.4,1.0,1.6,1.6,6.9,7.6,7.6,-0.5,15.6,7.6,2.1,9.6,2.6
Brandon Tanev,,,W,3700,PIT,@EDM,2,L3,,3.09,15.7,14.5,14.5,1.0,1.4,1.4,4.6,8.3,8.3,1.3,15.2,7.6,2.1,13.6,3.7
Anton Stralman,,,D,3700,FLA,DAL,3,D2,,2.84,20.1,21.0,21.0,0.8,1.2,1.2,3.8,7.0,7.0,0.1,13.9,6.9,1.9,20.0,5.4
Frank Vatrano,,,W,3700,FLA,DAL,3,L1,P2,2.84,14.8,15.3,15.3,2.4,2.4,2.4,10.1,9.4,9.4,2.2,16.5,10.3,2.8,11.2,3.0
Will Butcher,,,D,3700,NJ,WAS,1,D3,P2,2.61,17.1,18.7,18.7,0.6,1.2,1.2,7.1,7.1,7.1,2.1,12.0,7.9,2.1,3.2,0.9
Jesper Bratt,,,W,3700,NJ,WAS,1,L1,P2,2.61,12.7,13.1,13.1,2.0,1.3,1.3,7.5,6.3,6.3,-1.1,13.8,10.2,2.8,1.6,0.4
Nick Bjugstad,,,C,3700,PIT,@EDM,33,,,3.09,13.0,13.2,13.2,1.8,1.6,1.6,6.2,4.7,4.7,-0.6,10.1,0.0,0.0,0.0,0.0
Brian Dumoulin,,,D,3700,PIT,@EDM,19,,,3.09,17.8,21.1,21.1,1.2,1.4,1.4,2.9,6.9,6.9,1.0,12.7,0.0,0.0,0.0,0.0
Wayne Simmonds,,,W,3600,NJ,WAS,1,L3,P2,2.61,15.0,15.7,15.7,1.2,2.2,2.2,4.5,7.6,7.6,0.7,14.5,8.5,2.4,3.2,0.9
Garnet Hathaway,,,W,3600,WAS,@NJ,3,L4,,3.39,9.9,11.5,11.5,0.8,1.1,1.1,5.6,6.0,6.0,-0.7,12.8,5.2,1.4,1.6,0.4
Blake Comeau,,,W,3600,DAL,@FLA,0,L3,,2.66,15.1,14.4,14.4,1.2,1.6,1.6,6.6,6.2,6.2,0.0,12.4,5.7,1.6,1.6,0.4
Ryan Lindgren,,,D,3600,NYR,TOR,3,D2,,2.70,15.8,16.4,16.4,0.6,0.9,0.9,3.8,5.8,5.8,1.1,10.5,5.8,1.6,3.2,0.9
Michal Kempny,,,D,3600,WAS,@NJ,3,D1,,3.39,18.3,18.9,18.9,1.0,1.0,1.0,3.8,8.1,8.1,0.4,15.8,8.0,2.2,14.4,4.0
Jason Spezza,,,W,3600,TOR,@NYR,2,L4,P2,3.30,8.4,10.7,10.7,0.6,1.3,1.3,3.8,7.4,7.4,-0.2,15.0,6.7,1.9,1.6,0.4
MacKenzie Weegar,,,D,3600,FLA,DAL,3,D1,,2.84,18.1,19.6,19.6,1.4,1.8,1.8,9.0,9.2,9.2,2.2,16.1,6.7,1.9,3.2,0.9
Chad Ruhwedel,,,D,3600,PIT,@EDM,2,D2,,3.09,15.6,15.8,15.8,1.4,1.5,1.5,6.9,5.6,5.6,-0.8,12.0,3.3,0.9,16.8,4.7
Jamie Oleksiak,,,D,3600,DAL,@FLA,0,D2,,2.66,16.4,15.0,15.0,1.6,1.1,1.1,5.6,4.5,4.5,0.4,8.6,6.0,1.7,1.6,0.4
Gavin Bayreuther,,,D,3500,DAL,@FLA,39,,,2.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin Gravel,,,D,3500,TOR,@NYR,54,,,3.30,11.1,11.1,11.1,0.7,0.7,0.7,2.7,2.7,2.7,0.8,4.5,0.0,0.0,0.0,0.0
Roman Polak,,,D,3500,DAL,@FLA,0,,,2.66,16.7,16.7,16.7,0.4,0.6,0.6,6.1,7.1,7.1,2.9,11.2,0.0,0.0,0.0,0.0
Sam Gagner,,,W,3500,EDM,PIT,1,L2,,2.91,13.0,13.4,13.4,1.6,1.8,1.8,4.8,6.9,6.9,0.2,13.5,7.8,2.2,0.0,0.0
Justin Holl,,,D,3500,TOR,@NYR,2,D2,,3.30,20.2,16.0,16.0,0.8,1.1,1.1,5.4,5.7,5.7,0.7,10.7,5.7,1.6,9.6,2.7
Marcus Pettersson,,,D,3500,PIT,@EDM,2,D2,,3.09,16.9,18.8,18.8,0.4,1.1,1.1,6.1,6.1,6.1,0.7,11.4,6.9,2.0,20.8,5.9
Colton White,,,D,3500,NJ,WAS,9,,,2.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andy Greene,,,D,3500,NJ,WAS,1,D2,,2.61,20.0,19.8,19.8,1.0,0.9,0.9,8.0,6.5,6.5,1.6,11.3,7.7,2.2,3.2,0.9
Joel Hanley,,,D,3500,DAL,@FLA,20,,,2.66,11.7,11.4,11.4,0.8,0.5,0.5,4.8,4.4,4.4,-0.3,9.1,0.0,0.0,0.0,0.0
Brian Boyle,,Q,C,3500,FLA,DAL,3,L3,P2,2.84,11.9,12.6,12.6,1.6,1.5,1.5,3.2,7.3,7.3,-0.3,14.8,7.3,2.1,0.0,0.0
Theodor Blueger,,,C,3500,PIT,@EDM,2,L3,,3.09,17.3,15.4,15.4,1.6,1.4,1.4,5.9,5.8,5.8,0.5,11.1,5.8,1.7,11.2,3.2
Riley Stillman,,,D,3500,FLA,DAL,25,,,2.84,15.9,15.9,15.9,2.3,2.3,2.3,5.9,5.9,5.9,-0.2,11.9,0.0,0.0,0.0,0.0
Jack Johnson,,,D,3500,PIT,@EDM,2,D3,,3.09,21.3,18.6,18.6,2.0,0.9,0.9,8.8,4.8,4.8,0.3,9.3,6.2,1.8,3.2,0.9
Marc Staal,,,D,3500,NYR,TOR,3,D1,,2.70,17.1,17.9,17.9,1.2,1.0,1.0,4.8,6.3,6.3,0.4,12.1,5.4,1.5,9.6,2.7
Travis Dermott,,,D,3500,TOR,@NYR,2,D3,,3.30,15.2,14.6,14.6,0.6,1.4,1.4,1.9,6.1,6.1,0.5,11.7,7.5,2.1,11.2,3.2
Kris Russell,,,D,3500,EDM,PIT,1,D3,,2.91,12.6,17.9,17.9,0.2,0.8,0.8,3.5,5.6,5.6,1.6,9.5,7.9,2.3,1.6,0.5
Jordan Schmaltz,,,D,3500,TOR,@NYR,n/a,,,3.30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Libor Hajek,,,D,3500,NYR,TOR,3,,,2.70,11.8,16.0,16.0,0.4,0.8,0.8,4.2,5.3,5.3,2.1,8.6,0.0,0.0,0.0,0.0
Matthew Benning,,,D,3500,EDM,PIT,18,,,2.91,13.3,13.7,13.7,0.6,0.8,0.8,2.6,4.2,4.2,-0.1,8.5,0.0,0.0,0.0,0.0
Ethan Bear,,,D,3500,EDM,PIT,1,D1,P2,2.91,19.8,20.9,20.9,0.6,1.1,1.1,4.5,6.5,6.5,1.0,12.0,6.2,1.8,9.6,2.7
Dominik Simon,,,W,3500,PIT,@EDM,2,L4,,3.09,14.5,15.0,15.0,1.6,1.9,1.9,2.6,6.8,6.8,0.2,13.4,7.3,2.1,0.0,0.0
Jonas Siegenthaler,,,D,3500,WAS,@NJ,3,D3,,3.39,14.9,16.6,16.6,0.6,0.7,0.7,1.6,4.9,4.9,0.3,9.5,3.7,1.1,16.8,4.8
Caleb Jones,,,D,3500,EDM,PIT,1,D2,,2.91,13.0,14.6,14.6,1.6,0.9,0.9,6.4,3.8,3.8,0.7,6.9,8.0,2.3,6.4,1.8
Thomas Harley,,,D,3500,DAL,@FLA,n/a,,,2.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Christian Djoos,,,D,3500,WAS,@NJ,19,,,3.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Evan Bouchard,,,D,3500,EDM,PIT,n/a,,,2.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adam Larsson,,,D,3500,EDM,PIT,1,D3,,2.91,21.3,18.8,18.8,1.2,1.1,1.1,6.4,5.4,5.4,1.9,9.0,7.6,2.2,8.0,2.3
Nick Jensen,,,D,3500,WAS,@NJ,3,D2,,3.39,18.9,18.0,18.0,1.0,0.9,0.9,2.9,3.5,3.5,0.7,6.3,6.2,1.8,1.6,0.5
Martin Fehervary,,,D,3500,WAS,@NJ,62,,,3.39,14.5,14.5,14.5,1.3,1.3,1.3,2.1,2.1,2.1,-0.3,4.6,0.0,0.0,0.0,0.0
Juuso Riikola,,,D,3500,PIT,@EDM,2,D3,P2,3.09,13.7,13.4,13.4,1.4,1.4,1.4,2.9,4.0,4.0,-0.4,8.4,4.6,1.3,3.2,0.9
Teemu Kivihalme,,,D,3500,TOR,@NYR,n/a,,,3.30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyler Lewington,,,D,3500,WAS,@NJ,29,,,3.39,9.9,10.2,10.2,0.4,0.3,0.3,2.2,2.4,2.4,0.0,4.8,0.0,0.0,0.0,0.0
Connor Carrick,,,D,3500,NJ,WAS,1,,,2.61,13.8,13.8,13.8,1.0,1.0,1.0,6.0,6.0,6.0,2.7,9.3,0.0,0.0,0.0,0.0
Rasmus Sandin,,,D,3500,TOR,@NYR,68,,,3.30,12.9,12.2,12.2,0.6,0.8,0.8,3.5,4.8,4.8,0.1,9.5,0.0,0.0,0.0,0.0
Ty Smith,,,D,3500,NJ,WAS,n/a,,,2.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Manning,,,D,3500,EDM,PIT,1,,,2.91,10.5,11.1,11.1,0.6,0.9,0.9,2.2,3.8,3.8,-0.7,8.4,0.0,0.0,0.0,0.0
Zach Trotman,,,D,3500,PIT,@EDM,15,,,3.09,15.6,15.6,15.6,1.2,1.2,1.2,4.2,4.2,4.2,3.3,5.0,0.0,0.0,0.0,0.0
Matt Tennyson,,,D,3500,NJ,WAS,16,,,2.61,11.5,12.2,12.2,0.8,0.6,0.6,2.6,3.7,3.7,0.0,7.4,0.0,0.0,0.0,0.0
Yegor Rykov,,,D,3500,NYR,TOR,n/a,,,2.70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joe Morrow,,,D,3500,NJ,WAS,n/a,,,2.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cody Ceci,,,D,3500,TOR,@NYR,2,D3,,3.30,19.1,21.6,21.6,0.8,0.9,0.9,6.1,6.0,6.0,1.4,10.5,9.3,2.7,1.6,0.5
Denis Gurianov,,,W,3500,DAL,@FLA,0,L4,P2,2.66,10.4,12.5,12.5,1.6,2.2,2.2,4.8,7.7,7.7,-0.4,15.7,5.1,1.5,18.4,5.3
Ben Harpur,,,D,3500,TOR,@NYR,n/a,,,3.30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Martin Marincin,,,D,3500,TOR,@NYR,2,,,3.30,12.2,11.9,11.9,0.8,0.9,0.9,3.2,3.2,3.2,1.9,4.5,0.0,0.0,0.0,0.0
Gaetan Haas,,,C,3500,EDM,PIT,1,L3,P2,2.91,11.1,9.7,9.7,1.2,0.9,0.9,5.3,4.7,4.7,-0.2,9.5,5.6,1.6,3.2,0.9
Stephen Johns,,,D,3500,DAL,@FLA,n/a,,,2.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brian Strait,,,D,3500,NJ,WAS,n/a,,,2.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brendan Lemieux,,,W,3500,NYR,TOR,3,L3,P2,2.70,13.4,13.9,13.9,1.0,1.6,1.6,3.5,8.4,8.4,0.9,15.9,5.9,1.7,3.2,0.9
Andrej Sekera,,,D,3500,DAL,@FLA,0,D3,,2.66,16.2,19.1,19.1,0.6,1.1,1.1,3.8,5.1,5.1,1.9,8.3,6.2,1.8,4.8,1.4
Brendan Smith,,,D,3500,NYR,TOR,3,,,2.70,10.7,10.9,10.9,0.6,0.8,0.8,1.9,4.0,4.0,-0.9,8.8,0.0,0.0,0.0,0.0
