Player,Pos,Team,Opp,Def v Pos,VegasPts,Salary,Floor,Ceiling,FPG,Asts,FPPM,AVG/36,STDV/36,STDV,ProjSTDV,USG,FGA,MPG,Proj Mins,FC Proj,My Proj,Exp.,Used,Con.,Value,Start,Mins,Score,Val
Dorian Finney-Smith,SF,DAL,vs LAL,7th,108.50,3700,10.4,24.1,18.6,0.8,0.70,25.23,4.26,3.89,2.63,14.2,6.3,26.5,22.25,16.28,16.28,100,,79,4.4,Y,31,25.50,6.9
Dante Exum,PG,UTA,@ SAC,15th,109.50,3700,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Alfonzo McKinnie,SF,CLE,@ IND,15th,104.00,3600,3.7,3.7,0.0,0.0,0.00,0.00,0.00,0.00,0,0.0,0.0,2.0,5.25,3.67,3.67,100,,0,1,,,,
John Henson,PF,CLE,@ IND,23rd,104.00,3600,0,0,17.6,0.0,2.20,79.20,0.00,0.00,0,30.6,2.0,8.0,0.00,0.00,0.00,100,,0,0,,,,
Brandon Knight,PG,CLE,@ IND,20th,104.00,3600,5.6,5.6,,,,,,,0,,,,8.75,5.63,5.63,100,,0,1.6,,6,-1.00,
Kevin Porter Jr.,SF,CLE,@ IND,26th,104.00,3600,5.1,19.6,12.5,1.5,0.68,24.56,6.81,4.14,3.97,17.5,5.8,18.3,21.00,11.33,11.33,100,,67,3.1,,14,6.80,1.9
Pat Connaughton,SG,MIL,@ ORL,7th,109.00,3600,1.8,35.8,15.0,2.0,0.83,30.00,17.08,9.71,9.13,14.7,6.5,18.0,19.25,16.36,16.36,100,,35,4.5,,16,16.90,4.7
Dragan Bender,PF,MIL,@ ORL,16th,109.00,3600,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Tacko Fall,C,BOS,vs NYK,11th,109.75,3600,0,0,6.6,0.0,1.65,59.40,0.00,0.00,0,51.0,4.0,4.0,0.00,0.00,0.00,100,,0,0,,,,
Frank Ntilikina,PG,NYK,@ BOS,8th,100.75,3600,5.8,32.5,7.1,2.0,0.39,14.13,7.43,7.61,5.57,23.5,5.0,18.0,27.00,17.25,17.25,100,,0,4.8,Y,38,27.60,7.7
Luke Kornet,PF,CHI,vs DET,7th,109.50,3600,4.6,23.1,10.3,0.6,0.76,27.37,7.59,5.29,2.85,17.7,5.0,13.6,13.50,12.51,12.51,100,,49,3.5,,10,6.20,1.7
Daniel Gafford,PF,CHI,vs DET,25th,109.50,3600,0,0,1.2,0.0,0.60,21.60,0.00,0.00,0,0.0,0.0,2.0,0.00,0.00,0.00,100,,0,0,,,,
Langston Galloway,SG,DET,@ CHI,4th,105.50,3600,7.3,22.3,16.3,1.2,0.71,25.71,3.78,4.29,2.28,17.8,6.4,22.8,21.75,13.73,13.73,100,,74,3.8,,23,19.40,5.4
Denzel Valentine,SF,CHI,vs DET,27th,109.50,3600,0,0,4.2,0.0,0.84,30.24,0.00,0.00,0,31.2,4.0,5.0,0.00,0.00,0.00,100,,0,0,,,,
Avery Bradley,SG,LAL,@ DAL,17th,109.50,3600,5.6,27.3,16.5,0.3,0.65,23.49,9.36,6.19,6.37,16.2,7.8,25.3,24.50,14.87,14.87,100,,62,4.1,Y,39,25.00,6.9
Kentavious Caldwell-Pope,SG,LAL,@ DAL,17th,109.50,3600,3,28.8,15.2,2.3,0.63,22.84,9.54,7.37,4.84,14.5,7.0,24.0,18.25,14.08,14.08,100,,52,3.9,,21,2.50,0.7
Alex Caruso,PG,LAL,@ DAL,3rd,109.50,3600,0.6,24.7,12.2,1.7,0.80,28.57,20.37,6.89,6.93,14.1,3.3,15.3,12.25,10.91,10.91,100,,44,3,,16,8.40,2.3
Kyle Guy,SG,SAC,vs UTA,12th,105.50,3600,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Trevor Ariza,SF,SAC,vs UTA,10th,105.50,3600,9.4,27.3,11.8,1.2,0.54,19.31,7.90,5.11,4.83,8.7,4.0,22.0,22.00,17.07,17.07,100,,57,4.7,,32,10.50,2.9
Dewayne Dedmon,C,SAC,vs UTA,24th,105.50,3600,6.7,24.2,11.1,0.2,0.66,23.70,7.51,4.99,2.87,17.0,5.2,16.8,13.75,14.19,14.19,100,,55,3.9,,27,24.90,6.9
Jeff Green,PF,UTA,@ SAC,19th,109.50,3600,7.1,22.3,12.9,0.6,0.71,25.52,7.98,4.35,3.77,18.7,5.6,18.2,17.00,13.60,13.60,100,,66,3.8,,23,10.50,2.9
Damion Lee,SG,GSW,vs SAS,15th,107.50,3600,0,42.4,15.4,1.0,1.03,36.96,13.39,12.88,7.44,18.8,5.8,15.0,20.00,16.63,16.63,100,,16,4.6,,25,24.80,6.9
Theo Pinson,SG,BKN,vs HOU,30th,120.50,3500,0,0,5.7,1.0,5.70,205.20,0.00,0.00,0,0.0,0.0,1.0,0.00,0.00,0.00,100,,0,0,,,,
Michael Frazier,SG,HOU,@ BKN,22nd,124.50,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Ryan Anderson,PF,HOU,@ BKN,7th,124.50,3500,0,0,4.2,0.0,1.05,37.80,0.00,0.00,0,18.4,2.0,4.0,0.00,0.00,0.00,100,,0,0,,,,
Gerald Green,SF,HOU,@ BKN,20th,124.50,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Timothe Luwawu-Cabarrot,SG,BKN,vs HOU,30th,120.50,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Dzanan Musa,SF,BKN,vs HOU,13th,120.50,3500,0,0,0.0,0.0,0.00,0.00,0.00,0.00,0,0.0,0.0,1.0,0.00,0.00,0.00,100,,0,0,,4,-2.00,
Rodions Kurucs,PF,BKN,vs HOU,17th,120.50,3500,2.6,22.3,8.0,0.3,0.63,22.66,16.04,5.64,6.02,15.1,2.8,12.8,13.50,11.01,11.01,100,,30,3.1,,9,0.20,0.1
Austin Rivers,PG,HOU,@ BKN,22nd,124.50,3500,3.5,19.9,9.4,0.8,0.59,21.54,6.76,4.69,3.1,14.6,5.3,15.8,16.50,10.51,10.51,100,,50,3,,16,11.20,3.2
David Nwaba,SG,BKN,vs HOU,30th,120.50,3500,7.2,13.5,6.2,0.3,0.48,17.44,4.12,1.78,1.49,8.9,1.3,12.8,13.00,9.89,9.89,100,,71,2.8,,,,
Tyson Chandler,C,HOU,@ BKN,29th,124.50,3500,0,17.6,6.4,0.0,1.02,36.86,18.72,5.99,3.38,10.8,2.0,6.3,6.50,5.57,5.57,100,,6,1.6,,15,18.60,5.3
Nicolas Claxton,PF,BKN,vs HOU,17th,120.50,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Nene Hilario,C,HOU,@ BKN,7th,124.50,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Chris Clemons,PG,HOU,@ BKN,30th,124.50,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Garrett Temple,SG,BKN,vs HOU,30th,120.50,3500,4.8,17,11.2,1.0,0.65,23.37,5.69,3.48,2.49,11.8,4.0,17.3,15.75,10.03,10.03,100,,69,2.9,,24,40.90,11.7
Ben McLemore,SG,HOU,@ BKN,22nd,124.50,3500,0,12.1,3.1,0.3,0.41,15.00,14.23,3.68,2.57,18.3,2.5,7.5,6.50,4.70,4.70,100,,0,1.3,,21,13.70,3.9
Henry Ellenson,PF,BKN,vs HOU,17th,120.50,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Wilson Chandler,SF,BKN,vs HOU,13th,120.50,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Thabo Sefolosha,SF,HOU,@ BKN,20th,124.50,3500,5,15.4,8.9,1.3,0.81,29.21,5.58,2.98,1.74,10.7,2.3,11.0,11.25,9.45,9.45,100,,67,2.7,,,,
Isaiah Hartenstein,PF,HOU,@ BKN,7th,124.50,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Gary Clark,PF,HOU,@ BKN,20th,124.50,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Matthew Dellavedova,PG,CLE,@ IND,20th,104.00,3500,0,7.4,9.8,2.5,0.54,19.23,5.96,3.72,0,12.1,4.0,18.3,0.00,0.00,0.00,100,,62,0,,,,
Naz Long,SG,IND,vs CLE,21st,111.00,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Ante Zizic,C,CLE,@ IND,27th,104.00,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Aaron Holiday,PG,IND,vs CLE,21st,111.00,3500,13.5,13.5,6.2,2.0,0.54,19.41,8.97,0.00,3.92,30.2,6.0,11.5,15.75,13.51,13.51,100,,0,3.9,,6,7.50,2.1
Alize Johnson,PF,IND,vs CLE,6th,111.00,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Dylan Windler,SG,CLE,@ IND,26th,104.00,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Goga Bitadze,C,IND,vs CLE,30th,111.00,3500,7.1,11.5,4.5,0.5,0.69,24.65,3.00,1.25,1,7.8,1.0,6.5,12.00,8.96,8.96,100,,0,2.6,,25,30.80,8.8
Tyler Cook,PF,CLE,@ IND,15th,104.00,3500,0,0,5.0,0.0,2.50,90.00,0.00,0.00,0,41.3,2.0,2.0,0.00,0.00,0.00,100,,0,0,,,,
Dean Wade,PF,CLE,@ IND,23rd,104.00,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
JaKarr Sampson,SF,IND,vs CLE,6th,111.00,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,10,8.20,2.3
Victor Oladipo,SG,IND,vs CLE,21st,111.00,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Doug McDermott,SF,IND,vs CLE,6th,111.00,3500,10.5,19.6,7.1,1.0,0.41,14.71,5.70,2.60,3.64,14.0,3.8,17.3,23.00,14.37,14.37,100,,63,4.1,,19,13.90,4
TJ Leaf,PF,IND,vs CLE,14th,111.00,3500,7.4,21.3,6.8,0.7,0.62,22.25,5.99,3.96,2.45,17.3,3.7,11.0,14.75,13.36,13.36,100,,42,3.8,Y,8,6.60,1.9
T.J. McConnell,PG,IND,vs CLE,21st,111.00,3500,8.3,18.7,14.3,3.5,0.97,34.78,6.68,2.97,2.69,19.9,5.3,14.8,14.50,12.76,12.76,100,,79,3.6,,15,14.00,4
Amile Jefferson,PF,ORL,vs MIL,13th,105.00,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,6,7.20,2.1
Kyle Korver,SG,MIL,@ ORL,7th,109.00,3500,0,4.3,13.0,0.3,0.77,27.99,5.85,2.14,0,18.7,6.0,16.8,0.00,0.00,0.00,100,,84,0,,,,
Robin Lopez,C,MIL,@ ORL,19th,109.00,3500,10.6,16.1,7.1,0.5,0.47,16.92,4.60,1.57,1.98,13.3,3.5,15.0,15.50,12.94,12.94,100,,78,3.7,,18,18.50,5.3
Mohamed Bamba,C,ORL,vs MIL,13th,105.00,3500,0,9.1,12.6,0.5,0.91,32.99,11.26,4.53,0,19.4,5.5,13.8,0.00,0.00,0.00,100,,64,0,,,,
Donte DiVincenzo,SG,MIL,@ ORL,7th,109.00,3500,6.3,6.3,-1.0,0.0,-0.50,-18.00,0.00,0.00,0,20.9,0.0,2.0,8.25,6.32,6.32,100,,0,1.8,,17,31.10,8.9
Khem Birch,PF,ORL,vs MIL,22nd,105.00,3500,12.2,12.2,,,,,,,0,,,,13.00,12.21,12.21,100,,0,3.5,,23,10.00,2.9
Melvin Frazier,SF,ORL,vs MIL,13th,105.00,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,6,3.20,0.9
Thanasis Antetokounmpo,SF,MIL,@ ORL,23rd,109.00,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,6,5.90,1.7
Wesley Iwundu,SF,ORL,vs MIL,26th,105.00,3500,4.9,4.9,,,,,,,0,,,,7.75,4.91,4.91,100,,0,1.4,,13,1.20,0.3
Sterling Brown,SG,MIL,@ ORL,7th,109.00,3500,6.1,6.1,4.4,0.0,0.73,26.40,0.00,0.00,0,20.4,3.0,6.0,8.00,6.10,6.10,100,,0,1.7,,21,23.20,6.6
Michael Carter-Williams,PG,ORL,vs MIL,13th,105.00,3500,0,13.3,11.7,1.0,0.90,32.26,17.89,6.67,0,12.8,3.3,13.0,0.00,0.00,0.00,100,,43,0,,,,
Ersan Ilyasova,PF,MIL,@ ORL,16th,109.00,3500,8,27.4,19.2,0.5,1.04,37.36,7.95,5.55,4.14,16.9,6.3,18.5,18.75,16.33,16.33,100,,71,4.7,,17,22.00,6.3
Cameron Reynolds,SG,MIL,@ ORL,23rd,109.00,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Josh Magette,PG,ORL,vs MIL,13th,105.00,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,6,9.70,2.8
D.J. Wilson,PF,MIL,@ ORL,16th,109.00,3500,0,0,0.0,0.0,0.00,0.00,0.00,0.00,0,20.9,1.0,2.0,0.00,0.00,0.00,100,,0,0,,6,6.90,2
Frank Mason III,PG,MIL,@ ORL,25th,109.00,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Javonte Green,SG,BOS,vs NYK,3rd,109.75,3500,0,0,2.7,1.0,0.68,24.30,0.00,0.00,0,9.0,0.0,4.0,0.00,0.00,0.00,100,,0,0,,,,
Damyean Dotson,SG,NYK,@ BOS,17th,100.75,3500,4.6,10.6,4.7,1.0,0.55,19.91,4.64,1.70,1.35,9.2,0.5,8.5,10.50,7.19,7.19,100,,0,2.1,,,,
Wayne Ellington,SG,NYK,@ BOS,11th,100.75,3500,7.9,19.6,8.5,0.8,0.52,18.78,8.03,3.35,4.41,19.1,6.0,16.3,19.75,12.92,12.92,100,,61,3.7,,24,21.50,6.1
Tremont Waters,PG,BOS,vs NYK,7th,109.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Grant Williams,PF,BOS,vs NYK,9th,109.75,3500,4.1,38.6,12.9,1.3,0.82,29.54,16.16,9.86,9.54,13.1,4.5,15.8,21.25,18.85,18.85,100,,24,5.4,,27,15.30,4.4
Romeo Langford,SG,BOS,vs NYK,3rd,109.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Carsen Edwards,PG,BOS,vs NYK,7th,109.75,3500,0.3,32.2,9.0,1.0,0.73,26.17,11.54,9.10,4.97,17.4,5.3,12.3,15.50,13.95,13.95,100,,0,4,,14,8.30,2.4
Ignas Brazdeikis,SF,NYK,@ BOS,17th,100.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Taj Gibson,PF,NYK,@ BOS,18th,100.75,3500,3.2,15.6,5.7,0.6,0.57,20.52,8.06,3.55,2.07,14.9,2.6,10.0,9.25,8.54,8.54,100,,38,2.4,,,,
Vincent Poirier,C,BOS,vs NYK,11th,109.75,3500,6.5,6.5,1.0,0.0,0.17,6.00,0.00,0.00,0,20.4,2.0,6.0,7.75,6.46,6.46,100,,0,1.8,,7,3.20,0.9
Allonzo Trier,SG,NYK,@ BOS,8th,100.75,3500,0,27.8,11.1,1.0,0.65,23.51,22.78,13.92,0,20.9,4.7,17.0,0.00,0.00,0.00,100,,0,0,,,,
Brad Wanamaker,PG,BOS,vs NYK,7th,109.75,3500,0.4,16.5,5.0,0.5,0.79,28.80,17.49,4.60,4.01,13.2,1.8,6.3,8.25,7.32,7.32,100,,8,2.1,,15,14.60,4.2
Kadeem Allen,SG,NYK,@ BOS,8th,100.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Ivan Rabb,PF,NYK,@ BOS,18th,100.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Semi Ojeleye,SF,BOS,vs NYK,4th,109.75,3500,4.4,20,5.2,0.5,0.42,15.13,6.28,4.45,3.45,4.1,1.3,12.3,19.75,11.12,11.12,100,,14,3.2,,16,2.00,0.6
Sekou Doumbouya,PF,DET,@ CHI,8th,105.50,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Louis King,SF,DET,@ CHI,19th,105.50,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Max Strus,SF,CHI,vs DET,27th,109.50,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Tony Snell,SG,DET,@ CHI,8th,105.50,3500,10.5,22.8,14.4,2.6,0.55,19.66,4.01,3.52,2.76,11.5,6.4,26.4,24.75,15.75,15.75,100,,76,4.5,Y,27,12.00,3.4
Thon Maker,C,DET,@ CHI,19th,105.50,3500,4,18.5,10.5,0.4,0.65,23.29,9.81,4.13,3.41,11.1,3.0,16.2,12.50,10.22,10.22,100,,61,2.9,,13,3.90,1.1
Ryan Arcidiacono,PG,CHI,vs DET,29th,109.50,3500,1,20.5,9.8,1.6,0.64,23.31,14.85,5.57,5.57,7.6,2.2,15.2,13.50,9.32,9.32,100,,43,2.7,,16,10.50,3
Tim Frazier,PG,DET,@ CHI,4th,105.50,3500,8.1,31.1,11.6,3.6,0.76,27.47,11.36,6.58,6.86,24.0,4.8,15.2,21.75,17.96,17.96,100,,43,5.1,Y,17,14.40,4.1
Bruce Brown Jr.,SG,DET,@ CHI,14th,105.50,3500,5,23.6,9.8,0.8,0.45,16.18,5.81,5.31,3.55,15.5,4.4,21.8,22.00,12.94,12.94,100,,46,3.7,,21,9.00,2.6
Chandler Hutchison,SF,CHI,vs DET,27th,109.50,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Jordan Bone,PG,DET,@ CHI,4th,105.50,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Svi Mykhailiuk,SG,DET,@ CHI,4th,105.50,3500,0,0,9.2,0.0,1.02,36.80,0.00,0.00,0,22.6,4.0,9.0,0.00,0.00,0.00,100,,0,0,,,,
Khyri Thomas,SG,DET,@ CHI,14th,105.50,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Adam Mokoka,SG,CHI,vs DET,27th,109.50,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Shaquille Harrison,PG,CHI,vs DET,27th,109.50,3500,0,7.7,8.1,0.5,1.01,36.23,1.05,3.85,0,22.3,3.5,8.0,0.00,0.00,0.00,100,,0,0,,,,
Cristiano Da Silva Felicio,C,CHI,vs DET,25th,109.50,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
DeMarcus Cousins,C,LAL,@ DAL,5th,109.50,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Josh Reaves,SG,DAL,vs LAL,2nd,108.50,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Kostas Antetokounmpo,PF,LAL,@ DAL,25th,109.50,3500,0,0,1.2,0.0,0.60,21.60,0.00,0.00,0,0.0,0.0,2.0,0.00,0.00,0.00,100,,0,0,,,,
Talen Horton-Tucker,SG,LAL,@ DAL,25th,109.50,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Isaiah Roby,PF,DAL,vs LAL,12th,108.50,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Justin Jackson,SF,DAL,vs LAL,7th,108.50,3500,4.5,19.5,11.1,0.8,0.64,23.22,6.62,4.29,3.03,16.5,5.3,17.3,16.50,10.96,10.96,100,,61,3.1,,2,0.00,
Troy Daniels,SG,LAL,@ DAL,17th,109.50,3500,1.7,21.3,11.1,0.5,0.64,23.06,8.15,5.59,3.4,19.9,7.0,17.3,15.00,10.12,10.12,100,,50,2.9,,9,1.50,0.4
Boban Marjanovic,C,DAL,vs LAL,6th,108.50,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,11,12.90,3.7
Ryan Broekhoff,PF,DAL,vs LAL,2nd,108.50,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Zach Norvell Jr.,SG,LAL,@ DAL,3rd,109.50,3500,0,1.2,0.6,0.0,0.24,8.64,7.20,0.60,0,7.3,0.5,2.5,0.00,0.00,0.00,100,,0,0,,,,
Courtney Lee,SG,DAL,vs LAL,2nd,108.50,3500,0,3.2,3.6,0.0,0.33,11.78,0.15,1.60,0,13.8,3.5,11.0,0.00,0.00,0.00,100,,0,0,,,,
Antonius Cleveland,SG,DAL,vs LAL,2nd,108.50,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Jared Dudley,SF,LAL,@ DAL,25th,109.50,3500,0,4.2,3.2,0.3,0.40,14.51,6.71,2.09,0,3.2,0.8,8.0,0.00,0.00,0.00,100,,35,0,,,,
Nigel Williams-Goss,PG,UTA,@ SAC,15th,109.50,3500,0,2.5,0.3,0.5,0.10,3.00,23.40,1.25,0,28.4,0.5,3.0,0.00,0.00,0.00,100,,0,0,,,,
DaQuan Jeffries,SF,SAC,vs UTA,19th,105.50,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Ed Davis,PF,UTA,@ SAC,11th,109.50,3500,7.4,24.7,10.9,0.2,0.85,30.66,15.43,4.95,6.11,12.0,1.8,12.8,14.25,14.84,14.84,100,,55,4.2,,8,1.20,0.3
Georges Niang,PF,UTA,@ SAC,11th,109.50,3500,0,18.1,6.3,0.4,0.62,22.16,12.88,6.48,2.24,12.4,3.0,10.2,6.25,5.16,5.16,100,,0,1.5,,,,
Caleb Swanigan,PF,SAC,vs UTA,6th,105.50,3500,0,2.3,4.6,0.0,1.39,49.68,28.20,1.13,0,15.1,0.3,3.3,0.00,0.00,0.00,100,,75,0,,,,
Cory Joseph,PG,SAC,vs UTA,12th,105.50,3500,3,22.3,11.6,2.2,0.68,24.61,9.02,5.51,3.76,16.1,5.0,17.0,15.00,11.30,11.30,100,,53,3.2,,11,1.00,0.3
Stanton Kidd,PF,UTA,@ SAC,11th,109.50,3500,0,1.3,0.6,0.3,0.14,5.26,4.68,0.63,0,11.9,1.0,4.3,0.00,0.00,0.00,100,,0,0,,,,
Yogi Ferrell,PG,SAC,vs UTA,12th,105.50,3500,0,4,7.0,1.0,1.11,39.60,30.57,1.98,0,23.4,3.3,6.3,0.00,0.00,0.00,100,,72,0,,,,
Jarrell Brantley,SF,UTA,@ SAC,11th,109.50,3500,0,0,8.1,1.0,1.62,58.32,0.00,0.00,0,0.0,0.0,5.0,0.00,0.00,0.00,100,,0,0,,,,
Justin Wright-Foreman,PG,UTA,@ SAC,15th,109.50,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Justin James,SG,SAC,vs UTA,19th,105.50,3500,0,7.2,5.6,0.0,1.12,40.32,11.66,3.60,0,29.3,3.5,5.0,0.00,0.00,0.00,100,,0,0,,,,
Tony Bradley,C,UTA,@ SAC,11th,109.50,3500,0,6.1,3.9,0.0,1.05,38.62,21.88,3.04,0,16.4,1.0,3.7,0.00,0.00,0.00,100,,22,0,,,,
Wenyen Gabriel,PF,SAC,vs UTA,12th,105.50,3500,0,13.9,6.1,0.8,0.84,30.41,16.59,5.95,1.15,31.0,2.8,7.3,2.50,2.03,2.03,100,,2,0.6,,,,
Luka Samanic,PF,SAS,@ GSW,5th,114.50,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Jacob Evans III,SG,GSW,vs SAS,26th,107.50,3500,0,16.7,8.7,0.7,0.61,21.77,10.38,8.34,0,9.5,4.0,14.3,0.00,0.00,0.00,100,,4,0,,,,
Chimezie Metu,C,SAS,@ GSW,6th,114.50,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,4,0.00,
Lonnie Walker IV,SG,SAS,@ GSW,6th,114.50,3500,6.1,9.6,3.4,0.0,0.68,24.48,7.20,1.00,1.65,8.2,1.0,5.0,8.25,7.59,7.59,100,,0,2.2,,2,1.00,0.3
Keldon Johnson,SF,SAS,@ GSW,6th,114.50,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Quinndary Weatherspoon,SG,SAS,@ GSW,6th,114.50,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Alen Smailagic,PF,GSW,vs SAS,28th,107.50,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Drew Eubanks,C,SAS,@ GSW,6th,114.50,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,2,2.60,0.7
Marco Belinelli,SG,SAS,@ GSW,6th,114.50,3500,10.4,18.3,6.2,1.5,0.38,13.74,6.71,2.25,3.54,15.5,5.0,16.3,19.00,13.80,13.80,100,,64,3.9,,22,16.50,4.7
