Player Name,Pos,Salary,Team,Opp,Line,Proj FP,Actual FP
Richard Panik,W,3400,WAS,PIT,3,5.2,8.0
Nicholas Paul,C,3400,OTT,WPG,3,6.1,1.6
Gabriel Vilardi,C,3400,LA,COL,3,7.8,3.2
Lucas Wallmark,C,3400,CHI,FLA,3,5.4,20.2
Colton Sissons,C,3300,NSH,CAR,3,5.0,0.0
Carter Verhaeghe,W,3300,FLA,CHI,1,4.6,30.9
Andreas Johnson,W,3300,NJ,NYR,2,7.8,1.6
Mikhail Grigorenko,W,3200,CLS,DET,1,5.8,0.0
Daniel Sprong,W,3200,WAS,PIT,2,6.1,16.0
Jesper Fast,W,3200,CAR,NSH,3,5.6,0.0
Tyson Jost,W,3200,COL,LA,3,5.7,0.0
Owen Tippett,W,3200,FLA,CHI,3,6.0,1.6
Adam Lowry,C,3200,WPG,OTT,3,4.8,15.2
Jordan Martinook,C,3100,CAR,NSH,3,4.6,0.0
Jansen Harkins,W,3100,WPG,OTT,3,5.3,1.6
Nick Cousins,W,3100,NSH,CAR,3,5.8,0.0
Austin Wagner,W,3100,LA,COL,3,5.0,1.6
Dylan Cozens,W,3100,BUF,PHI,2,6.9,1.6
Michael Rasmussen,W,3100,DET,CLS,2,5.7,1.6
Eetu Luostarinen,W,3000,FLA,CHI,3,3.9,3.2
Philipp Kurashev,C,3000,CHI,FLA,2,0.0,13.6
Jesper Boqvist,W,3000,NJ,NYR,3,4.6,1.6
Pius Suter,W,3000,CHI,FLA,1,0.0,1.6
