Player Name,Salary,Team,Opp,Proj FP,Actual FP
Robin Lehner,8700,VGK,LA,21.3,23.2
James Reimer,8300,CAR,CLS,18.1,5.6
Jake Oettinger,8100,DAL,CHI,19.6,18.4
Vitek Vanecek,7800,WAS,PHI,16.3,-8.0
Carter Hart,7800,PHI,WAS,17.2,22.4
Chris Driedger,7500,FLA,DET,22.9,16.0
Malcolm Subban,7200,CHI,DAL,16.5,32.0
Joonas Korpisalo,7100,CLS,CAR,16.1,-8.0
Cal Petersen,6800,LA,VGK,13.3,7.2
Thomas Greiss,6600,DET,FLA,15.3,36.8
