Player Name,Pos,Salary,Team,Opp,Line,Proj FP,Actual FP
Alexander Ovechkin,W,8400,WAS,PHI,1,14.8,48.5
Patrick Kane,W,8100,CHI,DAL,1,14.0,24.5
Max Pacioretty,W,8100,VGK,LA,1,11.9,12.8
Mark Stone,W,7700,VGK,LA,1,11.6,11.2
Sebastian Aho,C,7600,CAR,CLS,1,8.6,9.6
Patrik Laine,W,7400,CLS,CAR,1,12.1,30.9
Aleksander Barkov,C,7400,FLA,DET,1,11.8,6.4
Jamie Benn,W,7300,DAL,CHI,1,9.2,6.4
Jonathan Huberdeau,W,7200,FLA,DET,2,11.8,0.0
Dylan Larkin,C,7200,DET,FLA,1,11.1,3.2
John Carlson,D,7200,WAS,PHI,15,12.4,8.0
Anze Kopitar,C,7100,LA,VGK,1,10.1,20.0
Andrei Svechnikov,W,7000,CAR,CLS,1,11.1,11.2
Sean Couturier,C,7000,PHI,WAS,1,10.8,35.2
Joe Pavelski,C,6900,DAL,CHI,1,8.1,3.2
Nicklas Backstrom,C,6800,WAS,PHI,1,10.5,32.8
John Klingberg,D,6700,DAL,CHI,22,8.9,3.2
Jakub Voracek,W,6600,PHI,WAS,1,8.6,8.0
Shea Theodore,D,6400,VGK,LA,26,9.2,9.6
Claude Giroux,W,6300,PHI,WAS,2,10.2,0.0
James van Riemsdyk,W,6300,PHI,WAS,1,8.3,23.2
Jonathan Audy-Marchessault,W,6100,VGK,LA,2,10.2,11.2
Alex DeBrincat,W,6100,CHI,DAL,2,10.5,35.7
Drew Doughty,D,5800,LA,VGK,34,8.3,4.8
Teuvo Teravainen,W,5800,CAR,CLS,2,10.5,1.6
Denis Gurianov,W,5700,DAL,CHI,2,7.8,8.0
Cam Atkinson,W,5700,CLS,CAR,1,9.6,6.4
Travis Konecny,W,5700,PHI,WAS,2,10.3,1.6
Aaron Ekblad,D,5600,FLA,DET,39,9.5,8.0
Patric Hornqvist,W,5500,FLA,DET,2,9.0,6.4
Dominik Kubalik,W,5500,CHI,DAL,2,8.6,3.2
Ivan Provorov,D,5500,PHI,WAS,42,8.7,11.2
Dougie Hamilton,D,5400,CAR,CLS,43,11.5,25.3
Dylan Strome,C,5300,CHI,DAL,2,8.8,11.7
William Karlsson,C,5200,VGK,LA,2,9.0,3.2
Tom Wilson,W,5200,WAS,PHI,1,8.8,44.5
Oliver Bjorkstrand,W,5100,CLS,CAR,2,11.1,11.2
Miro Heiskanen,D,5100,DAL,CHI,48,9.0,9.6
Dustin Brown,W,5100,LA,VGK,1,7.6,8.0
Duncan Keith,D,4900,CHI,DAL,52,7.6,4.8
Joel Farabee,W,4900,PHI,WAS,3,6.3,28.8
Roope Hintz,C,4800,DAL,CHI,2,7.7,1.6
Anthony Duclair,W,4800,FLA,DET,1,7.6,8.0
