Player Name,Pos,Salary,Team,Opp,Line,Proj FP,Actual FP
Connor McDavid,C,8900,EDM,TOR,1,16.2,37.3
Auston Matthews,C,8700,TOR,EDM,1,16.0,21.6
Steven Stamkos,W,8500,TB,NSH,1,13.3,18.9
Leon Draisaitl,C,8400,EDM,TOR,2,15.3,17.6
Nathan MacKinnon,C,8400,COL,MIN,1,15.7,24.0
Brad Marchand,W,8200,BOS,WAS,1,12.7,21.6
Sidney Crosby,C,8000,PIT,NYR,1,12.6,16.8
Alexander Ovechkin,W,8000,WAS,BOS,2,14.8,25.3
Mitchell Marner,W,7900,TOR,EDM,1,12.6,17.6
Mikko Rantanen,W,7900,COL,MIN,1,12.0,24.8
Artemi Panarin,W,7800,NYR,PIT,2,13.3,18.9
Patrice Bergeron,C,7700,BOS,WAS,1,12.4,29.3
Johnny Gaudreau,W,7600,CGY,MON,1,11.1,15.7
Brayden Point,C,7600,TB,NSH,1,11.5,22.9
John Tavares,C,7600,TOR,EDM,2,11.9,18.1
David Pastrnak,W,7500,BOS,WAS,1,15.2,16.0
Evgeni Malkin,C,7500,PIT,NYR,2,13.5,12.8
Sebastian Aho,C,7500,CAR,DAL,1,8.6,21.8
Mark Scheifele,C,7500,WPG,VAN,1,11.9,4.8
Kyle Connor,W,7400,WPG,VAN,1,12.6,3.2
Jake Guentzel,W,7400,PIT,NYR,1,13.4,23.2
Andrei Svechnikov,W,7300,CAR,DAL,1,11.1,17.3
Jonathan Huberdeau,W,7200,FLA,DET,2,11.8,8.5
Filip Forsberg,W,7200,NSH,TB,1,10.7,26.1
Brendan Gallagher,W,7100,MON,CGY,1,10.5,6.4
Anders Lee,W,7100,NYI,PHI,1,9.5,9.6
Sean Monahan,C,7100,CGY,MON,1,10.0,6.4
John Carlson,D,7100,WAS,BOS,32,12.4,11.2
Ryan Nugent-Hopkins,W,7100,EDM,TOR,1,10.9,4.8
Dylan Larkin,C,7000,DET,FLA,1,11.1,16.0
Aleksander Barkov,C,7000,FLA,DET,1,11.8,30.6
Mika Zibanejad,C,7000,NYR,PIT,1,14.2,6.4
Victor Hedman,D,6800,TB,NSH,39,10.7,31.7
Claude Giroux,W,6800,PHI,NYI,1,10.2,8.0
J.T. Miller,W,6800,VAN,WPG,1,11.1,11.2
Joe Pavelski,C,6800,DAL,CAR,2,8.1,20.5
Nicklas Backstrom,C,6700,WAS,BOS,1,10.5,29.6
Mathew Barzal,C,6700,NYI,PHI,1,11.0,14.4
Bo Horvat,C,6700,VAN,WPG,2,10.5,9.6
Jakub Voracek,W,6600,PHI,NYI,1,8.6,13.6
Brock Boeser,W,6600,VAN,WPG,1,10.6,36.8
Gabriel Landeskog,W,6500,COL,MIN,1,11.0,12.8
Roman Josi,D,6500,NSH,TB,51,12.3,11.7
Elias Pettersson,C,6500,VAN,WPG,1,12.5,16.0
T.J. Oshie,W,6500,WAS,BOS,2,9.0,1.6
Nikolaj Ehlers,W,6400,WPG,VAN,2,10.5,6.4
William Nylander,W,6400,TOR,EDM,2,10.4,16.8
Tomas Tatar,W,6300,MON,CGY,1,9.5,4.8
Blake Wheeler,W,6300,WPG,VAN,1,10.8,0.0
Alexander Radulov,W,6200,DAL,CAR,2,9.2,11.7
Ryan O'Reilly,C,6200,STL,ANH,1,9.9,11.2
Cale Makar,D,6100,COL,MIN,61,10.0,16.0
Zach Parise,W,6100,MIN,COL,1,8.7,4.8
David Perron,W,6100,STL,ANH,1,9.1,28.0
Kevin Hayes,C,6000,PHI,NYI,2,8.4,15.2
Matthew Tkachuk,W,5900,CGY,MON,2,11.1,10.1
John Klingberg,D,5900,DAL,CAR,66,8.9,13.3
Jaden Schwartz,W,5900,STL,ANH,2,9.0,9.6
Kris Letang,D,5800,PIT,NYR,69,10.8,0.0
Tyler Toffoli,W,5800,MON,CGY,3,8.7,1.6
Chris Kreider,W,5800,NYR,PIT,3,9.3,21.6
Nazem Kadri,C,5800,COL,MIN,2,8.4,1.6
Viktor Arvidsson,W,5800,NSH,TB,1,8.8,16.8
Rickard Rakell,W,5700,ANH,STL,1,9.2,16.0
Nick Suzuki,C,5700,MON,CGY,2,8.2,1.6
Anthony Mantha,W,5700,DET,FLA,2,11.3,18.4
Andre Burakovsky,W,5700,COL,MIN,2,8.4,18.6
Brayden Schenn,C,5700,STL,ANH,2,9.0,17.6
Jason Zucker,W,5700,PIT,NYR,2,8.7,16.8
David Krejci,C,5700,BOS,WAS,2,7.7,19.7
Elias Lindholm,C,5700,CGY,MON,2,10.3,22.9
Quinn Hughes,D,5700,VAN,WPG,82,9.2,1.6
Shea Weber,D,5700,MON,CGY,83,9.6,1.6
Dougie Hamilton,D,5600,CAR,DAL,84,11.5,3.2
Denis Gurianov,W,5600,DAL,CAR,1,7.8,0.0
Aaron Ekblad,D,5600,FLA,DET,86,9.5,11.7
Bryan Rust,W,5500,PIT,NYR,1,10.7,14.4
Ondrej Palat,W,5500,TB,NSH,1,7.9,3.2
James van Riemsdyk,W,5500,PHI,NYI,2,8.3,8.0
Jordan Eberle,W,5500,NYI,PHI,1,8.9,16.8
Patric Hornqvist,W,5400,FLA,DET,2,9.0,16.5
Alex Killorn,W,5300,TB,NSH,2,7.1,12.8
Mark Giordano,D,5300,CGY,MON,93,10.0,9.6
Ivan Provorov,D,5300,PHI,NYI,94,8.7,12.8
Mike Hoffman,W,5300,STL,ANH,3,10.0,10.1
Jeff Petry,D,5300,MON,CGY,96,8.0,6.4
Kailer Yamamoto,W,5300,EDM,TOR,2,9.2,3.2
Torey Krug,D,5300,STL,ANH,98,9.4,14.4
Ryan Johansen,C,5200,NSH,TB,1,7.6,14.9
Pavel Buchnevich,W,5200,NYR,PIT,1,8.7,11.7
Paul Stastny,C,5200,WPG,VAN,2,7.6,0.0
Brock Nelson,C,5200,NYI,PHI,2,10.0,11.2
Miro Heiskanen,D,5200,DAL,CAR,103,9.0,1.6
Anthony Cirelli,C,5200,TB,NSH,2,8.2,19.7
Matt Duchene,C,5100,NSH,TB,2,8.6,1.6
Tom Wilson,W,5000,WAS,BOS,1,8.8,11.7
Roope Hintz,C,5000,DAL,CAR,1,7.7,4.8
Ryan Ellis,D,5000,NSH,TB,109,10.4,17.3
Samuel Girard,D,5000,COL,MIN,110,7.0,18.1
Neal Pionk,D,4900,WPG,VAN,111,8.7,1.6
Mikael Granlund,W,4900,NSH,TB,2,8.0,11.2
Ryan Getzlaf,C,4900,ANH,STL,1,8.5,9.6
Morgan Rielly,D,4800,TOR,EDM,114,10.2,4.8
Brandon Saad,W,4800,COL,MIN,2,7.4,23.7
Kirill Kaprizov,W,4800,MIN,COL,2,11.0,0.0
Ryan Strome,C,4800,NYR,PIT,2,8.6,13.2
Anthony Duclair,W,4800,FLA,DET,1,7.6,11.2
Tyler Bertuzzi,W,4800,DET,FLA,1,8.6,15.2
Darnell Nurse,D,4800,EDM,TOR,120,8.9,8.0
Jonathan Drouin,W,4700,MON,CGY,2,7.8,3.2
Nolan Patrick,C,4700,PHI,NYI,1,6.9,1.6
Jakub Vrana,W,4700,WAS,BOS,1,9.8,1.6
Joel Eriksson Ek,C,4700,MIN,COL,2,7.0,6.4
Vincent Trocheck,C,4700,CAR,DAL,2,8.5,41.0
Bobby Ryan,W,4700,DET,FLA,1,7.2,1.6
Phillip Danault,C,4700,MON,CGY,1,7.8,8.0
Jakob Silfverberg,W,4700,ANH,STL,2,7.8,3.2
Adam Henrique,C,4700,ANH,STL,2,7.7,0.0
Zach Hyman,W,4600,TOR,EDM,1,8.5,22.1
Rasmus Andersson,D,4600,CGY,MON,135,6.1,9.6
Mikael Backlund,C,4600,CGY,MON,3,7.7,20.0
Nate Schmidt,D,4500,VAN,WPG,138,7.9,24.0
Jesperi Kotkaniemi,C,4500,MON,CGY,3,6.3,4.8
Charles McAvoy,D,4500,BOS,WAS,140,8.9,26.4
Tanner Pearson,W,4500,VAN,WPG,2,8.2,8.0
Blake Coleman,W,4500,TB,NSH,3,6.9,6.4
Jared Spurgeon,D,4500,MIN,COL,144,8.2,3.2
Charlie Coyle,C,4500,BOS,WAS,3,7.0,6.4
Cam Fowler,D,4400,ANH,STL,148,7.5,3.2
Carter Verhaeghe,W,4400,FLA,DET,1,4.6,1.6
Ryan Suter,D,4400,MIN,COL,153,8.0,4.8
Josh Anderson,W,4400,MON,CGY,2,6.7,0.0
Luke Kunin,W,4400,NSH,TB,3,7.7,1.6
Alexander Kerfoot,C,4400,TOR,EDM,3,6.4,3.2
Ryan Pulock,D,4400,NYI,PHI,157,9.6,1.6
Zachary Sanford,W,4300,STL,ANH,1,6.6,16.8
Adam Fox,D,4300,NYR,PIT,159,8.5,8.0
Marcus Johansson,W,4300,MIN,COL,2,6.9,0.0
Yanni Gourde,C,4300,TB,NSH,3,6.4,1.6
Andrew Copp,W,4300,WPG,VAN,2,6.2,11.2
Jean-Gabriel Pageau,C,4300,NYI,PHI,3,7.8,1.6
Craig Smith,W,4300,BOS,WAS,3,6.0,4.8
Nino Niederreiter,W,4300,CAR,DAL,2,6.7,3.2
Alexis Lafreniere,W,4200,NYR,PIT,1,8.5,1.6
J.T. Compher,C,4200,COL,MIN,3,6.9,15.7
Joshua Morrissey,D,4100,WPG,VAN,175,7.6,1.6
Josh Bailey,W,4100,NYI,PHI,2,8.0,3.2
Joel Farabee,W,4100,PHI,NYI,3,6.3,3.2
Vladislav Namestnikov,W,4100,DET,FLA,2,7.0,11.2
James Neal,W,4100,EDM,TOR,3,6.7,1.6
Kasperi Kapanen,W,4100,PIT,NYR,2,7.9,21.6
Mathew Dumba,D,4000,MIN,COL,187,8.2,23.2
Robert Thomas,C,4000,STL,ANH,3,7.5,3.2
Jacob Trouba,D,4000,NYR,PIT,189,8.7,16.0
Brandon Tanev,W,3900,PIT,NYR,3,5.8,16.8
Jordan Staal,C,3900,CAR,DAL,3,6.3,13.3
Jordan Kyrou,W,3900,STL,ANH,2,5.0,37.3
Nick Bjugstad,C,3900,MIN,COL,1,5.2,1.6
Martin Necas,W,3900,CAR,DAL,2,6.9,21.3
Kevin Shattenkirk,D,3900,ANH,STL,205,6.6,0.0
Erik Haula,W,3800,NSH,TB,3,6.5,1.6
Zack Kassian,W,3800,EDM,TOR,3,5.3,0.0
Esa Lindell,D,3800,DAL,CAR,210,7.1,1.6
Kaapo Kakko,W,3800,NYR,PIT,3,7.4,4.8
Nick Leddy,D,3800,NYI,PHI,213,5.5,11.2
Oskar Lindblom,W,3700,PHI,NYI,2,8.2,1.6
Jake Gardiner,D,3700,CAR,DAL,216,5.6,14.9
Scott Laughton,W,3700,PHI,NYI,3,6.4,23.2
Jimmy Vesey,W,3700,TOR,EDM,3,5.4,4.8
Frank Vatrano,W,3700,FLA,DET,3,8.8,1.6
Jesse Puljujarvi,W,3700,EDM,TOR,1,6.5,1.6
Jordan Greenway,W,3700,MIN,COL,3,6.0,9.6
Alexander Wennberg,C,3700,FLA,DET,2,5.6,1.6
Adam Lowry,C,3700,WPG,VAN,3,4.8,9.6
Andrew Mangiapane,W,3600,CGY,MON,1,7.7,3.2
Nick Ritchie,W,3600,BOS,WAS,2,6.3,17.3
Dillon Dube,W,3600,CGY,MON,2,5.7,1.6
Brandon Sutter,C,3600,VAN,WPG,3,5.1,4.8
Filip Hronek,D,3600,DET,FLA,236,8.0,9.6
John Marino,D,3600,PIT,NYR,238,6.1,17.6
Tyler Johnson,W,3600,TB,NSH,2,6.2,14.1
Valeri Nichushkin,W,3600,COL,MIN,3,6.4,1.6
Danton Heinen,W,3600,ANH,STL,2,6.6,4.8
Ethan Bear,D,3600,EDM,TOR,253,6.1,4.8
Kyle Turris,C,3600,EDM,TOR,3,5.9,0.0
Sam Steel,C,3500,ANH,STL,3,6.3,1.6
Theodor Blueger,C,3500,PIT,NYR,3,5.4,9.6
Bowen Byram,D,3500,COL,MIN,287,0.0,1.6
Ilya Mikheyev,W,3500,TOR,EDM,2,8.2,9.6
Mason Appleton,W,3500,WPG,VAN,3,3.7,13.6
Christian Djoos,D,3500,DET,FLA,395,5.0,3.2
Shayne Gostisbehere,D,3500,PHI,NYI,396,6.2,14.4
Anton Stralman,D,3500,FLA,DET,407,5.4,1.6
Samuel Morin,D,3500,PHI,NYI,3,0.0,3.2
Brad Hunt,D,3500,MIN,COL,1,5.0,0.0
Barclay Goodrow,W,3500,TB,NSH,3,5.8,4.8
Zdeno Chara,D,3500,WAS,BOS,469,3.2,11.2
Tanner Kero,W,3500,DAL,CAR,2,0.0,1.6
Wayne Simmonds,W,3400,TOR,EDM,3,5.7,4.8
Jared McCann,W,3400,PIT,NYR,3,7.7,3.2
Dominik Kahun,W,3400,EDM,TOR,2,6.8,16.8
Jason Dickinson,W,3400,DAL,CAR,1,5.5,1.6
Radek Faksa,C,3400,DAL,CAR,3,5.8,0.0
Nils Hoglander,W,3400,VAN,WPG,2,9.0,20.0
Joonas Donskoi,W,3400,COL,MIN,3,6.5,14.1
Ryan Dzingel,W,3300,CAR,DAL,3,6.9,15.7
Samuel Bennett,W,3300,CGY,MON,3,5.6,8.0
Colton Sissons,C,3300,NSH,TB,3,5.0,3.2
Frans Nielsen,C,3300,DET,FLA,3,4.4,1.6
Owen Tippett,W,3300,FLA,DET,3,6.0,1.6
Nic Dowd,C,3300,WAS,BOS,3,4.0,1.6
Richard Panik,W,3300,WAS,BOS,2,5.2,23.7
Eetu Luostarinen,W,3200,FLA,DET,3,3.9,0.0
Carl Hagelin,W,3200,WAS,BOS,3,5.4,6.4
Brett Howden,C,3200,NYR,PIT,3,5.4,0.0
Valtteri Filppula,C,3200,DET,FLA,3,4.2,0.0
Leo Komarov,W,3200,NYI,PHI,3,4.0,1.6
Blake Comeau,W,3200,DAL,CAR,3,4.1,0.0
Corey Perry,W,3200,MON,CGY,3,4.9,1.6
Zack MacEwen,W,3200,VAN,WPG,3,3.6,15.2
Mathieu Perreault,W,3200,WPG,VAN,3,4.8,1.6
Adam Gaudette,C,3200,VAN,WPG,3,5.8,1.6
Michael Rasmussen,W,3100,DET,FLA,3,5.7,0.0
Colin Blackwell,W,3100,NYR,PIT,2,4.6,1.6
Nick Cousins,W,3100,NSH,TB,2,5.8,8.5
Troy Terry,W,3100,ANH,STL,3,5.2,0.0
Josh Leivo,W,3100,CGY,MON,3,7.2,3.2
Oliver Wahlstrom,W,3000,NYI,PHI,3,7.1,1.6
Nico Sturm,C,3000,MIN,COL,3,6.2,1.6
Taro Hirose,W,3000,DET,FLA,2,0.0,8.0
Andrew Cogliano,W,3000,DAL,CAR,3,3.5,1.6
Marcus Foligno,W,3000,MIN,COL,3,5.3,1.6
Garnet Hathaway,W,3000,WAS,BOS,3,4.3,4.8
