Player Name,Salary,Team,Opp,Proj FP,Actual FP
Malcolm Subban,8000,VGK,NYR,16.8,31.2
Semyon Varlamov,7800,NYI,DET,22.9,32.0
Jake Allen,7800,STL,CHI,17.6,50.4
Corey Crawford,7600,CHI,STL,18.9,4.8
Henrik Lundqvist,7600,NYR,VGK,17.6,6.4
Ryan Miller,7400,ANH,LA,20.6,31.2
Linus Ullmark,7400,BUF,NJ,19.3,43.2
Jack Campbell,7200,LA,ANH,16.0,0.8
Jonathan Bernier,7100,DET,NYI,15.3,0.8
Louis Domingue,7100,NJ,BUF,0.0,-12.0
