Player Name,Pos,Salary,Team,Opp,Line,Proj FP,Actual FP
Patrick Kane,W,8600,CHI,STL,1,17.5,9.6
Jack Eichel,C,8400,BUF,NJ,1,17.5,36.5
Artemi Panarin,W,8200,NYR,VGK,1,13.9,6.4
Anze Kopitar,C,7700,LA,ANH,1,13.1,3.2
Taylor Hall,W,7400,NJ,BUF,1,16.5,6.4
Mark Stone,W,7200,VGK,NYR,2,14.5,11.7
Mika Zibanejad,C,7100,NYR,VGK,2,14.8,11.2
Ryan O'Reilly,C,7000,STL,CHI,2,13.1,3.2
Jeff Skinner,W,7000,BUF,NJ,3,13.3,31.2
Jonathan Audy-Marchessault,W,6800,VGK,NYR,1,13.5,11.2
David Perron,W,6700,STL,CHI,2,10.0,10.1
Mathew Barzal,C,6600,NYI,DET,1,13.0,11.2
Alex Pietrangelo,D,6500,STL,CHI,18,12.2,13.3
Victor Olofsson,W,6500,BUF,NJ,1,8.7,22.1
Drew Doughty,D,6500,LA,ANH,20,11.5,4.8
Max Pacioretty,W,6500,VGK,NYR,2,12.0,22.1
Brayden Schenn,C,6400,STL,CHI,1,11.5,15.2
Jonathan Toews,C,6300,CHI,STL,2,13.9,4.8
Dylan Larkin,C,6300,DET,NYI,1,16.1,20.5
Ryan Getzlaf,C,6200,ANH,LA,1,11.5,9.6
Kyle Palmieri,W,6200,NJ,BUF,1,12.4,4.8
Jakob Silfverberg,W,6200,ANH,LA,2,10.9,18.9
William Karlsson,C,6200,VGK,NYR,1,11.8,13.3
Alex DeBrincat,W,6100,CHI,STL,1,14.1,4.8
Rickard Rakell,W,6000,ANH,LA,1,13.4,8.5
Brock Nelson,C,5900,NYI,DET,2,9.8,9.6
Dustin Brown,W,5700,LA,ANH,1,10.0,1.6
Nico Hischier,C,5600,NJ,BUF,1,12.1,20.5
Pavel Buchnevich,W,5500,NYR,VGK,2,10.3,3.2
Anders Lee,W,5400,NYI,DET,1,11.3,26.9
Jaden Schwartz,W,5400,STL,CHI,1,11.6,23.7
Brandon Saad,W,5400,CHI,STL,2,10.1,8.0
Chris Kreider,W,5400,NYR,VGK,3,11.3,3.2
Kaapo Kakko,W,5400,NYR,VGK,1,12.5,1.6
Anthony Beauvillier,W,5300,NYI,DET,2,9.1,15.2
Ryan Strome,C,5300,NYR,VGK,1,7.8,8.0
Tyler Bertuzzi,W,5200,DET,NYI,1,10.5,18.1
Sam Reinhart,W,5200,BUF,NJ,1,11.9,1.6
Jeff Carter,W,5200,LA,ANH,2,11.2,4.8
Jordan Eberle,W,5100,NYI,DET,2,9.5,30.9
Reilly Smith,W,5100,VGK,NYR,1,11.3,15.2
Josh Bailey,W,4900,NYI,DET,1,9.6,17.6
Rasmus Ristolainen,D,4900,BUF,NJ,51,11.5,11.2
Cam Fowler,D,4800,ANH,LA,53,8.7,3.2
Sami Vatanen,D,4800,NJ,BUF,54,9.6,16.5
Andreas Athanasiou,W,4700,DET,NYI,2,12.1,4.8
Adam Henrique,C,4700,ANH,LA,2,9.2,3.2
Marcus Johansson,C,4600,BUF,NJ,2,9.0,3.2
Tyler Toffoli,W,4600,LA,ANH,2,10.4,12.8
Shea Theodore,D,4600,VGK,NYR,59,11.0,8.0
Ryan Pulock,D,4500,NYI,DET,62,11.3,22.4
Filip Chytil,W,4500,NYR,VGK,3,7.9,4.8
Jacob Trouba,D,4500,NYR,VGK,64,13.2,17.6
Paul Stastny,C,4500,VGK,NYR,2,10.3,8.0
Blake Coleman,W,4400,NJ,BUF,3,9.3,1.6
Adam Fox,D,4400,NYR,VGK,69,6.9,3.2
Alex Iafallo,W,4400,LA,ANH,1,8.0,4.8
Nate Schmidt,D,4400,VGK,NYR,71,9.6,11.7
Filip Hronek,D,4300,DET,NYI,72,8.2,6.4
P.K. Subban,D,4300,NJ,BUF,73,11.7,4.8
Brandon Montour,D,4300,BUF,NJ,74,10.3,12.8
Alex Tuch,W,4300,VGK,NYR,3,11.1,32.5
Devon Toews,D,4200,NYI,DET,77,7.8,1.6
Brent Seabrook,D,4200,CHI,STL,78,8.8,1.6
Sam Steel,C,4200,ANH,LA,3,8.0,1.6
Wayne Simmonds,W,4200,NJ,BUF,2,8.5,8.0
Valtteri Filppula,C,4100,DET,NYI,2,6.0,1.6
Robert Thomas,W,4100,STL,CHI,1,7.8,1.6
Sean Walker,D,4100,LA,ANH,85,4.8,14.4
Adrian Kempe,C,4000,LA,ANH,3,7.4,3.2
Casey Cizikas,C,3900,NYI,DET,3,7.5,1.6
Conor Sheary,W,3900,BUF,NJ,3,7.9,27.2
Nikita Gusev,W,3900,NJ,BUF,3,12.5,13.3
Ondrej Kase,W,3900,ANH,LA,3,12.8,6.4
Hampus Lindholm,D,3900,ANH,LA,94,9.5,27.7
