"C","C","W","W","D","D","UTIL","UTIL","G","","Instructions"
"","","","","","","","","","","1) Create a lineup by inserting any player from this list into their appropriate position columns"
"","","","","","","","","","","2) You can paste either the Player ID + Name OR ID from their respective columns"
"","","","","","","","","","","3) Any information to the right of the last position column will be ignored in the upload"
"","","","","","","","","","","4) Maximum of 250 lineups per upload"
"","","","","","","","","",""
"","","","","","","","","","","Player ID + Player Name","Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","Tier","",""
"","","","","","","","","","","54473-64102:Connor McDavid","54473-64102","C","Connor","Connor McDavid","McDavid","24.90714372907366","14","9000","EDM@OTT","EDM","OTT","","","","",""
"","","","","","","","","","","54473-8612:Marc-Andre Fleury","54473-8612","G","Marc-Andre","Marc-Andre Fleury","Fleury","26","4","8800","ANH@VGK","VGK","ANH","","","","",""
"","","","","","","","","","","54473-8864:Robin Lehner","54473-8864","G","Robin","Robin Lehner","Lehner","14.560000610351562","5","8800","ANH@VGK","VGK","ANH","","","","",""
"","","","","","","","","","","54473-8233:Curtis McElhinney","54473-8233","G","Curtis","Curtis McElhinney","McElhinney","26.399999618530273","1","8700","TB@NSH","TB","NSH","","","","",""
"","","","","","","","","","","54473-54565:Andrei Vasilevskiy","54473-54565","G","Andrei","Andrei Vasilevskii","Vasilevskiy","22.311111450195312","9","8700","TB@NSH","TB","NSH","","","","",""
"","","","","","","","","","","54473-58331:Leon Draisaitl","54473-58331","C","Leon","Leon Draisaitl","Draisaitl","22.292857578822545","14","8200","EDM@OTT","EDM","OTT","","","","",""
"","","","","","","","","","","54473-8262:Patrick Kane","54473-8262","W","Patrick","Patrick Kane","Kane","19.18461491511418","13","8100","CHI@DAL","CHI","DAL","","","","",""
"","","","","","","","","","","54473-8441:Max Pacioretty","54473-8441","W","Max","Max Pacioretty","Pacioretty","20.555555555555557","9","8100","ANH@VGK","VGK","ANH","","","","",""
"","","","","","","","","","","54473-8893:Anton Khudobin","54473-8893","G","Anton","Anton Khudobin","Khudobin","16.53333282470703","6","8000","CHI@DAL","DAL","CHI","","","","",""
"","","","","","","","","","","54473-103202:Jake Oettinger","54473-103202","G","Jake","Jake Oettinger","Oettinger","15.199999809265137","4","8000","CHI@DAL","DAL","CHI","","","","",""
"","","","","","","","","","","54473-66556:Landon Bow","54473-66556","G","Landon","Landon Bow","Bow","0","0","8000","CHI@DAL","DAL","CHI","","","","",""
"","","","","","","","","","","54473-8655:Steven Stamkos","54473-8655","W","Steven","Steven Stamkos","Stamkos","16.76000061035156","10","7900","TB@NSH","TB","NSH","","","","",""
"","","","","","","","","","","54473-58909:Connor Hellebuyck","54473-58909","G","Connor","Connor Hellebuyck","Hellebuyck","18.399999618530273","8","7900","WPG@CGY","WPG","CGY","","","","",""
"","","","","","","","","","","54473-15271:Laurent Brossoit","54473-15271","G","Laurent","Laurent Brossoit","Brossoit","22.933334350585938","3","7900","WPG@CGY","WPG","CGY","","","","",""
"","","","","","","","","","","54473-12628:Mark Stone","54473-12628","W","Mark","Mark Stone","Stone","18.38888888888889","9","7700","ANH@VGK","VGK","ANH","","","","",""
"","","","","","","","","","","54473-54514:Johnny Gaudreau","54473-54514","W","Johnny","Johnny Gaudreau","Gaudreau","15.763635808771307","11","7600","WPG@CGY","CGY","WPG","","","","",""
"","","","","","","","","","","54473-70635:David Rittich","54473-70635","G","David","David Rittich","Rittich","2.799999952316284","2","7600","WPG@CGY","CGY","WPG","","","","",""
"","","","","","","","","","","54473-12283:Jacob Markstrom","54473-12283","G","Jacob","Jacob Markstrom","Markstrom","20.08888922797309","9","7600","WPG@CGY","CGY","WPG","","","","",""
"","","","","","","","","","","54473-66693:Sam Montembeault","54473-66693","G","Sam","Sam Montembeault","Montembeault","11.257143293108259","14","7500","DET@FLA","FLA","DET","","","","",""
"","","","","","","","","","","54473-58926:Brayden Point","54473-58926","C","Brayden","Brayden Point","Point","15.989999389648437","10","7500","TB@NSH","TB","NSH","","","","",""
"","","","","","","","","","","54473-42853:Chris Driedger","54473-42853","G","Chris","Chris Driedger","Driedger","22.88000030517578","5","7500","DET@FLA","FLA","DET","","","","",""
"","","","","","","","","","","54473-12163:Sergei Bobrovsky","54473-12163","G","Sergei","Sergei Bobrovsky","Bobrovsky","16.200000762939453","4","7500","DET@FLA","FLA","DET","","","","",""
"","","","","","","","","","","54473-9269:Logan Couture","54473-9269","C","Logan","Logan Couture","Couture","13.460000610351562","10","7400","SJ@LA","SJ","LA","","","","",""
