Player Name,Pos,Salary,Team,Opp,Line,Proj FP,Actual FP
Connor McDavid,C,9000,EDM,OTT,1,16.2,4.8
Leon Draisaitl,C,8200,EDM,OTT,2,15.3,6.4
Max Pacioretty,W,8100,VGK,ANH,1,11.9,9.6
Patrick Kane,W,8100,CHI,DAL,1,14.0,8.0
Steven Stamkos,W,7900,TB,NSH,1,13.3,39.4
Mark Stone,W,7700,VGK,ANH,1,11.6,11.2
Johnny Gaudreau,W,7600,CGY,WPG,2,11.1,3.2
Brayden Point,C,7500,TB,NSH,1,11.5,29.8
Jamie Benn,W,7400,DAL,CHI,1,9.2,3.2
Logan Couture,C,7400,SJ,LA,1,10.1,29.6
Aleksander Barkov,C,7400,FLA,DET,1,11.8,3.2
Filip Forsberg,W,7300,NSH,TB,1,10.7,11.2
Mark Scheifele,C,7300,WPG,CGY,1,11.9,9.6
Kyle Connor,W,7200,WPG,CGY,3,12.6,1.6
Dylan Larkin,C,7200,DET,FLA,1,11.1,14.4
Anze Kopitar,C,7200,LA,SJ,1,10.1,18.4
Ryan Nugent-Hopkins,W,7200,EDM,OTT,1,10.9,4.8
Jonathan Huberdeau,W,7100,FLA,DET,2,11.8,16.5
Victor Hedman,D,7100,TB,NSH,23,10.7,26.1
Joe Pavelski,C,7000,DAL,CHI,1,8.1,6.4
John Klingberg,D,6700,DAL,CHI,25,8.9,6.4
Roman Josi,D,6600,NSH,TB,27,12.3,9.6
Alex DeBrincat,W,6600,CHI,DAL,2,10.5,6.4
Sean Monahan,C,6600,CGY,WPG,2,10.0,1.6
Blake Wheeler,W,6500,WPG,CGY,2,10.8,3.2
Shea Theodore,D,6400,VGK,ANH,31,9.2,11.2
Brent Burns,D,6400,SJ,LA,32,11.0,20.8
Nikolaj Ehlers,W,6400,WPG,CGY,1,10.5,34.1
Matthew Tkachuk,W,6300,CGY,WPG,1,11.1,11.7
Evander Kane,W,6300,SJ,LA,1,10.4,20.0
Anthony Mantha,W,6200,DET,FLA,3,11.3,6.4
Jonathan Audy-Marchessault,W,6100,VGK,ANH,2,10.2,18.4
Elias Lindholm,C,6100,CGY,WPG,1,10.3,20.5
Brady Tkachuk,W,5900,OTT,EDM,1,10.8,14.4
Drew Doughty,D,5800,LA,SJ,41,8.3,13.3
Denis Gurianov,W,5700,DAL,CHI,2,7.8,6.4
Dominik Kubalik,W,5700,CHI,DAL,2,8.6,13.3
Viktor Arvidsson,W,5700,NSH,TB,1,8.8,4.8
Darnell Nurse,D,5600,EDM,OTT,45,8.9,18.4
Aaron Ekblad,D,5600,FLA,DET,46,9.5,13.3
Paul Stastny,C,5500,WPG,CGY,2,7.6,0.0
Jakob Silfverberg,W,5500,ANH,VGK,2,7.8,6.4
Patric Hornqvist,W,5400,FLA,DET,2,9.0,23.7
Tyson Barrie,D,5400,EDM,OTT,50,10.2,16.8
Alex Killorn,W,5400,TB,NSH,2,7.1,4.8
Ondrej Palat,W,5300,TB,NSH,1,7.9,24.2
Mark Giordano,D,5300,CGY,WPG,53,10.0,3.2
Tomas Hertl,C,5300,SJ,LA,2,10.2,4.8
Rickard Rakell,W,5300,ANH,VGK,3,9.2,16.5
Anthony Cirelli,C,5300,TB,NSH,2,0.0,1.6
Dylan Strome,C,5300,CHI,DAL,2,8.8,3.2
William Karlsson,C,5200,VGK,ANH,2,9.0,9.6
Mikael Granlund,W,5200,NSH,TB,2,8.0,4.8
Miro Heiskanen,D,5100,DAL,CHI,61,9.0,4.8
Thomas Chabot,D,5100,OTT,EDM,62,9.8,14.4
Dustin Brown,W,5100,LA,SJ,1,7.6,40.5
