Player Name,Pos,Salary,Team,Opp,Line,Proj FP,Actual FP
Auston Matthews,C,8700,TOR,MON,1,16.0,20.8
David Pastrnak,W,8500,BOS,NYI,1,15.2,19.2
Patrick Kane,W,8300,CHI,CLS,1,14.0,20.8
Brad Marchand,W,8100,BOS,NYI,1,12.7,28.0
Patrice Bergeron,C,8000,BOS,NYI,1,12.4,23.2
Mitchell Marner,W,7900,TOR,MON,1,12.6,18.4
Brayden Point,C,7700,TB,FLA,1,11.5,3.2
Johnny Gaudreau,W,7700,CGY,VAN,2,11.1,9.6
Sebastian Aho,C,7600,CAR,DAL,1,8.6,4.8
Patrik Laine,W,7500,CLS,CHI,1,12.1,15.2
David Perron,W,7200,STL,ARI,1,9.1,11.2
John Tavares,C,7200,TOR,MON,2,11.9,8.0
Joe Pavelski,C,7200,DAL,CAR,1,8.1,15.7
Victor Hedman,D,7200,TB,FLA,20,10.7,10.1
Jonathan Huberdeau,W,7100,FLA,TB,2,11.8,1.6
Brock Boeser,W,7100,VAN,CGY,2,10.6,11.2
Anders Lee,W,7100,NYI,BOS,1,9.5,18.1
Jamie Benn,W,7100,DAL,CAR,1,9.2,10.1
Filip Forsberg,W,7100,NSH,DET,1,10.7,20.0
Mathew Barzal,C,6900,NYI,BOS,1,11.0,14.1
Aleksander Barkov,C,6900,FLA,TB,1,11.8,4.8
Sean Monahan,C,6800,CGY,VAN,2,10.0,4.8
Ryan O'Reilly,C,6800,STL,ARI,1,9.9,12.8
Brendan Gallagher,W,6800,MON,TOR,1,10.5,28.0
Elias Pettersson,C,6800,VAN,CGY,2,0.0,1.6
Andrei Svechnikov,W,6700,CAR,DAL,3,11.1,10.1
Roman Josi,D,6700,NSH,DET,33,12.3,4.8
Alex DeBrincat,W,6600,CHI,CLS,1,10.5,20.0
Dylan Larkin,C,6600,DET,NSH,1,11.1,12.8
John Klingberg,D,6600,DAL,CAR,36,8.9,13.3
Tyler Toffoli,W,6400,MON,TOR,1,8.7,24.8
Brayden Schenn,C,6400,STL,ARI,2,9.0,8.0
Elias Lindholm,C,6300,CGY,VAN,1,10.3,4.8
William Nylander,W,6300,TOR,MON,2,10.4,3.2
J.T. Miller,W,6200,VAN,CGY,2,11.1,1.6
Clayton Keller,W,6200,ARI,STL,1,8.9,17.6
Cam Atkinson,W,6100,CLS,CHI,1,9.6,26.4
Phil Kessel,W,6000,ARI,STL,3,8.5,1.6
Anthony Mantha,W,6000,DET,NSH,2,11.3,20.0
Jeff Petry,D,6000,MON,TOR,47,8.0,9.6
Jordan Eberle,W,5900,NYI,BOS,2,8.9,25.3
Matthew Tkachuk,W,5900,CGY,VAN,1,11.1,6.4
Bo Horvat,C,5900,VAN,CGY,1,10.5,6.4
Nick Suzuki,C,5900,MON,TOR,2,8.2,3.2
Quinn Hughes,D,5700,VAN,CGY,53,9.2,18.4
Aaron Ekblad,D,5700,FLA,TB,55,9.5,8.0
Patric Hornqvist,W,5700,FLA,TB,2,9.0,6.4
Denis Gurianov,W,5700,DAL,CAR,2,7.8,1.6
Torey Krug,D,5600,STL,ARI,58,9.4,14.4
Christian Dvorak,C,5600,ARI,STL,2,7.6,4.8
Ondrej Palat,W,5600,TB,FLA,1,7.9,28.5
Charles McAvoy,D,5500,BOS,NYI,62,8.9,9.6
David Krejci,C,5500,BOS,NYI,2,7.7,1.6
Dominik Kubalik,W,5500,CHI,CLS,2,8.6,4.8
Alex Killorn,W,5500,TB,FLA,1,7.1,3.2
Viktor Arvidsson,W,5500,NSH,DET,1,8.8,1.6
Oliver Bjorkstrand,W,5400,CLS,CHI,2,11.1,1.6
Josh Anderson,W,5400,MON,TOR,2,6.7,0.0
Mark Giordano,D,5400,CGY,VAN,69,10.0,3.2
Dougie Hamilton,D,5400,CAR,DAL,70,11.5,9.6
Mike Hoffman,W,5400,STL,ARI,2,10.0,23.2
Shea Weber,D,5300,MON,TOR,73,9.6,4.8
Teuvo Teravainen,W,5300,CAR,DAL,1,10.5,15.2
Matt Duchene,C,5300,NSH,DET,2,8.6,9.6
Conor Garland,W,5300,ARI,STL,1,8.1,16.8
Morgan Rielly,D,5300,TOR,MON,77,10.2,4.8
Mikael Granlund,W,5200,NSH,DET,2,8.0,0.0
Seth Jones,D,5100,CLS,CHI,80,9.9,16.0
Vincent Trocheck,C,5100,CAR,DAL,2,8.5,10.1
Ryan Ellis,D,5000,NSH,DET,82,10.4,11.2
Dylan Strome,C,5000,CHI,CLS,2,8.8,3.2
Miro Heiskanen,D,4900,DAL,CAR,85,9.0,4.8
Zach Hyman,W,4900,TOR,MON,1,8.5,9.6
Nino Niederreiter,W,4900,CAR,DAL,2,6.7,6.4
Roope Hintz,C,4900,DAL,CAR,2,7.7,12.8
Zachary Werenski,D,4800,CLS,CHI,89,9.7,12.8
Brock Nelson,C,4800,NYI,BOS,2,10.0,12.8
Nick Schmaltz,C,4800,ARI,STL,1,7.7,16.8
Mikael Backlund,C,4800,CGY,VAN,3,7.7,0.0
Carter Verhaeghe,W,4800,FLA,TB,1,0.0,6.4
Jakob Chychrun,D,4800,ARI,STL,96,8.7,19.2
Jack Roslovic,C,4700,CLS,CHI,1,6.3,3.2
Ryan Pulock,D,4700,NYI,BOS,98,9.6,17.6
Jonathan Drouin,W,4700,MON,TOR,2,7.8,6.4
Duncan Keith,D,4700,CHI,CLS,100,7.6,4.8
Jordan Staal,C,4600,CAR,DAL,3,6.3,15.7
Nate Schmidt,D,4600,VAN,CGY,104,7.9,4.8
Oliver Ekman-Larsson,D,4500,ARI,STL,105,7.3,14.4
Robby Fabbri,C,4500,DET,NSH,2,7.1,21.6
Tanner Pearson,W,4500,VAN,CGY,1,8.2,3.2
Andrew Mangiapane,W,4500,CGY,VAN,3,7.7,6.4
Jake DeBrusk,W,4500,BOS,NYI,3,8.4,6.4
Yanni Gourde,C,4400,TB,FLA,2,6.4,11.2
Jordan Kyrou,W,4400,STL,ARI,2,5.0,13.6
Alexandre Texier,C,4400,CLS,CHI,3,5.7,1.6
Rasmus Andersson,D,4400,CGY,VAN,114,6.1,12.8
Anthony Duclair,W,4400,FLA,TB,1,7.6,4.8
Blake Coleman,W,4300,TB,FLA,2,6.9,6.4
Bobby Ryan,W,4300,DET,NSH,2,7.2,1.6
Craig Smith,W,4300,BOS,NYI,2,6.0,3.2
Justin Faulk,D,4300,STL,ARI,121,6.5,1.6
Josh Bailey,W,4300,NYI,BOS,1,8.0,3.2
Max Domi,C,4200,CLS,CHI,2,8.9,4.8
Jean-Gabriel Pageau,C,4200,NYI,BOS,3,7.8,38.8
Charlie Coyle,C,4200,BOS,NYI,3,7.0,1.6
Alexander Wennberg,C,4100,FLA,TB,2,5.6,4.8
Pius Suter,C,4100,CHI,CLS,1,10.6,4.8
Nick Leddy,D,4000,NYI,BOS,134,5.5,4.8
