Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,Line,PP,GS,L5 TOI,L40 TOI,S TOI,L5 SOG,L40 SOG,S SOG,L5 FP,L40 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Connor McDavid,1,,C,8800,EDM,OTT,0,L1,P1,3.68,23.0,21.7,21.7,3.4,3.8,3.8,27.0,23.4,23.4,6.8,40.0,16.2,1.8,55.6,6.3
Leon Draisaitl,1,,C,8400,EDM,OTT,0,L2,P1,3.68,23.1,21.4,21.4,3.0,3.0,3.0,24.2,20.3,20.3,10.1,30.5,15.3,1.8,49.5,5.9
Nathan MacKinnon,,,C,8400,COL,@MIN,0,L1,P1,3.23,21.2,19.6,19.6,4.8,4.4,4.4,17.2,19.7,19.7,10.0,29.4,15.7,1.9,17.6,2.1
Mikko Rantanen,,,W,7900,COL,@MIN,0,L1,P1,3.23,20.4,18.8,18.8,3.0,3.7,3.7,16.4,18.6,18.6,9.7,27.5,12.0,1.5,3.2,0.4
Patrick Kane,,,W,7700,CHI,CLS,1,L1,P1,2.64,22.4,20.7,20.7,2.8,3.1,3.1,14.5,14.4,14.4,6.2,22.5,14.0,1.8,26.4,3.4
Patrik Laine,,Q,W,7600,CLS,@CHI,16,,,2.86,16.3,16.3,16.3,3.0,3.0,3.0,38.9,38.9,38.9,38.9,38.9,0.0,0.0,0.0,0.0
Ryan Nugent-Hopkins,,,W,7100,EDM,OTT,0,L1,P1,3.68,22.7,21.9,21.9,2.8,3.3,3.3,11.0,13.1,13.1,-0.4,26.6,10.9,1.5,42.3,6.0
Anders Lee,,,W,7100,NYI,@PHI,0,L1,P1,2.67,18.5,18.0,18.0,2.8,3.3,3.3,9.9,11.3,11.3,1.4,21.3,9.5,1.3,16.0,2.3
Sean Couturier,,D,C,7000,PHI,NYI,15,,,2.83,10.1,10.1,10.1,0.5,0.5,0.5,5.6,5.6,5.6,-2.3,13.5,0.0,0.0,0.0,0.0
Travis Konecny,,,W,6900,PHI,NYI,2,L2,P2,2.83,16.0,15.8,15.8,1.0,1.6,1.6,6.9,13.0,13.0,-3.4,29.3,10.3,1.5,1.6,0.2
Claude Giroux,,,W,6800,PHI,NYI,0,L1,P1,2.83,19.4,18.6,18.6,1.4,1.3,1.3,12.4,10.5,10.5,3.3,17.7,10.2,1.5,11.7,1.7
Mathew Barzal,,,C,6700,NYI,@PHI,0,L1,P1,2.67,21.1,20.0,20.0,3.2,2.6,2.6,18.4,14.2,14.2,-0.3,28.8,11.0,1.6,26.4,3.9
Jakub Voracek,,,W,6600,PHI,NYI,0,L1,P1,2.83,16.5,16.1,16.1,2.2,1.6,1.6,16.0,13.0,13.0,5.2,20.7,8.6,1.3,3.2,0.5
Gabriel Landeskog,1,,W,6500,COL,@MIN,0,L1,P1,3.23,20.5,18.8,18.8,3.4,3.3,3.3,13.6,14.0,14.0,4.7,23.3,11.0,1.7,9.6,1.5
Kevin Fiala,,Q,W,6200,MIN,COL,2,,,2.77,16.6,17.6,17.6,2.4,3.8,3.8,12.1,11.4,11.4,6.0,16.7,0.0,0.0,0.0,0.0
Ryan O'Reilly,2,,C,6200,STL,@ANH,0,L1,P1,3.01,20.7,18.7,18.7,1.8,2.3,2.3,13.1,11.2,11.2,5.1,17.2,9.9,1.6,14.9,2.4
Brady Tkachuk,1,,W,6200,OTT,@EDM,2,L1,P1,2.82,16.8,17.4,17.4,4.2,4.4,4.4,10.8,13.3,13.3,2.5,24.0,10.8,1.7,33.3,5.4
Alex DeBrincat,,D,W,6100,CHI,CLS,6,,,2.64,18.5,17.5,17.5,2.8,2.7,2.7,17.0,14.7,14.7,4.0,25.5,0.0,0.0,0.0,0.0
Zach Parise,,,W,6100,MIN,COL,0,L1,P1,2.77,18.1,18.2,18.2,3.0,3.1,3.1,13.9,11.4,11.4,3.7,19.2,8.7,1.4,3.2,0.5
David Perron,,,W,6100,STL,@ANH,0,L1,P1,3.01,17.2,15.7,15.7,3.8,3.0,3.0,21.6,15.5,15.5,2.2,28.8,9.1,1.5,8.5,1.4
Cale Makar,1,,D,6100,COL,@MIN,0,D1,P1,3.23,23.7,21.8,21.8,3.0,2.2,2.2,14.9,13.8,13.8,3.7,23.9,10.0,1.6,18.4,3.0
Kevin Hayes,,,C,6000,PHI,NYI,0,L2,P1,2.83,18.7,18.7,18.7,1.8,2.0,2.0,11.3,13.2,13.2,3.5,22.9,8.4,1.4,18.9,3.1
Jaden Schwartz,,,W,5900,STL,@ANH,0,L2,P1,3.01,17.8,17.0,17.0,1.8,2.0,2.0,13.2,10.7,10.7,2.9,18.4,9.0,1.5,3.2,0.5
Cam Atkinson,,,W,5900,CLS,@CHI,1,L2,P1,2.86,16.8,16.7,16.7,2.6,2.3,2.3,12.9,9.1,9.1,1.9,16.4,9.6,1.6,4.8,0.8
Nazem Kadri,,,C,5800,COL,@MIN,0,L2,P1,3.23,15.9,15.7,15.7,4.2,3.4,3.4,15.1,12.5,12.5,-3.6,28.6,8.4,1.4,9.6,1.7
Dominik Kubalik,,,W,5800,CHI,CLS,1,L2,P1,2.64,16.7,14.7,14.7,3.2,3.2,3.2,10.2,11.7,11.7,-1.9,25.2,8.6,1.5,1.6,0.3
Brayden Schenn,,,C,5700,STL,@ANH,0,L2,P1,3.01,17.7,16.9,16.9,1.6,1.9,1.9,16.2,13.6,13.6,4.6,22.6,9.0,1.6,34.1,6.0
Rickard Rakell,,,W,5700,ANH,STL,0,L3,P1,2.49,17.8,17.6,17.6,3.6,3.2,3.2,12.3,9.2,9.2,3.0,15.3,9.2,1.6,8.0,1.4
Andre Burakovsky,,,W,5700,COL,@MIN,0,L2,P2,3.23,13.0,12.2,12.2,1.4,1.5,1.5,15.8,16.3,16.3,8.8,23.7,8.4,1.5,1.6,0.3
James van Riemsdyk,,,W,5500,PHI,NYI,0,L3,P1,2.83,15.3,15.0,15.0,2.4,2.2,2.2,16.9,14.4,14.4,2.0,26.7,8.3,1.5,34.1,6.2
Jordan Eberle,,,W,5500,NYI,@PHI,0,L2,P1,2.67,18.8,17.3,17.3,3.2,2.8,2.8,15.6,12.7,12.7,2.4,23.1,8.9,1.6,0.0,0.0
Duncan Keith,,,D,5500,CHI,CLS,1,D1,P1,2.64,24.3,22.5,22.5,1.8,1.7,1.7,6.7,9.9,9.9,3.1,16.7,7.6,1.4,11.2,2.0
Torey Krug,,,D,5300,STL,@ANH,0,D1,P1,3.01,21.1,20.3,20.3,2.6,2.1,2.1,11.2,9.4,9.4,4.3,14.5,9.4,1.8,8.0,1.5
Ivan Provorov,,,D,5300,PHI,NYI,0,D1,P1,2.83,26.7,25.8,25.8,1.2,1.4,1.4,15.2,12.3,12.3,1.8,22.7,8.7,1.6,3.2,0.6
Kailer Yamamoto,,,W,5300,EDM,OTT,0,L2,P2,3.68,16.7,15.5,15.5,1.8,1.7,1.7,9.2,11.3,11.3,2.6,20.0,9.2,1.7,16.8,3.2
Mike Hoffman,1,,W,5300,STL,@ANH,0,L3,P2,3.01,13.6,13.9,13.9,2.2,2.0,2.0,6.8,7.3,7.3,2.6,11.9,10.0,1.9,11.2,2.1
Brock Nelson,,,C,5200,NYI,@PHI,0,L2,P2,2.67,17.4,17.9,17.9,2.0,1.8,1.8,8.9,8.1,8.1,1.7,14.6,10.0,1.9,1.6,0.3
Dylan Strome,,,C,5200,CHI,CLS,1,L2,P1,2.64,17.0,16.2,16.2,1.2,1.8,1.8,11.5,10.4,10.4,3.4,17.5,8.8,1.7,3.2,0.6
Zachary Werenski,1,,D,5100,CLS,@CHI,1,D1,P1,2.86,25.0,24.6,24.6,2.6,2.7,2.7,12.8,9.3,9.3,3.1,15.5,9.7,1.9,1.6,0.3
Gustav Nyquist,,D,W,5100,CLS,@CHI,n/a,,,2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oliver Bjorkstrand,,,W,5100,CLS,@CHI,1,L3,P1,2.86,18.1,18.0,18.0,2.0,2.6,2.6,13.3,12.1,12.1,1.4,22.9,11.1,2.2,0.0,0.0
Thomas Chabot,1,Q,D,5000,OTT,@EDM,2,,,2.82,23.3,24.0,24.0,2.6,2.3,2.3,10.4,10.9,10.9,3.9,17.8,0.0,0.0,0.0,0.0
Samuel Girard,,,D,5000,COL,@MIN,0,D2,P2,3.23,21.0,19.5,19.5,1.2,1.8,1.8,11.6,11.9,11.9,3.2,20.6,7.0,1.4,9.6,1.9
Ryan Getzlaf,,,C,4900,ANH,STL,0,L1,P1,2.49,16.6,16.8,16.8,1.2,1.3,1.3,7.7,7.1,7.1,4.0,10.2,8.5,1.7,11.7,2.4
Seth Jones,,,D,4900,CLS,@CHI,1,D1,P2,2.86,25.7,25.6,25.6,1.2,1.9,1.9,5.4,5.9,5.9,2.5,9.3,9.9,2.0,4.8,1.0
Brandon Saad,,,W,4800,COL,@MIN,0,L2,,3.23,13.5,13.6,13.6,1.6,1.2,1.2,14.7,10.0,10.0,-1.4,21.4,7.4,1.5,15.2,3.2
Kirill Kaprizov,,,W,4800,MIN,COL,0,L3,P1,2.77,18.4,18.8,18.8,1.4,1.6,1.6,6.9,10.0,10.0,0.7,19.2,11.0,2.3,9.6,2.0
Darnell Nurse,,,D,4800,EDM,OTT,0,D1,P2,3.68,25.3,23.4,23.4,2.2,2.3,2.3,13.4,11.3,11.3,3.4,19.1,8.9,1.9,20.0,4.2
Evgeni Dadonov,,,W,4800,OTT,@EDM,2,L3,P1,2.82,17.4,17.1,17.1,2.4,2.3,2.3,6.2,6.6,6.6,-0.5,13.6,8.8,1.8,8.0,1.7
Joel Eriksson Ek,,,C,4700,MIN,COL,0,,,2.77,17.8,17.1,17.1,2.8,3.1,3.1,13.9,14.2,14.2,2.8,25.6,0.0,0.0,17.6,3.7
Devon Toews,,D,D,4700,COL,@MIN,2,,,3.23,21.7,20.5,20.5,2.4,1.8,1.8,10.5,12.9,12.9,3.3,22.4,0.0,0.0,0.0,0.0
Adam Henrique,,,C,4700,ANH,STL,0,,,2.49,17.4,16.7,16.7,2.4,1.4,1.4,9.4,6.0,6.0,-1.5,13.4,0.0,0.0,0.0,0.0
Colton Parayko,,,D,4700,STL,@ANH,0,D2,,3.01,24.5,22.6,22.6,1.2,1.9,1.9,8.3,9.8,9.8,4.8,14.8,8.4,1.8,18.4,3.9
Derek Stepan,,Q,C,4700,OTT,@EDM,3,L4,,2.82,15.9,16.0,16.0,2.2,2.3,2.3,5.9,7.7,7.7,1.8,13.6,7.2,1.5,1.6,0.3
Nolan Patrick,,,C,4700,PHI,NYI,0,L1,P2,2.83,15.4,15.3,15.3,0.8,1.0,1.0,5.6,7.7,7.7,1.4,14.0,6.9,1.5,1.6,0.3
Jakob Silfverberg,,,W,4700,ANH,STL,0,L2,P1,2.49,16.7,16.5,16.5,2.6,1.8,1.8,11.2,6.9,6.9,-1.0,14.9,7.8,1.7,17.3,3.7
Tyson Barrie,1,,D,4600,EDM,OTT,0,D1,P1,3.68,21.0,20.3,20.3,2.2,2.1,2.1,10.4,9.9,9.9,2.2,17.7,10.2,2.2,26.9,5.8
Anthony Beauvillier,,D,W,4600,NYI,@PHI,6,,,2.67,14.6,14.6,14.6,0.8,0.8,0.8,3.3,3.3,3.3,-1.0,7.6,0.0,0.0,0.0,0.0
Chris Tierney,,,C,4600,OTT,@EDM,2,L2,,2.82,15.1,15.9,15.9,1.4,1.1,1.1,5.9,7.5,7.5,1.6,13.4,6.8,1.5,11.2,2.4
Alexandre Texier,,,C,4600,CLS,@CHI,1,L2,P1,2.86,19.2,18.0,18.0,1.2,1.7,1.7,6.9,10.5,10.5,1.5,19.5,5.7,1.2,9.6,2.1
Max Domi,,,C,4500,CLS,@CHI,1,L3,P1,2.86,15.9,15.3,15.3,2.2,1.7,1.7,7.6,6.0,6.0,-0.9,12.9,8.9,2.0,4.8,1.1
Jared Spurgeon,,,D,4500,MIN,COL,0,D1,P1,2.77,21.2,22.9,22.9,1.2,1.6,1.6,6.1,5.7,5.7,2.3,9.1,8.2,1.8,14.4,3.2
Connor Brown,,,W,4500,OTT,@EDM,2,L1,P2,2.82,17.9,18.7,18.7,2.6,1.9,1.9,6.1,7.0,7.0,1.7,12.3,7.5,1.7,12.8,2.8
Nick Foligno,,,W,4500,CLS,@CHI,1,L3,P2,2.86,17.2,17.0,17.0,1.2,1.6,1.6,9.8,9.3,9.3,1.7,16.9,6.7,1.5,11.2,2.5
Mats Zuccarello,,D,W,4500,MIN,COL,n/a,,,2.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryan Suter,,,D,4400,MIN,COL,0,D1,P1,2.77,22.0,22.0,22.0,1.6,1.9,1.9,8.4,9.6,9.6,-0.2,19.3,8.0,1.8,14.4,3.3
Erik Gustafsson,,,D,4400,PHI,NYI,0,,,2.83,17.7,17.7,17.7,0.8,1.0,1.0,7.7,8.1,8.1,0.6,15.7,0.0,0.0,0.0,0.0
Cam Fowler,,,D,4400,ANH,STL,0,D2,P2,2.49,21.4,21.6,21.6,1.2,1.2,1.2,4.9,6.0,6.0,0.7,11.4,7.5,1.7,11.2,2.5
Ryan Pulock,,,D,4400,NYI,@PHI,0,D1,P1,2.67,23.5,22.6,22.6,2.4,1.8,1.8,6.4,7.2,7.2,2.8,11.6,9.6,2.2,14.4,3.3
