Player Name,Salary,Team,Opp,Proj FP,Actual FP
Hunter Miska,8600,COL,MIN,0.0,7.2
Brian Elliott,8100,PHI,NYI,18.5,26.4
Ilya Sorokin,8000,NYI,PHI,18.4,4.0
Cameron Talbot,7700,MIN,COL,14.6,17.6
Elvis Merzlikins,7500,CLS,CHI,18.1,14.4
John Gibson,7400,ANH,STL,17.0,-0.8
Ville Husso,7300,STL,ANH,19.1,28.0
Stuart Skinner,7100,EDM,OTT,0.0,18.4
Kevin Lankinen,7000,CHI,CLS,17.4,33.6
Matthew Murray,6700,OTT,EDM,14.6,-7.2
