Player Name,Pos,Salary,Team,Opp,Line,Proj FP,Actual FP
Connor McDavid,C,8800,EDM,OTT,1,16.2,55.6
Leon Draisaitl,C,8400,EDM,OTT,2,15.3,49.5
Nathan MacKinnon,C,8400,COL,MIN,1,15.7,17.6
Mikko Rantanen,W,7900,COL,MIN,1,12.0,3.2
Patrick Kane,W,7700,CHI,CLS,1,14.0,26.4
Ryan Nugent-Hopkins,W,7100,EDM,OTT,1,10.9,42.3
Anders Lee,W,7100,NYI,PHI,1,9.5,16.0
Travis Konecny,W,6900,PHI,NYI,2,10.3,1.6
Claude Giroux,W,6800,PHI,NYI,1,10.2,11.7
Mathew Barzal,C,6700,NYI,PHI,1,11.0,26.4
Jakub Voracek,W,6600,PHI,NYI,1,8.6,3.2
Gabriel Landeskog,W,6500,COL,MIN,1,11.0,9.6
Ryan O'Reilly,C,6200,STL,ANH,1,9.9,14.9
Brady Tkachuk,W,6200,OTT,EDM,1,10.8,33.3
Zach Parise,W,6100,MIN,COL,1,8.7,3.2
David Perron,W,6100,STL,ANH,1,9.1,8.5
Cale Makar,D,6100,COL,MIN,25,10.0,18.4
Kevin Hayes,C,6000,PHI,NYI,2,8.4,18.9
Jaden Schwartz,W,5900,STL,ANH,2,9.0,3.2
Cam Atkinson,W,5900,CLS,CHI,2,9.6,4.8
Nazem Kadri,C,5800,COL,MIN,2,8.4,9.6
Dominik Kubalik,W,5800,CHI,CLS,2,8.6,1.6
Brayden Schenn,C,5700,STL,ANH,2,9.0,34.1
Rickard Rakell,W,5700,ANH,STL,3,9.2,8.0
Andre Burakovsky,W,5700,COL,MIN,2,8.4,1.6
James van Riemsdyk,W,5500,PHI,NYI,3,8.3,34.1
Jordan Eberle,W,5500,NYI,PHI,2,8.9,0.0
Duncan Keith,D,5500,CHI,CLS,36,7.6,11.2
Torey Krug,D,5300,STL,ANH,37,9.4,8.0
Ivan Provorov,D,5300,PHI,NYI,38,8.7,3.2
Kailer Yamamoto,W,5300,EDM,OTT,2,9.2,16.8
Mike Hoffman,W,5300,STL,ANH,3,10.0,11.2
Brock Nelson,C,5200,NYI,PHI,2,10.0,1.6
Dylan Strome,C,5200,CHI,CLS,2,8.8,3.2
Zachary Werenski,D,5100,CLS,CHI,43,9.7,1.6
Oliver Bjorkstrand,W,5100,CLS,CHI,3,11.1,0.0
Samuel Girard,D,5000,COL,MIN,47,7.0,9.6
Ryan Getzlaf,C,4900,ANH,STL,1,8.5,11.7
Seth Jones,D,4900,CLS,CHI,49,9.9,4.8
Brandon Saad,W,4800,COL,MIN,2,7.4,15.2
Kirill Kaprizov,W,4800,MIN,COL,3,11.0,9.6
Darnell Nurse,D,4800,EDM,OTT,52,8.9,20.0
Evgeni Dadonov,W,4800,OTT,EDM,3,8.8,8.0
Nolan Patrick,C,4700,PHI,NYI,1,6.9,1.6
Jakob Silfverberg,W,4700,ANH,STL,2,7.8,17.3
Tyson Barrie,D,4600,EDM,OTT,61,10.2,26.9
Chris Tierney,C,4600,OTT,EDM,2,6.8,11.2
Alexandre Texier,C,4600,CLS,CHI,2,5.7,9.6
Max Domi,C,4500,CLS,CHI,3,8.9,4.8
Jared Spurgeon,D,4500,MIN,COL,66,8.2,14.4
Connor Brown,W,4500,OTT,EDM,1,7.5,12.8
Nick Foligno,W,4500,CLS,CHI,3,6.7,11.2
Ryan Suter,D,4400,MIN,COL,70,8.0,14.4
Cam Fowler,D,4400,ANH,STL,72,7.5,11.2
Ryan Pulock,D,4400,NYI,PHI,73,9.6,14.4
Zachary Sanford,W,4300,STL,ANH,1,6.6,4.8
Jean-Gabriel Pageau,C,4300,NYI,PHI,3,7.8,10.1
Josh Norris,C,4200,OTT,EDM,1,6.3,13.3
J.T. Compher,C,4200,COL,MIN,3,6.9,1.6
Jonas Brodin,D,4200,MIN,COL,80,6.6,18.4
James Neal,W,4100,EDM,OTT,3,6.7,29.3
Joel Farabee,W,4100,PHI,NYI,3,6.3,42.4
Josh Bailey,W,4100,NYI,PHI,1,8.0,30.1
Robert Thomas,C,4000,STL,ANH,3,7.5,9.6
Boone Jenner,C,4000,CLS,CHI,1,7.5,21.6
Kevin Shattenkirk,D,3900,ANH,STL,91,6.6,4.8
Jordan Kyrou,W,3900,STL,ANH,2,5.0,1.6
Nick Bjugstad,C,3900,MIN,COL,1,5.2,11.2
Pius Suter,C,3900,CHI,CLS,2,0.0,16.8
Andrew Shaw,W,3800,CHI,CLS,3,6.4,4.8
Mike Reilly,D,3800,OTT,EDM,97,5.9,14.9
Nick Leddy,D,3800,NYI,PHI,98,5.5,20.5
Drake Batherson,W,3800,OTT,EDM,2,6.5,15.7
Zack Kassian,W,3800,EDM,OTT,3,5.3,3.2
Mattias Janmark,W,3800,CHI,CLS,1,5.2,11.2
Jesse Puljujarvi,W,3700,EDM,OTT,1,6.5,0.0
Calvin de Haan,D,3700,CHI,CLS,104,5.9,6.4
Jordan Greenway,W,3700,MIN,COL,2,6.0,26.4
Oskar Lindblom,W,3700,PHI,NYI,2,8.2,3.2
Scott Laughton,W,3700,PHI,NYI,3,6.4,1.6
Liam Foudy,W,3600,CLS,CHI,1,5.7,14.4
Jack Roslovic,W,3600,CLS,CHI,1,6.3,12.8
Danton Heinen,W,3600,ANH,STL,2,6.6,3.2
Nicholas Paul,W,3600,OTT,EDM,3,6.1,12.8
Valeri Nichushkin,W,3600,COL,MIN,3,6.4,4.8
Kyle Turris,C,3500,EDM,OTT,3,5.9,8.0
Bowen Byram,D,3500,COL,MIN,136,0.0,6.4
Sam Steel,C,3500,ANH,STL,2,6.3,3.2
Colin White,C,3500,OTT,EDM,3,7.1,26.9
Victor Rask,C,3500,MIN,COL,3,3.8,27.2
Shayne Gostisbehere,D,3500,PHI,NYI,207,6.2,4.8
Philipp Kurashev,C,3400,CHI,CLS,1,0.0,26.4
Joonas Donskoi,W,3400,COL,MIN,3,6.5,15.2
Dominik Kahun,W,3400,EDM,OTT,2,6.8,16.8
Ryan Hartman,W,3300,MIN,COL,2,5.6,12.8
Eric Robinson,W,3300,CLS,CHI,2,4.8,1.6
Carl Soderberg,C,3200,CHI,CLS,3,7.1,3.2
Troy Terry,W,3100,ANH,STL,1,5.2,1.6
Andrew Agozzino,W,3000,ANH,STL,3,0.0,11.2
Michael Dal Colle,W,3000,NYI,PHI,3,4.0,1.6
Nico Sturm,C,3000,MIN,COL,3,6.2,1.6
Samuel Blais,W,3000,STL,ANH,3,4.6,13.6
Dmytro Timashov,W,3000,NYI,PHI,2,4.7,1.6
Brandon Hagel,W,3000,CHI,CLS,3,0.0,1.6
Max Jones,W,3000,ANH,STL,1,5.9,0.0
Luke Johnson,C,3000,MIN,COL,1,0.0,1.6
