Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,Line,PP,GS,L5 TOI,L40 TOI,S TOI,L5 SOG,L40 SOG,S SOG,L5 FP,L40 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Connor McDavid,0,,C,8800,EDM,MON,1,L1,P1,3.28,19.0,19.0,19.0,5.3,5.3,5.3,26.7,26.7,26.7,-1.6,55.0,16.2,1.8,1.6,0.2
Auston Matthews,2,,C,8500,TOR,WPG,1,L1,P1,3.60,17.3,17.3,17.3,5.3,5.3,5.3,19.1,19.1,19.1,7.2,31.0,16.0,1.9,17.6,2.1
Leon Draisaitl,0,,C,8400,EDM,MON,1,L2,P1,3.28,18.4,18.4,18.4,2.7,2.7,2.7,18.5,18.5,18.5,3.1,33.8,15.3,1.8,6.4,0.8
Patrik Laine,1,,W,8000,WPG,@TOR,3,,,2.90,16.3,16.3,16.3,3.0,3.0,3.0,38.9,38.9,38.9,38.9,38.9,0.0,0.0,0.0,0.0
John Tavares,2,,C,7900,TOR,WPG,1,L2,P2,3.60,13.0,13.0,13.0,4.3,4.3,4.3,24.0,24.0,24.0,8.3,39.6,11.9,1.5,18.9,2.4
Max Pacioretty,2,,W,7800,VGK,ARI,1,L1,P1,3.11,16.6,16.6,16.6,5.0,5.0,5.0,20.8,20.8,20.8,19.7,21.9,11.9,1.5,21.6,2.8
Mark Stone,2,,W,7700,VGK,ARI,1,L1,P1,3.11,18.0,18.0,18.0,1.5,1.5,1.5,21.2,21.2,21.2,16.1,26.3,11.6,1.5,9.6,1.2
Mitchell Marner,2,,W,7700,TOR,WPG,1,L1,P1,3.60,18.5,18.5,18.5,1.3,1.3,1.3,15.5,15.5,15.5,-2.2,33.3,12.6,1.6,28.8,3.7
Jack Eichel,0,,C,7600,BUF,@PHI,2,L1,P1,2.72,22.8,22.8,22.8,2.0,2.0,2.0,15.5,15.5,15.5,11.7,19.2,14.2,1.9,34.6,4.6
Johnny Gaudreau,0,,W,7600,CGY,VAN,1,L2,P1,3.20,18.7,18.7,18.7,3.0,3.0,3.0,15.3,15.3,15.3,12.5,18.1,11.1,1.5,22.1,2.9
