Player Name,Pos,Salary,Team,Opp,Line,Proj FP,Actual FP
Rickard Rakell,W,5700,ANH,MIN,1,9.2,4.8
Nick Suzuki,C,5700,MON,EDM,2,8.2,10.1
Kevin Hayes,C,5700,PHI,BUF,1,8.4,0.0
Mike Hoffman,W,5700,STL,SJ,3,10.0,13.6
Dougie Hamilton,D,5700,CAR,NSH,58,11.5,8.5
Jaden Schwartz,W,5700,STL,SJ,2,9.0,3.2
Morgan Rielly,D,5600,TOR,WPG,60,10.2,3.2
Eric Staal,C,5600,BUF,PHI,2,7.9,8.0
Quinn Hughes,D,5600,VAN,CGY,62,9.2,4.8
Viktor Arvidsson,W,5500,NSH,CAR,1,8.8,25.3
Jakob Silfverberg,W,5500,ANH,MIN,1,7.8,0.0
Matt Duchene,C,5500,NSH,CAR,2,8.6,14.9
Shea Weber,D,5500,MON,EDM,66,9.6,20.5
Ryan Johansen,C,5400,NSH,CAR,1,7.6,14.9
Tyson Barrie,D,5400,EDM,MON,68,10.2,9.6
Elias Lindholm,C,5400,CGY,VAN,1,10.3,17.3
Mark Giordano,D,5400,CGY,VAN,70,10.0,23.7
Brayden Schenn,C,5300,STL,SJ,2,9.0,21.6
Jeff Petry,D,5300,MON,EDM,72,8.0,13.2
Ryan Ellis,D,5300,NSH,CAR,73,10.4,12.8
Erik Karlsson,D,5300,SJ,STL,74,10.3,4.8
Sam Reinhart,W,5200,BUF,PHI,1,9.3,35.7
Kailer Yamamoto,W,5200,EDM,MON,2,9.2,1.6
Ivan Provorov,D,5200,PHI,BUF,77,8.7,4.8
James van Riemsdyk,W,5200,PHI,BUF,3,8.3,3.2
Ryan Suter,D,5100,MIN,ANH,79,8.0,1.6
Ryan Getzlaf,C,5100,ANH,MIN,2,8.5,3.2
William Karlsson,C,5100,VGK,ARI,2,9.0,12.8
Torey Krug,D,5100,STL,SJ,82,9.4,8.0
Adam Henrique,C,5100,ANH,MIN,1,7.7,4.8
Jared Spurgeon,D,5000,MIN,ANH,85,8.2,9.6
Tyler Toffoli,W,4900,MON,EDM,3,8.7,11.7
Neal Pionk,D,4900,WPG,TOR,87,8.7,11.2
Rasmus Andersson,D,4900,CGY,VAN,88,6.1,20.0
Colton Parayko,D,4900,STL,SJ,89,8.4,20.8
Paul Stastny,C,4900,WPG,TOR,2,7.6,1.6
Tanner Pearson,W,4800,VAN,CGY,2,8.2,3.2
Luke Kunin,W,4800,NSH,CAR,2,7.7,6.4
Jonathan Drouin,W,4700,MON,EDM,2,7.8,0.0
Kirill Kaprizov,W,4700,MIN,ANH,1,11.0,4.8
Zachary Sanford,W,4700,STL,SJ,1,6.6,4.8
Mikael Backlund,C,4700,CGY,VAN,3,7.7,15.2
Phillip Danault,C,4600,MON,EDM,1,7.8,1.6
Darnell Nurse,D,4600,EDM,MON,98,8.9,9.6
Zach Hyman,W,4600,TOR,WPG,3,8.5,16.0
Rasmus Dahlin,D,4600,BUF,PHI,101,8.6,4.8
Cam Fowler,D,4600,ANH,MIN,102,7.5,6.4
Conor Garland,W,4500,ARI,VGK,1,8.1,6.4
Rasmus Ristolainen,D,4500,BUF,PHI,108,8.0,1.6
Alex Tuch,W,4400,VGK,ARI,3,7.9,3.2
Marcus Johansson,W,4400,MIN,ANH,2,6.9,0.0
Josh Anderson,W,4400,MON,EDM,2,7.3,6.4
Mathew Dumba,D,4400,MIN,ANH,112,8.2,1.6
Reilly Smith,W,4400,VGK,ARI,2,9.1,30.8
Vincent Trocheck,C,4400,CAR,NSH,2,8.5,26.4
Joel Farabee,W,4300,PHI,BUF,1,6.3,6.4
Robert Thomas,C,4300,STL,SJ,3,7.5,0.0
Nate Schmidt,D,4300,VAN,CGY,117,7.9,3.2
Joe Thornton,W,4300,TOR,WPG,1,5.1,1.6
Nolan Patrick,C,4300,PHI,BUF,3,6.9,1.6
Alexander Kerfoot,C,4300,TOR,WPG,3,6.4,11.2
Joshua Morrissey,D,4300,WPG,TOR,121,7.6,8.0
Jesperi Kotkaniemi,C,4200,MON,EDM,3,6.3,9.6
Erik Haula,W,4200,NSH,CAR,2,6.5,3.2
Jonas Brodin,D,4100,MIN,ANH,126,6.6,3.2
Mattias Ekholm,D,4000,NSH,CAR,128,7.8,1.6
Nino Niederreiter,W,4000,CAR,NSH,1,6.7,15.2
Dillon Dube,W,4000,CGY,VAN,1,5.7,1.6
Zack Kassian,W,4000,EDM,MON,1,5.3,0.0
Alec Martinez,D,4000,VGK,ARI,134,6.9,11.2
Kevin Shattenkirk,D,4000,ANH,MIN,135,6.6,11.2
Dominik Kahun,W,4000,EDM,MON,2,6.8,1.6
Christian Dvorak,C,4000,ARI,VGK,2,7.6,3.2
Jordan Oesterle,D,3900,ARI,VGK,139,6.2,4.8
Kevin Labanc,W,3900,SJ,STL,1,8.2,24.8
Kyle Turris,C,3900,EDM,MON,3,5.9,1.6
Jakob Chychrun,D,3900,ARI,VGK,143,8.7,11.7
Nick Bonino,C,3900,MIN,ANH,2,6.6,3.2
Samuel Bennett,C,3800,CGY,VAN,3,5.6,1.6
Oskar Lindblom,W,3800,PHI,BUF,2,8.2,0.0
Nick Schmaltz,C,3800,ARI,VGK,1,7.7,22.1
Martin Necas,W,3800,CAR,NSH,2,6.9,1.6
T.J. Brodie,D,3700,TOR,WPG,167,5.7,4.8
Danton Heinen,W,3700,ANH,MIN,2,6.6,3.2
Tyler Bozak,C,3700,STL,SJ,3,5.8,8.0
Andrew Mangiapane,W,3700,CGY,VAN,3,7.7,1.6
Rocco Grimaldi,W,3700,NSH,CAR,3,6.0,3.2
Jordan Greenway,W,3700,MIN,ANH,3,6.0,1.6
Mario Ferraro,D,3700,SJ,STL,183,4.4,6.4
Tyler Pitlick,W,3700,ARI,VGK,3,4.9,17.2
Joel Armia,W,3700,MON,EDM,3,7.1,1.6
Ilya Mikheyev,W,3600,TOR,WPG,3,8.2,4.8
Jimmy Vesey,W,3600,TOR,WPG,2,5.4,3.2
Joel Eriksson Ek,C,3600,MIN,ANH,3,7.0,3.2
Andrew Copp,W,3600,WPG,TOR,3,6.2,3.2
Warren Foegele,W,3500,CAR,NSH,2,6.2,11.2
Sam Steel,C,3500,ANH,MIN,3,6.3,1.6
Tage Thompson,W,3500,BUF,PHI,3,4.8,1.6
Jesse Puljujarvi,W,3500,EDM,MON,3,6.5,3.2
Mason Appleton,W,3500,WPG,TOR,3,3.7,3.2
Nils Hoglander,W,3500,VAN,CGY,2,0.0,3.2
Barrett Hayton,W,3500,ARI,VGK,1,5.8,3.2
Drake Caggiula,W,3500,ARI,VGK,2,7.8,4.8
Jake Virtanen,W,3500,VAN,CGY,3,8.3,15.2
Cody Eakin,C,3500,BUF,PHI,3,5.2,1.6
Nicolas Roy,C,3500,VGK,ARI,3,6.1,3.2
Marcus Foligno,W,3400,MIN,ANH,3,5.3,0.0
Ryan Donato,W,3400,SJ,STL,3,6.7,3.2
Tobias Rieder,W,3400,BUF,PHI,3,4.2,3.2
Chandler Stephenson,C,3300,VGK,ARI,1,5.3,21.6
Josh Leivo,W,3300,CGY,VAN,2,7.2,11.2
Mathieu Perreault,W,3300,WPG,TOR,2,4.8,3.2
Colton Sissons,C,3300,NSH,CAR,3,5.0,1.6
Adam Lowry,C,3200,WPG,TOR,3,4.8,1.6
Victor Rask,C,3200,MIN,ANH,1,3.8,3.2
Jordan Kyrou,W,3200,STL,SJ,2,5.0,24.8
Adam Gaudette,C,3200,VAN,CGY,3,5.8,8.0
Jesper Fast,W,3200,CAR,NSH,3,5.6,4.8
Morgan Frost,C,3200,PHI,BUF,2,7.3,0.0
Isac Lundestrom,W,3100,ANH,MIN,2,5.1,0.0
Dylan Cozens,W,3100,BUF,PHI,2,6.9,0.0
Nick Cousins,W,3100,NSH,CAR,3,5.8,3.2
Jordan Martinook,C,3100,CAR,NSH,3,4.6,1.6
Troy Terry,W,3100,ANH,MIN,3,5.2,3.2
Antoine Roussel,W,3000,VAN,CGY,3,4.9,1.6
Joakim Nygard,W,3000,EDM,MON,3,4.0,0.0
Noah Gregor,C,3000,SJ,STL,3,4.2,1.6
John Leonard,W,3000,SJ,STL,2,7.4,6.4
Tomas Nosek,W,3000,VGK,ARI,3,4.3,3.2
Matthew Nieto,W,3000,SJ,STL,3,4.7,1.6
