Player Name,Salary,Team,Opp,Proj FP,Actual FP
Marc-Andre Fleury,8900,VGK,COL,17.6,5.6
Philipp Grubauer,8400,COL,VGK,18.3,25.6
Ilya Sorokin,8200,NYI,BUF,20.3,36.0
Kaapo Kahkonen,7800,MIN,LA,0,8.0
Tristan Jarry,7500,PIT,WAS,16.7,19.2
Vitek Vanecek,7300,WAS,PIT,15.3,28.8
Igor Shesterkin,7300,NYR,NJ,21.6,9.6
Carter Hutton,7100,BUF,NYI,17.2,8.8
MacKenzie Blackwood,7000,NJ,NYR,17.4,33.6
Cal Petersen,6700,LA,MIN,15.8,0.0
