Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,Line,PP,GS,L5 TOI,L40 TOI,S TOI,L5 SOG,L40 SOG,S SOG,L5 FP,L40 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Alexander Ovechkin,1,,W,8400,WAS,@PIT,1,L1,P1,3.15,22.1,20.8,20.8,4.4,3.9,3.9,24.2,21.5,21.5,7.7,35.2,14.8,1.8,6.4,0.8
Nathan MacKinnon,1,,C,8300,COL,@VGK,1,L1,P1,2.69,19.8,19.5,19.5,4.2,4.1,4.1,17.5,18.5,18.5,9.1,27.8,15.7,1.9,20.0,2.4
Max Pacioretty,1,,W,7800,VGK,COL,1,L1,P1,2.81,17.2,17.4,17.4,3.0,4.2,4.2,10.4,17.2,17.2,3.8,30.7,11.9,1.5,20.5,2.6
Sidney Crosby,1,,C,7800,PIT,WAS,1,L1,P1,3.35,21.0,20.4,20.4,2.2,2.5,2.5,13.8,14.1,14.1,3.4,24.8,12.6,1.6,3.2,0.4
Mikko Rantanen,,,W,7700,COL,@VGK,1,L1,P1,2.69,21.0,19.4,19.4,3.0,3.6,3.6,8.8,15.3,15.3,5.6,25.0,12.0,1.6,14.4,1.9
Artemi Panarin,,,W,7600,NYR,NJ,5,,,2.91,19.4,20.8,20.8,3.2,2.9,2.9,18.1,16.6,16.6,4.9,28.3,0.0,0.0,0.0,0.0
Jack Eichel,1,,C,7600,BUF,NYI,0,L1,P1,2.61,20.4,21.4,21.4,3.6,3.7,3.7,15.0,16.2,16.2,6.6,25.7,14.2,1.9,1.6,0.2
Evgeni Malkin,1,,C,7500,PIT,WAS,1,L2,P1,3.35,18.9,18.9,18.9,2.2,2.0,2.0,12.5,9.3,9.3,2.7,15.9,13.5,1.8,11.2,1.5
Mark Stone,1,,W,7500,VGK,COL,1,L1,P1,2.81,18.2,18.3,18.3,1.2,1.8,1.8,8.6,15.2,15.2,5.5,24.8,11.6,1.5,3.2,0.4
Anze Kopitar,1,,C,7200,LA,MIN,4,L1,P1,2.54,20.3,22.0,22.0,2.2,2.3,2.3,15.5,16.9,16.9,6.8,27.0,10.1,1.4,14.4,2.0
Anders Lee,,,W,7200,NYI,@BUF,0,L1,P1,2.89,18.8,18.7,18.7,3.4,3.4,3.4,13.3,12.4,12.4,4.3,20.4,9.5,1.3,28.8,4.0
John Carlson,1,,D,7100,WAS,@PIT,1,D1,P1,3.15,24.3,24.8,24.8,2.4,2.8,2.8,12.4,15.5,15.5,5.4,25.6,12.4,1.7,4.8,0.7
Jake Guentzel,1,,W,7100,PIT,WAS,1,L1,P1,3.35,20.7,20.5,20.5,3.4,2.6,2.6,19.5,13.5,13.5,2.1,24.8,13.4,1.9,1.6,0.2
Mathew Barzal,1,,C,7000,NYI,@BUF,0,L1,P1,2.89,18.9,19.9,19.9,1.4,2.3,2.3,12.0,14.3,14.3,2.8,25.8,11.0,1.6,4.8,0.7
Evgeny Kuznetsov,,,C,6800,WAS,@PIT,1,L1,P2,3.15,16.1,16.1,16.1,2.4,2.4,2.4,13.0,13.0,13.0,4.0,22.0,9.3,1.4,9.6,1.4
Taylor Hall,1,,W,6800,BUF,NYI,0,L2,P1,2.61,19.8,20.6,20.6,2.2,2.7,2.7,8.5,12.1,12.1,2.8,21.3,12.2,1.8,1.6,0.2
Victor Olofsson,,,W,6600,BUF,NYI,0,L1,P1,2.61,18.3,18.0,18.0,3.0,3.0,3.0,16.6,15.5,15.5,8.5,22.4,9.3,1.4,4.8,0.7
Nicklas Backstrom,,,C,6500,WAS,@PIT,1,L2,P1,3.15,20.9,20.0,20.0,1.8,2.4,2.4,18.4,18.3,18.3,7.8,28.8,10.5,1.6,8.0,1.2
Alex Pietrangelo,,,D,6400,VGK,COL,1,D1,P2,2.81,26.1,25.9,25.9,3.0,2.8,2.8,10.2,12.1,12.1,5.6,18.6,10.4,1.6,9.6,1.5
